Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/35/030/8,035030,Discrepances dans la disponibilité des données attendues,8,Diverses pratiques abusives,,,,,Operational
bufr4/0/35/030/9-14,035030,Discrepances dans la disponibilité des données attendues,9-14,Réservé,,,,,Operational
bufr4/0/35/030/15,035030,Discrepances dans la disponibilité des données attendues,15,Valeur manquante,,,,,Operational
bufr4/0/35/031/1,035031,Qualificateur sur les résultats de surveillance,1,Suffisant et de qualité acceptable,,,,,Operational
bufr4/0/35/031/2,035031,Qualificateur sur les résultats de surveillance,2,Suffisant et de qualité acceptable,,,,,Operational
bufr4/0/35/031/3,035031,Qualificateur sur les résultats de surveillance,3,Insuffisant mais de qualité acceptable,,,,,Operational
bufr4/0/35/031/4,035031,Qualificateur sur les résultats de surveillance,4,Insuffisant mais de qualité acceptable,,,,,Operational
bufr4/0/35/031/5,035031,Qualificateur sur les résultats de surveillance,5,Certains messages ne sont pas complets,,,,,Operational
bufr4/0/35/031/6,035031,Qualificateur sur les résultats de surveillance,6,Les groupes suspects ou mal codés ne pouvaient pas être interprétés avec confiance.,,,,,Operational
bufr4/0/35/031/7,035031,Qualificateur sur les résultats de surveillance,7,Erreurs de codage grossières,,,,,Operational
bufr4/0/35/031/8,035031,Qualificateur sur les résultats de surveillance,8,Ordre séquentiel de transmission non respecté,,,,,Operational
bufr4/0/35/031/9,035031,Qualificateur sur les résultats de surveillance,9,Rapport complètement illisible et donc rejeté,,,,,Operational
bufr4/0/35/031/10,035031,Qualificateur sur les résultats de surveillance,10,Déficiences identifiées et rectifiées,,,,,Operational
bufr4/0/35/031/11,035031,Qualificateur sur les résultats de surveillance,11,Déficiences identifiées et rectifiées,,,,,Operational
bufr4/0/35/031/12,035031,Qualificateur sur les résultats de surveillance,12,Déficiences identifiées et rectifiées,,,,,Operational
bufr4/0/35/031/13,035031,Qualificateur sur les résultats de surveillance,13,Mesure des erreurs,,,,,Operational
bufr4/0/35/031/14,035031,Qualificateur sur les résultats de surveillance,14,Incohérence mutuelle,,,,,Operational
bufr4/0/35/031/15,035031,Qualificateur sur les résultats de surveillance,15,Incohérence temporelle,,,,,Operational
bufr4/0/35/031/16,035031,Qualificateur sur les résultats de surveillance,16,Erreur de prévision,,,,,Operational
bufr4/0/35/031/17,035031,Qualificateur sur les résultats de surveillance,17,Biais,,,,,Operational
bufr4/0/35/031/18,035031,Qualificateur sur les résultats de surveillance,18,Améliorer le système de contrôle qualité,,,,,Operational
bufr4/0/35/031/19,035031,Qualificateur sur les résultats de surveillance,19,Élargir les programmes de formation,,,,,Operational
bufr4/0/35/031/20-98,035031,Qualificateur sur les résultats de surveillance,20-98,Réservé,,,,,Operational
bufr4/0/35/031/99-126,035031,Qualificateur sur les résultats de surveillance,99-126,Non utilisé,,,,,Operational
bufr4/0/35/031/127,035031,Qualificateur sur les résultats de surveillance,127,Valeur manquante,,,,,Operational
bufr4/0/35/032/1,035032,Cause des données manquantes,1,Groupes de données manquants en raison de l'affaiblissement radio,,,,,Operational
bufr4/0/35/032/2,035032,Cause des données manquantes,2,Groupes de données manquants en raison de la panne du centre,,,,,Operational
bufr4/0/35/032/3,035032,Cause des données manquantes,3,Groupes de données manquants en raison de la panne du circuit,,,,,Operational
bufr4/0/35/032/4,035032,Cause des données manquantes,4,Non-mise en œuvre ou maintien de la densité RBSN requise,,,,,Operational
bufr4/0/35/032/5,035032,Cause des données manquantes,5,Pénurie de personnel qualifié pour occuper les postes.,,,,,Operational
bufr4/0/35/032/6,035032,Cause des données manquantes,6,Manque de consommables,,,,,Operational
bufr4/0/35/032/7,035032,Cause des données manquantes,7,Défaillance de l'instrument,,,,,Operational
bufr4/0/35/032/8,035032,Cause des données manquantes,8,Non-respect des procédures de télécommunication,,,,,Operational
bufr4/0/35/032/9,035032,Cause des données manquantes,9,Certains programmes d'observation ont cessé.,,,,,Operational
bufr4/0/35/032/10-14,035032,Cause des données manquantes,10-14,Non utilisé,,,,,Operational
bufr4/0/35/032/15,035032,Cause des données manquantes,15,Valeur manquante,,,,,Operational
bufr4/0/35/033/1,035033,Déficiences d'observation et de collecte,1,Aucune carence,,,,,Operational
bufr4/0/35/033/2,035033,Déficiences d'observation et de collecte,2,Observations non effectuées régulièrement,,,,,Operational
bufr4/0/35/033/3,035033,Déficiences d'observation et de collecte,3,Observations non effectuées régulièrement,,,,,Operational
bufr4/0/35/033/4,035033,Déficiences d'observation et de collecte,4,Observations effectuées mais non diffusées,,,,,Operational
bufr4/0/35/033/5,035033,Déficiences d'observation et de collecte,5,Observations faites et envoyées aux utilisateurs incorrects,,,,,Operational
bufr4/0/35/033/6,035033,Déficiences d'observation et de collecte,6,Collection non reçue,,,,,Operational
bufr4/0/35/033/7,035033,Déficiences d'observation et de collecte,7,Collection transmise en retard,,,,,Operational
bufr4/0/35/033/8,035033,Déficiences d'observation et de collecte,8,Collection non reçue,,,,,Operational
bufr4/0/35/033/9,035033,Déficiences d'observation et de collecte,9,Difficultés dans la propagation HF et sélection de la fréquence appropriée,,,,,Operational
bufr4/0/35/033/10,035033,Déficiences d'observation et de collecte,10,Difficultés dans la maintenance des équipements de communication dans les stations éloignées,,,,,Operational
bufr4/0/35/033/11,035033,Déficiences d'observation et de collecte,11,Aucun arrangement alternatif pour le routage des observations météorologiques,,,,,Operational
bufr4/0/35/033/12-99,035033,Déficiences d'observation et de collecte,12-99,Réservé,,,,,Operational
bufr4/0/35/033/100-122,035033,Déficiences d'observation et de collecte,100-122,Non utilisé,,,,,Operational
bufr4/0/35/033/123,035033,Déficiences d'observation et de collecte,123,Valeur manquante,,,,,Operational
bufr4/0/35/034/1,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),1,Légère amélioration,,,,,Operational
bufr4/0/35/034/2,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),2,Légère amélioration,,,,,Operational
bufr4/0/35/034/3,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),3,Amélioration la plus significative,,,,,Operational
bufr4/0/35/034/4,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),4,Stable,,,,,Operational
bufr4/0/35/034/5,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),5,Diminution (D),,,,,Operational
bufr4/0/35/034/6,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),6,Efforts nécessaires pour améliorer les observations nocturnes,,,,,Operational
bufr4/0/35/034/7,035034,Tendances statistiques concernant la disponibilité des données (pendant la ou les périodes d'enquête),7,Valeur manquante,,,,,Operational
bufr4/0/35/035/0,035035,Raison de la résiliation,0,Réservé,,,,,Operational
bufr4/0/35/035/1,035035,Raison de la résiliation,1,Éclatement de ballon,,,,,Operational
bufr4/0/35/035/2,035035,Raison de la résiliation,2,Ballon contraint de descendre à cause du givrage,,,,,Operational
bufr4/0/35/035/3,035035,Raison de la résiliation,3,Ballon qui fuit ou flotte,,,,,Operational
bufr4/0/35/035/4,035035,Raison de la résiliation,4,Signal faible ou en diminution,,,,,Operational
bufr4/0/35/035/5,035035,Raison de la résiliation,5,Défaillance de la batterie,,,,,Operational
bufr4/0/35/035/6,035035,Raison de la résiliation,6,Défaillance de l'équipement au sol,,,,,Operational
bufr4/0/35/035/7,035035,Raison de la résiliation,7,Interférence de signal,,,,,Operational
bufr4/0/35/035/8,035035,Raison de la résiliation,8,Défaillance de radiosonde,,,,,Operational
bufr4/0/35/035/9,035035,Raison de la résiliation,9,Images de données manquantes excessives,,,,,Operational
bufr4/0/35/035/10,035035,Raison de la résiliation,10,Réservé,,,,,Operational
bufr4/0/35/035/11,035035,Raison de la résiliation,11,Température manquante excessive,,,,,Operational
bufr4/0/35/035/12,035035,Raison de la résiliation,12,Pression manquante excessive,,,,,Operational
bufr4/0/35/035/13,035035,Raison de la résiliation,13,Utilisateur terminé,,,,,Operational
bufr4/0/35/035/14,035035,Raison de la résiliation,14,Perte soudaine de signal,,,,,Operational
bufr4/0/35/035/15,035035,Raison de la résiliation,15,Suivi perdu,,,,,Operational
bufr4/0/35/035/16,035035,Raison de la résiliation,16,Augmentation de la pression,,,,,Operational
bufr4/0/35/035/17,035035,Raison de la résiliation,17,Limites de temps pour données invalides et/ou manquantes dépassées,,,,,Operational
bufr4/0/35/035/18-29,035035,Raison de la résiliation,18-29,Réservé,,,,,Operational
bufr4/0/35/035/30,035035,Raison de la résiliation,30,Autre,,,,,Operational
bufr4/0/35/035/31,035035,Raison de la résiliation,31,Valeur manquante,,,,,Operational
