Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/03/003/15,003003,Boîtier de thermomètre/hygromètre,15,Valeur manquante,,,,,Operational
bufr4/0/03/004/0,003004,Type d'écran/abri/protection contre les radiations,0,Abri Stevenson,,,,,Operational
bufr4/0/03/004/1,003004,Type d'écran/abri/protection contre les radiations,1,Abri Stevenson,,,,,Operational
bufr4/0/03/004/2,003004,Type d'écran/abri/protection contre les radiations,2,Bouclier de plaque à section cylindrique,,,,,Operational
bufr4/0/03/004/3,003004,Type d'écran/abri/protection contre les radiations,3,Tube concentrique,,,,,Operational
bufr4/0/03/004/4,003004,Type d'écran/abri/protection contre les radiations,4,Bouclier de plaque à section cylindrique,,,,,Operational
bufr4/0/03/004/5,003004,Type d'écran/abri/protection contre les radiations,5,Bouclier à section carrée,,,,,Operational
bufr4/0/03/004/6,003004,Type d'écran/abri/protection contre les radiations,6,Bouclier à section carrée,,,,,Operational
bufr4/0/03/004/7,003004,Type d'écran/abri/protection contre les radiations,7,Abri ouvert couvert,,,,,Operational
bufr4/0/03/004/8,003004,Type d'écran/abri/protection contre les radiations,8,Toit en V inversé couvert ouvert,,,,,Operational
bufr4/0/03/004/9,003004,Type d'écran/abri/protection contre les radiations,9,Intégré (par exemple miroir refroidi),,,,,Operational
bufr4/0/03/004/10-14,003004,Type d'écran/abri/protection contre les radiations,10-14,Réservé pour usage futur,,,,,Operational
bufr4/0/03/004/15,003004,Type d'écran/abri/protection contre les radiations,15,Valeur manquante,,,,,Operational
bufr4/0/03/008/0,003008,Écran ou bouclier ventilé artificiellement,0,Ventilation naturelle en service,,,,,Operational
bufr4/0/03/008/1,003008,Écran ou bouclier ventilé artificiellement,1,Aspiration artificielle en cours : débit constant au moment de la lecture,,,,,Operational
bufr4/0/03/008/2,003008,Écran ou bouclier ventilé artificiellement,2,Aspiration artificielle en cours : débit constant au moment de la lecture,,,,,Operational
bufr4/0/03/008/3-6,003008,Écran ou bouclier ventilé artificiellement,3-6,Réservé,,,,,Operational
bufr4/0/03/008/7,003008,Écran ou bouclier ventilé artificiellement,7,Valeur manquante,,,,,Operational
bufr4/0/03/010/0,003010,Méthode de mesure du courant marin/eau,0,Réservé,,,,,Operational
bufr4/0/03/010/1,003010,Méthode de mesure du courant marin/eau,1,ADCP,,,(voir la Note),91,Operational
bufr4/0/03/010/2,003010,Méthode de mesure du courant marin/eau,2,GEK (Électrocinétographe Géomagnétique),,,,,Operational
bufr4/0/03/010/3,003010,Méthode de mesure du courant marin/eau,3,Cap déterminé par le navire et dérive calculée à partir des relèvements espacés de 3 à 6 heures.,,,,,Operational
bufr4/0/03/010/4,003010,Méthode de mesure du courant marin/eau,4,Cap déterminé par le navire et dérive calculée à partir des relèvements espacés de 3 à 6 heures.,,,,,Operational
bufr4/0/03/010/5,003010,Méthode de mesure du courant marin/eau,5,Dérive de bouée,,,,,Operational
bufr4/0/03/010/6,003010,Méthode de mesure du courant marin/eau,6,ADCP,,,,,Operational
bufr4/0/03/010/7,003010,Méthode de mesure du courant marin/eau,7,Mode de suivi du fond ADCP,,,,,Operational
bufr4/0/03/010/8,003010,Méthode de mesure du courant marin/eau,8,Capteur électromagnétique,,,,,Operational
bufr4/0/03/010/9,003010,Méthode de mesure du courant marin/eau,9,Rotor et aube,,,,,Operational
bufr4/0/03/010/10,003010,Méthode de mesure du courant marin/eau,10,ADCP abaissé,,,,,Operational
bufr4/0/03/010/11-14,003010,Méthode de mesure du courant marin/eau,11-14,Réservé,,,,,Operational
bufr4/0/03/010/15,003010,Méthode de mesure du courant marin/eau,15,Valeur manquante,,,,,Operational
bufr4/0/03/011/0,003011,Méthode de calcul de la profondeur,0,Profondeur calculée à l'aide de l'équation de vitesse de chute,,,,,Operational
bufr4/0/03/011/1,003011,Méthode de calcul de la profondeur,1,Profondeur calculée à partir de la pression de l'eau/équation d'état,,,,,Operational
bufr4/0/03/011/2,003011,Méthode de calcul de la profondeur,2,Réservé,,,,,Operational
bufr4/0/03/011/3,003011,Méthode de calcul de la profondeur,3,Valeur manquante,,,,,Operational
bufr4/0/03/012/0,003012,Type d'instrument/capteur pour la mesure de l'oxygène dissous,0,Optode à oxygène Anderraa,,,,,Operational
bufr4/0/03/012/1,003012,Type d'instrument/capteur pour la mesure de l'oxygène dissous,1,Bouteille de Winkler,,,,,Operational
bufr4/0/03/012/2-14,003012,Type d'instrument/capteur pour la mesure de l'oxygène dissous,2-14,Réservé,,,,,Operational
bufr4/0/03/012/15,003012,Type d'instrument/capteur pour la mesure de l'oxygène dissous,15,Valeur manquante,,,,,Operational
bufr4/0/03/016/0,003016,Position des capteurs routiers,0,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/1,003016,Position des capteurs routiers,1,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/2,003016,Position des capteurs routiers,2,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/3,003016,Position des capteurs routiers,3,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/4,003016,Position des capteurs routiers,4,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/5,003016,Position des capteurs routiers,5,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/6,003016,Position des capteurs routiers,6,Voie rapide entre les traces de roues,,,,,Operational
bufr4/0/03/016/7,003016,Position des capteurs routiers,7,Voie lente dans les traces de roues en sens inverse,,,,,Operational
bufr4/0/03/016/8-14,003016,Position des capteurs routiers,8-14,Réservé,,,,,Operational
bufr4/0/03/016/15,003016,Position des capteurs routiers,15,Valeur manquante,,,,,Operational
bufr4/0/03/017/1,003017,Type de station étendue,1,AUTO,,,,,Operational
bufr4/0/03/017/2,003017,Type de station étendue,2,Habité,,,,,Operational
bufr4/0/03/017/3,003017,Type de station étendue,3,Événement déclenché manuellement,,,,,Operational
bufr4/0/03/017/4,003017,Type de station étendue,4,Période plus longue que la norme,,,,,Operational
bufr4/0/03/017/5,003017,Type de station étendue,5,Réservé,,,,,Operational
bufr4/0/03/017/All-6,003017,Type de station étendue,All 6,Valeur manquante,,,,,Operational
bufr4/0/03/018/0,003018,Type de route,0,Piste gratuite sans information supplémentaire,,,,,Operational
bufr4/0/03/018/1,003018,Type de route,1,"Voie libre, remblai",,,,,Operational
bufr4/0/03/018/2,003018,Type de route,2,"Piste libre, plate par rapport aux environs",,,,,Operational
bufr4/0/03/018/3,003018,Type de route,3,"Piste libre, bassin(s) d'eau à proximité",,,,,Operational
bufr4/0/03/018/4,003018,Type de route,4,"Piste gratuite, forêt",,,,,Operational
bufr4/0/03/018/5,003018,Type de route,5,"Piste gratuite, fente",,,,,Operational
bufr4/0/03/018/6,003018,Type de route,6,"Piste gratuite, sur le sommet de la colline",,,,,Operational
bufr4/0/03/018/7,003018,Type de route,7,"Piste gratuite, sur le sommet de la colline",,,,,Operational
bufr4/0/03/018/8,003018,Type de route,8,"Piste gratuite, sur le sommet de la colline",,,,,Operational
bufr4/0/03/018/9,003018,Type de route,9,"Piste gratuite, forêt",,,,,Operational
bufr4/0/03/018/10,003018,Type de route,10,"Voie libre, inclinaison nord",,,,,Operational
bufr4/0/03/018/11,003018,Type de route,11,"Voie libre, inclinaison nord",,,,,Operational
bufr4/0/03/018/12,003018,Type de route,12,"Voie libre, inclinaison nord",,,,,Operational
bufr4/0/03/018/13,003018,Type de route,13,"Voie libre, inclinaison nord",,,,,Operational
bufr4/0/03/018/14-19,003018,Type de route,14-19,Réservé,,,,,Operational
bufr4/0/03/018/20,003018,Type de route,20,Pont sans autre information,,,,,Operational
bufr4/0/03/018/21,003018,Type de route,21,Pont traversant une vallée dans une zone urbaine,,,,,Operational
bufr4/0/03/018/22,003018,Type de route,22,Pont traversant une vallée dans une zone urbaine,,,,,Operational
bufr4/0/03/018/23,003018,Type de route,23,Pont au-dessus de la rue/voie,,,,,Operational
bufr4/0/03/018/24,003018,Type de route,24,Pont sur un grand fleuve/canal,,,,,Operational
bufr4/0/03/018/25,003018,Type de route,25,Pont sur un grand fleuve/canal,,,,,Operational
bufr4/0/03/018/26,003018,Type de route,26,Pont sur un grand fleuve/canal,,,,,Operational
bufr4/0/03/018/27-30,003018,Type de route,27-30,Réservé,,,,,Operational
bufr4/0/03/018/31,003018,Type de route,31,Valeur manquante,,,,,Operational
bufr4/0/03/019/0,003019,Type de construction,0,Asphalte,,,,,Operational
bufr4/0/03/019/1,003019,Type de construction,1,Béton,,,,,Operational
bufr4/0/03/019/2,003019,Type de construction,2,Béton,,,,,Operational
bufr4/0/03/019/3,003019,Type de construction,3,Construction en poutres d'acier,,,,,Operational
bufr4/0/03/019/4,003019,Type de construction,4,Pont à poutre-caisson,,,,,Operational
bufr4/0/03/019/5,003019,Type de construction,5,Dalle orthotrope,,,,,Operational
bufr4/0/03/019/6,003019,Type de construction,6,Asphalte de drainage,,,,,Operational
bufr4/0/03/019/7-14,003019,Type de construction,7-14,Réservé,,,,,Operational
bufr4/0/03/019/15,003019,Type de construction,15,Valeur manquante,,,,,Operational
bufr4/0/03/020/0,003020,Boîtier de thermomètre/hygromètre,0,Bois,,,,,Operational
bufr4/0/03/020/1,003020,Boîtier de thermomètre/hygromètre,1,Alliage métallique,,,,,Operational
bufr4/0/03/020/2,003020,Boîtier de thermomètre/hygromètre,2,Plastique/PRV,,,,,Operational
bufr4/0/03/020/3,003020,Boîtier de thermomètre/hygromètre,3,Roseau/herbe/feuille,,,,,Operational
bufr4/0/03/020/4-6,003020,Boîtier de thermomètre/hygromètre,4-6,Réservé pour usage futur,,,,,Operational
bufr4/0/03/020/7,003020,Boîtier de thermomètre/hygromètre,7,Valeur manquante,,,,,Operational
bufr4/0/03/021/0,003021,Chauffage d'hygromètre,0,Non chauffé,,,,,Operational
bufr4/0/03/021/1,003021,Chauffage d'hygromètre,1,Chauffé,,,,,Operational
bufr4/0/03/021/2,003021,Chauffage d'hygromètre,2,Non applicable,,,,,Operational
bufr4/0/03/021/3,003021,Chauffage d'hygromètre,3,Valeur manquante,,,,,Operational
bufr4/0/03/022/0,003022,Propriétaire de l'instrument,0,Service hydrométéorologique/météorologique national,,,,,Operational
bufr4/0/03/022/1,003022,Propriétaire de l'instrument,1,Autre,,,,,Operational
bufr4/0/03/022/2,003022,Propriétaire de l'instrument,2,Institut de normalisation,,,,,Operational
bufr4/0/03/022/3-6,003022,Propriétaire de l'instrument,3-6,Réservé pour usage futur,,,,,Operational
bufr4/0/03/022/7,003022,Propriétaire de l'instrument,7,Valeur manquante,,,,,Operational
bufr4/0/03/023/0,003023,Configuration des persiennes pour écran thermomètre/hygromètre,0,Persiennes à section unique en V,,,,,Operational
bufr4/0/03/023/1,003023,Configuration des persiennes pour écran thermomètre/hygromètre,1,Persiennes superposées,,,,,Operational
bufr4/0/03/023/2,003023,Configuration des persiennes pour écran thermomètre/hygromètre,2,Persiennes à section unique en V,,,,,Operational
bufr4/0/03/023/3,003023,Configuration des persiennes pour écran thermomètre/hygromètre,3,Persiennes superposées,,,,,Operational
bufr4/0/03/023/4,003023,Configuration des persiennes pour écran thermomètre/hygromètre,4,"Ventilé, non-lamellé",,,,,Operational
bufr4/0/03/023/5,003023,Configuration des persiennes pour écran thermomètre/hygromètre,5,Non applicable,,,,,Operational
bufr4/0/03/023/6,003023,Configuration des persiennes pour écran thermomètre/hygromètre,6,Réservé pour usage futur,,,,,Operational
bufr4/0/03/023/7,003023,Configuration des persiennes pour écran thermomètre/hygromètre,7,Valeur manquante,,,,,Operational
bufr4/0/03/027/0,003027,Type de gréement de vol,0,Solo (radiosonde unique),,,,,Operational
bufr4/0/03/027/1,003027,Type de gréement de vol,1,Bloc,,,,,Operational
bufr4/0/03/027/2,003027,Type de gréement de vol,2,Bar,,,,,Operational
bufr4/0/03/027/3,003027,Type de gréement de vol,3,Croix,,,,,Operational
bufr4/0/03/027/4,003027,Type de gréement de vol,4,T-rig,,,,,Operational
bufr4/0/03/027/5,003027,Type de gréement de vol,5,T-rig,,,,,Operational
bufr4/0/03/027/6,003027,Type de gréement de vol,6,Complex,,,,,Operational
bufr4/0/03/027/7-14,003027,Type de gréement de vol,7-14,Réservé,,,,,Operational
bufr4/0/03/027/15,003027,Type de gréement de vol,15,Valeur manquante,,,,,Operational
bufr4/0/03/028/0,003028,Méthode de mesure de la profondeur de neige,0,Relevé manuel de neige multipoint,,,,,Operational
bufr4/0/03/028/1,003028,Méthode de mesure de la profondeur de neige,1,Mesure manuelle ponctuelle de l'équivalent en eau de neige,,,,,Operational
bufr4/0/03/028/2,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,2,Coussin de neige ou balance à neige,,,,,Operational
bufr4/0/03/028/3,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,3,Gamma passive,,,,,Operational
bufr4/0/03/028/4,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,4,Méthodes GNSS/GPS,,,,,Operational
bufr4/0/03/028/5,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,5,Atténuation des rayons cosmiques,,,,,Operational
bufr4/0/03/028/6,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,6,Réflectométrie dans le domaine temporel,,,,,Operational
bufr4/0/03/028/7-62,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,7-62,Réservé,,,,,Operational
bufr4/0/03/028/63,003028,Mesure manuelle ponctuelle de l'équivalent en eau de neige,63,Valeur manquante,,,,,Operational
bufr4/0/03/029/0,003029,Bande,0,En haut à gauche,,,,,Operational
bufr4/0/03/029/1,003029,Bande,1,Côté droit,,,,,Operational
bufr4/0/03/029/2-6,003029,Bande,2-6,Réservé,,,,,Operational
bufr4/0/03/029/7,003029,Bande,7,Manquant,,,,,Operational
bufr4/0/03/030/0,003030,Statut de l'antenne,0,Transmission,,,,,Operational
bufr4/0/03/030/1,003030,Statut de l'antenne,1,Réception,,,,,Operational
bufr4/0/03/030/2-6,003030,Statut de l'antenne,2-6,Réservé,,,,,Operational
bufr4/0/03/030/7,003030,Statut de l'antenne,7,Manquant,,,,,Operational
