Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B08021,Signification du temps,Moyenne temporelle,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B04025,Période de temps ou déplacement,"Par ex. = 1 pour 1 minute, = 10 pour 10 minutes",,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B11001,Direction du vent,,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B11002,Vitesse du vent,,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B04025,Période de temps ou déplacement,En minutes,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B11043,Vitesse maximale des rafales de vent,,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B11041,Vitesse maximale des rafales de vent,,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B25026,Tension de la batterie (large plage),Tension de la batterie AWS,,Operational
06,Séquences de rapports océanographiques,D06016,Séquence pour la représentation des observations météorologiques auxiliaires,,B12060,Température interne de l'enceinte AWS,,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B01075,Identification de la station de marée,Alphanumérique,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,D01011,"Année, mois, jour",,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,D01012,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B22042,Température de la surface de la mer,,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B22120,Vérification automatisée du niveau d'eau de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B22121,Vérification automatisée du niveau d'eau de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,C01002,Remplacement de la largeur des données,4 caractères de long,,Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B04015,Incrément horaire,,(voir la Note 3),Operational
06,Séquences de rapports océanographiques,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B04065,Court intervalle de temps,,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B01075,Identification de la station de marée,Alphanumérique,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,D01011,"Année, mois, jour",,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,D01012,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B22042,Température de la surface de la mer,,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B22120,Vérification automatisée du niveau d'eau de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B22121,Vérification automatisée du niveau d'eau de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B04075,Période de temps ou déplacement,,,Operational
06,Séquences de rapports océanographiques,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,B04065,Court intervalle de temps,,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,B01075,Identification de la station de marée,Alphanumérique,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,D01011,"Année, mois, jour",,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,D01012,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,B22122,Vérification automatisée des données météorologiques de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,B22123,Vérification automatisée des données météorologiques de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,B12001,Température/température de l'air,,,Operational
06,Séquences de rapports océanographiques,D06021,(Paramètres météorologiques dans la station marégraphique),,D03002,Vent au niveau de pression,,,Operational
06,Séquences de rapports océanographiques,D06022,Élévation de marée,,B01075,Identification de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06022,Élévation de marée,,D01011,"Année, mois, jour",,,Operational
06,Séquences de rapports océanographiques,D06022,Élévation de marée,,D01012,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06022,Élévation de marée,,B22038,Élévation de marée par rapport au zéro hydrographique local,,,Operational
06,Séquences de rapports océanographiques,D06022,Élévation de marée,,B22039,Élévation résiduelle de marée météorologique (surcote ou décalage),,,Operational
06,Séquences de rapports océanographiques,D06023,,,B01015,Nom de station ou de site,,,Operational
06,Séquences de rapports océanographiques,D06023,,,D01023,Longitude alternative (précision approximative),,,Operational
06,Séquences de rapports océanographiques,D06023,,,D01011,"Année, mois, jour",,,Operational
06,Séquences de rapports océanographiques,D06023,,,D01012,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06023,,,B22038,Élévation de marée par rapport au zéro hydrographique local,,,Operational
06,Séquences de rapports océanographiques,D06023,,,B22039,Élévation résiduelle de marée météorologique (surcote ou décalage),,,Operational
06,Séquences de rapports océanographiques,D06023,,,B22120,Vérification automatisée du niveau d'eau de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06023,,,B22121,Vérification automatisée du niveau d'eau de la station de marée,,,Operational
06,Séquences de rapports océanographiques,D06024,Série d'élévation de marée,,D06020,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,,Operational
06,Séquences de rapports océanographiques,D06024,Série d'élévation de marée,,R02006,Répliquer 5 descripteurs 2 fois,,,Operational
06,Séquences de rapports océanographiques,D06024,Série d'élévation de marée,,B22038,Élévation de marée par rapport au zéro hydrographique local,,,Operational
06,Séquences de rapports océanographiques,D06024,Série d'élévation de marée,,B22039,Élévation résiduelle de marée météorologique (surcote ou décalage),,,Operational
06,Séquences de rapports océanographiques,D06025,Série d'élévation de marée,,D06019,"Identification du rapport de marée, vérifications du niveau d'eau, incréments de temps",,,Operational
06,Séquences de rapports océanographiques,D06025,Série d'élévation de marée,,R02006,Répliquer 5 descripteurs 2 fois,,,Operational
06,Séquences de rapports océanographiques,D06025,Série d'élévation de marée,,B22038,Élévation de marée par rapport au zéro hydrographique local,,,Operational
06,Séquences de rapports océanographiques,D06025,Série d'élévation de marée,,B22039,Élévation résiduelle de marée météorologique (surcote ou décalage),,,Operational
06,Séquences de rapports océanographiques,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,B01005,Identifiant de bouée/plateforme,,,Operational
06,Séquences de rapports océanographiques,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,B01052,Numéro d'identification de l'émetteur de plateforme,,,Operational
06,Séquences de rapports océanographiques,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,B02047,Type de tsunamètre en eau profonde,,,Operational
06,Séquences de rapports océanographiques,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,D01011,"Année, mois, jour",Heure à laquelle le message est transmis au système au sol,,Operational
06,Séquences de rapports océanographiques,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,D01013,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06028,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,,Operational
06,Séquences de rapports océanographiques,D06028,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D01011,"Année, mois, jour",Au moment de l'observation,,Operational
06,Séquences de rapports océanographiques,D06028,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D01013,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06028,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D01021,Latitude (haute précision),,,Operational
06,Séquences de rapports océanographiques,D06029,Séquence pour la représentation des informations d'échantillonnage du tsunamètre concernant les hauteurs de colonne d'eau dans le rapport de série chronologique,,B25170,Intervalle d'échantillonnage des ondes (temps),Secondes,,Operational
06,Séquences de rapports océanographiques,D06029,Séquence pour la représentation des informations d'échantillonnage du tsunamètre concernant les hauteurs de colonne d'eau dans le rapport de série chronologique,,B25171,Période moyenne d'échantillonnage,Secondes,,Operational
06,Séquences de rapports océanographiques,D06029,Séquence pour la représentation des informations d'échantillonnage du tsunamètre concernant les hauteurs de colonne d'eau dans le rapport de série chronologique,,B25172,Nombre d'échantillons,,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D06029,Séquence pour la représentation des informations d'échantillonnage du tsunamètre concernant les hauteurs de colonne d'eau dans le rapport de série chronologique,,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,R11000,Réplication différée de 6 descripteurs,,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B33002,Informations de qualité,Statut du message,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D01011,"Année, mois, jour",Date de référence pour la série chronologique,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,D01013,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B25025,Tension de la batterie,CPU BPR,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B25025,Tension de la batterie,DSP de modem acoustique,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B25026,Tension de la batterie (large plage),DSP de modem acoustique,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B22185,Nombre de transmissions BPR,,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B04015,Incrément horaire,Ajouté pour réinitialiser l'heure de référence,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B04065,Court intervalle de temps,Ajouté à chaque valeur de données dans la série chronologique,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,R01004,Répliquer 5 descripteurs 2 fois,,,Operational
06,Séquences de rapports océanographiques,D06030,(Séquence pour la représentation du moment d'observation et rapport quotidien de la position de la bouée DART),,B22182,Hauteur de la colonne d'eau,,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,D06027,"(Séquence pour la représentation de l'identification de la bouée DART, l'ID du transmetteur, le type de tsunamètre et l'heure à laquelle le message est transmis au système au sol)",,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,D06029,Séquence pour la représentation des informations d'échantillonnage du tsunamètre concernant les hauteurs de colonne d'eau dans le rapport de série chronologique,,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B01053,Numéro de séquence du rapport de tsunamètre déclenché par un événement de tsunami,,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B33002,Informations de qualité,Statut du message,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,D01011,"Année, mois, jour",Heure de détection du tsunami,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,D01013,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,D01011,"Année, mois, jour",Date de référence pour la série chronologique,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,D01013,"Heure, minute, seconde",,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B22185,Nombre de transmissions BPR,,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B22182,Hauteur de la colonne d'eau,Détermination de la valeur réelle rapportée dans la série chronologique,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B04016,Incrément horaire,Ajouté pour réinitialiser l'heure de référence,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B04066,Court intervalle de temps,Ajouté à chaque valeur de données dans la série chronologique,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,R01000,Réplication différée de 6 descripteurs,,,Operational
06,Séquences de rapports océanographiques,D06031,(Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami),,B22184,Hauteur de la colonne d'eau,,,Operational
06,Séquences de rapports océanographiques,D06033,Salinité à un niveau,,B02033,Méthode de mesure de salinité/profondeur,,,Operational
06,Séquences de rapports océanographiques,D06033,Salinité à un niveau,,B07063,Profondeur sous la surface de la mer/de l'eau,,,Operational
06,Séquences de rapports océanographiques,D06033,Salinité à un niveau,,B22064,Salinité à un niveau,,,Operational
06,Séquences de rapports océanographiques,D06034,Courant de surface,,B02031,Durée et temps de la mesure actuelle,,,Operational
06,Séquences de rapports océanographiques,D06034,Courant de surface,,B03010,Méthode de mesure du courant marin/eau,,,Operational
06,Séquences de rapports océanographiques,D06034,Courant de surface,,B02040,Méthode pour éliminer la vitesse et le mouvement de la plateforme du courant,,,Operational
06,Séquences de rapports océanographiques,D06034,Courant de surface,,B22005,Direction du courant marin/eau à un niveau,,,Operational
06,Séquences de rapports océanographiques,D06034,Courant de surface,,B22032,Vitesse du courant marin/eau à un niveau,,,Operational
06,Séquences de rapports océanographiques,D06038,Séquence pour la représentation des observations météorologiques marines de surface standard provenant des bouées ancrées,,B10004,Pression,,,Operational
06,Séquences de rapports océanographiques,D06038,Séquence pour la représentation des observations météorologiques marines de surface standard provenant des bouées ancrées,,B10051,Pression réduite au niveau moyen de la mer,,,Operational
06,Séquences de rapports océanographiques,D06038,Séquence pour la représentation des observations météorologiques marines de surface standard provenant des bouées ancrées,,B07033,Hauteur du capteur au-dessus de la surface de l'eau,Hauteur du capteur de température/humidité de l'air,,Operational
06,Séquences de rapports océanographiques,D06038,Séquence pour la représentation des observations météorologiques marines de surface standard provenant des bouées ancrées,,B12101,Température/température de l'air,À hauteur d'observation,,Operational
06,Séquences de rapports océanographiques,D06038,Séquence pour la représentation des observations météorologiques marines de surface standard provenant des bouées ancrées,,B12103,Température du point de rosée,À hauteur d'observation,,Operational
