Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/19/100/9,019100,Intervalle de temps pour calculer le déplacement du cyclone tropical,9,Pendant une période de plus de 6 heures,,,,,Operational
bufr4/0/19/100/10,019100,Intervalle de temps pour calculer le déplacement du cyclone tropical,10,Indéterminé,,,,,Operational
bufr4/0/19/100/11-14,019100,Intervalle de temps pour calculer le déplacement du cyclone tropical,11-14,Non utilisé,,,,,Operational
bufr4/0/19/100/15,019100,Intervalle de temps pour calculer le déplacement du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/101/0,019101,Précision de la position du centre du cyclone tropical,0,Réservé,,,,,Operational
bufr4/0/19/101/1,019101,Précision de la position du centre du cyclone tropical,1,"Œil visible sur l'écran radar, précision bonne (à moins de 10 km)",,,,,Operational
bufr4/0/19/101/2,019101,Précision de la position du centre du cyclone tropical,2,"Œil visible sur l'écran radar, précision bonne (à moins de 10 km)",,,,,Operational
bufr4/0/19/101/3,019101,Précision de la position du centre du cyclone tropical,3,"Œil visible sur l'écran radar, précision bonne (à moins de 10 km)",,,,,Operational
bufr4/0/19/101/4,019101,Précision de la position du centre du cyclone tropical,4,"Position du centre dans la zone couverte par le champ radar, détermination au moyen de la superposition de bandes en spirale, précision bonne (à moins de 10 km).",,,,,Operational
bufr4/0/19/101/5,019101,Précision de la position du centre du cyclone tropical,5,"Position du centre dans la zone couverte par le champ radar, détermination au moyen de la superposition de bandes en spirale, précision bonne (à moins de 10 km).",,,,,Operational
bufr4/0/19/101/6,019101,Précision de la position du centre du cyclone tropical,6,"Position du centre dans la zone couverte par le champ radar, détermination au moyen de la superposition de bandes en spirale, précision bonne (à moins de 10 km).",,,,,Operational
bufr4/0/19/101/7,019101,Précision de la position du centre du cyclone tropical,7,"Position du centre dans la zone couverte par le champ radar, détermination au moyen de la superposition de bandes en spirale, précision bonne (à moins de 10 km).",,,,,Operational
bufr4/0/19/101/8-9,019101,Précision de la position du centre du cyclone tropical,8-9,Réservé,,,,,Operational
bufr4/0/19/101/10,019101,Précision de la position du centre du cyclone tropical,10,Précision indéterminée,,,,,Operational
bufr4/0/19/101/11-14,019101,Précision de la position du centre du cyclone tropical,11-14,Non utilisé,,,,,Operational
bufr4/0/19/101/15,019101,Précision de la position du centre du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/102/0,019102,Forme et définition de l'œil du cyclone tropical,0,Circulaire,,,,,Operational
bufr4/0/19/102/1,019102,Forme et définition de l'œil du cyclone tropical,1,Elliptique - le petit axe mesure au moins 3/4 de la longueur du grand axe,bien défini,,,,Operational
bufr4/0/19/102/2,019102,Forme et définition de l'œil du cyclone tropical,2,Elliptique - le petit axe mesure au moins 3/4 de la longueur du grand axe,bien défini,,,,Operational
bufr4/0/19/102/3,019102,Forme et définition de l'œil du cyclone tropical,3,Double œil apparent,bien défini,,,,Operational
bufr4/0/19/102/4,019102,Forme et définition de l'œil du cyclone tropical,4,Autre forme,bien défini,,,,Operational
bufr4/0/19/102/5,019102,Forme et définition de l'œil du cyclone tropical,5,Mal défini,,,,,Operational
bufr4/0/19/102/6,019102,Forme et définition de l'œil du cyclone tropical,6,Indéterminé,,,,,Operational
bufr4/0/19/102/7,019102,Forme et définition de l'œil du cyclone tropical,7,Valeur manquante,,,,,Operational
bufr4/0/19/103/0,019103,Forme et définition de l'œil du cyclone tropical,0,Moins de 50 km,,,,,Operational
bufr4/0/19/103/1,019103,Forme et définition de l'œil du cyclone tropical,1,Moins de 50 km,,,,,Operational
bufr4/0/19/103/2,019103,Forme et définition de l'œil du cyclone tropical,2,Moins de 50 km,,,,,Operational
bufr4/0/19/103/3,019103,Forme et définition de l'œil du cyclone tropical,3,Moins de 50 km,,,,,Operational
bufr4/0/19/103/4,019103,Forme et définition de l'œil du cyclone tropical,4,Moins de 50 km,,,,,Operational
bufr4/0/19/103/5,019103,Forme et définition de l'œil du cyclone tropical,5,Moins de 50 km,,,,,Operational
bufr4/0/19/103/6,019103,Forme et définition de l'œil du cyclone tropical,6,Moins de 50 km,,,,,Operational
bufr4/0/19/103/7,019103,Forme et définition de l'œil du cyclone tropical,7,Moins de 50 km,,,,,Operational
bufr4/0/19/103/8,019103,Forme et définition de l'œil du cyclone tropical,8,Moins de 50 km,,,,,Operational
bufr4/0/19/103/9,019103,Forme et définition de l'œil du cyclone tropical,9,Moins de 50 km,,,,,Operational
bufr4/0/19/103/10,019103,Forme et définition de l'œil du cyclone tropical,10,Indéterminé,,,,,Operational
bufr4/0/19/103/11-14,019103,Forme et définition de l'œil du cyclone tropical,11-14,Non utilisé,,,,,Operational
bufr4/0/19/103/15,019103,Forme et définition de l'œil du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/104/0,019104,Changement du caractère de l'œil pendant les 30 minutes.,0,L'œil est devenu visible pour la première fois au cours des 30 dernières minutes.,,,,,Operational
bufr4/0/19/104/1,019104,Changement du caractère de l'œil pendant les 30 minutes.,1,Aucun changement significatif dans les caractéristiques ou la taille de l'œil,,,,,Operational
bufr4/0/19/104/2,019104,Changement du caractère de l'œil pendant les 30 minutes.,2,Aucun changement significatif dans les caractéristiques ou la taille de l'œil,,,,,Operational
bufr4/0/19/104/3,019104,Changement du caractère de l'œil pendant les 30 minutes.,3,Aucun changement significatif dans les caractéristiques ou la taille de l'œil,,,,,Operational
bufr4/0/19/104/4,019104,Changement du caractère de l'œil pendant les 30 minutes.,4,Aucun changement significatif dans les caractéristiques ou la taille de l'œil,,,,,Operational
bufr4/0/19/104/5,019104,Changement du caractère de l'œil pendant les 30 minutes.,5,L'œil est devenu moins distinct et a diminué de taille,,,,,Operational
bufr4/0/19/104/6,019104,Changement du caractère de l'œil pendant les 30 minutes.,6,L'œil est devenu moins distinct et a diminué de taille,,,,,Operational
bufr4/0/19/104/7,019104,Changement du caractère de l'œil pendant les 30 minutes.,7,L'œil est devenu moins distinct et a diminué de taille,,,,,Operational
bufr4/0/19/104/8,019104,Changement du caractère de l'œil pendant les 30 minutes.,8,L'œil est devenu moins distinct et a diminué de taille,,,,,Operational
bufr4/0/19/104/9,019104,Changement du caractère de l'œil pendant les 30 minutes.,9,L'œil est devenu moins distinct et a diminué de taille,,,,,Operational
bufr4/0/19/104/10,019104,Changement du caractère de l'œil pendant les 30 minutes.,10,Le changement dans les caractéristiques et la taille de l'œil ne peut pas être déterminé,,,,,Operational
bufr4/0/19/104/11-14,019104,Changement du caractère de l'œil pendant les 30 minutes.,11-14,Non utilisé,,,,,Operational
bufr4/0/19/104/15,019104,Changement du caractère de l'œil pendant les 30 minutes.,15,Valeur manquante,,,,,Operational
bufr4/0/19/105/0,019105,Distance entre la fin de la bande spirale et le centre,0,Moins de 50 km,,,,,Operational
bufr4/0/19/105/1,019105,Distance entre la fin de la bande spirale et le centre,1,Moins de 50 km,,,,,Operational
bufr4/0/19/105/2,019105,Distance entre la fin de la bande spirale et le centre,2,Moins de 50 km,,,,,Operational
bufr4/0/19/105/3,019105,Distance entre la fin de la bande spirale et le centre,3,Moins de 50 km,,,,,Operational
bufr4/0/19/105/4,019105,Distance entre la fin de la bande spirale et le centre,4,Moins de 50 km,,,,,Operational
bufr4/0/19/105/5,019105,Distance entre la fin de la bande spirale et le centre,5,Moins de 50 km,,,,,Operational
bufr4/0/19/105/6,019105,Distance entre la fin de la bande spirale et le centre,6,Moins de 50 km,,,,,Operational
bufr4/0/19/105/7,019105,Distance entre la fin de la bande spirale et le centre,7,800 km ou plus,,,,,Operational
bufr4/0/19/105/8-9,019105,Distance entre la fin de la bande spirale et le centre,8-9,Réservé,,,,,Operational
bufr4/0/19/105/10,019105,Distance entre la fin de la bande spirale et le centre,10,Douteux ou indéterminé,,,,,Operational
bufr4/0/19/105/11-14,019105,Distance entre la fin de la bande spirale et le centre,11-14,Non utilisé,,,,,Operational
bufr4/0/19/105/15,019105,Distance entre la fin de la bande spirale et le centre,15,Valeur manquante,,,,,Operational
bufr4/0/19/107/0,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,0,1 heure ou moins,,,,,Operational
bufr4/0/19/107/1,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,1,1 heure ou moins,,,,,Operational
bufr4/0/19/107/2,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,2,2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/3,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,3,2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/4,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,4,2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/5,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,5,2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/6,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,6,2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/7,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,7,Plus de 18 heures mais 24 heures au maximum,,,,,Operational
bufr4/0/19/107/8,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,8,Plus de 18 heures mais 24 heures au maximum,,,,,Operational
bufr4/0/19/107/9,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,9,2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/10-14,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,10-14,Non utilisé,,,,,Operational
bufr4/0/19/107/15,019107,Intervalle de temps pour calculer le déplacement du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/108/0,019108,Précision de la position du centre du cyclone tropical,0,Centre du cyclone à moins de 10 km de la position transmise,,,,,Operational
bufr4/0/19/108/1,019108,Précision de la position du centre du cyclone tropical,1,Centre du cyclone à moins de 10 km de la position transmise,,,,,Operational
bufr4/0/19/108/2,019108,Précision de la position du centre du cyclone tropical,2,Centre du cyclone à moins de 10 km de la position transmise,,,,,Operational
bufr4/0/19/108/3,019108,Précision de la position du centre du cyclone tropical,3,Centre du cyclone à moins de 10 km de la position transmise,,,,,Operational
bufr4/0/19/108/4,019108,Précision de la position du centre du cyclone tropical,4,Centre du cyclone à moins de 10 km de la position transmise,,,,,Operational
bufr4/0/19/108/5,019108,Précision de la position du centre du cyclone tropical,5,Centre du cyclone à moins de 10 km de la position transmise,,,,,Operational
bufr4/0/19/108/6,019108,Précision de la position du centre du cyclone tropical,6,Centre du cyclone indéterminé,,,,,Operational
bufr4/0/19/108/7,019108,Précision de la position du centre du cyclone tropical,7,Valeur manquante,,,,,Operational
bufr4/0/19/109/0,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,0,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/1,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,1,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/2,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,2,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/3,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,3,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/4,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,4,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/5,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,5,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/6,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,6,Moins de 1° de latitude,,,,,Operational 
bufr4/0/19/109/7,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,7,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/8,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,8,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/9,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,9,Moins de 1° de latitude,,,,,Operational
bufr4/0/19/109/10,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,10,Indéterminé,,,,,Operational
bufr4/0/19/109/11-14,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,11-14,Non utilisé,,,,,Operational
bufr4/0/19/109/15,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/110/0,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,0,Un grand affaiblissement,,,,,Operational
bufr4/0/19/110/1,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,1,Un grand affaiblissement,,,,,Operational
bufr4/0/19/110/2,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,2,Aucun changement,,,,,Operational
bufr4/0/19/110/3,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,3,Intensification,,,,,Operational
bufr4/0/19/110/4,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,4,Intensification,,,,,Operational
bufr4/0/19/110/5-8,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,5-8,Réservé,,,,,Operational
bufr4/0/19/110/9,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,9,Non observé auparavant,,,,,Operational
bufr4/0/19/110/10,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,10,Indéterminé,,,,,Operational
bufr4/0/19/110/11-14,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,11-14,Non utilisé,,,,,Operational
bufr4/0/19/110/15,019110,Changement apparent d'intensité du cyclone tropical sur 24 heures,15,Valeur manquante,,,,,Operational
bufr4/0/19/113/1,019113,Type de motif nuageux du numéro DT,1,Bande Courbée,,,,,Operational
bufr4/0/19/113/2,019113,Type de motif nuageux du numéro DT,2,Cisaillement,,,,,Operational
bufr4/0/19/113/3,019113,Type de motif nuageux du numéro DT,3,Œil,,,,,Operational
bufr4/0/19/113/4,019113,Type de motif nuageux du numéro DT,4,Bandage Œil,,,,,Operational
bufr4/0/19/113/5,019113,Type de motif nuageux du numéro DT,5,Couverture Nuageuse Dense Centrale (CDO),,,,,Operational
bufr4/0/19/113/6,019113,Type de motif nuageux du numéro DT,6,Centre intégré,,,,,Operational
bufr4/0/19/113/7,019113,Type de motif nuageux du numéro DT,7,Couvercle Froid Central (CCC),,,,,Operational
bufr4/0/19/113/8-14,019113,Type de motif nuageux du numéro DT,8-14,Réservé,,,,,Operational
bufr4/0/19/113/15,019113,Type de motif nuageux du numéro DT,15,Valeur manquante,,,,,Operational
bufr4/0/19/117/1,019117,Type d'image de nuage du numéro PT,1,Bande Courbée,,,,,Operational
bufr4/0/19/117/2,019117,Type d'image de nuage du numéro PT,2,B (CDO),,,,,Operational
bufr4/0/19/117/3,019117,Type d'image de nuage du numéro PT,3,C (cisaillement),,,,,Operational
bufr4/0/19/117/4-6,019117,Type d'image de nuage du numéro PT,4-6,Réservé,,,,,Operational
bufr4/0/19/117/7,019117,Type d'image de nuage du numéro PT,7,Valeur manquante,,,,,Operational
bufr4/0/19/119/1,019119,Type du numéro T final,1,Numéro-DT,,,,,Operational
bufr4/0/19/119/2,019119,Type du numéro T final,2,Numéro PT,,,,,Operational
bufr4/0/19/119/3,019119,Type du numéro T final,3,Numéro-MET,,,,,Operational
bufr4/0/19/119/4-6,019119,Type du numéro T final,4-6,Réservé,,,,,Operational
bufr4/0/19/119/7,019119,Type du numéro T final,7,Valeur manquante,,,,,Operational
