Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B22178,Lanceur de type XBT/XCTD,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B22177,Hauteur du lanceur XBT/XCTD,Au-dessus du niveau de la mer | 0 à 50 m en unités de m entiers,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B22067,Qualificatif de mesure de température/salinité,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B08041,Signification des données,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B26021,Année,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B26022,Mois,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B26023,Jour,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B22068,Types d'enregistreurs de profil de température de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B25061,Identification du logiciel et numéro de version,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B08041,Signification des données,Définir sur manquant (annuler),,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B08080,Qualificatif pour le drapeau de qualité GTSPP,Définir sur manquant (annuler),,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B02171,Numéro de série de l'instrument pour la mesure du profil de température de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,D02090,Température de la mer/de l'eau haute précision,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B02171,Numéro de série de l'instrument pour la mesure du profil de température de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,B02032,Indicateur pour la numérisation,,(voir la Note 3),Operational
15,Séquences de rapports océanographiques,D15004,(séquence de données de profil de température XBT),,D15005,Profil de température de l'eau (profil de température observé par XBT ou bouée),,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",,D01003,Indicatif d'appel du navire,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Identification étendue,B01019,Nom court de station ou de site,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Identification étendue,B01103,Numéro OMI. Registre unique de Lloyd.,Les valeurs sont limitées entre 0 et 9999999.,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Identification étendue,B01087,Identifiant étendu de la plateforme d'observation marine de l'OMM,"Définir comme manquant, si l'indicatif d'appel du navire est signalé",,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,B01036,Agence responsable de l'exploitation de la plateforme d'observation,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,B01115,Identifiant de la croisière ou de la mission sous laquelle les données ont été collectées,Définir comme manquant si aucun identifiant de croisière n'est signalé.,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,B01080,Numéro de ligne de navire selon SOOP,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,B05036,Numéro de ligne de navire selon SOOP,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,D01011,"Année, mois, jour",,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,D01012,"Heure, minute, seconde",,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations sur la compagnie de croisière/navire,D01021,Latitude (haute précision),,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations du profil,B01079,Identifiant unique pour le profil,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations du profil,B01023,Numéro de séquence d'observation,Numéro de station/de prélèvement le long de la ligne/transect,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Informations du profil,B22063,Profondeur totale de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Pression de surface,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Pression de surface,D02001,Changement de pression sur 3 heures,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Vagues,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Vagues,D02021,Vagues,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de température et d'humidité,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de température et d'humidité,D02052,Données de température et d'humidité du navire,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données sur le vent suspectes,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données sur le vent suspectes,D02059,Données de vent des navires ou autres plateformes marines,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",B22067,Qualificatif de mesure de température/salinité,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",B02171,Numéro de série de l'instrument pour la mesure du profil de température de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",D02090,Température de la mer/de l'eau haute précision,Température de surface,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",D06033,Salinité à un niveau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",D06034,Courant de surface,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",B02171,Numéro de série de l'instrument pour la mesure du profil de température de l'eau,Définir sur manquant (annuler),,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)","Température de surface, salinité et courant",B22067,Qualificatif de mesure de température/salinité,Définir sur manquant (annuler),,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B02038,Qualificatif de mesure de température/salinité,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B22067,Qualificatif de mesure de température/salinité,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B22068,Types d'enregistreurs de profil de température de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B02171,Numéro de série de l'instrument pour la mesure du profil de température de l'eau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B02033,Méthode de mesure de salinité/profondeur,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B02032,Indicateur pour la numérisation,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B22056,Direction du profil,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,B03011,Méthode de calcul de la profondeur,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Qualificatif de mesure de température/salinité,D06035,Salinité à un niveau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,R07000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,B02032,Indicateur pour la numérisation,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,B03010,Méthode de mesure du courant marin/eau,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,B02031,Durée et temps de la mesure actuelle,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,B02040,Méthode pour éliminer la vitesse et le mouvement de la plateforme du courant,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,B22056,Direction du profil,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,B03011,Méthode de calcul de la profondeur,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données actuelles du profil,D06036,Données actuelles du profil,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de profil d'oxygène dissous,R04000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de profil d'oxygène dissous,B02032,Indicateur pour la numérisation,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de profil d'oxygène dissous,B03012,Type d'instrument/capteur pour la mesure de l'oxygène dissous,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de profil d'oxygène dissous,B03011,Méthode de calcul de la profondeur,,,Operational
15,Séquences de rapports océanographiques,D15007,"(Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins)",Données de profil d'oxygène dissous,D06037,Données de profil d'oxygène dissous,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Identification et emplacement de la bouée,D01126,(Séquence pour la représentation des données provenant des bouées ancrées),,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Données météorologiques appliquées,D06038,Séquence pour la représentation des observations météorologiques marines de surface standard provenant des bouées ancrées,"Pour les bouées équipées de plus d'un anémomètre, la hauteur du capteur doit correspondre à celui qui est utilisé.",,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Données météorologiques auxiliaires facultatives,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Données météorologiques auxiliaires facultatives,D02091,Séquence pour la représentation des observations météorologiques auxiliaires,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures de radiation facultatives,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures de radiation facultatives,D02082,Données de radiation,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures de base des ondes optionnelles,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures de base des ondes optionnelles,D06039,Séquence pour la représentation des mesures de base des ondes,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures de base des ondes optionnelles,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures de base des ondes optionnelles,D06040,Séquence pour la représentation des mesures de base des ondes,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Profil de température,R02000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Profil de température,B02005,Précision de l'observation de la température,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Profil de température,D06041,Profil de profondeur et de température (haute précision/exactitude),,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Qualificatif de mesure de température/salinité,R02000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Qualificatif de mesure de température/salinité,B02005,Précision de l'observation de la température,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Qualificatif de mesure de température/salinité,D06004,"Profondeur, température, salinité",,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures optionnelles des courants sous-marins.,R01000,Réplication différée de 6 descripteurs,,,Operational
15,Séquences de rapports océanographiques,D15008,(Séquence pour la représentation des données provenant des bouées ancrées),Mesures optionnelles des courants sous-marins.,D06005,Mesures optionnelles des courants sous-marins.,,,Operational
