Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status
bufr4/0/05/052,05,Emplacement (horizontal - 1),005052,Numéro de canal,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/05/053,05,Emplacement (horizontal - 1),005053,Numéro de champ de vision,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/05/060,05,Emplacement (horizontal - 1),005060,Position angulaire en Y depuis le centre de gravité,deg,6,-8000000,24,deg,6,8,,,Operational
bufr4/0/05/061,05,Emplacement (horizontal - 1),005061,Position angulaire en Y depuis le centre de gravité,deg,6,-8000000,24,deg,6,8,,,Operational
bufr4/0/05/063,05,Emplacement (horizontal - 1),005063,Roulis du vaisseau spatial,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/05/064,05,Emplacement (horizontal - 1),005064,Tangage du vaisseau spatial,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/05/066,05,Emplacement (horizontal - 1),005066,Lacet du vaisseau spatial,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/05/067,05,Emplacement (horizontal - 1),005067,Nombre de lignes de balayage,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/068,05,Emplacement (horizontal - 1),005068,Numéro de profil,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/05/069,05,Emplacement (horizontal - 1),005069,Canal récepteur,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/05/070,05,Emplacement (horizontal - 1),005070,Identifiant d'observation,Numeric,0,0,30,Numeric,0,10,,,Operational
bufr4/0/05/071,05,Emplacement (horizontal - 1),005071,Identifiant Stripmap,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/05/072,05,Emplacement (horizontal - 1),005072,Nombre de spectres dans la direction de la plage,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/073,05,Emplacement (horizontal - 1),005073,Nombre de spectres dans la direction azimutale,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/074,05,Emplacement (horizontal - 1),005074,Indice dans la direction de la plage,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/075,05,Emplacement (horizontal - 1),005075,Indice dans la direction azimutale,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/076,05,Emplacement (horizontal - 1),005076,Azimut solaire,deg,2,0,16,deg,2,6,,,Operational
bufr4/0/05/077,05,Emplacement (horizontal - 1),005077,Latitude du point sous-satellite,deg,4,-900000,21,deg,4,7,,,Operational
bufr4/0/05/078,05,Emplacement (horizontal - 1),005078,Numéro de corne,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/05/079,05,Emplacement (horizontal - 1),005079,Numéro de bande,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/05/080,05,Emplacement (horizontal - 1),005080,Rayon de résolution,m,-3,0,6,m,-3,2,,,Operational
bufr4/0/05/092,05,Emplacement (horizontal - 1),005092,Index de voie latérale ou numéro de rangée le long de la voie latérale,Numeric,0,-1,3,,,,,,Operational
