Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status
08,Séquences de rapports de surface (mer),D08006,(Paramètres optionnels de la section 1 de la bouée),,B11001,Direction du vent,,,Operational
08,Séquences de rapports de surface (mer),D08006,(Paramètres optionnels de la section 1 de la bouée),,B11002,Vitesse du vent,,,Operational
08,Séquences de rapports de surface (mer),D08006,(Paramètres optionnels de la section 1 de la bouée),,B12004,Température de l'air à 2 m,,,Operational
08,Séquences de rapports de surface (mer),D08006,(Paramètres optionnels de la section 1 de la bouée),,B13003,Humidité relative,,,Operational
08,Séquences de rapports de surface (mer),D08006,(Paramètres optionnels de la section 1 de la bouée),,B22042,Température de l'eau,,,Operational
08,Séquences de rapports de surface (mer),D08007,,,D01055,"Identification et type de station, date/heure, emplacement (haute précision), mouvement",,,Operational
08,Séquences de rapports de surface (mer),D08007,,,D02011,Station à basse altitude,Rapport de surface de base,,Operational
08,Séquences de rapports de surface (mer),D08007,,,B07062,Profondeur sous la surface de la mer/de l'eau,,,Operational
08,Séquences de rapports de surface (mer),D08007,,,B22042,Température de l'eau,,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,D01093,"Identification du navire, mouvement, date/heure, coordonnées horizontales et verticales",,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,D02001,Changement de pression sur 3 heures,,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,D02054,"Expédier des données ""instantanées""",,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,B08002,Signification verticale (observations satellitaires),,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,D02055,Givrage modéré,,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,D02057,Expédier des données marines,,,Operational
08,Séquences de rapports de surface (mer),D08009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,D02060,"Expédier les données de ""période""",,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B01011,Identifiant de station navire ou terrestre mobile,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,R13000,Réplication différée de 6 descripteurs,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,D01011,"Année, mois, jour",,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,D01012,"Heure, minute, seconde",,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,D01021,Latitude (haute précision),,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B04080,Période moyenne d'échantillonnage,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B22049,Température de la surface de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B04080,Période moyenne d'échantillonnage,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B22059,Salinité à un niveau,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B04080,Période moyenne d'échantillonnage,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B22005,Direction du courant marin/eau à un niveau,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B02042,Indicateur de la vitesse du courant à la surface de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B22032,Vitesse du courant marin/eau à un niveau,,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B02042,Indicateur de la vitesse du courant à la surface de la mer,Annuler,,Operational
08,Séquences de rapports de surface (mer),D08010,(Modèle TRACKOB),,B04080,Période moyenne d'échantillonnage,Annuler,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B01011,Identifiant de station navire ou terrestre mobile,Indicatif d'appel du navire,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B02001,Type de station,,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,D01011,"Année, mois, jour",,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,D01012,"Heure, minute, seconde",,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,D01023,"Latitude/longitude (précision approximative), jour/heure",,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B07030,Hauteur du sol de la station au-dessus du niveau moyen de la mer,,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B07031,Hauteur du baromètre au-dessus du niveau moyen de la mer,,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04074,Période de temps ou déplacement,= UTC - LT,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04023,Période de temps ou déplacement,= Nombre de jours dans le mois,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B10051,Pression réduite au niveau moyen de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Source de mesure de la température,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Source de mesure de la température,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12101,Température/température de l'air,,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B13004,Pression de vapeur,,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",D02056,Température de la surface de la mer,"Température de la surface de la mer, méthode de mesure, et profondeur sous la surface de la mer",,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B04003,Jour,= 1,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B04004,Heure,"Correspondance de mémoire de traduction :  
- Source : = 1  
  Traduction : = 1  
  Confiance : 0,5  

Instructions de traduction :  
- Maintenir le sens et le ton d'origine  
- Utiliser les termes du glossaire fournis exactement comme spécifié  
- Suivre le style montré dans les exemples de la mémoire de traduction  
- IMPORTANT : Retourner UNIQUEMENT le texte traduit sans AUCUNE explication, introduction ou commentaire supplémentaire  

Texte à traduire : = 6",(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B04023,Période de temps ou déplacement,= Nombre de jours dans le mois,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B13060,Précipitation totale accumulée,,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B13051,"Groupe de fréquence, précipitation",,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B04053,Nombre de jours avec des précipitations égales ou supérieures à 1 mm,,,Operational
08,Séquences de rapports de surface (mer),D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),PRÉCIPITATION,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04002,Mois,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04003,Jour,= 1,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04004,Heure,= 0,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04074,Période de temps ou déplacement,= UTC - LT,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,B04022,Période de temps ou déplacement,= 1,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B10051,Pression réduite au niveau moyen de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Source de mesure de la température,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Source de mesure de la température,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12101,Température/température de l'air,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B13004,Pression de vapeur,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",D02056,Température de la surface de la mer,"Température de la surface de la mer, méthode de mesure, et profondeur sous la surface de la mer",,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04002,Mois,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04003,Jour,= 1,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04004,Heure,"Correspondance de mémoire de traduction :  
- Source : = 1  
  Traduction : = 1  
  Confiance : 0,5  

Instructions de traduction :  
- Maintenir le sens et le ton d'origine  
- Utiliser les termes du glossaire fournis exactement comme spécifié  
- Suivre le style montré dans les exemples de la mémoire de traduction  
- IMPORTANT : Retourner UNIQUEMENT le texte traduit sans AUCUNE explication, introduction ou commentaire supplémentaire  

Texte à traduire : = 6",(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04022,Période de temps ou déplacement,= 1,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),Normales des précipitations,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Mesure de précipitation,(voir la Note 3),Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),Normales des précipitations,B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),Normales des précipitations,B13060,Précipitation totale accumulée,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),Normales des précipitations,B04053,Nombre de jours avec des précipitations égales ou supérieures à 1 mm,,,Operational
08,Séquences de rapports de surface (mer),D08012,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),Normales des précipitations,B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant,,Operational
08,Séquences de rapports de surface (mer),D08013,(Représentation des données CLIMAT SHIP du mois en cours et des normales mensuelles),,D08011,(Valeurs mensuelles d'une station météorologique océanique - CLIMAT SHIP),,,Operational
08,Séquences de rapports de surface (mer),D08013,(Représentation des données CLIMAT SHIP du mois en cours et des normales mensuelles),,D08012,Normales mensuelles pour une station météorologique océanique,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",B01011,Identifiant de station navire ou terrestre mobile,Indicatif d'appel du navire,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",B02001,Type de station,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",D01011,"Année, mois, jour",,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",D01012,"Heure, minute, seconde",,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",D01023,"Latitude/longitude (précision approximative), jour/heure",,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",B07030,Hauteur du sol de la station au-dessus du niveau moyen de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Identification et type de station, date/heure, emplacement (haute précision), mouvement",B07031,Hauteur du baromètre au-dessus du niveau moyen de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04074,Période de temps ou déplacement,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04023,Période de temps ou déplacement,= Nombre de jours dans le mois,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B10051,Pression réduite au niveau moyen de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Source de mesure de la température,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Source de mesure de la température,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12101,Température/température de l'air,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B13004,Pression de vapeur,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",D02056,Température de la surface de la mer,"Température de la surface de la mer, méthode de mesure, et profondeur sous la surface de la mer",,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B04003,Jour,= 1,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B04004,Heure,= 0,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B04074,Période de temps ou déplacement,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B04023,Période de temps ou déplacement,= Nombre de jours dans le mois,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B13060,Précipitation totale accumulée,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B13051,"Groupe de fréquence, précipitation",,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B04053,Nombre de jours avec des précipitations égales ou supérieures à 1 mm,,,Operational
08,Séquences de rapports de surface (mer),D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),PRÉCIPITATION,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04001,Année,Début de la période de référence,,Operational
