Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status
bufr4/0/33/031,33,Informations de qualité,033031,Indicateurs d'état des lignes de balayage pour ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/032,33,Informations de qualité,033032,Indicateurs de qualité de canal pour ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/033,33,Informations de qualité,033033,Indicateurs de qualité de canal pour ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/035,33,Informations de qualité,033035,Contrôle qualité manuel/automatique,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/036,33,Informations de qualité,033036,Seuil de confiance nominal,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/037,33,Informations de qualité,033037,Erreur de corrélation du vent,Flag table,0,0,20,Flag table,0,7,,,Operational
bufr4/0/33/038,33,Informations de qualité,033038,Indicateurs de qualité pour les données GNSS au sol,Flag table,0,0,10,Flag table,0,4,,,Operational
bufr4/0/33/039,33,Informations de qualité,033039,Indicateurs de qualité pour les données d'occultation radio,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/040,33,Informations de qualité,033040,Intervalle de confiance,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/041,33,Informations de qualité,033041,Attribut de la valeur suivante,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/042,33,Informations de qualité,033042,Type de limite représentée par la valeur suivante,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/33/043,33,Informations de qualité,033043,Confiance AST,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/33/044,33,Informations de qualité,033044,Informations sur la qualité ASAR,Flag table,0,0,15,Flag table,0,5,,,Operational
bufr4/0/33/045,33,Informations de qualité,033045,Probabilité de l'événement suivant,%,0,0,7,%,0,3,(voir les Notes 3 et 4),"168,173",Operational
bufr4/0/33/046,33,Informations de qualité,033046,Probabilité conditionnelle de l'événement suivant par rapport à l'événement de conditionnement spécifié,%,0,0,7,%,0,3,(voir les Notes 3 et 4),"168,173,174",Operational
bufr4/0/33/047,33,Informations de qualité,033047,Données de confiance de mesure,Flag table,0,0,31,Flag table,0,11,,,Operational
bufr4/0/33/048,33,Informations de qualité,033048,Mesure de confiance de l'inversion SAR,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/049,33,Informations de qualité,033049,Mesure de confiance de la récupération du vent,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/050,33,Informations de qualité,033050,Qualificatif pour le drapeau de qualité GTSPP,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/052,33,Informations de qualité,033052,Qualité de re-suivi océanique en bande S,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/33/053,33,Informations de qualité,033053,Qualité de re-suivi océanique en bande S,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/33/054,33,Informations de qualité,033054,Qualité globale du profil atmosphérique récupéré,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/33/055,33,Informations de qualité,033055,Drapeau de qualité du vecteur de vent,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/056,33,Informations de qualité,033056,Indicateur de qualité Sigma-0,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/060,33,Informations de qualité,033060,GqisFlagQual - indicateur individuel de qualité du système IASI,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/061,33,Informations de qualité,033061,GqisQualIndex - indicateur de performance du bruit de l'instrument (contributions de l'étalonnage spectral et radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/062,33,Informations de qualité,033062,GqisQualIndexLoc - indicateur pour l'indice de qualité géométrique,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/063,33,Informations de qualité,033063,GqisQualIndex - indicateur de performance du bruit de l'instrument (contributions de l'étalonnage spectral et radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/064,33,Informations de qualité,033064,GqisQualIndex - indicateur de performance du bruit de l'instrument (contributions de l'étalonnage spectral et radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/065,33,Informations de qualité,033065,GqisSysTecSondQual - sortie de la fonction qualité du système TEC (Centre d'Expertise Technique),Numeric,0,0,24,Numeric,0,8,,,Operational
bufr4/0/33/066,33,Informations de qualité,033066,Drapeau de qualité AMV,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/070,33,Informations de qualité,033070,Qualité totale de l'ozone,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/071,33,Informations de qualité,033071,Qualité totale de l'ozone,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/072,33,Informations de qualité,033072,Erreur de l'ozone,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/33/075,33,Informations de qualité,033075,Indicateurs de qualité au niveau du scan,Flag table,0,0,13,Flag table,0,5,,,Operational
bufr4/0/33/076,33,Informations de qualité,033076,Indicateurs de qualité de calibration,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/077,33,Informations de qualité,033077,Indicateurs de qualité du champ de vision,Flag table,0,0,19,Flag table,0,7,,,Operational
bufr4/0/33/078,33,Informations de qualité,033078,Qualité de géolocalisation,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/079,33,Informations de qualité,033079,Indicateurs de qualité au niveau de la granule,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/080,33,Informations de qualité,033080,Indicateurs de qualité au niveau du scan,Flag table,0,0,20,Flag table,0,7,,,Operational
bufr4/0/33/081,33,Informations de qualité,033081,Indicateurs de qualité des données du canal,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/33/082,33,Informations de qualité,033082,Qualité de géolocalisation,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/083,33,Informations de qualité,033083,Indicatifs de qualité des données de radiance,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/084,33,Informations de qualité,033084,Indicateurs de qualité au niveau du pixel,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/085,33,Informations de qualité,033085,Indicatifs de qualité de l'épaisseur optique des aérosols,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/33/086,33,Informations de qualité,033086,Qualité de la récupération au niveau des pixels,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/33/087,33,Informations de qualité,033087,Étendue du satellite dans l'anomalie de l'Atlantique Sud (basée sur des données climatologiques),Code table,0,0,4,Code table,0,1,,,Operational
bufr4/0/33/088,33,Informations de qualité,033088,Indicateur de qualité de la colonne totale d'ozone,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/33/089,33,Informations de qualité,033089,Indicateurs de qualité du bruit équivalent en température delta (NEdT) pour l'étalonnage de cible chaude,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/090,33,Informations de qualité,033090,Indicateurs de qualité du bruit équivalent en température delta (NEdT) pour l'étalonnage de cible chaude,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/091,33,Informations de qualité,033091,Indicateurs de qualité NEdT pour l'étalonnage global,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/092,33,Informations de qualité,033092,Drapeau de qualité océanique spécifique à la bande,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/093,33,Informations de qualité,033093,Indicateurs de qualité pour les données GNSS au sol,Flag table,0,0,31,Flag table,0,31,,,Operational
bufr4/0/33/094,33,Informations de qualité,033094,Indicateurs de qualité de calibration,Flag table,0,0,24,Flag table,0,24,,,Operational
bufr4/0/33/095,33,Informations de qualité,033095,Drapeau des températures MWI,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/33/096,33,Informations de qualité,033096,Drapeau de calibration MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/097,33,Informations de qualité,033097,Indicateur de qualité du scan MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/098,33,Informations de qualité,033098,Indicateur de qualité du scan MWI,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/099,33,Informations de qualité,033099,Indicateur d'état de navigation MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/100,33,Informations de qualité,033100,Drapeau des températures ICI,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/33/101,33,Informations de qualité,033101,Drapeau de calibration MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/102,33,Informations de qualité,033102,Indicateur de qualité des données ICI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/103,33,Informations de qualité,033103,Indicateur de qualité des données ICI,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/104,33,Informations de qualité,033104,Indicateur d'état de navigation MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/105,33,Informations de qualité,033105,Drapeaux de traitement ICI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/106,33,Informations de qualité,033106,Drapeaux de traitement MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/107,33,Informations de qualité,033107,Indicateur de traitement des lignes de scan MWS,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/108,33,Informations de qualité,033108,Indicateur d'état de navigation MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/109,33,Informations de qualité,033109,Indicateurs de qualité globale MWS,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/110,33,Informations de qualité,033110,Drapeaux de traitement MWI,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/111,33,Informations de qualité,033111,Indicateurs de qualité SCA,Flag table,0,0,32,Flag table,0,11,,,Operational
bufr4/0/33/112,33,Informations de qualité,033112,Angle de rotation de Faraday,deg,2,-18000,16,deg,2,6,,,Operational
bufr4/0/33/113,33,Informations de qualité,033113,Indicateurs généraux de qualité IASI-NG,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/114,33,Informations de qualité,033114,Vérification hors limites,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/33/115,33,Informations de qualité,033115,(Profondeur optique des aérosols),Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/33/116,33,Informations de qualité,033116,Vérification hors limites,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/33/117,33,Informations de qualité,033117,Vérification hors limites,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/33/118,33,Informations de qualité,033118,Pourcentage d'erreur relative,%,2,-10000,15,%,2,5,,,Operational
bufr4/0/33/119,33,Informations de qualité,033119,Pourcentage d'erreur de prévision,%,0,-100,8,%,0,3,,,Operational
