Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/13/051/15,013051,"Groupe de fréquence, précipitation",15,Valeur manquante,,,,,Operational
bufr4/0/13/056/0,013056,Caractère de précipitation,0,PRÉCIPITATION,,,,,Operational
bufr4/0/13/056/1,013056,Caractère de précipitation,1,Lumière intermittente,,,,,Operational
bufr4/0/13/056/2,013056,Caractère de précipitation,2,Intermittent modéré,,,,,Operational
bufr4/0/13/056/3,013056,Caractère de précipitation,3,Intermittent lourd,,,,,Operational
bufr4/0/13/056/4,013056,Caractère de précipitation,4,Intermittent lourd,,,,,Operational
bufr4/0/13/056/5,013056,Caractère de précipitation,5,Lumière continue,,,,,Operational
bufr4/0/13/056/6,013056,Caractère de précipitation,6,Modéré continu,,,,,Operational
bufr4/0/13/056/7,013056,Caractère de précipitation,7,Lourd continu,,,,,Operational
bufr4/0/13/056/8,013056,Caractère de précipitation,8,Lourd continu,,,,,Operational
bufr4/0/13/056/9,013056,Caractère de précipitation,9,Variable - alternativement léger et lourd,,,,,Operational
bufr4/0/13/056/10-14,013056,Caractère de précipitation,10-14,Réservé,,,,,Operational
bufr4/0/13/056/15,013056,Caractère de précipitation,15,Valeur manquante,,,,,Operational
bufr4/0/13/057/0,013057,Heure de début ou de fin de précipitation,0,PRÉCIPITATION,,,,,Operational
bufr4/0/13/057/1,013057,Heure de début ou de fin de précipitation,1,Au cours de la dernière heure,,,,,Operational
bufr4/0/13/057/2,013057,Heure de début ou de fin de précipitation,2,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/3,013057,Heure de début ou de fin de précipitation,3,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/4,013057,Heure de début ou de fin de précipitation,4,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/5,013057,Heure de début ou de fin de précipitation,5,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/6,013057,Heure de début ou de fin de précipitation,6,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/7,013057,Heure de début ou de fin de précipitation,7,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/8,013057,Heure de début ou de fin de précipitation,8,Il y a 1 à 2 heures.,,,,,Operational
bufr4/0/13/057/9,013057,Heure de début ou de fin de précipitation,9,Il y a plus de 10 heures.,,,,,Operational
bufr4/0/13/057/10-14,013057,Heure de début ou de fin de précipitation,10-14,Réservé,,,,,Operational
bufr4/0/13/057/15,013057,Heure de début ou de fin de précipitation,15,Valeur manquante,,,,,Operational
