Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status
bufr4/0/15/053,15,Constituants physiques/chimiques,015053,Log10 de la densité numérique des particules d'aérosol de diamètre supérieur à 5 nm,log (m-3),2,600,9,log (m-3),2,4,,,Operational
bufr4/0/15/054,15,Constituants physiques/chimiques,015054,Log10 de la densité numérique des particules d'aérosol de diamètre supérieur à 5 nm,log (m-3),2,550,9,log (m-3),2,4,,,Operational
bufr4/0/15/055,15,Constituants physiques/chimiques,015055,Ratio d'aérosol non volatil,Numeric,2,0,7,Numeric,2,3,,,Operational
bufr4/0/15/062,15,Constituants physiques/chimiques,015062,Indicatifs de qualité de l'épaisseur optique des aérosols,Numeric,3,-1000,14,Numeric,3,5,,,Operational
bufr4/0/15/063,15,Constituants physiques/chimiques,015063,Rétrodiffusion,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/064,15,Constituants physiques/chimiques,015064,Incertitude dans la rétrodiffusion atténuée,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/065,15,Constituants physiques/chimiques,015065,Coefficient de rétrodiffusion des particules,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/066,15,Constituants physiques/chimiques,015066,Coefficient de rétrodiffusion des particules,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/067,15,Constituants physiques/chimiques,015067,Coefficient d'extinction,m-1,8,0,20,m-1,8,7,,,Operational
bufr4/0/15/068,15,Constituants physiques/chimiques,015068,Incertitude dans le coefficient d'extinction des particules,m-1,8,0,20,m-1,8,7,,,Operational
bufr4/0/15/069,15,Constituants physiques/chimiques,015069,Rapport de lidar des particules,sr,2,0,14,sr,2,5,,,Operational
bufr4/0/15/070,15,Constituants physiques/chimiques,015070,Incertitude dans le rapport de lidar,sr,2,0,14,sr,2,5,,,Operational
bufr4/0/15/071,15,Constituants physiques/chimiques,015071,Rapport de dépolarisation des particules,%,2,0,14,%,2,5,,,Operational
bufr4/0/15/072,15,Constituants physiques/chimiques,015072,Incertitude dans le rapport de dépolarisation,%,2,0,14,%,2,5,,,Operational
bufr4/0/15/073,15,Constituants physiques/chimiques,015073,Incertitude dans la rétrodiffusion atténuée,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/074,15,Constituants physiques/chimiques,015074,Coefficient de rétrodiffusion des particules,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/075,15,Constituants physiques/chimiques,015075,Incertitude dans le coefficient d'extinction des particules,m,8,-524288,20,m-1,8,7,,,Operational
bufr4/0/15/076,15,Constituants physiques/chimiques,015076,Rapport de lidar des particules,sr,1,-2048,13,sr,1,5,,,Operational
bufr4/0/15/077,15,Constituants physiques/chimiques,015077,Incertitude dans le rapport de lidar,sr,1,0,12,sr,1,5,,,Operational
bufr4/0/15/078,15,Constituants physiques/chimiques,015078,Rapport de dépolarisation des particules,%,2,-8192,15,%,2,5,,,Operational
bufr4/0/15/079,15,Constituants physiques/chimiques,015079,Retard de trajet au zénith dû à l'atmosphère neutre,m,4,0,15,m,4,9,(voir la Note 3),5,Operational
bufr4/0/15/080,15,Constituants physiques/chimiques,015080,Retard de trajet au zénith dû à l'atmosphère neutre,m,4,0,12,m,4,8,,,Operational
bufr4/0/15/081,15,Constituants physiques/chimiques,015081,Retard de trajet dû à l'atmosphère neutre,m,4,0,18,m,4,10,(voir la Note 3),6,Operational
bufr4/0/15/082,15,Constituants physiques/chimiques,015082,Vapeur d'eau intégrée sur le trajet,kg m-2,1,0,16,kg m-2,1,10,(voir la Note 3),16,Operational
bufr4/0/15/083,15,Constituants physiques/chimiques,015083,Gradient de l'atmosphère neutre dérivé du GNSS,m,5,-8192,14,m,5,9,(voir la Note 3),7,Operational
bufr4/0/15/084,15,Constituants physiques/chimiques,015084,Résidu des moindres carrés GNSS,m,4,0,14,m,4,9,(voir la Note 3),17,Operational
bufr4/0/15/085,15,Constituants physiques/chimiques,015085,Retard multi-trajet GNSS,m,4,0,14,m,4,9,(voir la Note 3),8,Operational
bufr4/0/15/086,15,Constituants physiques/chimiques,015086,Fonction de cartographie hydrostatique GNSS,Numeric,3,0,16,Numeric,3,10,(voir la Note 3),22,Operational
bufr4/0/15/087,15,Constituants physiques/chimiques,015087,Fonction de cartographie hydrostatique GNSS,Numeric,3,0,16,Numeric,3,10,(voir la Note 3),22,Operational
bufr4/0/15/088,15,Constituants physiques/chimiques,015088,Fonction de cartographie des gradients GNSS,Numeric,3,0,16,Numeric,3,10,(voir la Note 3),22,Operational
bufr4/0/15/089,15,Constituants physiques/chimiques,015089,Retard de trajet au zénith dû à l'atmosphère neutre,m,4,0,15,m,4,9,(voir la Note 3),18,Operational
bufr4/0/15/090,15,Constituants physiques/chimiques,015090,Retard de trajet dû à l'atmosphère neutre,m,4,0,20,m,4,11,(voir la Note 3),19,Operational
