FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),3,"Canal de 3,7 µm presente en los datos de la fuente",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),4,"Canal de 1,6 µm presente en los datos de la fuente",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),5,"Identificación de nubes utilizando prueba de nubes con histograma de factor de reflexión de 1,6 µm",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),6,"Umbral dinámico utilizando prueba de nubes con histograma de factor de reflexión de 1,6 µm",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),7,"Destello solar detectado por prueba de nubes con histograma de reflexión de 1,6 µm",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),8,"Canal de 3,7 µm utilizado en la recuperación de la temperatura de la superficie del mar",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),9,"Cálculo de la temperatura de la superficie del mar a partir de datos diurnos (si cero, entonces se emplean datos nocturnos)",,,,,Operational
021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SST),Los 10,Valor faltante,,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),,"1-9 Recuperación de datos de la temperatura de la superficie del mar, visión del nadir únicamente, en el canal de 3,7 micrones (un bit por célula de 10 minutos de arco)",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),1,"Célula 1: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),2,"Célula 2: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),3,"Célula 3: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),4,"Célula 4: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),5,"Célula 5: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),6,"Célula 6: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),7,"Célula 7: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),8,"Célula 8: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),9,"Célula 9: temperatura de la superficie del mar en el canal de 3,7 micrones, visión del nadir únicamente",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),,"10-18 Recuperación de datos de la temperatura de la superficie del mar, visión doble, en el canal de 3,7 micrones (un bit por célula de 10 minutos de arco)",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),10,"Célula 1: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),11,"Célula 2: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),12,"Célula 3: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),13,"Célula 4: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),14,"Célula 5: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),15,"Célula 6: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),16,"Célula 7: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),17,"Célula 8: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),18,"Célula 9: temperatura de la superficie del mar en el canal de 3,7 micrones, visión doble",,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),19,La visión del nadir contiene datos diurnos (nocturnos si cero),,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),20,La visión hacia adelante contiene datos diurnos (nocturnos si cero),,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),21,Los registros contienen contribuciones de escáner recopiladas cuando la plataforma ERS no está en modo de control de guiñada,,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),22,Los registros contienen contribuciones de escáner si el grado de confianza del producto muestra que la calidad es baja o desconocida,,,,,Operational
021070,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SADIST-2),Los 23,Valor faltante,,,,,Operational
021072,Estado de la calibración del altímetro del satélite,1,Aplicada corrección de error de la altura en vez de calibración en bucle abierto,,,,,Operational
021072,Estado de la calibración del altímetro del satélite,2,Utilizado sondeador de microondas para la corrección de la troposfera,,,,,Operational
021072,Estado de la calibración del altímetro del satélite,3,Aplicada corrección de la salida del CAG en vez de calibración en bucle abierto,,,,,Operational
021072,Estado de la calibración del altímetro del satélite,Los 4,Valor faltante,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,1,Registro de datos de relleno,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,2,Prueba,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,3,Calibración (bucle cerrado),,,,,Operational
021073,Modo del instrumento del altímetro del satélite,4,BITE (equipo de prueba incorporado),,,,,Operational
021073,Modo del instrumento del altímetro del satélite,5,Recolección de datos en el hielo,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,6,Recolección de datos en el océano,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,7,Búsqueda de datos en el hielo,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,8,Búsqueda de datos en el océano,,,,,Operational
021073,Modo del instrumento del altímetro del satélite,Los 9,Valor faltante,,,,,Operational
021076,Representación de intensidades,0,Lineal,,,,,Operational
021076,Representación de intensidades,1,Logarítmica (base e),,,,,Operational
021076,Representación de intensidades,2,Logarítmica (base 10),,,,,Operational
021076,Representación de intensidades,3-6,Reservadas,,,,,Operational
021076,Representación de intensidades,7,Valor faltante,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,1,Número insuficiente de sigma-0 de buena calidad para el cálculo del viento,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,2,Diversidad de los azimut entre los sigma-0 insuficiente para el cálculo del viento,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,3-7,Reservados,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,8,Parte de la célula del vector viento situada sobre tierra,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,9,Parte de la célula del vector viento situada sobre hielo,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,10,No se realizó el cálculo del viento para la célula del vector viento,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,11,La velocidad notificada del viento es superior a 30 m s-1,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,12,"La velocidad notificada del viento es inferior, o igual, a 3 m s¯¹",,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,13-16,Reservados,,,,,Operational
021109,Calidad de la célula del vector viento medida por SeaWinds,Los 17,Valor faltante,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,1,La medición de sigma-0 no es utilizable,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,2,La relación señal-ruido es baja,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,3,Sigma-0 es negativo,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,4,Sigma-0 fuera de límites aceptables,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,5,Calidad inaceptable de impulsos del dispersómetro,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,6,El algoritmo de ubicación de la célula correspondiente a sigma-0 no converge,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,7,El desplazamiento de frecuencia excede los límites de la tabla del factor x,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,8,La temperatura del satélite excede los límites del coeficiente de calibración,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,9,No se encuentran registros de altitud aplicables a este sigma-0,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,10,Los datos de efemérides interpolados no son aceptables para este sigma-0,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,11-16,Reservados,,,,,Operational
021115,Calidad de sigma-0 determinada por SeaWinds,Los 17,Valor faltante,,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,1,Banderín de impulso de calibración/medición (1),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,2,Banderín de impulso de calibración/medición (2),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,3,Haz exterior de la antena,,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,4,Célula sigma-0 situada detrás del satélite,,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,5,Modo corriente (1),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,6,Modo corriente (2),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,7,Anchura efectiva de la compuerta – resolución de la porción (1),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,8,Anchura efectiva de la compuerta – resolución de la porción (2),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,9,Anchura efectiva de la compuerta – resolución de la porción (3),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,10,Modo de baja resolución – totalidad de los datos de los impulsos,,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,11,Subsistema electrónico B del dispersómetro,,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,12,"Velocidad de rotación alternativa – 19,8 rpm",,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,13,Protección del receptor activada,,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,14,Porciones por banderín compuesto (1),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,15,Porciones por banderín compuesto (2),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,16,Porciones por banderín compuesto (3),,,,,Operational
021116,Modo de sigma-0 determinado por SeaWinds,Los 17,Valor faltante,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,0,Reservada,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,1,SASS,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,2,SASS2,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,3,NSCATO,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,4,NSCAT1,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,5,NSCAT2,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,6,QSCATO,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,7,QSCAT1,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,8-30,Reservadas,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,31,CMOD1,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,32,CMOD2,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,33,CMOD3,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,34,CMOD4,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,35,CMOD5,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,36-62,Reservadas,,,,,Operational
021119,Función geofísica modélica del dispersómetro de viento,63,Valor faltante,,,,,Operational
021144,Banderín de lluvia de altímetro,1,Lluvia,,,,,Operational
021144,Banderín de lluvia de altímetro,Los 2,Valor faltante,,,,,Operational
021148,Banderín de variación en borde posterior,1,Variación a no corta escala,,,,,Operational
021148,Banderín de variación en borde posterior,2,Variación a corta escala,,,,,Operational
021148,Banderín de variación en borde posterior,3-8,Reservados,,,,,Operational
021148,Banderín de variación en borde posterior,Los 9,Valor faltante,,,,,Operational
021150,Coubicación de haces,0,Datos procedentes de una sola estación terrena (no hay coubicación),,,,,Operational
021150,Coubicación de haces,1,Datos procedentes de múltiples estaciones terrenas (datos coubicados),,,,,Operational
021150,Coubicación de haces,2,Reservado,,,,,Operational
021150,Coubicación de haces,3,Valor faltante,,,,,Operational
021155,Calidad de la célula del vector viento,1,No se dispone de datos Sigma-0 bastante buenos para la recuperación de datos del viento,,,,,Operational
021155,Calidad de la célula del vector viento,2,Diversidad azimutal deficiente entre Sigma-0 para la recuperación de datos del viento,,,,,Operational
021155,Calidad de la célula del vector viento,3,Algún ruido del haz que sobrepasa el umbral,,,,,Operational
021155,Calidad de la célula del vector viento,4,No se ha practicado control del producto,,,,,Operational
021155,Calidad de la célula del vector viento,5,Banderín de control del producto,,,,,Operational
021155,Calidad de la célula del vector viento,6,Fallo del control de calidad en el KNMI,,,,,Operational
021155,Calidad de la célula del vector viento,7,Fallo de control de calidad variacional,,,,,Operational
021155,Calidad de la célula del vector viento,8,Alguna parte de la célula del vector viento está sobre tierra firme,,,,,Operational
021155,Calidad de la célula del vector viento,9,Alguna parte de la célula del vector viento está sobre hielo,,,,,Operational
021155,Calidad de la célula del vector viento,10,No se ha ejecutado la recuperación de datos del viento para la célula del vector viento,,,,,Operational
021155,Calidad de la célula del vector viento,11,La velocidad del viento comunicada es mayor que 30 m/s,,,,,Operational
021155,Calidad de la célula del vector viento,12,La velocidad del viento comunicada es menor o igual que 3 m/s,,,,,Operational
021155,Calidad de la célula del vector viento,13,El banderín de lluvia para la célula del vector viento no es utilizable,,,,,Operational
021155,Calidad de la célula del vector viento,14,El algoritmo del banderín de lluvia detecta lluvia,,,,,Operational
021155,Calidad de la célula del vector viento,15,No se ha utilizado ningún fondo meteorológico,,,,,Operational
021155,Calidad de la célula del vector viento,16,Los datos son redundantes,,,,,Operational
021155,Calidad de la célula del vector viento,17-23,Reservados,,,,,Operational
021155,Calidad de la célula del vector viento,Los 24,Valor faltante,,,,,Operational
021158,Calidad de estimación de la Kp de ASCAT,0,Aceptable,,,,,Operational
021158,Calidad de estimación de la Kp de ASCAT,1,No aceptable,,,,,Operational
021158,Calidad de estimación de la Kp de ASCAT,2,Reservado,,,,,Operational
021158,Calidad de estimación de la Kp de ASCAT,3,Valor faltante,,,,,Operational
021159,Utilizabilidad de Sigma-0 ASCAT,0,Bueno,,,,,Operational
021159,Utilizabilidad de Sigma-0 ASCAT,1,Utilizable,,,,,Operational
021159,Utilizabilidad de Sigma-0 ASCAT,2,Malo,,,,,Operational
021159,Utilizabilidad de Sigma-0 ASCAT,3,Valor faltante,,,,,Operational
021169,Indicador de presencia de hielo,0,Sin presencia de hielo,,,,,Operational
021169,Indicador de presencia de hielo,1,Con presencia de hielo,,,,,Operational
021169,Indicador de presencia de hielo,2,Reservada,,,,,Operational
021169,Indicador de presencia de hielo,3,Valor faltante,,,,,Operational
