FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
020003,Tiempo presente,09,"Tempestad de polvo o de arena a la vista en el momento de la observación, o en la estación misma durante la hora precedente",,,,,Operational
020003,Tiempo presente,10,Neblina,,,,,Operational
020003,Tiempo presente,11,En bancos,"Capa delgada de niebla o de niebla helada en la estación, ya sea en tierra o en el mar, de un espesor no mayor de 2 metros sobre tierra o de 10 metros sobre el mar",,,,Operational
020003,Tiempo presente,12,Más o menos continua,"Capa delgada de niebla o de niebla helada en la estación, ya sea en tierra o en el mar, de un espesor no mayor de 2 metros sobre tierra o de 10 metros sobre el mar",,,,Operational
020003,Tiempo presente,13,"Relámpagos a la vista, sin oírse truenos",,,,,Operational
020003,Tiempo presente,14,"Precipitación a la vista, que no llega al suelo o a la superficie del mar",,,,,Operational
020003,Tiempo presente,15,"Precipitación a la vista, que llega al suelo o a la superficie del mar, pero distante, es decir, estimada a más de 5 km de la estación",,,,,Operational
020003,Tiempo presente,16,"Precipitación a la vista, que llega al suelo o a la superficie del mar cerca de la estación, pero no en la estación misma",,,,,Operational
020003,Tiempo presente,17,"Tormenta, pero sin precipitación en el momento de la observación",,,,,Operational
020003,Tiempo presente,18,Turbonadas,en la estación o a la vista durante la hora precedente o en el momento de la observación,,,,Operational
020003,Tiempo presente,19,Nubes con forma de embudo**,en la estación o a la vista durante la hora precedente o en el momento de la observación,,,,Operational
020003,Tiempo presente,,"20-29 Precipitación, niebla, niebla helada o tormenta en la estación en el curso de la hora precedente pero no en el momento de la observación",,,,,Operational
020003,Tiempo presente,20,Llovizna (no engelante) o cinarra,no en forma de chubasco(s),,,,Operational
020003,Tiempo presente,21,Lluvia (no engelante),no en forma de chubasco(s),,,,Operational
020003,Tiempo presente,22,Nieve,no en forma de chubasco(s),,,,Operational
020003,Tiempo presente,23,Lluvia y nieve o hielo granulado,no en forma de chubasco(s),,,,Operational
020003,Tiempo presente,24,Llovizna engelante o lluvia engelante,no en forma de chubasco(s),,,,Operational
020003,Tiempo presente,25,Chubasco(s) de lluvia,no en forma de chubasco(s),,,,Operational
020003,Tiempo presente,26,Chubasco(s) de nieve o de lluvia y nieve,,,,,Operational
020003,Tiempo presente,27,"Chubasco(s) de granizo*, o de lluvia y granizo*",,,,,Operational
020003,Tiempo presente,28,Niebla o niebla helada,,,,,Operational
020003,Tiempo presente,29,Tormenta (con o sin precipitación),,,,,Operational
020003,Tiempo presente,,"30-39 Tempestad de polvo, tempestad de arena, ventisca baja o alta",,,,,Operational
020003,Tiempo presente,30,Tempestad de polvo de arena débil o moderada,ha disminuido en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,31,Tempestad de polvo de arena débil o moderada,sin cambio apreciable en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,32,Tempestad de polvo de arena débil o moderada,ha comenzado o ha aumentado en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,33,Tempestad de polvo o de arena fuerte,ha disminuido en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,34,Tempestad de polvo o de arena fuerte,sin cambio apreciable en el curso de la hora precedente curso de la hora precedente,,,,Operational
020003,Tiempo presente,35,Tempestad de polvo o de arena fuerte,ha comenzado o ha aumentado en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,36,Ventisca débil o moderada,generalmente baja (por debajo del nivel de la vista del observador),,,,Operational
020003,Tiempo presente,37,Ventisca fuerte,generalmente baja (por debajo del nivel de la vista del observador),,,,Operational
020003,Tiempo presente,38,Ventisca débil o moderada,generalmente alta (por encima del nivel de la vista del observador),,,,Operational
020003,Tiempo presente,39,Ventisca fuerte,generalmente alta (por encima del nivel de la vista del observador),,,,Operational
020003,Tiempo presente,,40-49 Niebla o niebla helada en el momento de la observación,,,,,Operational
020003,Tiempo presente,40,"Niebla o niebla helada a la distancia en el momento de la observación, pero no en la estación durante la hora precedente; la niebla o niebla helada se extiende hasta un nivel superior al del observador",,,,,Operational
020003,Tiempo presente,41,Niebla o niebla helada en bancos,,,,,Operational
020003,Tiempo presente,42,"Niebla o niebla helada, cielo visible",ha disminuido en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,43,"Niebla o niebla helada, cielo invisible",ha disminuido en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,44,"Niebla o niebla helada, cielo visible",sin cambio apreciable en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,45,"Niebla o niebla helada, cielo invisible",sin cambio apreciable en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,46,"Niebla o niebla helada, cielo visible",ha comenzado o se ha espesado en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,47,"Niebla o niebla helada, cielo invisible",ha comenzado o se ha espesado en el curso de la hora precedente,,,,Operational
020003,Tiempo presente,48,"Niebla que deposita cencellada blanca, cielo visible",,,,,Operational
020003,Tiempo presente,49,"Niebla que deposita cencellada blanca, cielo invisible",,,,,Operational
020003,Tiempo presente,,50-99 Precipitación en la estación en el momento de la observación,,,,,Operational
020003,Tiempo presente,,50-59 Llovizna,,,,,Operational
020003,Tiempo presente,50,"Llovizna intermitente, no engelante",débil en el momento de la observación,,,,Operational
020003,Tiempo presente,51,"Llovizna continua, no engelante",débil en el momento de la observación,,,,Operational
020003,Tiempo presente,52,"Llovizna intermitente, no engelante",moderada en el momento de la observación,,,,Operational
020003,Tiempo presente,53,"Llovizna continua, no engelante",moderada en el momento de la observación,,,,Operational
020003,Tiempo presente,54,"Llovizna intermitente, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
020003,Tiempo presente,55,"Llovizna continua, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
020003,Tiempo presente,56,"Llovizna débil, engelante",,,,,Operational
020003,Tiempo presente,57,Llovizna moderada o fuerte (densa) engelante,,,,,Operational
020003,Tiempo presente,58,"Llovizna y lluvia, débil",,,,,Operational
020003,Tiempo presente,59,"Llovizna y lluvia, moderada o fuerte",,,,,Operational
020003,Tiempo presente,,60-69 Lluvia,,,,,Operational
020003,Tiempo presente,60,"Lluvia intermitente, no engelante",débil en el momento de la observación,,,,Operational
020003,Tiempo presente,61,"Lluvia continua, no engelante",débil en el momento de la observación,,,,Operational
020003,Tiempo presente,62,"Lluvia intermitente, no engelante",moderada en el momento de la observación,,,,Operational
020003,Tiempo presente,63,"Lluvia continua, no engelante",moderada en el momento de la observación,,,,Operational
020003,Tiempo presente,64,"Lluvia intermitente, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
020003,Tiempo presente,65,"Lluvia continua, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
020003,Tiempo presente,66,"Lluvia débil, engelante",,,,,Operational
020003,Tiempo presente,67,"Lluvia moderada o fuerte, engelante",,,,,Operational
020003,Tiempo presente,68,"Lluvia y nieve o llovizna y nieve, débil",,,,,Operational
020003,Tiempo presente,69,"Lluvia y nieve o llovizna y nieve, moderada o fuerte",,,,,Operational
020003,Tiempo presente,,"70-79 Precipitación sólida, pero no en forma de chubasco",,,,,Operational
020003,Tiempo presente,70,Caída intermitente de copos de nieve,débil en el momento de la observación,,,,Operational
020003,Tiempo presente,71,Caída continua de copos de nieve,débil en el momento de la observación,,,,Operational
020003,Tiempo presente,72,Caída intermitente de copos de nieve,moderada en el momento de la observación,,,,Operational
020003,Tiempo presente,73,Caída continua de copos de nieve,moderada en el momento de la observación,,,,Operational
020003,Tiempo presente,74,Caída intermitente de copos de nieve,fuerte en el momento de la observación,,,,Operational
020003,Tiempo presente,75,Caída continua de copos de nieve,fuerte en el momento de la observación,,,,Operational
020003,Tiempo presente,76,Prismas de hielo (con niebla o sin ella),,,,,Operational
020003,Tiempo presente,77,Granos de nieve (cinarra) (con niebla o sin ella),,,,,Operational
020003,Tiempo presente,78,Cristales de nieve aislados en forma de estrella (con niebla o sin ella),,,,,Operational
020003,Tiempo presente,79,Hielo granulado,,,,,Operational
020003,Tiempo presente,,80-99 Precipitación en forma de chubascos o precipitación con tormenta o después de una tormenta,,,,,Operational
020003,Tiempo presente,80,"Chubasco(s) de lluvia, débil(es)",,,,,Operational
020003,Tiempo presente,81,"Chubasco(s) de lluvia, moderado(s) o fuerte(s)",,,,,Operational
020003,Tiempo presente,82,"Chubasco(s) de lluvia, violento(s)",,,,,Operational
020003,Tiempo presente,83,"Chubasco(s) de lluvia y nieve, débil(es)",,,,,Operational
020003,Tiempo presente,84,"Chubasco(s) de lluvia y nieve, moderado(s) o fuerte(s)",,,,,Operational
020003,Tiempo presente,85,"Chubasco(s) de nieve, débil(es)",,,,,Operational
020003,Tiempo presente,86,"Chubasco(s) de nieve, moderado(s) o fuerte(s)",,,,,Operational
020003,Tiempo presente,87,"Chubasco(s) de nieve granulada o granizo menudo, con lluvia o lluvia y nieve, o sin ellas",débil(es),,,,Operational
020003,Tiempo presente,88,"Chubasco(s) de nieve granulada o granizo menudo, con lluvia o lluvia y nieve, o sin ellas",moderado(s) o fuerte(s),,,,Operational
020003,Tiempo presente,89,"Chubasco(s) de granizo, con lluvia o lluvia y nieve, o sin ellas y sin truenos",débil(es),,,,Operational
020003,Tiempo presente,90,"Chubasco(s) de granizo, con lluvia o lluvia y nieve, o sin ellas y sin truenos",moderado(s) o fuerte(s),,,,Operational
020003,Tiempo presente,91,Lluvia débil en el momento de la observación,"Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
020003,Tiempo presente,92,Lluvia moderada o fuerte en el momento de la observación,"Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
020003,Tiempo presente,93,"Nieve o lluvia y nieve o granizo*, débiles en el momento de la observación","Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
020003,Tiempo presente,94,"Nieve o lluvia y nieve o granizo*, moderados o fuertes en el momento de la observación","Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
020003,Tiempo presente,95,"Tormenta débil o moderada sin granizo*, pero con lluvia y/o nieve en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational
020003,Tiempo presente,96,"Tormenta débil o moderada, con granizo* en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational
020003,Tiempo presente,97,"Tormenta fuerte sin granizo*, pero con lluvia y/o nieve",Tormenta en el momento de la en el momento de la observación,,,,Operational
020003,Tiempo presente,98,Tormenta con tempestad de polvo o de arena en el momento de la observación,Tormenta en el momento de la en el momento de la observación,,,,Operational
020003,Tiempo presente,99,"Tormenta fuerte, con granizo*, en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational
020003,Tiempo presente,,Tiempo presente notificado desde una estación automática,,,,,Operational
020003,Tiempo presente,100,No fue observado ningún tiempo significativo,,,,,Operational
020003,Tiempo presente,101,Nubes en disolución o haciéndose menos espesas en el curso de la hora precedente,,,,,Operational
020003,Tiempo presente,102,Estado del cielo sin cambios en su conjunto en el curso de la hora precedente,,,,,Operational
020003,Tiempo presente,103,Nubes en formación o en desarrollo en el curso de la hora precedente,,,,,Operational
020003,Tiempo presente,104,"Bruma o humo, o polvo en suspensión en el aire, visibilidad igual o superior a 1 km",,,,,Operational
020003,Tiempo presente,105,"Bruma o humo, o polvo en suspensión en el aire, visibilidad inferior a 1 km",,,,,Operational
020003,Tiempo presente,106-109,Reservadas,,,,,Operational
020003,Tiempo presente,110,Neblina,,,,,Operational
020003,Tiempo presente,111,Prismas de hielo,,,,,Operational
020003,Tiempo presente,112,Relámpagos distantes,,,,,Operational
020003,Tiempo presente,113-117,Reservadas,,,,,Operational
020003,Tiempo presente,118,Turbonada,,,,,Operational
020003,Tiempo presente,119,Reservada,,,,,Operational
020003,Tiempo presente,,"Las cifras de clave 120–126 se utilizan para informar sobre precipitación, niebla (o niebla helada) o tormenta en la estación en el curso de la hora precedente pero no en el momento de la observación",,,,,Operational
020003,Tiempo presente,120,Niebla,,,,,Operational
020003,Tiempo presente,121,PRECIPITACIÓN,,,,,Operational
020003,Tiempo presente,122,Llovizna (no engelante) o cinarra,,,,,Operational
020003,Tiempo presente,123,Lluvia (no engelante),,,,,Operational
020003,Tiempo presente,124,Nieve,,,,,Operational
020003,Tiempo presente,125,Llovizna engelante o lluvia engelante,,,,,Operational
020003,Tiempo presente,126,Tormenta (con precipitación o sin ella),,,,,Operational
020003,Tiempo presente,127,VENTISCA ALTA O VENTISCA BAJA DE NIEVE O ARENA,,,,,Operational
020003,Tiempo presente,128,"Ventisca alta o ventisca baja de nieve o arena, visibilidad igual o superior a 1 km",,,,,Operational
020003,Tiempo presente,129,"Ventisca alta o ventisca baja de nieve o arena, visibilidad inferior a 1 km",,,,,Operational
020003,Tiempo presente,130,NIEBLA,,,,,Operational
020003,Tiempo presente,131,Niebla o niebla helada en bancos,,,,,Operational
020003,Tiempo presente,132,"Niebla o niebla helada, que ha disminuido en el curso de la hora precedente",,,,,Operational
020003,Tiempo presente,133,Niebla o niebla helada sin cambio apreciable en el curso de la hora precedente,,,,,Operational
020003,Tiempo presente,134,"Niebla o niebla helada, que ha comenzado o se ha espesado en el curso de la hora precedente",,,,,Operational
020003,Tiempo presente,135,Niebla que deposita cencellada blanca,,,,,Operational
020003,Tiempo presente,136-139,Reservadas,,,,,Operational
020003,Tiempo presente,140,PRECIPITACIÓN,,,,,Operational
020003,Tiempo presente,141,"Precipitación, débil o moderada",,,,,Operational
020003,Tiempo presente,142,"Precipitación, fuerte",,,,,Operational
020003,Tiempo presente,143,"Precipitación líquida, débil o moderada",,,,,Operational
020003,Tiempo presente,144,"Precipitación líquida, fuerte",,,,,Operational
020003,Tiempo presente,145,"Precipitación sólida, débil o moderada",,,,,Operational
020003,Tiempo presente,146,"Precipitación sólida, fuerte",,,,,Operational
020003,Tiempo presente,147,"Precipitación engelante, débil o moderada",,,,,Operational
020003,Tiempo presente,148,"Precipitación engelante, fuerte",,,,,Operational
020003,Tiempo presente,149,Reservada,,,,,Operational
020003,Tiempo presente,150,LLOVIZNA,,,,,Operational
020003,Tiempo presente,151,"Llovizna, no engelante, débil",,,,,Operational
020003,Tiempo presente,152,"Llovizna, no engelante, moderada",,,,,Operational
020003,Tiempo presente,153,"Llovizna, no engelante, fuerte",,,,,Operational
020003,Tiempo presente,154,"Llovizna, engelante, débil",,,,,Operational
020003,Tiempo presente,155,"Llovizna, engelante, moderada",,,,,Operational
020003,Tiempo presente,156,"Llovizna, engelante, fuerte",,,,,Operational
020003,Tiempo presente,157,"Llovizna y lluvia, débil",,,,,Operational
020003,Tiempo presente,158,"Llovizna y lluvia, moderada o fuerte",,,,,Operational
020003,Tiempo presente,159,Reservada,,,,,Operational
020003,Tiempo presente,160,LLUVIA,,,,,Operational
020003,Tiempo presente,161,"Lluvia, no engelante, débil",,,,,Operational
020003,Tiempo presente,162,"Lluvia, no engelante, moderada",,,,,Operational
020003,Tiempo presente,163,"Lluvia, no engelante, fuerte",,,,,Operational
020003,Tiempo presente,164,"Lluvia, engelante, débil",,,,,Operational
020003,Tiempo presente,165,"Lluvia, engelante, moderada",,,,,Operational
020003,Tiempo presente,166,"Lluvia, engelante, fuerte",,,,,Operational
020003,Tiempo presente,167,"Lluvia (o llovizna) y nieve, débil",,,,,Operational
020003,Tiempo presente,168,"Lluvia (o llovizna) y nieve, moderada o fuerte",,,,,Operational
020003,Tiempo presente,169,Reservada,,,,,Operational
020003,Tiempo presente,170,NIEVE,,,,,Operational
020003,Tiempo presente,171,"Nieve, débil",,,,,Operational
020003,Tiempo presente,172,"Nieve, moderada",,,,,Operational
020003,Tiempo presente,173,"Nieve, fuerte",,,,,Operational
020003,Tiempo presente,174,"Hielo granulado, débil",,,,,Operational
020003,Tiempo presente,175,"Hielo granulado, moderado",,,,,Operational
020003,Tiempo presente,176,"Hielo granulado, fuerte",,,,,Operational
020003,Tiempo presente,177,Cinarra,,,,,Operational
020003,Tiempo presente,178,Cristales de hielo,,,,,Operational
020003,Tiempo presente,179,Reservada,,,,,Operational
020003,Tiempo presente,180,CHUBASCO(S) o PRECIPITACIÓN INTERMITENTE,,,,,Operational
020003,Tiempo presente,181,"Chubasco(s) de lluvia o lluvia intermitente, débil",,,,,Operational
020003,Tiempo presente,182,"Chubasco(s) de lluvia o lluvia intermitente, moderada",,,,,Operational
020003,Tiempo presente,183,"Chubasco(s) de lluvia o lluvia intermitente, fuerte",,,,,Operational
020003,Tiempo presente,184,"Chubasco(s) de lluvia o lluvia intermitente, violenta",,,,,Operational
020003,Tiempo presente,185,"Chubasco(s) de nieve o nieve intermitente, débil",,,,,Operational
020003,Tiempo presente,186,"Chubasco(s) de nieve o nieve intermitente, moderada",,,,,Operational
020003,Tiempo presente,187,"Chubasco(s) de nieve o nieve intermitente, fuerte",,,,,Operational
020003,Tiempo presente,188,Reservada,,,,,Operational
020003,Tiempo presente,189,Granizo,,,,,Operational
020003,Tiempo presente,190,TORMENTA,,,,,Operational
020003,Tiempo presente,191,"Tormenta, débil o moderada, sin precipitación",,,,,Operational
020003,Tiempo presente,192,"Tormenta, débil o moderada, con chubascos de lluvia y/o chubascos de nieve",,,,,Operational
020003,Tiempo presente,193,"Tormenta, débil o moderada, con granizo",,,,,Operational
020003,Tiempo presente,194,"Tormenta, fuerte, sin precipitación",,,,,Operational
020003,Tiempo presente,195,"Tormenta, fuerte, con chubascos de lluvia y/o chubascos de nieve",,,,,Operational
020003,Tiempo presente,196,"Tormenta, fuerte, con granizo",,,,,Operational
020003,Tiempo presente,197-198,Reservadas,,,,,Operational
020003,Tiempo presente,199,Tornado,,,,,Operational
020003,Tiempo presente,,Tiempo presente (además del tiempo presente notificado desde una estación automática o con dotación de personal),,,,,Operational
020003,Tiempo presente,,Decilos 200-209,,,,,Operational
020003,Tiempo presente,200-203,No utilizadas,,,,,Operational
020003,Tiempo presente,204,Cenizas volcánicas en suspensión a gran altitud,,,,,Operational
020003,Tiempo presente,205,No utilizada,,,,,Operational
020003,Tiempo presente,206,"Calima espesa de polvo, visibilidad inferior a 1 km",,,,,Operational
020003,Tiempo presente,207,Ventisca de rociones en la estación,,,,,Operational
020003,Tiempo presente,208,Ventisca de polvo baja (arena),,,,,Operational
020003,Tiempo presente,209,Muro de polvo o arena a distancia (como el haboob),,,,,Operational
020003,Tiempo presente,,Decilos 210-219,,,,,Operational
020003,Tiempo presente,210,Calima de nieve,,,,,Operational
020003,Tiempo presente,211,Resplandor blanco,,,,,Operational
020003,Tiempo presente,212,No utilizada,,,,,Operational
020003,Tiempo presente,213,"Relámpago, de la nube a la superficie",,,,,Operational
020003,Tiempo presente,214-216,No utilizadas,,,,,Operational
020003,Tiempo presente,217,Tormenta seca,,,,,Operational
020003,Tiempo presente,218,No utilizada,,,,,Operational
020003,Tiempo presente,219,Nube de tornado (devastadora) en la estación o a la vista de ésta observada en la hora anterior o en el momento de la observación,,,,,Operational
020003,Tiempo presente,,Decilos 220-229,,,,,Operational
020003,Tiempo presente,220,Depósito de cenizas volcánicas,,,,,Operational
020003,Tiempo presente,221,Depósito de polvo o arena,,,,,Operational
020003,Tiempo presente,222,Depósito de rocío,,,,,Operational
020003,Tiempo presente,223,Depósito de aguanieve,,,,,Operational
020003,Tiempo presente,224,Depósito de cencellada blanca granulada,,,,,Operational
020003,Tiempo presente,225,Depósito de cencellada blanca cristalizada,,,,,Operational
020003,Tiempo presente,226,Depósito de escarcha,,,,,Operational
020003,Tiempo presente,227,Depósito de cencellada transparente,,,,,Operational
020003,Tiempo presente,228,Depósito de costra de hielo (hielo liso),,,,,Operational
020003,Tiempo presente,229,No utilizada,,,,,Operational
020003,Tiempo presente,,Decilos 230-239,,,,,Operational
020003,Tiempo presente,230,Tempestad de polvo o de arena con temperatura inferior a 0°C,,,,,Operational
020003,Tiempo presente,231-238,No utilizadas,,,,,Operational
020003,Tiempo presente,239,"Ventisca de nieve, imposibilidad de determinar si la nieve cae o no",,,,,Operational
020003,Tiempo presente,,Decilos 240-249,,,,,Operational
020003,Tiempo presente,240,No utilizada,,,,,Operational
020003,Tiempo presente,241,Niebla en el mar,,,,,Operational
020003,Tiempo presente,242,Niebla en valles,,,,,Operational
020003,Tiempo presente,243,Humo en el mar Ártico o Antártico,,,,,Operational
020003,Tiempo presente,244,"Vapor de niebla (mar, lago o río)",,,,,Operational
020003,Tiempo presente,245,Vapor de niebla (tierra),,,,,Operational
020003,Tiempo presente,246,Niebla sobre la capa de hielo o el manto de nieve,,,,,Operational
020003,Tiempo presente,247,"Niebla densa, visibilidad 60–90 m",,,,,Operational
020003,Tiempo presente,248,"Niebla densa, visibilidad 30–60 m",,,,,Operational
020003,Tiempo presente,249,"Niebla densa, visibilidad inferior a 30 m",,,,,Operational
020003,Tiempo presente,,Decilos 250-259,,,,,Operational
020003,Tiempo presente,250,"Llovizna, velocidad de la caída - menos de 0,10 mm h¯¹ - menos de 0,10 mm h¯¹",,,,,Operational
020003,Tiempo presente,251,"Llovizna, velocidad de la caída - 0,10–0,19 mm h-1 - 0,10–0,19 mm h-1",,,,,Operational
020003,Tiempo presente,252,"Llovizna, velocidad de la caída - 0,20–0,39 mm h-1 - 0,20–0,39 mm h-1",,,,,Operational
020003,Tiempo presente,253,"Llovizna, velocidad de la caída - 0,40–0,79 mm h-¹ - 0,40–0,79 mm h-¹",,,,,Operational
020003,Tiempo presente,254,"Llovizna, velocidad de la caída - 0,80–1,59 mm h¯¹ - 0,80–1,59 mm h¯¹",,,,,Operational
020003,Tiempo presente,255,"Llovizna, velocidad de la caída - 1,60–3,19 mm h-1 - 1,60–3,19 mm h-1",,,,,Operational
020003,Tiempo presente,256,"Llovizna, velocidad de la caída - 3,20–6,39 mm h-1 - 3,20–6,39 mm h-1",,,,,Operational
020003,Tiempo presente,257,"Llovizna, velocidad de la caída - 6,4 mm h¯¹ o más - 6,4 mm h¯¹ o más",,,,,Operational
020003,Tiempo presente,258,"Lluvia, intensidad - menos de 1,0 mm h-1",,,,,Operational
020003,Tiempo presente,259,"Lluvia, intensidad - 1,0–1,9 mm h-1",,,,,Operational
020003,Tiempo presente,,"Lluvia, intensidad - 2,0–3,9 mm h-1",,,,,Operational
020003,Tiempo presente,260,"Lluvia, intensidad - 4,0–7,9 mm h-1 - menos de 1,0 mm h-1",,,,,Operational
020003,Tiempo presente,261,"Lluvia, intensidad - 8,0–15,9 mm h-1 - 1,0–1,9 mm h-1",,,,,Operational
020003,Tiempo presente,262,"Lluvia, intensidad - 16,0–31,9 mm h-1 - 2,0–3,9 mm h-1",,,,,Operational
020003,Tiempo presente,263,"Lluvia, intensidad - 32,0–63,9 mm h-1 - 4,0–7,9 mm h-1",,,,,Operational
020003,Tiempo presente,264,"Lluvia, intensidad - 64,0 mm h-¹ o más - 8,0–15,9 mm h-1",,,,,Operational
020003,Tiempo presente,265,"Nevada, intensidad - menos de 1,0 cm h-1 - 16,0–31,9 mm h-1",,,,,Operational
020003,Tiempo presente,266,"Nevada, intensidad - 1,0–1,9 cm h-1 - 32,0–63,9 mm h-1",,,,,Operational
020003,Tiempo presente,267,"Nevada, intensidad - 2,0–3,9 cm h-1 - 64,0 mm h-¹ o más",,,,,Operational
020003,Tiempo presente,268-269,"Nevada, intensidad - 4,0–7,9 cm h-1",,,,,Operational
020003,Tiempo presente,,"Nevada, intensidad - 8,0–15,9 cm h-1",,,,,Operational
020003,Tiempo presente,270,"Nevada, intensidad - 16,0–31,9 cm h-1 - menos de 1,0 cm h-1",,,,,Operational
020003,Tiempo presente,271,"Nevada, intensidad - 32,0–63,9 cm h-1 - 1,0–1,9 cm h-1",,,,,Operational
020003,Tiempo presente,272,"Nevada, intensidad - 64,0 cm h¯¹ o más - 2,0–3,9 cm h-1",,,,,Operational
020003,Tiempo presente,273,"Nevada, intensidad - 4,0–7,9 cm h-1",,,,,Operational
020003,Tiempo presente,274,"Nevada, intensidad - 8,0–15,9 cm h-1",,,,,Operational
020003,Tiempo presente,275,"Nevada, intensidad - 16,0–31,9 cm h-1",,,,,Operational
020003,Tiempo presente,276,"Nevada, intensidad - 32,0–63,9 cm h-1",,,,,Operational
020003,Tiempo presente,277,"Nevada, intensidad - 64,0 cm h¯¹ o más",,,,,Operational
020003,Tiempo presente,278,Precipitación de cristales de nieve o hielo con cielo despejado,,,,,Operational
020003,Tiempo presente,279,Aguanieve engelante al contacto,,,,,Operational
020003,Tiempo presente,,Decilos 280-299,,,,,Operational
020003,Tiempo presente,280,Precipitación de lluvia,,,,,Operational
020003,Tiempo presente,281,"Precipitación de lluvia, engelante",,,,,Operational
020003,Tiempo presente,282,Precipitación de lluvia y nieve mezcladas,,,,,Operational
020003,Tiempo presente,283,Precipitación de nieve,,,,,Operational
020003,Tiempo presente,284,Precipitación de nieve granulada o granizo menudo,,,,,Operational
020003,Tiempo presente,285,"Precipitación de nieve granulada o granizo menudo, con lluvia",,,,,Operational
020003,Tiempo presente,286,"Precipitación de nieve granulada o granizo menudo, con lluvia y nieve mezcladas",,,,,Operational
020003,Tiempo presente,287,"Precipitación de nieve granulada o granizo menudo, con nieve",,,,,Operational
020003,Tiempo presente,288,Precipitación de granizo,,,,,Operational
020003,Tiempo presente,289,Precipitación de granizo con lluvia,,,,,Operational
020003,Tiempo presente,290,Precipitación de granizo con lluvia y nieve mezcladas,,,,,Operational
020003,Tiempo presente,291,Precipitación de granizo con nieve,,,,,Operational
020003,Tiempo presente,292,Chubasco(s) o tormenta sobre el mar,,,,,Operational
020003,Tiempo presente,293,Chubasco(s) o tormenta sobre montañas,,,,,Operational
020003,Tiempo presente,294-299,No utilizadas,,,,,Operational
020003,Tiempo presente,300-507,Reservadas,,,,,Operational
020003,Tiempo presente,508,No se comunica ningún fenómeno significativo y se omite el tiempo presente y pasado,,,,,Operational
020003,Tiempo presente,509,"Sin observación, ningún dato disponible, se omite el tiempo presente y pasado",,,,,Operational
