Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07033,ارتفاع المستشعر فوق سطح الماء,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B13004,ضغط البخار,,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,D02056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B04003,يوم,= ١,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B04004,ساعة,= ٦,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B04023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B13060,إجمالي الهطول المتراكم,,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B13051,مجموعة التردد، الهطول,,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B04053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,Operational
08,تسلسلات تقارير السطح (البحر),D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04001,سنة,بداية فترة المرجع,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04001,سنة,بداية فترة المرجع,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04002,شهر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04003,يوم,= ١,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04004,ساعة,= ٠,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,B04022,فترة زمنية أو إزاحة,= ١,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07033,ارتفاع المستشعر فوق سطح الماء,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B13004,ضغط البخار,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,D02056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04001,سنة,بداية فترة المرجع,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04001,سنة,بداية فترة المرجع,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04002,شهر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04003,يوم,= ١,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04004,ساعة,= ٦,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04022,فترة زمنية أو إزاحة,= ١,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم الطبيعية للهطول,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,قياس الهطول,(انظر الملاحظة 3),Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم الطبيعية للهطول,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم الطبيعية للهطول,B13060,إجمالي الهطول المتراكم,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم الطبيعية للهطول,B04053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,Operational
08,تسلسلات تقارير السطح (البحر),D08012,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم الطبيعية للهطول,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,Operational
08,تسلسلات تقارير السطح (البحر),D08013,تمثيل بيانات CLIMAT SHIP للشهر الحالي والقيم الشهرية العادية.,,D08011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,,Operational
08,تسلسلات تقارير السطح (البحر),D08013,تمثيل بيانات CLIMAT SHIP للشهر الحالي والقيم الشهرية العادية.,,D08012,القيم الشهرية العادية لمحطة الطقس البحرية,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,B01011,معرّف السفينة أو محطة الأرض المتنقلة,إشارة نداء السفينة,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,B02001,نوع المحطة,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,D01011,سنة، شهر، يوم,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,D01012,ساعة، دقيقة، ثانية,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04074,فترة زمنية أو إزاحة,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07033,ارتفاع المستشعر فوق سطح الماء,مصدر قياس درجة الحرارة,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B13004,ضغط البخار,,,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,Operational
08,تسلسلات تقارير السطح (البحر),D08021,القيم الشهرية من محطة الطقس البحرية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,D02056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,Operational
