Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/21/067/5,021067,بيانات الثقة لمنتج الرياح,5,تم الكشف عن قوس الحزمة الأمامية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/067/6,021067,بيانات الثقة لمنتج الرياح,6,تم الكشف عن قوس الحزمة الأمامية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/067/7,021067,بيانات الثقة لمنتج الرياح,7,أي محتوى ضوضاء الحزمة أعلى أو يساوي العتبة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/067/8,021067,بيانات الثقة لمنتج الرياح,8,الأرض (أي أرض ضمن نطاق الخلية),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/067/9,021067,بيانات الثقة لمنتج الرياح,9,إزالة الغموض التلقائية غير مستخدمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/067/10,021067,بيانات الثقة لمنتج الرياح,10,الخلفية الأرصادية غير مستخدمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/067/11,021067,بيانات الثقة لمنتج الرياح,11,تجاوز الحد الأدنى المتبقي.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/067/12,021067,بيانات الثقة لمنتج الرياح,12,تم اكتشاف خطأ في مجموع التحقق للإطار,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/067/All-13,021067,بيانات الثقة لمنتج الرياح,All 13,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/068/1,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,1,الانحراف المعياري لسرعة الرياح خارج حدود MMCC,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/068/2,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,2,الانحراف المعياري لارتفاع الموجة المميزة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/068/3,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,3,الانحراف المعياري للارتفاع,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/068/4,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,4,متوسط الذروة خارج حدود MMCC,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/068/5,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,5,تم اكتشاف خطأ في مجموع التحقق للإطار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/068/6,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,6,تصحيح الحلقة المفتوحة (حلقة الارتفاع-الزمن),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/068/7,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,7,عدد القياسات غير كافٍ (N < 10),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/068/All-8,021068,بيانات ثقة منتج مقياس الارتفاع الراداري,All 8,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/1,021069,بيانات ثقة منتج SST,1,القناة 12.0 ميكرون موجودة في بيانات المصدر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/2,021069,بيانات ثقة منتج SST,2,القناة 12.0 ميكرون موجودة في بيانات المصدر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/3,021069,بيانات ثقة منتج SST,3,القناة 12.0 ميكرون موجودة في بيانات المصدر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/4,021069,بيانات ثقة منتج SST,4,القناة 12.0 ميكرون موجودة في بيانات المصدر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/5,021069,بيانات ثقة منتج SST,5,اختبار انعكاس السحب باستخدام مخطط التردد عند 1.6 ميكرون لتحديد السحب,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/6,021069,بيانات ثقة منتج SST,6,اختبار انعكاس السحب باستخدام مخطط التردد عند 1.6 ميكرون لتحديد السحب,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/7,021069,بيانات ثقة منتج SST,7,تم الكشف عن وهج الشمس باستخدام اختبار انعكاس السحب عند 1.6 ميكرون,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/8,021069,بيانات ثقة منتج SST,8,القناة 3.7 ميكرون المستخدمة في استرجاع درجة حرارة سطح البحر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/9,021069,بيانات ثقة منتج SST,9,اشتقاق درجة حرارة سطح البحر استخدم بيانات النهار (الليل إذا كانت صفرًا),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/All-10,021069,بيانات ثقة منتج SST,All 10,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070,021070,بيانات ثقة منتج SST,,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/1,021070,بيانات ثقة منتج SST,1,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/2,021070,بيانات ثقة منتج SST,2,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/3,021070,بيانات ثقة منتج SST,3,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/4,021070,بيانات ثقة منتج SST,4,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/5,021070,بيانات ثقة منتج SST,5,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/6,021070,بيانات ثقة منتج SST,6,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/7,021070,بيانات ثقة منتج SST,7,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/8,021070,بيانات ثقة منتج SST,8,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/9,021070,بيانات ثقة منتج SST,9,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070,021070,بيانات ثقة منتج SST,,1-9 استرجاع SST باستخدام عرض نادير فقط باستخدام القناة 3.7 ميكرون (بت واحد لكل خلية 10 دقائق قوسية).,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/10,021070,بيانات ثقة منتج SST,10,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/11,021070,بيانات ثقة منتج SST,11,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/12,021070,بيانات ثقة منتج SST,12,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/13,021070,بيانات ثقة منتج SST,13,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/14,021070,بيانات ثقة منتج SST,14,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/15,021070,بيانات ثقة منتج SST,15,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/16,021070,بيانات ثقة منتج SST,16,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/17,021070,بيانات ثقة منتج SST,17,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/18,021070,بيانات ثقة منتج SST,18,الخلية 1: عرض مزدوج SST يستخدم قناة 3.7 ميكرون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/19,021070,بيانات ثقة منتج SST,19,عرض نادر يحتوي على بيانات وقت النهار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/20,021070,بيانات ثقة منتج SST,20,عرض الأمام يحتوي على بيانات وقت النهار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/21,021070,بيانات ثقة منتج SST,21,يتضمن السجل مساهمات من عمليات مسح الأجهزة التي تم الحصول عليها عندما لم يكن نظام ERS في وضع توجيه الانعراج.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/22,021070,بيانات ثقة منتج SST,22,تحتوي السجلات على مساهمات من عمليات مسح الأجهزة التي تُظهر بيانات الثقة في المنتج أن الجودة ضعيفة أو غير معروفة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/All-23,021070,بيانات ثقة منتج SST,All 23,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/072/1,021072,حالة معايرة مقياس ارتفاع الأقمار الصناعية,1,تم تطبيق تصحيح خطأ الارتفاع بدلاً من معايرة الحلقة المفتوحة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/072/2,021072,حالة معايرة مقياس ارتفاع الأقمار الصناعية,2,مستشعر الميكروويف المستخدم لتصحيح التروبوسفير,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/072/3,021072,حالة معايرة مقياس ارتفاع الأقمار الصناعية,3,تم تطبيق تصحيح خرج AGC بدلاً من معايرة الحلقة المفتوحة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/072/All-4,021072,حالة معايرة مقياس ارتفاع الأقمار الصناعية,All 4,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/073/1,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,1,سجل بيانات فارغ,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/2,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,2,اختبار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/073/3,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,3,المعايرة (الدائرة المغلقة),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/4,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,4,عضة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/5,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,5,الاستحواذ على الجليد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/6,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,6,الاستحواذ على المحيط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/7,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,7,التتبع على الجليد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/8,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,8,التتبع على المحيط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/All-9,021073,وضع جهاز مقياس ارتفاع الأقمار الصناعية,All 9,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/076/0,021076,تمثيل الشدات,0,خطي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/076/1,021076,تمثيل الشدات,1,لوغاريتمي (الأساس هـ),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/076/2,021076,تمثيل الشدات,2,لوغاريتمي (الأساس 10),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/076/3-6,021076,تمثيل الشدات,3-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/076/7,021076,تمثيل الشدات,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/1,021109,جودة خلية متجه الرياح SEAWINDS,1,معامل انعكاس المحيط سيغما-0 غير متوفر لاسترجاع الرياح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/2,021109,جودة خلية متجه الرياح SEAWINDS,2,ضعف تنوع الزاوية الأفقية بين سيجما-0 لاسترجاع الرياح,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/3-7,021109,جودة خلية متجه الرياح SEAWINDS,3-7,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/8,021109,جودة خلية متجه الرياح SEAWINDS,8,جزء من خلية متجه الرياح يقع فوق اليابسة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/9,021109,جودة خلية متجه الرياح SEAWINDS,9,جزء من خلية متجه الرياح يقع فوق الجليد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/10,021109,جودة خلية متجه الرياح SEAWINDS,10,لم يتم استرجاع الرياح لخلية متجه الرياح,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/11,021109,جودة خلية متجه الرياح SEAWINDS,11,السرعة المبلغ عنها للرياح تزيد عن 30 م ث-1,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/12,021109,جودة خلية متجه الرياح SEAWINDS,12,السرعة المبلغ عنها للرياح تزيد عن 30 م ث-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/13-16,021109,جودة خلية متجه الرياح SEAWINDS,13-16,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/All-17,021109,جودة خلية متجه الرياح SEAWINDS,All 17,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/115/1,021115,جودة سيغما-0 لـ SEAWINDS,1,قياس سيجما-0 غير قابل للاستخدام,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/2,021115,جودة سيغما-0 لـ SEAWINDS,2,نسبة الإشارة إلى الضوضاء منخفضة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/3,021115,جودة سيغما-0 لـ SEAWINDS,3,سيغما-0 سلبية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/115/4,021115,جودة سيغما-0 لـ SEAWINDS,4,سيجما-0 خارج النطاق المقبول,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/5,021115,جودة سيغما-0 لـ SEAWINDS,5,جودة نبض مقياس التبعثر غير مقبولة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/6,021115,جودة سيغما-0 لـ SEAWINDS,6,خوارزمية تحديد موقع خلية Sigma-0 لا تتقارب.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/7,021115,جودة سيغما-0 لـ SEAWINDS,7,يُوجد انحراف التردد خارج نطاق جدول عامل x.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/8,021115,جودة سيغما-0 لـ SEAWINDS,8,درجة حرارة المركبة الفضائية تتجاوز نطاق معامل المعايرة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/9,021115,جودة سيغما-0 لـ SEAWINDS,9,لم يتم العثور على أي سجلات ارتفاع قابلة للتطبيق لهذه سيجما-0,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/10,021115,جودة سيغما-0 لـ SEAWINDS,10,البيانات الفلكية المتداخلة غير مقبولة لهذا سيجما-0,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/11-16,021115,جودة سيغما-0 لـ SEAWINDS,11-16,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/115/All-17,021115,جودة سيغما-0 لـ SEAWINDS,All 17,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/1,021116,جودة سيغما-0 لـ SEAWINDS,1,علم إشارة معايرة/قياس النبض (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/2,021116,جودة سيغما-0 لـ SEAWINDS,2,علم إشارة معايرة/قياس النبض (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/3,021116,جودة سيغما-0 لـ SEAWINDS,3,شعاع الهوائي الخارجي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/4,021116,جودة سيغما-0 لـ SEAWINDS,4,خلية سيجما-0 تقع خلف المركبة الفضائية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/5,021116,جودة سيغما-0 لـ SEAWINDS,5,الوضع الحالي (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/6,021116,جودة سيغما-0 لـ SEAWINDS,6,الوضع الحالي (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/7,021116,جودة سيغما-0 لـ SEAWINDS,7,عرض البوابة الفعال - دقة الشريحة (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/8,021116,جودة سيغما-0 لـ SEAWINDS,8,عرض البوابة الفعال - دقة الشريحة (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/9,021116,جودة سيغما-0 لـ SEAWINDS,9,عرض البوابة الفعال - دقة الشريحة (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/10,021116,جودة سيغما-0 لـ SEAWINDS,10,وضع الدقة المنخفضة - بيانات النبضة الكاملة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/11,021116,جودة سيغما-0 لـ SEAWINDS,11,النظام الفرعي الإلكتروني لمقياس التبعثر B,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/12,021116,جودة سيغما-0 لـ SEAWINDS,12,معدل الدوران البديل - 19.8 دورة في الدقيقة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/13,021116,جودة سيغما-0 لـ SEAWINDS,13,تشغيل حماية المستقبل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/14,021116,جودة سيغما-0 لـ SEAWINDS,14,شرائح لكل علم مركب (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/15,021116,جودة سيغما-0 لـ SEAWINDS,15,شرائح لكل علم مركب (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/16,021116,جودة سيغما-0 لـ SEAWINDS,16,شرائح لكل علم مركب (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/All-17,021116,جودة سيغما-0 لـ SEAWINDS,All 17,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/0,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,0,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/1,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,1,ساس,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119/2,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,2,ساس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/3,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,3,إنسكات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/4,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,4,إنسكات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/5,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,5,إنسكات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/6,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,6,كيوسكات0,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119/7,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,7,كيوسكات0,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/8-30,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,8-30,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/31,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,31,سي مود 1,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119/32,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,32,سي مود 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/33,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,33,سي مود 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/34,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,34,سي مود 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/35,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,35,سي مود 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/36-62,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,36-62,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/63,021119,وظيفة نموذج الجيوفيزياء لمقياس الرياح التشتتي,63,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/144/1,021144,علم المطر لمقياس الارتفاع,1,مطر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/144/All-2,021144,علم المطر لمقياس الارتفاع,All 2,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
