Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/25/012/1,025012,تصحيح تلاشي النطاق,1,البرمجيات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/012/2,025012,تصحيح تلاشي النطاق,2,الأجهزة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/012/3,025012,تصحيح تلاشي النطاق,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/013/1,025013,تصحيح الشريط الساطع,1,تصحيح الشريط الساطع,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/013/All-2,025013,تصحيح الشريط الساطع,All 2,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/015/1,025015,تصحيح التوهين في القبة الرادارية,1,تصحيح التوهين في القبة الرادارية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/015/All-2,025015,تصحيح التوهين في القبة الرادارية,All 2,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/017/1,025017,تصحيح تلاشي الهطول,1,تصحيح تلاشي الهطول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/017/All-2,025017,تصحيح تلاشي الهطول,All 2,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/020/0,025020,تقدير السرعة المتوسطة,0,تحويل فورييه السريع (FFT),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/020/1,025020,تقدير السرعة المتوسطة,1,معالجة الزوج النبضي (PPP),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/020/2,025020,تقدير السرعة المتوسطة,2,تغيير الطور المتجهي (VPC),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/020/3,025020,تقدير السرعة المتوسطة,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/021/1,025021,تحسين حساب الرياح,1,متوسط بسيط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/021/2,025021,تحسين حساب الرياح,2,متوسط الإجماع,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/021/3,025021,تحسين حساب الرياح,3,التحقق الوسيط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/021/4,025021,تحسين حساب الرياح,4,فحص التناسق العمودي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/021/5,025021,تحسين حساب الرياح,5,أخرى,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/021/6-7,025021,تحسين حساب الرياح,6-7,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/021/All-8,025021,تحسين حساب الرياح,All 8,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/022/1,025022,علم الرفض GHRSST,1,غير معالج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/2,025022,علم الرفض GHRSST,2,أرض مشتبه بها,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/3,025022,علم الرفض GHRSST,3,سرعة الرياح كبيرة جدًا,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/4,025022,علم الرفض GHRSST,4,تم الكشف عن الجليد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/5,025022,علم الرفض GHRSST,5,تم رصد أمطار (استرجاعات الميكروويف فقط),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/6,025022,علم الرفض GHRSST,6,تم الكشف عن الغيوم (استرجاعات الأشعة تحت الحمراء فقط),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/7,025022,علم الرفض GHRSST,7,القيمة التجميلية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/8,025022,علم الرفض GHRSST,8,خارج نطاق SST,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/022/All-9,025022,علم الرفض GHRSST,All 9,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/023/1,025023,علم الثقة GHRSST,1,تم استخدام قيمة الثقة الافتراضية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/2,025023,علم الثقة GHRSST,2,تم استخدام الانحياز الافتراضي والانحراف المعياري,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/3,025023,علم الثقة GHRSST,3,لا لمعان للشمس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/023/4,025023,علم الثقة GHRSST,4,استرجاع الجليد البحري لبيانات الميكروويف,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/5,025023,علم الثقة GHRSST,5,استرجاع سرعة الرياح العالية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/6,025023,علم الثقة GHRSST,6,درجة حرارة سطح البحر غير دقيقة بسبب انخفاض درجة حرارة سطح البحر (< 285 كلفن) (ينطبق فقط على جهاز TMI),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/7,025023,علم الثقة GHRSST,7,يُشتبه في تلوث المطر المريح,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/8,025023,علم الثقة GHRSST,8,احتمال تلوث الشوائب الجانبية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/023/All-9,025023,علم الثقة GHRSST,All 9,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/024/0,025024,جودة بيانات GHRSST,0,استرجاع الأشعة تحت الحمراء غير المعالجة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/1,025024,جودة بيانات GHRSST,1,استرجاعات الغيوم,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/2,025024,جودة بيانات GHRSST,2,سيئ: بيانات من المحتمل أن تكون ملوثة بالسحابة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/3,025024,جودة بيانات GHRSST,3,البيانات غير مشبوهة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/024/4,025024,جودة بيانات GHRSST,4,بيانات مقبولة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/5,025024,جودة بيانات GHRSST,5,بيانات جيدة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/024/6,025024,جودة بيانات GHRSST,6,جلد بارد مشتبه به,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/7-9,025024,جودة بيانات GHRSST,7-9,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/024/10,025024,جودة بيانات GHRSST,10,استرجاع الموجات الدقيقة غير المعالجة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/11,025024,جودة بيانات GHRSST,11,استرجاع الموجات الدقيقة المشكوك فيه والذي قد يكون ملوثًا,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/12,025024,جودة بيانات GHRSST,12,استرجاع الموجات الدقيقة غير المعالجة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/024/13,025024,جودة بيانات GHRSST,13,احتمالية عالية للتغير اليومي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/024/14,025024,جودة بيانات GHRSST,14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/024/15,025024,جودة بيانات GHRSST,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/029/1,025029,طريقة المعايرة,1,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/029/2,025029,طريقة المعايرة,2,هدف المعايرة أو الإشارة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/029/3,025029,طريقة المعايرة,3,ضد مقاييس المطر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/029/4,025029,طريقة المعايرة,4,ضد الأدوات الأخرى (مقياس تساقط المطر - التوهين),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/029/5,025029,طريقة المعايرة,5,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/029/All-6,025029,طريقة المعايرة,All 6,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/030/0,025030,استخدام متوسط درجة حرارة سطح البحر المتحرك,0,استخدام متوسط درجة حرارة سطح البحر المتحرك,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/030/1,025030,استخدام متوسط درجة حرارة سطح البحر المتحرك,1,استخدام متوسط درجة حرارة سطح البحر المتحرك,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/030/2,025030,استخدام متوسط درجة حرارة سطح البحر المتحرك,2,استخدام متوسط درجة حرارة سطح البحر المتحرك,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/030/3,025030,استخدام متوسط درجة حرارة سطح البحر المتحرك,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/031/0,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,0,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/031/1,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,1,لم يتم تطبيق أي تخفيف (تتضمن جميع مستويات النموذج الأصلية من القاعدة إلى قمة الصوت الزائف).,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/031/2,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,2,توجد مستويات النموذج الأصلية فقط إذا كانت مستويات هامة وفقًا للوائح B/C 25 لقياسات TEMP التقليدية.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/031/3,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,3,مجموعة فرعية محددة مسبقًا من مستويات النموذج الأصلية موجودة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/031/4,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,4,لا توجد مستويات نموذج أصلية. يتم استيفاء جميع مستويات الملف الشخصي إلى مجموعة محددة مسبقًا من مستويات إحداثيات الضغط.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/031/5-6,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,5-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/031/7,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/032/0,025032,معلومات وضع ملف الرياح,0,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/032/1,025032,معلومات وضع ملف الرياح,1,البيانات من الوضع المنخفض,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/032/2,025032,معلومات وضع ملف الرياح,2,البيانات من الوضع المنخفض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/032/3,025032,معلومات وضع ملف الرياح,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/033/0,025033,معلومات وضع ملف الرياح,0,مقياس الرياح يعمل في الوضع الفرعي A,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/033/1,025033,معلومات وضع ملف الرياح,1,مقياس الرياح يعمل في الوضع الفرعي A,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/033/2,025033,معلومات وضع ملف الرياح,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/033/3,025033,معلومات وضع ملف الرياح,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/034/1,025034,نتائج اختبار مراقبة جودة ملف الرياح,1,تم إجراء الاختبار A وفشل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/034/2,025034,نتائج اختبار مراقبة جودة ملف الرياح,2,تم إجراء الاختبار A وفشل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/034/3,025034,نتائج اختبار مراقبة جودة ملف الرياح,3,نتائج الاختبار غير حاسمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/034/All-4,025034,نتائج اختبار مراقبة جودة ملف الرياح,All 4,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/035/0,025035,طريقة اتخاذ القرار للاستقطاب,0,غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/035/1,025035,طريقة اتخاذ القرار للاستقطاب,1,انحراف الجهد الفردي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/035/2,025035,طريقة اتخاذ القرار للاستقطاب,2,يعتمد على التيار، فوق العتبة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/035/3,025035,طريقة اتخاذ القرار للاستقطاب,3,يعتمد على الجهد، فوق العتبة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/035/4,025035,طريقة اتخاذ القرار للاستقطاب,4,إجماع المستشعرات، التيار أعلى من العتبة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/035/5,025035,طريقة اتخاذ القرار للاستقطاب,5,إجماع المستشعرات، التيار أعلى من العتبة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/035/6,025035,طريقة اتخاذ القرار للاستقطاب,6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/035/7,025035,طريقة اتخاذ القرار للاستقطاب,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/036/0,025036,طريقة تحديد الموقع الجوي,0,شبكة من عدة محددات اتجاه تعمل على نفس الظواهر الجوية الفردية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/036/1,025036,طريقة تحديد الموقع الجوي,1,شبكة من عدة محطات توقيت وصول تعمل على نفس الظواهر الجوية الفردية.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/036/2-5,025036,طريقة تحديد الموقع الجوي,2-5,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/036/6,025036,طريقة تحديد الموقع الجوي,6,تقنية تحديد المدى والاتجاه من محطة واحدة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/036/7-14,025036,طريقة تحديد الموقع الجوي,7-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/036/15,025036,طريقة تحديد الموقع الجوي,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/040/0,025040,اشتقاق منتج الرياح CO2,0,وضع غير محدد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/1,025040,اشتقاق منتج الرياح CO2,1,البيانات الأولية المتوقعة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/2,025040,اشتقاق منتج الرياح CO2,2,بيانات السحابة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/040/3,025040,اشتقاق منتج الرياح CO2,3,بيانات المتجه المتوسط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/4,025040,اشتقاق منتج الرياح CO2,4,البيانات الأولية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/5,025040,اشتقاق منتج الرياح CO2,5,البيانات الأولية المتوقعة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/040/6,025040,اشتقاق منتج الرياح CO2,6,بيانات المتجه,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/7,025040,اشتقاق منتج الرياح CO2,7,بيانات التتبع؛ هذه الصورة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/8,025040,اشتقاق منتج الرياح CO2,8,بيانات التتبع إلى الصورة التالية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/040/9-14,025040,اشتقاق منتج الرياح CO2,9-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/040/15,025040,اشتقاق منتج الرياح CO2,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/041/0,025041,طريقة الإبلاغ عن اتجاه المنصة المتحركة,0,الاتجاه الذي تم الإبلاغ عنه في الأصل بالدرجات الحقيقية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/041/1,025041,طريقة الإبلاغ عن اتجاه المنصة المتحركة,1,الاتجاه الذي تم الإبلاغ عنه في الأصل باستخدام جدول الرموز 0700، FM 13,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/041/2,025041,طريقة الإبلاغ عن اتجاه المنصة المتحركة,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/041/3,025041,طريقة الإبلاغ عن اتجاه المنصة المتحركة,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/042/0,025042,طريقة الإبلاغ عن سرعة المنصة المتحركة,0,السرعة التي تم الإبلاغ عنها في الأصل بالأمتار في الثانية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/042/1,025042,طريقة الإبلاغ عن سرعة المنصة المتحركة,1,السرعة التي تم الإبلاغ عنها في الأصل باستخدام جدول الرموز 4451، FM 13,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/042/2,025042,طريقة الإبلاغ عن سرعة المنصة المتحركة,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/042/3,025042,طريقة الإبلاغ عن سرعة المنصة المتحركة,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/045/1-20,025045,دمج قنوات HIRS,1-20,ابدأ من أول موضع بت (البت الأعلى)، إذا كان موضع البت مضبوطًا على 1، فإن القناة موجودة، وإذا كان موضع البت مضبوطًا على 0، فإن القناة غير موجودة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/045/All-21,025045,دمج قنوات HIRS,All 21,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/046/1-4,025046,تركيبة قناة MSU,1-4,ابدأ من أول موضع بت (البت الأعلى)، إذا كان موضع البت مضبوطًا على 1، فإن القناة موجودة، وإذا كان موضع البت مضبوطًا على 0، فإن القناة غير موجودة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/046/All-5,025046,تركيبة قناة MSU,All 5,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/047/1-3,025047,تركيبة قناة SSU,1-3,ابدأ من أول موضع بت (البت الأعلى)، إذا كان موضع البت مضبوطًا على 1، فإن القناة موجودة، وإذا كان موضع البت مضبوطًا على 0، فإن القناة غير موجودة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/047/All-4,025047,تركيبة قناة SSU,All 4,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/048/1-15,025048,مجموعة قنوات AMSU-A,1-15,ابدأ من أول موضع بت (البت الأعلى)، إذا كان موضع البت مضبوطًا على 1، فإن القناة موجودة، وإذا كان موضع البت مضبوطًا على 0، فإن القناة غير موجودة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/048/All-16,025048,مجموعة قنوات AMSU-A,All 16,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/049/1-5,025049,مجموعة قنوات AMSU-A,1-5,ابدأ من أول موضع بت (البت الأعلى)، إذا كان موضع البت مضبوطًا على 1، فإن القناة موجودة، وإذا كان موضع البت مضبوطًا على 0، فإن القناة غير موجودة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/049/All-6,025049,مجموعة قنوات AMSU-A,All 6,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/051/1-6,025051,تركيبة قنوات AVHRR,1-6,ابدأ من أول موضع بت (البت الأعلى)، إذا كان موضع البت مضبوطًا على 1، فإن القناة موجودة، وإذا كان موضع البت مضبوطًا على 0، فإن القناة غير موجودة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/051/All-7,025051,تركيبة قنوات AVHRR,All 7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/053/1,025053,جودة الملاحظة,1,جيد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/053/2,025053,جودة الملاحظة,2,زائد عن الحاجة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/053/3,025053,جودة الملاحظة,3,مشبوه,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/053/4,025053,جودة الملاحظة,4,سيئ,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/053/5,025053,جودة الملاحظة,5,تجريبي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/053/6,025053,جودة الملاحظة,6,هطول,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/053/7-11,025053,جودة الملاحظة,7-11,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/053/All-12,025053,جودة الملاحظة,All 12,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/063/0,025063,المعالج المركزي أو معرف النظام,0,غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/063/1,025063,المعالج المركزي أو معرف النظام,1,المعالج الرئيسي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
