Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/23/018/1,023018,سلوك الإصدار بمرور الوقت,1,توقف الإصدار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/018/2,023018,سلوك الإصدار بمرور الوقت,2,من المتوقع أن يزداد الإصدار خلال الساعات الست القادمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/23/018/3,023018,سلوك الإصدار بمرور الوقت,3,من المتوقع أن يزداد الإصدار خلال الساعات الست القادمة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/018/4,023018,سلوك الإصدار بمرور الوقت,4,من المتوقع أن يزداد الإصدار خلال الساعات الست القادمة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/018/5-6,023018,سلوك الإصدار بمرور الوقت,5-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/018/7,023018,سلوك الإصدار بمرور الوقت,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/031/0,023031,إمكانية أن يواجه العمود هطول أمطار في الولاية التي وقع فيها الحادث.,0,إمكانية أن يواجه العمود هطول أمطار في الولاية التي وقع فيها الحادث.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/031/1,023031,إمكانية أن يواجه العمود هطول أمطار في الولاية التي وقع فيها الحادث.,1,إمكانية أن يواجه العمود هطول أمطار في الولاية التي وقع فيها الحادث.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/031/2,023031,إمكانية أن يواجه العمود هطول أمطار في الولاية التي وقع فيها الحادث.,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/031/3,023031,إمكانية أن يواجه العمود هطول أمطار في الولاية التي وقع فيها الحادث.,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/032/0,023032,سوف تواجه Plume تغييرًا في اتجاه الرياح و/أو علم السرعة.,0,لا تغيير كبير متوقع خلال الساعات الست القادمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/23/032/1,023032,سوف تواجه Plume تغييرًا في اتجاه الرياح و/أو علم السرعة.,1,لا تغيير كبير متوقع خلال الساعات الست القادمة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/032/2,023032,سوف تواجه Plume تغييرًا في اتجاه الرياح و/أو علم السرعة.,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/23/032/3,023032,سوف تواجه Plume تغييرًا في اتجاه الرياح و/أو علم السرعة.,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
