Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/04/005/1/002024,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304005,متوسط الرطوبة النسبية للطبقة,,002024,طريقة حساب الرطوبة المتوسطة المتكاملة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/005/2/007004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304005,متوسط الرطوبة النسبية للطبقة,,007004,ضغط,الطبقات,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/005/3/007004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304005,متوسط الرطوبة النسبية للطبقة,,007004,ضغط,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/005/4/013003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304005,متوسط الرطوبة النسبية للطبقة,,013003,الرطوبة النسبية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/006/1/014001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304006,الإشعاع,,014001,الإشعاع طويل الموجة، مدمج على الفترة المحددة,الإشعاع طويل الموجة الصاعد,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/04/006/2/014001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304006,الإشعاع,,014001,الإشعاع طويل الموجة، مدمج على الفترة المحددة,الإشعاع طويل الموجة الصاعد,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/006/3/014003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304006,الإشعاع,,014003,الإشعاع قصير الموجة، مدمج على مدار 24 ساعة,الإشعاع طويل الموجة الصاعد,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/1/002163,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,002163,طريقة تعيين الارتفاع الممتد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/2/002164,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,002164,طريقة ارتباط التتبع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/3/008012,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,008012,محدد البر/البحر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/4/007024,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,007024,زاوية السمت للقمر الصناعي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/5/002057,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,002057,مصدر معلومات التخمين الأولي لقياسات GOES-I/M,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/6/008021,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,008021,أهمية الوقت,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/7/004001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004001,سنة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/8/004002,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004002,شهر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/9/004003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004003,يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/10/004004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004004,ساعة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/11/008021,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,008021,أهمية الوقت,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/12/004024,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004024,فترة زمنية أو إزاحة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/13/110004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,110004,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/14/008021,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,008021,أهمية الوقت,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/15/004004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004004,ساعة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/16/004005,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004005,دقيقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/17/004006,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004006,ثاني,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/18/008021,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,008021,أهمية الوقت,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/19/004004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004004,ساعة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/20/004005,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004005,دقيقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/21/004006,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,004006,ثاني,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/22/011001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,011001,اتجاه الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/23/011002,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,011002,سرعة الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/24/103010,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,103010,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/25/002163,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,002163,طريقة تعيين الارتفاع الممتد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/26/007004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,007004,ضغط,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/011/27/012001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304011,(معلومات GOES-I/M),,012001,درجة الحرارة/درجة حرارة الهواء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/030/1/027031,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304030,موقع المنصة,,027031,في اتجاه خط الطول 0 درجة، المسافة من مركز الأرض,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/04/030/2/028031,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304030,موقع المنصة,,028031,في اتجاه خط الطول 0 درجة، المسافة من مركز الأرض,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/030/3/010031,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304030,موقع المنصة,,010031,في اتجاه القطب الشمالي، المسافة من مركز الأرض,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/04/031/1/001041,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304031,سرعة المنصة,,001041,السرعة المطلقة للمنصة - المكون الأول,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/04/031/2/001042,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304031,سرعة المنصة,,001042,السرعة المطلقة للمنصة - المكون الأول,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/031/3/001043,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304031,سرعة المنصة,,001043,السرعة المطلقة للمنصة - المكون الأول,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/032/1/002153,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304032,(كسر السحاب),,002153,تردد مركز قناة الأقمار الصناعية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/032/2/002154,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304032,(كسر السحاب),,002154,عرض نطاق القناة الفضائية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/032/3/020081,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304032,(كسر السحاب),,020081,كمية السحب في الجزء,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/04/032/4/020082,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304032,(كسر السحاب),,020082,كمية السحب في الجزء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/032/5/020012,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304032,(كسر السحاب),,020012,نوع السحابة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/1/002152,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,002152,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/2/002166,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,002166,التألق,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/3/002167,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,002167,طريقة الحساب الإشعاعي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/4/002153,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,002153,تردد مركز قناة الأقمار الصناعية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/5/002154,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,002154,عرض نطاق القناة الفضائية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/6/012075,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,012075,التألق الطيفي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/7/012076,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,012076,التألق,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/033/8/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304033,تألق السماء الصافية,,012063,درجة حرارة السطوع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/1/102004,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,102004,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/2/027001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,027001,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/3/028001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,028001,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/4/007022,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,007022,ارتفاع الشمس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/5/005043,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,005043,رقم مجال الرؤية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/6/020010,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,020010,الغطاء السحابي (الإجمالي),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/7/020016,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,020016,الضغط عند قمة السحابة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/8/033003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,033003,معلومات الجودة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/034/9/010040,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304034,(خط العرض/خط الطول، ارتفاع الشمس، عدد الطبقات),,010040,عدد الطبقات المسترجعة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/04/035/1/002153,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,002153,تردد مركز قناة الأقمار الصناعية,,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/2/002154,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,002154,عرض نطاق القناة الفضائية,,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/3/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,012063,درجة حرارة السطوع,,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/4/008001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008001,ميزة أرصادية,نوع البكسل: واضح,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/5/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,012063,درجة حرارة السطوع,واضح,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/6/008001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008001,ميزة أرصادية,نوع البكسل: غائم,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/7/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,012063,درجة حرارة السطوع,غائم,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/8/008001,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008001,ميزة أرصادية,إلغاء,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/9/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),السحابة المنخفضة الأولى,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/10/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,012063,درجة حرارة السطوع,السحابة المنخفضة الأولى,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/11/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),السحابة المتوسطة,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/12/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,012063,درجة حرارة السطوع,السحابة المتوسطة,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/13/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),السحابة العالية,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/14/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,012063,درجة حرارة السطوع,السحابة العالية,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/035/15/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304035,تألق السماء الصافية,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),إلغاء,(انظر الملاحظة),1,Deprecated,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/1/020082,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,020082,كمية السحب في الجزء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/2/008012,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,008012,محدد البر/البحر,بحر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/3/020082,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,020082,كمية السحب في الجزء,بحر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/4/008012,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,008012,محدد البر/البحر,إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/5/020081,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,020081,كمية السحب في الجزء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/6/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),السحابة المنخفضة الأولى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/7/020081,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,020081,كمية السحب في الجزء,السحابة المنخفضة الأولى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/8/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),السحابة المتوسطة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/9/020081,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,020081,كمية السحب في الجزء,السحابة المتوسطة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/10/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),السحابة العالية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/11/020081,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,020081,كمية السحب في الجزء,السحابة العالية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/036/12/008003,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304036,تغطية السحابة,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/1/002153,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,002153,تردد مركز قناة الأقمار الصناعية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/2/002154,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,002154,عرض نطاق القناة الفضائية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/3/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,012063,درجة حرارة السطوع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/4/008011,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,008011,ميزة أرصادية,نوع البكسل: واضح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/5/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,012063,درجة حرارة السطوع,واضح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/6/008011,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,008011,ميزة أرصادية,نوع البكسل: غائم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/7/012063,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,012063,درجة حرارة السطوع,غائم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/04/037/8/008011,04,تسلسلات الأرصاد الجوية الشائعة في الملاحظات الساتلية,304037,تألق السماء الصافية,,008011,ميزة أرصادية,إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
