Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/14/023,14,الإشعاع والتألق,014023,الإشعاع الشمسي المنتشر، مدمج على مدى الفترة المحددة,J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/024,14,الإشعاع والتألق,014024,الإشعاع الشمسي المباشر، مدمج على مدار 24 ساعة,J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/025,14,الإشعاع والتألق,014025,الإشعاع الشمسي المباشر، مُدمج على مدى الفترة المحددة,J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/026,14,الإشعاع والتألق,014026,البياض عند قمة السحب,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/027,14,الإشعاع والتألق,014027,البياض,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/028,14,الإشعاع والسطوع,014028,الإشعاع الشمسي العالمي (دقة عالية)، مدمج على الفترة المحددة,J m-2,-2,0,20,J m-2,-2,6,,,Operational
bufr4/0/14/029,14,الإشعاع والتألق,014029,الإشعاع الشمسي المنتشر (دقة عالية)، مدمج على الفترة المحددة,J m-2,-2,0,20,J m-2,-2,6,,,Operational
bufr4/0/14/030,14,الإشعاع والتألق,014030,الإشعاع الشمسي المباشر (دقة عالية)، مدمج على مدى الفترة المحددة,J m-2,-2,0,20,J m-2,-2,6,,,Operational
bufr4/0/14/031,14,الإشعاع والتألق,014031,إجمالي أشعة الشمس,min,0,0,11,min,0,4,,,Operational
bufr4/0/14/032,14,الإشعاع والتألق,014032,إجمالي أشعة الشمس,h,0,0,10,h,0,4,,,Operational
bufr4/0/14/033,14,الإشعاع والتألق,014033,إجمالي أشعة الشمس,%,0,0,9,%,0,3,,,Operational
bufr4/0/14/034,14,الإشعاع والتألق,014034,ضوء الشمس خلال الفترة المحددة,min,0,0,11,min,0,4,,,Operational
bufr4/0/14/035,14,الإشعاع والتألق,014035,تدفق الإشعاع الشمسي,W m-2,1,0,14,W m-2,1,5,,,Operational
bufr4/0/14/042,14,الإشعاع والتألق,014042,انعكاس ثنائي الاتجاه,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/043,14,الإشعاع والتألق,014043,إشعاع القناة,W m-2 sr-1 um-1,4,0,23,W m-2 sr-1 um-1,4,7,(راجع الملاحظة 7),35,Operational
bufr4/0/14/044,14,الإشعاع والتألق,014044,الإشعاع القنوي,W m-2 sr-1 cm,7,-100000,22,W m-2 sr-1 cm,7,7,,,Operational
bufr4/0/14/045,14,الإشعاع والسطوع,014045,إشعاع القناة,W m-2 sr-1 cm,0,0,11,W m-2 sr-1 cm,0,4,ملاحظة 4,36,Operational
bufr4/0/14/046,14,الإشعاع والتألق,014046,الإشعاع المُقاس,W m-2 sr-1 m,0,-5000,16,W m-2 sr-1 m,0,5,(انظر الملاحظة 6),29,Operational
bufr4/0/14/047,14,الإشعاع والتألق,014047,الإشعاع المتوسط الموزون AVHRR,W m-2 sr-1 m,0,0,31,W m-2 sr-1 m,0,10,,,Operational
bufr4/0/14/048,14,الإشعاع والتألق,014048,انحراف معياري مُقاس لإشعاع AVHRR,W m-2 sr-1 m,0,0,31,W m-2 sr-1 m,0,10,,,Operational
bufr4/0/14/049,14,الإشعاع والتألق,014049,معادل الضوضاء دلتا الإشعاع,W m-2 sr-1 cm,7,0,22,W m-2 sr-1 cm,0,0,,,Operational
bufr4/0/14/050,14,الإشعاع والتألق,014050,الانبعاثية,%,1,0,10,%,1,4,ملاحظة: (انظر الملاحظة 5),69,Operational
bufr4/0/14/051,14,الإشعاع والتألق,014051,الإشعاع الشمسي المباشر المدمج على مدار الساعة الماضية,J m-2,-3,0,14,J m-2,-3,4,,,Operational
bufr4/0/14/052,14,الإشعاع والتألق,014052,الإشعاع الشمسي الصاعد العالمي، مدمج على الفترة المحددة.,J m-2,-2,-1048574,20,J m-2,-2,7,,,Operational
bufr4/0/14/053,14,الإشعاع والتألق,014053,الإشعاع الصافي (دقة عالية)، مدمج على الفترة المحددة,J m-2,-2,-1048574,21,J m-2,-2,7,,,Operational
bufr4/0/14/054,14,الإشعاع والتألق,014054,الإشعاع النشط ضوئيًا، مدمج على الفترة المحددة,J m-2,-3,0,16,J m-2,-3,5,,,Operational
bufr4/0/14/055,14,الإشعاع والسطوع,014055,مؤشر النشاط الشمسي,Numeric,0,-32768,16,Numeric,0,5,,,Operational
bufr4/0/14/056,14,الإشعاع والتألق,014056,الإضاءة الخلفية,Cd m-2,0,0,18,Cd m-2,0,6,,,Operational
bufr4/0/14/057,14,الإشعاع والتألق,014057,تدفق حرارة التربة,J m-2,-2,-1048574,21,J m-2,-2,7,,,Operational
bufr4/0/14/058,14,الإشعاع والتألق,014058,التبعثر الخلفي المتقاطع المصحح,dB,2,-5000,13,dB,2,5,,,Operational
bufr4/0/14/072,14,الإشعاع والتألق,014072,الإشعاع فوق البنفسجي العالمي,J m-2,0,-4000000,23,J m-2,0,7,(انظر الملاحظة 8),83,Operational
