Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status,translated_by
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02004,معلومات عامة عن السحابة,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02004,معلومات عامة عن السحابة,,B20011,كمية السحب,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02004,معلومات عامة عن السحابة,,B20013,ارتفاع قمة السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02004,معلومات عامة عن السحابة,,B20012,نوع السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02004,معلومات عامة عن السحابة,,B20012,نوع السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02004,معلومات عامة عن السحابة,,B20012,نوع السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02005,طبقة السحابة,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02005,طبقة السحابة,,B20011,كمية السحب,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02005,طبقة السحابة,,B20012,نوع السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02005,طبقة السحابة,,B20013,ارتفاع قمة السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02006,(الضغط وتغير الضغط لمدة 24 ساعة),,B10004,ضغط,أسفل مستوى المحطة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02006,(الضغط وتغير الضغط لمدة 24 ساعة),,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02006,(الضغط وتغير الضغط لمدة 24 ساعة),,B10062,(الضغط وتغير الضغط لمدة 24 ساعة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02006,(الضغط وتغير الضغط لمدة 24 ساعة),,B10063,خاصية اتجاه الضغط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02011,محطة منخفضة الارتفاع,,D02001,تغير الضغط لمدة 3 ساعات,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02011,محطة منخفضة الارتفاع,,D02003,الرياح، درجة الحرارة، الرطوبة، الرؤية، الطقس,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02011,محطة منخفضة الارتفاع,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02012,محطة منخفضة الارتفاع,,D02002,محطة منخفضة الارتفاع,الضغط وتغير الضغط,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02012,محطة منخفضة الارتفاع,,D02003,الرياح، درجة الحرارة، الرطوبة، الرؤية، الطقس,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02012,محطة منخفضة الارتفاع,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02013,تقرير سطح أساسي,,D02006,(الضغط وتغير الضغط لمدة 24 ساعة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02013,تقرير سطح أساسي,,D02003,الرياح، درجة الحرارة، الرطوبة، الرؤية، الطقس,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02013,تقرير سطح أساسي,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02013,تقرير سطح أساسي,,D02005,طبقة السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02021,أمواج,,B22001,الاتجاه المتوسط الذي تأتي منه الأمواج,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02021,أمواج,,B22011,فترة الموجات,,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02021,أمواج,,B22021,ارتفاع الموجة الكبير,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02022,أمواج الرياح,,B22002,اتجاه الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02022,أمواج الرياح,,B22012,فترة الموجات,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02022,أمواج الرياح,,B22022,ارتفاع موجات الرياح,,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02023,أمواج الانتفاخ,,B22003,اتجاه أمواج الانتفاخ,,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02023,أمواج الانتفاخ,,B22013,فترة موجات الانتفاخ,,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02023,أمواج الانتفاخ,,B22023,ارتفاع موجات الانتفاخ,,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02024,الرياح وأمواج الانتفاخ,,D02022,أمواج الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02024,الرياح وأمواج الانتفاخ,,R01002,كرر 5 أوصاف مرتين,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02024,الرياح وأمواج الانتفاخ,,D02023,أمواج الانتفاخ,نظامان من الانتفاخ,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02031,معلومات الضغط,,D02001,تغير الضغط لمدة 3 ساعات,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02031,معلومات الضغط,,B10062,(الضغط وتغير الضغط لمدة 24 ساعة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02031,معلومات الضغط,,B07004,ضغط,المستوى القياسي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02031,معلومات الضغط,,B10009,ارتفاع الجهد الجغرافي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02032,بيانات درجة الحرارة والرطوبة,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,بيانات درجة الحرارة والرطوبة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02032,بيانات درجة الحرارة والرطوبة,,B12101,درجة الحرارة/درجة حرارة الهواء,المقياس: 2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02032,بيانات درجة الحرارة والرطوبة,,B12103,درجة حرارة نقطة الندى,المقياس: 2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02032,بيانات درجة الحرارة والرطوبة,,B13003,الرطوبة النسبية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02033,بيانات الرؤية,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,نظام قياس الرؤية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02033,بيانات الرؤية,,B20001,الرؤية الأفقية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02034,إجمالي الهطول خلال الساعة الماضية,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,قياس الهطول,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02034,إجمالي الهطول خلال الساعة الماضية,,B13023,إجمالي الهطول خلال الساعة الماضية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,D02032,بيانات درجة الحرارة والرطوبة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,D02033,بيانات الرؤية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,D02034,إجمالي الهطول خلال الساعة الماضية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,D02004,معلومات عامة عن السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,D02005,طبقة السحابة,طبقة سحابة فردية أو كتلة,,Operational,"AI Translator: azure, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02036,السحب ذات القواعد أسفل مستوى المحطة,,R05000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02036,السحب ذات القواعد أسفل مستوى المحطة,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02036,السحب ذات القواعد أسفل مستوى المحطة,,B20011,كمية السحب,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02036,السحب ذات القواعد أسفل مستوى المحطة,,B20012,نوع السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02036,السحب ذات القواعد أسفل مستوى المحطة,,B20014,ارتفاع قمة السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02036,السحب ذات القواعد أسفل مستوى المحطة,,B20017,وصف قمة السحابة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,B20062,حالة الأرض (مع أو بدون ثلج),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,B13013,عمق الثلج أكثر من 0.00 م,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,B12113,درجة الحرارة الدنيا على سطح الأرض، خلال الـ 12 ساعة الماضية,المقياس: 2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02038,(الطقس الحالي والماضي),,B20003,الطقس الحالي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02038,(الطقس الحالي والماضي),,B04024,فترة زمنية أو إزاحة,ساعة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02038,(الطقس الحالي والماضي),,B20004,الطقس الماضي (1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02038,(الطقس الحالي والماضي),,B20005,الطقس الماضي (1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02039,إجمالي بيانات أشعة الشمس,,B04024,فترة زمنية أو إزاحة,ساعة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02039,إجمالي بيانات أشعة الشمس,,B14031,إجمالي أشعة الشمس,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02040,قياس الهطول,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,قياس الهطول,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02040,قياس الهطول,,R02002,كرر 5 أوصاف مرتين,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02040,قياس الهطول,,B04024,فترة زمنية أو إزاحة,ساعة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02040,قياس الهطول,,B13011,إجمالي الهطول/إجمالي مكافئ الماء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B04024,فترة زمنية أو إزاحة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B04024,فترة زمنية أو إزاحة,,(انظر الملاحظات 4 و5 و6),Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B12111,الحد الأقصى لدرجة الحرارة، على الارتفاع وخلال الفترة المحددة,المقياس: 2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B04024,فترة زمنية أو إزاحة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B04024,فترة زمنية أو إزاحة,,(انظر الملاحظة 3),Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02041,بيانات درجة الحرارة القصوى,,B12112,الحد الأقصى لدرجة الحرارة، على الارتفاع وخلال الفترة المحددة,المقياس: 2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,نوع الأجهزة لقياس الرياح,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B02002,نوع الأجهزة لقياس الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B08021,أهمية الوقت,متوسط الزمن,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B04025,فترة زمنية أو إزاحة,= -10 (دقائق) أو عدد الدقائق بعد تغير كبير في الرياح، إن وجد,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B11001,اتجاه الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B11002,سرعة الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B08021,أهمية الوقت,تعيين إلى مفقود,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,R03002,كرر 5 أوصاف مرتين,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B04025,فترة زمنية أو إزاحة,دقيقة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B11043,أقصى سرعة لهبات الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02042,(مقياس الرياح - قياس بيانات الرياح),,B11041,أقصى سرعة لهبات الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,D02038,(الطقس الحالي والماضي),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,R01002,كرر 5 أوصاف مرتين,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,D02039,إجمالي بيانات أشعة الشمس,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,D02040,قياس الهطول,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,D02041,بيانات درجة الحرارة القصوى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,D02042,(مقياس الرياح - قياس بيانات الرياح),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02044,بيانات التبخر,,B04024,فترة زمنية أو إزاحة,ساعة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D02044,بيانات التبخر,,B02004,نوع الأجهزة المستخدمة لقياس التبخر أو نوع المحصول الذي يتم الإبلاغ عن التبخر النتحي له,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
