Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status
bufr4/0/20/003/181,020003,الطقس الحالي,181,زخة/زخات أو هطول متقطع,,,,,Operational
bufr4/0/20/003/182,020003,الطقس الحالي,182,زخة/زخات أو هطول متقطع,,,,,Operational
bufr4/0/20/003/183,020003,الطقس الحالي,183,زخة/زخات أو هطول متقطع,,,,,Operational
bufr4/0/20/003/184,020003,الطقس الحالي,184,زخة/زخات مطر عنيفة,,,,,Operational
bufr4/0/20/003/185,020003,الطقس الحالي,185,زخة/زخات من الثلج أو ثلج متقطع، خفيفة,,,,,Operational
bufr4/0/20/003/186,020003,الطقس الحالي,186,زخة/زخات من الثلج أو ثلج متقطع، خفيفة,,,,,Operational
bufr4/0/20/003/187,020003,الطقس الحالي,187,زخة/زخات من الثلج أو ثلج متقطع، خفيفة,,,,,Operational
bufr4/0/20/003/188,020003,الطقس الحالي,188,محجوز,,,,,Operational
bufr4/0/20/003/189,020003,الطقس الحالي,189,البَرَد,,,,,Operational
bufr4/0/20/003/190,020003,الطقس الحالي,190,عاصفة رعدية,,,,,Operational
bufr4/0/20/003/191,020003,الطقس الحالي,191,عاصفة رعدية، ولكن لا يوجد هطول في وقت الملاحظة,,,,,Operational
bufr4/0/20/003/192,020003,الطقس الحالي,192,عاصفة رعدية خفيفة أو معتدلة مع زخات مطر و/أو زخات ثلج.,,,,,Operational
bufr4/0/20/003/193,020003,الطقس الحالي,193,عاصفة رعدية خفيفة أو معتدلة مع برد وقت الرصد,,,,,Operational
bufr4/0/20/003/194,020003,الطقس الحالي,194,عاصفة رعدية، ولكن لا يوجد هطول في وقت الملاحظة,,,,,Operational
bufr4/0/20/003/195,020003,الطقس الحالي,195,عاصفة رعدية خفيفة أو معتدلة مع زخات مطر و/أو زخات ثلج.,,,,,Operational
bufr4/0/20/003/196,020003,الطقس الحالي,196,عاصفة رعدية خفيفة أو معتدلة مع برد وقت الرصد,,,,,Operational
bufr4/0/20/003/197-198,020003,الطقس الحالي,197-198,محجوز,,,,,Operational
bufr4/0/20/003/199,020003,الطقس الحالي,199,إعصار,,,,,Operational
bufr4/0/20/003,020003,الطقس الحالي,,الطقس الحالي المبلغ عنه من محطة أرصاد جوية آلية,,,,,Operational
bufr4/0/20/003,020003,الطقس الحالي,,العشريات 200-209,,,,,Operational
bufr4/0/20/003/200-203,020003,الطقس الحالي,200-203,غير مستخدم,,,,,Operational
bufr4/0/20/003/204,020003,الطقس الحالي,204,الرماد البركاني العالق في الهواء المرتفع,,,,,Operational
bufr4/0/20/003/205,020003,الطقس الحالي,205,غير مستخدم,,,,,Operational
bufr4/0/20/003/206,020003,الطقس الحالي,206,ضباب غبار كثيف، والرؤية أقل من 1 كيلومتر.,,,,,Operational
bufr4/0/20/003/207,020003,الطقس الحالي,207,نفث الرذاذ في المحطة,,,,,Operational
bufr4/0/20/003/208,020003,الطقس الحالي,208,غبار متطاير (رمال),,,,,Operational
bufr4/0/20/003/209,020003,الطقس الحالي,209,جدار من الغبار أو الرمل في المسافة (مثل هبوب).,,,,,Operational
bufr4/0/20/003,020003,الطقس الحالي,,العشريات 200-209,,,,,Operational
