Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/08/009/1/301093,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,301093,تحديد السفينة، الحركة، التاريخ/الوقت، الإحداثيات الأفقية والعمودية,,,,Operational
bufr4/3/08/009/2/302001,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302001,تغير الضغط لمدة 3 ساعات,,,,Operational
bufr4/3/08/009/3/302054,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302054,"سفينة ""البيانات الفورية""",,,,Operational
bufr4/3/08/009/4/008002,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,008002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,,Operational
bufr4/3/08/009/5/302055,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302055,تجمد معتدل,,,,Operational
bufr4/3/08/009/6/302057,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302057,بيانات السفن البحرية,,,,Operational
bufr4/3/08/009/7/302060,08,تسلسلات تقارير السطح (البحر),308009,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302060,"بيانات فترة ""السفينة""",,,,Operational
bufr4/3/08/010/1/001011,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,001011,معرّف السفينة أو محطة الأرض المتنقلة,,,,Operational
bufr4/3/08/010/2/113000,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,113000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/08/010/3/031001,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/08/010/4/301011,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,301011,سنة، شهر، يوم,,,,Operational
bufr4/3/08/010/5/301012,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,301012,ساعة، دقيقة، ثانية,,,,Operational
bufr4/3/08/010/6/301021,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,301021,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/08/010/7/004080,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,004080,فترة متوسط العينة,,,,Operational
bufr4/3/08/010/8/022049,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,022049,درجة حرارة سطح البحر,,,,Operational
bufr4/3/08/010/9/004080,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,004080,فترة متوسط العينة,,,,Operational
bufr4/3/08/010/10/022059,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,022059,الملوحة عند مستوى,,,,Operational
bufr4/3/08/010/11/004080,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,004080,فترة متوسط العينة,,,,Operational
bufr4/3/08/010/12/022005,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,022005,اتجاه تيار البحر/الماء عند مستوى,,,,Operational
bufr4/3/08/010/13/002042,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,002042,مؤشر لسرعة تيار سطح البحر,,,,Operational
bufr4/3/08/010/14/022032,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,022032,سرعة تيار البحر/الماء عند مستوى,,,,Operational
bufr4/3/08/010/15/002042,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,002042,مؤشر لسرعة تيار سطح البحر,إلغاء,,,Operational
bufr4/3/08/010/16/004080,08,تسلسلات تقارير السطح (البحر),308010,(قالب TRACKOB),,004080,فترة متوسط العينة,إلغاء,,,Operational
bufr4/3/08/011/1/001011,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,001011,معرّف السفينة أو محطة الأرض المتنقلة,إشارة نداء السفينة,,,Operational
bufr4/3/08/011/2/002001,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,002001,نوع المحطة,,,,Operational
bufr4/3/08/011/3/301011,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,301011,سنة، شهر، يوم,,(انظر الملاحظة 3),59,Operational
bufr4/3/08/011/4/301012,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,301012,ساعة، دقيقة، ثانية,,(انظر الملاحظة 3),59,Operational
bufr4/3/08/011/5/301023,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,301023,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/08/011/6/007030,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,007030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,(انظر الملاحظة 3),25,Operational
bufr4/3/08/011/7/007031,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,007031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,(انظر الملاحظة 3),25,Operational
bufr4/3/08/011/8/004074,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),59,Operational
bufr4/3/08/011/9/004023,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,,,Operational
bufr4/3/08/011/10/008023,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,008023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,,Operational
bufr4/3/08/011/11/010051,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,010051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,,Operational
bufr4/3/08/011/12/007032,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),25,Operational
bufr4/3/08/011/13/007033,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007033,ارتفاع المستشعر فوق سطح الماء,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),25,Operational
bufr4/3/08/011/14/012101,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/08/011/15/013004,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,013004,ضغط البخار,,,,Operational
bufr4/3/08/011/16/007032,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/08/011/17/007033,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/08/011/18/302056,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,302056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,,Operational
bufr4/3/08/011/19/008023,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,008023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,,Operational
bufr4/3/08/011/20/004003,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,004003,يوم,= ١,(انظر الملاحظة 3),27,Operational
bufr4/3/08/011/21/004004,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,004004,ساعة,= ٦,(انظر الملاحظة 3),27,Operational
bufr4/3/08/011/22/004023,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,004023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,(انظر الملاحظة 3),27,Operational
bufr4/3/08/011/23/007032,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),25,Operational
bufr4/3/08/011/24/013060,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,013060,إجمالي الهطول المتراكم,,,,Operational
bufr4/3/08/011/25/013051,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,013051,مجموعة التردد، الهطول,,,,Operational
bufr4/3/08/011/26/004053,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,004053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,,Operational
bufr4/3/08/011/27/007032,08,تسلسلات تقارير السطح (البحر),308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),الهطول,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/08/012/1/004001,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004001,سنة,بداية فترة المرجع,,,Operational
bufr4/3/08/012/2/004001,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004001,سنة,بداية فترة المرجع,,,Operational
bufr4/3/08/012/3/004002,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004002,شهر,,,,Operational
bufr4/3/08/012/4/004003,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004003,يوم,= ١,(انظر الملاحظة 3),59,Operational
bufr4/3/08/012/5/004004,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004004,ساعة,= ٠,(انظر الملاحظة 3),59,Operational
bufr4/3/08/012/6/004074,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),59,Operational
bufr4/3/08/012/7/004022,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,,004022,فترة زمنية أو إزاحة,= ١,,,Operational
bufr4/3/08/012/8/008023,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,008023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,,Operational
bufr4/3/08/012/9/010051,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,010051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,,Operational
bufr4/3/08/012/10/007032,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),25,Operational
bufr4/3/08/012/11/007033,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007033,ارتفاع المستشعر فوق سطح الماء,مصدر قياس درجة الحرارة,(انظر الملاحظة 3),25,Operational
bufr4/3/08/012/12/012101,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/08/012/13/013004,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,013004,ضغط البخار,,,,Operational
bufr4/3/08/012/14/007032,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/08/012/15/007033,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/08/012/16/302056,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,302056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,,Operational
bufr4/3/08/012/17/008023,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,008023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,,Operational
bufr4/3/08/012/18/004001,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004001,سنة,بداية فترة المرجع,,,Operational
bufr4/3/08/012/19/004001,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004001,سنة,بداية فترة المرجع,,,Operational
bufr4/3/08/012/20/004002,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004002,شهر,,,,Operational
bufr4/3/08/012/21/004003,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004003,يوم,= ١,(انظر الملاحظة 3),27,Operational
bufr4/3/08/012/22/004004,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004004,ساعة,= ٦,(انظر الملاحظة 3),27,Operational
bufr4/3/08/012/23/004022,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004022,فترة زمنية أو إزاحة,= ١,,,Operational
bufr4/3/08/012/24/007032,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم الطبيعية للهطول,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,قياس الهطول,(انظر الملاحظة 3),25,Operational
bufr4/3/08/012/25/008023,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم الطبيعية للهطول,008023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,,Operational
bufr4/3/08/012/26/013060,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم الطبيعية للهطول,013060,إجمالي الهطول المتراكم,,,,Operational
bufr4/3/08/012/27/004053,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم الطبيعية للهطول,004053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,,Operational
bufr4/3/08/012/28/008023,08,تسلسلات تقارير السطح (البحر),308012,القيم الشهرية العادية لمحطة الطقس البحرية,القيم الطبيعية للهطول,008023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,,Operational
bufr4/3/08/013/1/308011,08,تسلسلات تقارير السطح (البحر),308013,تمثيل بيانات CLIMAT SHIP للشهر الحالي والقيم الشهرية العادية.,,308011,(القيم الشهرية من محطة الطقس البحرية - CLIMAT SHIP),,,,Operational
bufr4/3/08/013/2/308012,08,تسلسلات تقارير السطح (البحر),308013,تمثيل بيانات CLIMAT SHIP للشهر الحالي والقيم الشهرية العادية.,,308012,القيم الشهرية العادية لمحطة الطقس البحرية,,,,Operational
bufr4/3/08/014/1/101000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/08/014/2/031000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/08/014/3/301018,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,301018,إشارة نداء السفينة المشفرة وطريقة التشفير,,,,Operational
bufr4/3/08/014/4/003001,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,003001,نوع محطة السطح,,,,Operational
bufr4/3/08/014/5/301093,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,301093,تحديد السفينة، الحركة، التاريخ/الوقت، الإحداثيات الأفقية والعمودية,,,,Operational
bufr4/3/08/014/6/208032,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,208032,تغيير عرض حقل CCITT IA5,,,,Operational
bufr4/3/08/014/7/001079,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,001079,معرّف فريد للملف الشخصي,32 حرفًا | معرف فريد للتقرير,,,Operational
bufr4/3/08/014/8/208000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,208000,تغيير عرض حقل CCITT IA5,إلغاء,,,Operational
bufr4/3/08/014/9/302062,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,302062,"سفينة ""البيانات الفورية""",,,,Operational
bufr4/3/08/014/10/302063,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,302063,"بيانات فترة ""السفينة""",,,,Operational
bufr4/3/08/014/11/101000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/08/014/12/031000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/08/014/13/302092,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,302092,عناصر بيانات VOSClim,,,,Operational
bufr4/3/08/014/14/101000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
