Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/10/033,10,الموقع غير المنسق (عمودي),010033,الارتفاع (من المنصة إلى الإهليلج),m,1,0,27,m,2,9,,,Operational
bufr4/0/10/034,10,الموقع غير المنسق (عمودي),010034,نصف قطر الأرض,m,1,0,27,m,2,9,,,Operational
bufr4/0/10/035,10,الموقع غير المنسق (عمودي),010035,انحناء نصف قطر الأرض المحلي,m,1,62000000,22,m,1,8,,,Operational
bufr4/0/10/036,10,الموقع غير المنسق (عمودي),010036,تموج الجيويد,m,2,-15000,15,m,2,6,I'm unable to see the specific text you want me to translate. Could you please provide the text you'd like me to translate?,128,Operational
bufr4/0/10/038,10,الموقع غير المنسق (عمودي),010038,الحد الأقصى لارتفاع البضائع على سطح السفينة فوق خط التحميل الصيفي,m,0,0,6,m,0,2,,,Operational
bufr4/0/10/039,10,الموقع غير المنسق (عمودي),010039,مغادرة مستوى المرجع (خط الحمل الأقصى الصيفي) عن مستوى سطح البحر الفعلي,m,0,-32,6,m,0,3,,,Operational
bufr4/0/10/040,10,الموقع غير المنسق (عمودي),010040,عدد الطبقات المسترجعة,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/10/050,10,الموقع غير التناسقي (عمودي),010050,الانحراف المعياري للارتفاع,m,2,0,16,m,2,5,,,Operational
bufr4/0/10/051,10,الموقع غير المنسق (عمودي),010051,الضغط المُعدل إلى مستوى سطح البحر,Pa,-1,0,14,Pa,-1,5,,,Operational
bufr4/0/10/052,10,الموقع غير المنسق (عمودي),010052,إعداد مقياس الارتفاع (QNH),Pa,-1,0,14,Pa,-1,5,,,Operational
bufr4/0/10/053,10,الموقع غير المنسق (الرأسي),010053,نظام الملاحة العالمي عبر الأقمار الصناعية - الارتفاع,m,0,-1000,17,m,0,5,,,Operational
bufr4/0/10/060,10,الموقع غير المنسق (عمودي),010060,تغير الضغط,Pa,-1,-1024,11,Pa,-1,4,,,Operational
bufr4/0/10/061,10,الموقع غير المنسق (عمودي),010061,تغيير الضغط لمدة 3 ساعات,Pa,-1,-500,10,Pa,-1,4,,,Operational
bufr4/0/10/062,10,الموقع غير المنسق (عمودي),010062,تغير الضغط خلال 24 ساعة,Pa,-1,-1000,11,Pa,-1,4,,,Operational
bufr4/0/10/063,10,الموقع غير المنسق (عمودي),010063,خاصية ميل الضغط,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/10/064,10,الموقع غير المنسق (عمودي),010064,مستوى الطيران SIGMET,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/10/070,10,الموقع غير المنسق (عمودي),010070,الارتفاع المحدد للطائرة,m,0,-400,16,m,0,5,,,Operational
bufr4/0/10/071,10,الموقع غير المنسق (الرأسي),010071,الدقة الرأسية,m,0,0,14,m,0,5,,,Operational
bufr4/0/10/073,10,الموقع غير المنسق (الرأسي),010073,ارتفاع عمود الدخان,m,2,0,21,m,2,7,,,Operational
bufr4/0/10/079,10,الموقع غير المنسق (عمودي),010079,زاوية خارج النadir للقمر الصناعي من بيانات المنصة,deg,4,0,16,deg,4,5,,,Operational
bufr4/0/10/080,10,الموقع غير المنسق (عمودي),010080,زاوية السمت الرؤية,deg,2,-9000,15,deg,2,5,,,Operational
bufr4/0/10/081,10,الموقع غير المنسق (الرأسي),010081,ارتفاع مركز الثقل (COG) فوق الإهليلج المرجعي,m,3,0,31,m,3,10,,,Operational
bufr4/0/10/082,10,الموقع غير المنسق (عمودي),010082,معدل الارتفاع اللحظي,m/s,3,-65536,17,m/s,3,6,,,Operational
bufr4/0/10/083,10,الموقع غير المنسق (عمودي),010083,زاوية خارج النadir المربعة للقمر الصناعي من بيانات المنصة,deg2,2,0,16,deg2,2,5,,,Operational
bufr4/0/10/084,10,الموقع غير التناسقي (عمودي),010084,زاوية القمر الصناعي خارج الناظم المربعة من بيانات شكل الموجة,deg2,2,0,16,deg2,2,5,,,Operational
bufr4/0/10/085,10,الموقع غير المنسق (عمودي),010085,متوسط ارتفاع سطح البحر,m,3,-131072,18,m,3,6,,,Operational
bufr4/0/10/086,10,الموقع غير المنسق (عمودي),010086,ارتفاع الجيويد,m,3,-131072,18,m,3,6,,,Operational
bufr4/0/10/087,10,الموقع غير المنسق (عمودي),010087,عمق المحيط/ارتفاع الأرض,m,1,-131072,18,m,1,6,,,Operational
bufr4/0/10/088,10,الموقع غير المنسق (عمودي),010088,ارتفاع المد الكلي للمحيط الجيوسينتري (الحل 1),m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/089,10,الموقع غير المتناسق (عمودي),010089,الارتفاع الكلي لمد وجزر المحيط الجيوسنترية (الحل 2),m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/090,10,الموقع غير المنسق (عمودي),010090,ارتفاع المد الطويل المدى,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/091,10,الموقع غير المنسق (عمودي),010091,ارتفاع تحميل المد والجزر,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/092,10,الموقع غير المنسق (الرأسي),010092,ارتفاع مد الأرض الصلبة,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/093,10,الموقع غير المنسق (عمودي),010093,ارتفاع المد الجيوسينتري عند القطب,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/095,10,الموقع غير المنسق (عمودي),010095,ارتفاع الغلاف الجوي المستخدم,m,0,0,16,m,0,5,,,Operational
bufr4/0/10/096,10,الموقع غير المنسق (عمودي),010096,متوسط التضاريس الديناميكية,m,3,-131072,18,m,3,6,,,Operational
bufr4/0/10/097,10,الموقع غير المنسق (عمودي),010097,ارتفاع متوسط سطح البحر باستخدام مقياس الارتفاع فقط,m,3,-131072,18,m,3,6,,,Operational
bufr4/0/10/098,10,الموقع غير المنسق (عمودي),010098,ارتفاع المد الجيولوجي الحل الجيوسينتري لمد المحيط 1,m,4,-2000,12,m,4,4,,,Operational
bufr4/0/10/099,10,الموقع غير المنسق (عمودي),010099,ارتفاع المد الجيوسنتري لحل المد المحيطي 2,m,4,-2000,12,m,4,4,,,Operational
bufr4/0/10/100,10,الموقع غير المنسق (عمودي),010100,ارتفاع المد والجزر طويل المدى غير المتوازن,m,4,-2000,12,m,4,4,,,Operational
bufr4/0/10/101,10,الموقع غير المنسق (الرأسي),010101,زاوية القمر الصناعي خارج الناظرة المربعة من بيانات شكل الموجة,deg2,2,-32768,16,deg2,2,5,,,Operational
bufr4/0/10/102,10,الموقع غير المنسق (عمودي),010102,شذوذ ارتفاع سطح البحر,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/103,10,الموقع غير المنسق (عمودي),010103,دقة متوسط التضاريس الديناميكية,m,3,-131072,18,m,3,6,,,Operational
