Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/10/003/3/303032,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310003,(قمر صناعي - مستوى منخفض),,303032,السحابة العالية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/003/4/101006,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310003,(قمر صناعي - مستوى منخفض),,101006,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/003/5/303023,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310003,(قمر صناعي - مستوى منخفض),,303023,درجة الحرارة المتوسطة للطبقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/004/1/301042,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310004,(القمر الصناعي - الماء المترسب),,301042,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/004/2/303031,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310004,(القمر الصناعي - الماء المترسب),,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/004/3/303032,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310004,(القمر الصناعي - الماء المترسب),,303032,السحابة العالية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/004/4/101003,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310004,(القمر الصناعي - الماء المترسب),,101003,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/004/5/303024,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310004,(القمر الصناعي - الماء المترسب),,303024,الماء المترسب,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/005/1/301042,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310005,,,301042,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/005/2/303031,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310005,,,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/005/3/303033,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310005,,,303033,السحابة العالية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/005/4/101000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310005,,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/005/5/031001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310005,,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/005/6/303025,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310005,,,303025,(القناة الفضائية ودرجة حرارة السطوع),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/006/1/301042,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310006,,,301042,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/006/2/303031,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310006,,,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/006/3/303033,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310006,,,303033,السحابة العالية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/006/4/101000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310006,,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/006/5/031001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310006,,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/006/6/303023,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310006,,,303023,درجة الحرارة المتوسطة للطبقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/007/1/301042,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310007,,,301042,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/007/2/303031,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310007,,,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/007/3/303033,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310007,,,303033,السحابة العالية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/007/4/101000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310007,,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/007/5/031001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310007,,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/007/6/303024,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310007,,,303024,الماء المترسب,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/008/1/310011,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,310011,متغيرات مجال الرؤية ATOVS,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/10/008/2/101019,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,101019,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/008/3/310012,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,310012,متغيرات قنوات ATOVS,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/10/008/4/002150,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,002150,رقم قناة أجهزة TOVS/ATOVS/AVHRR,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/008/5/025079,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,025079,الإشعاع الشمسي المصفى بالإشعاع الانعكاسي لأجهزة ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/008/6/025080,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,025080,الإشعاع الشمسي المصفى بالإشعاع الانعكاسي لأجهزة ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/008/7/033032,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,033032,أعلام جودة القناة لـ ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/008/8/014045,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310008,(تقرير ATOVS HIRS),,014045,(التألق في القناة),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/009/1/310011,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310009,تقرير ATOVS AMSU-A,,310011,متغيرات مجال الرؤية ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/009/2/101015,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310009,تقرير ATOVS AMSU-A,,101015,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/009/3/310012,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310009,تقرير ATOVS AMSU-A,,310012,متغيرات قنوات ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/010/1/310011,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310010,تقرير ATOVS AMSU-A,,310011,متغيرات مجال الرؤية ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/010/2/101005,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310010,تقرير ATOVS AMSU-A,,101005,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/010/3/310012,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310010,تقرير ATOVS AMSU-A,,310012,متغيرات قنوات ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/1/008070,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,008070,مؤهل منتج الرصد الرأسي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/2/001033,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,001033,تحديد المركز المُنشئ/المُصدر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/3/001034,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,001034,تحديد المركز المُنشئ/المُصدر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/4/008070,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,008070,مؤهل منتج الرصد الرأسي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/5/001033,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,001033,تحديد المركز المُنشئ/المُصدر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/6/001034,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,001034,تحديد المركز المُنشئ/المُصدر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/7/001007,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,001007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/8/002048,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,002048,مؤشر مستشعر القمر الصناعي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/9/005040,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,005040,رقم المدار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/10/025075,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,025075,رقم إصدار تصحيحات هوائي القمر الصناعي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/11/201133,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,201133,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/12/005041,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,005041,رقم خط المسح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/13/201000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,201000,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/14/005043,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,005043,رقم مجال الرؤية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/15/025070,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,025070,عدد الإطارات الرئيسية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/16/033030,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,033030,أعلام حالة خط المسح لـ ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/17/033031,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,033031,أعلام حالة خط المسح لـ ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/18/004001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,004001,سنة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/19/004002,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,004002,شهر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/20/004003,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,004003,يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/21/004004,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,004004,ساعة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/22/004005,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,004005,دقيقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/23/202131,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,202131,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/24/201138,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,201138,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/25/004006,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,004006,ثاني,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/26/201000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,201000,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/27/202000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,202000,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/28/005001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,005001,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/29/006001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,006001,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/30/202126,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,202126,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/31/007001,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,007001,ارتفاع المحطة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/32/202000,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,202000,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/33/007024,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,007024,زاوية السمت للقمر الصناعي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/34/005021,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,005021,التحمل أو زاوية السمت,سمت القمر الصناعي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/35/007025,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,007025,سمت الشمس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/36/005022,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,005022,سمت الشمس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/37/033033,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,033033,أعلام جودة القناة لـ ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/38/002151,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,002151,معرف مقياس الإشعاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/39/012064,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,012064,درجة حرارة الجهاز,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/40/002151,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,002151,معرف مقياس الإشعاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/41/012064,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,012064,درجة حرارة الجهاز,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/42/002151,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,002151,معرف مقياس الإشعاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/43/012064,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,012064,درجة حرارة الجهاز,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/44/002151,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,002151,معرف مقياس الإشعاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/011/45/012064,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310011,متغيرات مجال الرؤية ATOVS,,012064,درجة حرارة الجهاز,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/012/1/002150,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310012,متغيرات قنوات ATOVS,,002150,رقم قناة أجهزة TOVS/ATOVS/AVHRR,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/012/2/025076,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310012,متغيرات قنوات ATOVS,,025076,لوغاريتم الأساس 10 (رقم الموجة المركزي للإشعاع الحراري) لـ ATOVS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/10/012/3/025077,10,تسلسلات السبر الرأسي (بيانات الأقمار الصناعية) (لا تُستخدم في CREX للإرسال),310012,متغيرات قنوات ATOVS,,025077,معامل تصحيح عرض النطاق 1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
