Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status,translated_by
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09007,الرصد الرأسي مع بيانات نقطة الندى,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09007,الرصد الرأسي مع بيانات نقطة الندى,,D03014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09008,الرصد الرأسي مع بيانات نقطة الندى,,D01038,محطة أرضية للرصد الصوتي العمودي,التعريف، إلخ. (محطة أرضية، موقع بدقة عالية),,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09008,الرصد الرأسي مع بيانات نقطة الندى,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09008,الرصد الرأسي مع بيانات نقطة الندى,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09008,الرصد الرأسي مع بيانات نقطة الندى,,D03014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09011,الرياح عند الارتفاع,,D01039,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09011,الرياح عند الارتفاع,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09011,الرياح عند الارتفاع,,D03011,الرياح عند الارتفاع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09012,الرياح عند الارتفاع,,D01039,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09012,الرياح عند الارتفاع,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09012,الرياح عند الارتفاع,,D03012,الرياح عند مستوى الضغط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09013,الرصد الرأسي مع الرطوبة النسبية,,D01039,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09013,الرصد الرأسي مع الرطوبة النسبية,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09013,الرصد الرأسي مع الرطوبة النسبية,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09013,الرصد الرأسي مع الرطوبة النسبية,,D03013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09014,الرصد الرأسي مع بيانات نقطة الندى,,D01039,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09014,الرصد الرأسي مع بيانات نقطة الندى,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09014,الرصد الرأسي مع بيانات نقطة الندى,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09014,الرصد الرأسي مع بيانات نقطة الندى,,D03014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09015,الرياح عند الارتفاع,,D01040,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09015,الرياح عند الارتفاع,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09015,الرياح عند الارتفاع,,D03011,الرياح عند الارتفاع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09016,الرياح عند الارتفاع,,D01040,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09016,الرياح عند الارتفاع,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09016,الرياح عند الارتفاع,,D03012,الرياح عند مستوى الضغط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09017,الرصد الرأسي مع الرطوبة النسبية,,D01040,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09017,الرصد الرأسي مع الرطوبة النسبية,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09017,الرصد الرأسي مع الرطوبة النسبية,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09017,الرصد الرأسي مع الرطوبة النسبية,,D03013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09018,الرصد الرأسي مع بيانات نقطة الندى,,D01040,سفينة للمسح الصوتي العمودي,هوية السفينة، إلخ.,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09018,الرصد الرأسي مع بيانات نقطة الندى,,D02004,معلومات عامة عن السحابة,طبقة السحابة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09018,الرصد الرأسي مع بيانات نقطة الندى,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09018,الرصد الرأسي مع بيانات نقطة الندى,,D03014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09019,(مقياس الرياح - قياس بيانات الرياح),,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09019,(مقياس الرياح - قياس بيانات الرياح),,B02003,نوع معدات القياس المستخدمة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09019,(مقياس الرياح - قياس بيانات الرياح),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09019,(مقياس الرياح - قياس بيانات الرياح),,D03011,الرياح عند الارتفاع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,B02003,نوع معدات القياس المستخدمة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,R04000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,B07003,الجهد الجغرافي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,B11003,المكوّن u,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,B11004,مكوّن v,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09020,(مقياس الرياح - إحداثيات ديكارتية),,B11005,مكوّن-w,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B15004,عامل تصحيح قياس الأوزون (CF),,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B15005,الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,R04000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B04015,زيادة زمنية بالساعة,منذ وقت الإطلاق، إذا لزم الأمر، بالدقائق,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B08006,أهمية قياس الأوزون العمودي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B07004,ضغط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B15003,الضغط الجزئي للأوزون المقاس (الرصد),,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B15004,عامل تصحيح قياس الأوزون (CF),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B15005,الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,R04000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B04025,فترة زمنية أو إزاحة,منذ وقت الإطلاق، إذا لزم الأمر، بالدقائق,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B08006,أهمية قياس الأوزون العمودي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B07004,ضغط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,B15003,الضغط الجزئي للأوزون المقاس (الرصد),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09040,قياس الأوزون غير المرتبط بمقياس طيف أرضي (انظر الملاحظة 2),,D01075,تحديد الهوية الصوتية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09040,قياس الأوزون غير المرتبط بمقياس طيف أرضي (انظر الملاحظة 2),,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09040,قياس الأوزون غير المرتبط بمقياس طيف أرضي (انظر الملاحظة 2),,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09041,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D07041,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,وصف الجزء الأرضي,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09041,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D01075,تحديد الهوية الصوتية,تحديد جزء قياس الأوزون,,Operational,"AI Translator: azure, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09041,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09041,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09042,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D07042,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,وصف الجزء الأرضي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09042,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D01075,تحديد الهوية الصوتية,تحديد جزء قياس الأوزون,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09042,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09042,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09043,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D07043,أجهزة قياس الأوزون - مقياس طيف دوبسون,وصف الجزء الأرضي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09043,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D01075,تحديد الهوية الصوتية,تحديد جزء قياس الأوزون,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09043,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09043,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09044,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D07044,أجهزة قياس الأوزون - مقياس طيف دوبسون,وصف الجزء الأرضي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09044,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D01075,تحديد الهوية الصوتية,تحديد جزء قياس الأوزون,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09044,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09044,أجهزة قياس الأوزون - مقياس طيف دوبسون,,D09030,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09045,قياس الأوزون غير المرتبط بمقياس طيف أرضي (انظر الملاحظة 2),,D01075,تحديد الهوية الصوتية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09045,قياس الأوزون غير المرتبط بمقياس طيف أرضي (انظر الملاحظة 2),,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09045,قياس الأوزون غير المرتبط بمقياس طيف أرضي (انظر الملاحظة 2),,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09046,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D07041,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,وصف الجزء الأرضي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09046,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D01075,تحديد الهوية الصوتية,تحديد جزء قياس الأوزون,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09046,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D01076,أجهزة قياس الأوزون,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09046,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D09031,بيانات رحلة مسبار الأوزون (انظر الملاحظة 1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,D09047,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,D07042,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,وصف الجزء الأرضي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
