Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/06/007/1/001012,06,تسلسلات تقارير علم المحيطات,306007,(معلمات كتلة العوامة الاحتياطية),,001012,سرعة حركة منصة الرصد المتحركة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/2/001014,06,تسلسلات تقارير علم المحيطات,306007,(معلمات كتلة العوامة الاحتياطية),,001014,سرعة انحراف المنصة (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/3/306008,06,تسلسلات تقارير علم المحيطات,306007,(معلمات كتلة العوامة الاحتياطية),,306008,معلمات أجهزة العوامة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/007/4/004024,06,تسلسلات تقارير علم المحيطات,306007,(معلمات كتلة العوامة الاحتياطية),,004024,فترة زمنية أو إزاحة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/5/027003,06,تسلسلات تقارير علم المحيطات,306007,(معلمات كتلة العوامة الاحتياطية),,027003,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/6/028003,06,تسلسلات تقارير علم المحيطات,306007,(معلمات كتلة العوامة الاحتياطية),,028003,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/008/1/002034,06,تسلسلات تقارير علم المحيطات,306008,معلمات أجهزة العوامة,,002034,نوع السحب,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/008/2/002035,06,تسلسلات تقارير علم المحيطات,306008,معلمات أجهزة العوامة,,002035,طول الكابل,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/008/3/002036,06,تسلسلات تقارير علم المحيطات,306008,معلمات أجهزة العوامة,,002036,نوع العوامة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/1/301021,06,تسلسلات تقارير علم المحيطات,306011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,301021,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/2/001075,06,تسلسلات تقارير علم المحيطات,306011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,001075,تحديد محطة المد والجزر,معرّف أبجدي رقمي (5 أحرف),,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/011/3/002147,06,تسلسلات تقارير علم المحيطات,306011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,002147,طريقة النقل إلى مركز التجميع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/4/301011,06,تسلسلات تقارير علم المحيطات,306011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,301011,سنة، شهر، يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/5/301013,06,تسلسلات تقارير علم المحيطات,306011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,301013,ساعة، دقيقة، ثانية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/1/002007,06,تسلسلات تقارير علم المحيطات,306012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,002007,نوع المستشعر لجهاز قياس مستوى الماء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/2/008015,06,تسلسلات تقارير علم المحيطات,306012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,008015,مؤهل هام للمستشعر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/3/008032,06,تسلسلات تقارير علم المحيطات,306012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,008032,حالة العملية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/4/306029,06,تسلسلات تقارير علم المحيطات,306012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,306029,تسلسل لتمثيل معلومات أخذ عينات مقياس تسونامي لارتفاعات عمود الماء في تقرير السلاسل الزمنية,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/1/306012,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,306012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/2/301011,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,301011,سنة، شهر، يوم,تاريخ المرجع للسلاسل الزمنية,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/3/301013,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,301013,ساعة، دقيقة، ثانية,تاريخ المرجع للسلاسل الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/4/022120,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022120,محطة المد والجزر فحص مستوى المياه الآلي,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/5/022121,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022121,محطة المد والجزر فحص مستوى المياه الآلي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/6/004015,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,004015,زيادة زمنية بالساعة,تمت الإضافة لإعادة ضبط وقت المرجع,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/7/004065,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,004065,زيادة زمنية قصيرة,تمت إضافته إلى كل قيمة بيانات في السلسلة الزمنية,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/8/102000,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,102000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/9/031001,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/10/022038,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/11/022040,06,تسلسلات تقارير علم المحيطات,306013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022040,الارتفاع المتبقي للمد والجزر الأرصادي (العاصفة أو الإزاحة),,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/014/1/306012,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,306012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/2/301011,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,301011,سنة، شهر، يوم,تاريخ المرجع للسلاسل الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/3/301013,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,301013,ساعة، دقيقة، ثانية,تاريخ المرجع للسلاسل الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/4/022120,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022120,محطة المد والجزر فحص مستوى المياه الآلي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/5/022121,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022121,محطة المد والجزر فحص مستوى المياه الآلي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/6/004015,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,004015,زيادة زمنية بالساعة,تمت الإضافة لإعادة ضبط وقت المرجع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/7/004065,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,004065,زيادة زمنية قصيرة,تمت إضافته إلى كل قيمة بيانات في السلسلة الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/8/101000,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/9/031001,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/10/022038,06,تسلسلات تقارير علم المحيطات,306014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,022038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/1/301011,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,301011,سنة، شهر، يوم,تاريخ المرجع للسلاسل الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/2/301013,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,301013,ساعة، دقيقة، ثانية,تاريخ المرجع للسلاسل الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/3/010004,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,010004,ضغط,أسفل مستوى المحطة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/4/010051,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,010051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/5/302032,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,302032,بيانات درجة الحرارة والرطوبة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/6/007032,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/7/002002,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,002002,نوع الأجهزة لقياس الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/8/008021,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,008021,أهمية الوقت,متوسط الزمن,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/9/004025,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,004025,فترة زمنية أو إزاحة,على سبيل المثال: = 1 لمدة دقيقة واحدة، = 10 لمدة 10 دقائق,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/016/10/011001,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,011001,اتجاه الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/11/011002,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,011002,سرعة الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/12/004025,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,004025,فترة زمنية أو إزاحة,في دقائق,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/13/011043,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,011043,أقصى سرعة لهبات الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/14/011041,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,011041,أقصى سرعة لهبات الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/15/025026,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,025026,جهد البطارية (نطاق واسع),جهد بطارية AWS,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/016/16/012060,06,تسلسلات تقارير علم المحيطات,306016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,012060,درجة الحرارة الداخلية لحاوية AWS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/1/002032,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,002032,مؤشر الرقمنة,= 0 أعماق المستشعر الثابتة,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/2/008034,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008034,مؤهل قياس درجة الحرارة/الملوحة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/3/106000,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,106000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/4/031002,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,031002,عامل تكرار الأوصاف المتأخر,عدد الأعماق,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/5/007065,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,007065,ضغط الماء عند مستوى,في Pa,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/6/008080,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/7/033050,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/8/022045,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,022045,درجة حرارة سطح البحر,حتى ك إلى 3 أماكن عشرية,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/9/008080,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/10/033050,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/11/008034,06,تسلسلات تقارير علم المحيطات,306017,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008034,مؤهل قياس درجة الحرارة/الملوحة,تعيين إلى مفقود (إلغاء),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/1/002032,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,002032,مؤشر الرقمنة,= 0 أعماق المستشعر الثابتة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/2/008034,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008034,مؤهل قياس درجة الحرارة/الملوحة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/3/109000,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,109000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/4/031002,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,031002,عامل تكرار الأوصاف المتأخر,عدد الأعماق,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/5/007065,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,007065,ضغط الماء عند مستوى,في Pa,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/6/008080,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/7/033050,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/8/022045,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,022045,درجة حرارة سطح البحر,حتى ك إلى 3 أماكن عشرية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/9/008080,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/10/033050,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/11/022064,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,022064,الملوحة عند مستوى,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/12/008080,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/13/033050,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/14/008034,06,تسلسلات تقارير علم المحيطات,306018,ملف درجة الحرارة تحت السطح (دقة عالية/متناهية) مع علامات الجودة,,008034,مؤهل قياس درجة الحرارة/الملوحة,تعيين إلى مفقود (إلغاء),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/019/1/001075,06,تسلسلات تقارير علم المحيطات,306019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,001075,تحديد محطة المد والجزر,أبجدي رقمي,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/019/2/301011,06,تسلسلات تقارير علم المحيطات,306019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,301011,سنة، شهر، يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
