Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/40/001/27/025070,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,025070,عدد الإطارات الرئيسية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/28/201000,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,201000,استبدال عرض البيانات,إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/29/202126,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,202126,تغيير المقياس,اطرح 2 من المقياس,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/001/30/007001,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,007001,ارتفاع المحطة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/31/202000,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,202000,تغيير المقياس,إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/32/033060,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,033060,GqisFlagQual - علم جودة النظام الفردي IASI-System,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/33/033061,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,033061,GqisQualIndex - مؤشر لأداء ضوضاء الجهاز (المساهمات من المعايرة الطيفية والإشعاعية),,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/001/34/033062,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,033062,GqisQualIndexLoc - مؤشر لمؤشر الجودة الهندسية,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/001/35/033063,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,033063,GqisQualIndex - مؤشر لأداء ضوضاء الجهاز (المساهمات من المعايرة الطيفية والإشعاعية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/36/033064,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,033064,GqisQualIndex - مؤشر لأداء ضوضاء الجهاز (المساهمات من المعايرة الطيفية والإشعاعية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/37/033065,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,033065,GqisSysTecSondQual - ناتج وظيفة جودة نظام TEC (مركز الخبرة التقنية),,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/001/38/101010,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,101010,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/39/340002,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,340002,وصف الفرقة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/001/40/101087,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,101087,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/41/340003,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,340003,قنوات IASI مستوى 1c 100,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/001/42/002019,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,002019,أدوات الأقمار الصناعية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/43/025051,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,025051,تركيبة قنوات AVHRR,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/44/101007,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,101007,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/001/45/340004,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340001,بيانات IASI المستوى 1c,,340004,المستوى 1c من IASI مشهد واحد AVHRR,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/002/1/025140,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340002,وصف الفرقة,,025140,ابدأ القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/002/2/025141,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340002,وصف الفرقة,,025141,نهاية القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/002/3/025142,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340002,وصف الفرقة,,025142,عامل مقياس القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/003/1/104100,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340003,قنوات IASI مستوى 1c 100,,104100,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/003/2/201136,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340003,قنوات IASI مستوى 1c 100,,201136,استبدال عرض البيانات,أضف 8 إلى العرض,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/003/3/005042,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340003,قنوات IASI مستوى 1c 100,,005042,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/003/4/201000,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340003,قنوات IASI مستوى 1c 100,,201000,استبدال عرض البيانات,إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/003/5/014046,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340003,قنوات IASI مستوى 1c 100,,014046,التألق,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/1/005060,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,005060,الموضع الزاوي Y من مركز الجاذبية,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/004/2/005061,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,005061,الموضع الزاوي Y من مركز الجاذبية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/3/025085,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,025085,جزء من البكسلات الواضحة في مجال رؤية HIRS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/4/105006,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,105006,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/5/005042,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,005042,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/6/025142,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,025142,عامل مقياس القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/7/014047,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,014047,الإشعاع المتوسط الموزون لمستشعر AVHRR,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/004/8/025142,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,025142,عامل مقياس القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/004/9/014048,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340004,المستوى 1c من IASI مشهد واحد AVHRR,,014048,الإشعاع المتوسط الموزون لمستشعر AVHRR,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/1/001007,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,001007,معرّف القمر الصناعي، الأداة ونوع المنتج,,(انظر الملاحظة),14,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/2/002019,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,002019,أدوات الأقمار الصناعية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/3/001096,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,001096,اقتناء المحطة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/4/025061,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,025061,تحديد البرمجيات ورقم الإصدار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/5/005044,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,005044,رقم دورة القمر الصناعي,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/6/005040,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,005040,رقم المدار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/7/001030,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,,001030,معرف النموذج الرقمي,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/8/004001,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,التأريخ,004001,سنة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/9/004002,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,التأريخ,004002,شهر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/10/004003,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,التأريخ,004003,يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/11/004004,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,التأريخ,004004,ساعة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/12/004005,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,التأريخ,004005,دقيقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/13/004007,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,التأريخ,004007,ثوانٍ داخل الدقيقة (بدقة الميكروثانية),,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/14/005001,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,الموقع ونوع السطح,005001,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/15/006001,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,الموقع ونوع السطح,006001,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/16/008029,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,الموقع ونوع السطح,008029,الموقع ونوع السطح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/17/008074,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,الموقع ونوع السطح,008074,وضع معالجة صدى مقياس الارتفاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/18/008077,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,الموقع ونوع السطح,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/19/040011,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,040011,علمية الاستيفاء,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/20/025097,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,025097,تقدير خطأ ثلاثي الأبعاد لمدار الملاح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/21/025095,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,025095,علم حالة مقياس الارتفاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/22/025098,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,025098,علامة جودة بيانات مقياس الارتفاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/23/025099,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,025099,علامة جودة بيانات مقياس الارتفاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/24/021144,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,021144,علم المطر لمقياس الارتفاع,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/25/025096,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,025096,علم حالة مقياس الإشعاع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/26/040012,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,040012,علامة جودة بيانات المقياس الإشعاعي,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/27/040013,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,040013,علم تفسير درجة حرارة السطوع لمقياس الإشعاع,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/28/021169,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,أعلام,021169,مؤشر وجود الجليد,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/29/022151,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022151,نطاق Ku band,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/30/022162,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022162,جذر متوسط المربعات بتردد 20 هرتز نطاق كيو للمحيط,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/31/022163,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022163,عدد النقاط الصالحة بتردد 20 هرتز لنطاق Ku,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/32/025160,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,025160,تصحيح شبكي آلي لنطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/33/025133,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,025133,تصحيح انحياز حالة البحر على نطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/34/022156,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022156,ارتفاع الموجة الكبيرة نطاق Ku,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/35/022164,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022164,ارتفاع الموجة الكبيرة نطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/36/022165,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022165,عدد النقاط الصالحة بتردد 20 هرتز لنطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/37/022166,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022166,تصحيح الأدوات لارتفاع الموجة الهام الخاص بالنطاق,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/38/021137,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021137,معامل التشتت الخلفي لنطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/39/021138,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021138,معامل التشتت الخلفي للمحيط المصحح لنطاق Ku STD,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/40/022167,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,022167,عدد النقاط الصالحة لمعامل التشتت الخلفي لنطاق Ku,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/41/021139,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021139,تصحيح شبكي آلي لنطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/42/021118,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021118,تصحيح التوهين على سيجما-0,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/43/021145,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021145,التحكم التلقائي في الكسب نطاق Ku,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/44/021146,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021146,التحكم التلقائي في الكسب نطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/45/021147,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق Ku,021147,عدد النقاط الصالحة للتحكم التلقائي في الكسب نطاق Ku,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/46/022168,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,022168,نطاق المحيط النطاق C,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/47/022169,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,022169,نطاق المحيط النطاق C,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/48/022170,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,022170,عدد النقاط الصالحة بتردد 20 هرتز لنطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/49/025161,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,025161,تصحيح الأدوات لنطاق النطاق C,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/50/025162,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,025162,تصحيح انحياز حالة البحر على نطاق Ku,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/40/005/51/022171,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,022171,ارتفاع الموجة الكبير في نطاق C,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/52/022172,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,022172,ارتفاع الموجة الكبير في نطاق C بتردد 20 هرتز RMS,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/40/005/53/022173,40,تسلسلات تقارير الأقمار الصناعية الإضافية,340005,بيانات JASON2 OGDR,مقياس الارتفاع: نطاق C,022173,عدد النقاط الصالحة بتردد 20 هرتز لارتفاع الموج المهم في نطاق C,,,,Operational,"AI Translator: azure, Glossary Not Used"
