Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/22/001/26/015042,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,015042,انعكاسية,,,,Operational
bufr4/3/22/001/27/224000,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,224000,القيم الإحصائية من الدرجة الأولى تتبع,,,,Operational
bufr4/3/22/001/28/236000,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,236000,حدد خريطة بت البيانات الموجودة,,,,Operational
bufr4/3/22/001/29/101000,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/22/001/30/031002,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,031002,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/22/001/31/031031,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,031031,مؤشر وجود البيانات,,,,Operational
bufr4/3/22/001/32/001033,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,001033,تحديد المركز المُنشئ/المُصدر,,,,Operational
bufr4/3/22/001/33/001032,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,001032,إنشاء التطبيق,,,,Operational
bufr4/3/22/001/34/008023,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,008023,القيم الإحصائية من الدرجة الأولى تتبع,,,,Operational
bufr4/3/22/001/35/101000,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/22/001/36/031002,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,031002,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/22/001/37/224255,22,التسلسلات الكيميائية والهبائية,322001,عمق البصريات الهباء الجوي,,224255,مشغل علامة قيم الإحصاء من الدرجة الأولى,,,,Operational
bufr4/3/22/028/1/001007,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,001007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,,Operational
bufr4/3/22/028/2/002019,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,002019,أدوات الأقمار الصناعية,,,,Operational
bufr4/3/22/028/3/004001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,004001,سنة,,,,Operational
bufr4/3/22/028/4/004002,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,004002,شهر,,,,Operational
bufr4/3/22/028/5/004003,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,004003,يوم,,,,Operational
bufr4/3/22/028/6/004004,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,004004,ساعة,,,,Operational
bufr4/3/22/028/7/004005,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,004005,دقيقة,,,,Operational
bufr4/3/22/028/8/004006,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,004006,ثاني,,,,Operational
bufr4/3/22/028/9/005001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,005001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/10/006001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,006001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/11/027001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,027001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/12/028001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,028001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/13/027001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,027001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/14/028001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,028001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/15/027001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,027001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/16/028001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,028001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/17/027001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,027001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/18/028001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,028001,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/22/028/19/010001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,010001,ارتفاع سطح الأرض,,,,Operational
bufr4/3/22/028/20/014019,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,014019,البياض السطحي,,,,Operational
bufr4/3/22/028/21/007025,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,007025,زاوية السمت للقمر الصناعي,,,,Operational
bufr4/3/22/028/22/010080,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,010080,زاوية السمت للقمر الصناعي,,,,Operational
bufr4/3/22/028/23/005023,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,005023,فرق سمت الشمس والقمر الصناعي,,,,Operational
bufr4/3/22/028/24/020010,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,020010,الغطاء السحابي (الإجمالي),,,,Operational
bufr4/3/22/028/25/008003,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,,Operational
bufr4/3/22/028/26/007004,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,007004,ضغط,,,,Operational
bufr4/3/22/028/27/014026,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,014026,البياض عند قمة السحب,,,,Operational
bufr4/3/22/028/28/020014,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,020014,ارتفاع قمة السحابة,,,,Operational
bufr4/3/22/028/29/013093,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,013093,سمك السحب البصري,,,,Operational
bufr4/3/22/028/30/105000,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,105000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/22/028/31/031001,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/22/028/32/007004,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,007004,ضغط,,,,Operational
bufr4/3/22/028/33/007004,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,007004,ضغط,,,,Operational
bufr4/3/22/028/34/008043,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,,,,Operational
bufr4/3/22/028/35/008044,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,008044,رقم تسجيل CAS,,,,Operational
bufr4/3/22/028/36/015021,22,التسلسلات الكيميائية والهبائية,322028,(ميتوب GOME-2),,015021,الكثافة الكتلية المتكاملة,,,,Operational
