Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status,translated_by
06,تسلسلات تقارير علم المحيطات,D06005,,,B07062,العمق تحت سطح البحر/المياه,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06005,,,B22004,اتجاه التيار,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06005,,,B22031,سرعة التيار,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06006,(معلمات قياس الأعماق تحت الماء (اختياري)),,D06003,(الرياح السطحية ودرجة الحرارة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06006,(معلمات قياس الأعماق تحت الماء (اختياري)),,D06002,(الحالي),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06006,(معلمات قياس الأعماق تحت الماء (اختياري)),,B22063,إجمالي عمق المياه,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06007,(معلمات كتلة العوامة الاحتياطية),,B01012,سرعة حركة منصة الرصد المتحركة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06007,(معلمات كتلة العوامة الاحتياطية),,B01014,سرعة انحراف المنصة (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06007,(معلمات كتلة العوامة الاحتياطية),,D06008,معلمات أجهزة العوامة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06007,(معلمات كتلة العوامة الاحتياطية),,B04024,فترة زمنية أو إزاحة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06007,(معلمات كتلة العوامة الاحتياطية),,B27003,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06007,(معلمات كتلة العوامة الاحتياطية),,B28003,زيادة خط الطول (دقة منخفضة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06008,معلمات أجهزة العوامة,,B02034,نوع السحب,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06008,معلمات أجهزة العوامة,,B02035,طول الكابل,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06008,معلمات أجهزة العوامة,,B02036,نوع العوامة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,B01075,تحديد محطة المد والجزر,معرّف أبجدي رقمي (5 أحرف),,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,B02147,طريقة النقل إلى مركز التجميع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06011,(تسلسل لتمثيل تعريف محطة المد والجزر، طريقة الإرسال، وقت إرسال الرسالة ووقت المرجع للتقارير في سلسلة زمنية),,D01013,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,B02007,نوع المستشعر لجهاز قياس مستوى الماء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,B08015,مؤهل هام للمستشعر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,B08032,حالة العملية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,D06029,تسلسل لتمثيل معلومات أخذ عينات مقياس تسونامي لارتفاعات عمود الماء في تقرير السلاسل الزمنية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,D06012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,D01011,سنة، شهر، يوم,تاريخ المرجع للسلاسل الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,D01013,ساعة، دقيقة، ثانية,تاريخ المرجع للسلاسل الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22120,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22121,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B04015,زيادة زمنية بالساعة,تمت الإضافة لإعادة ضبط وقت المرجع,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B04065,زيادة زمنية قصيرة,تمت إضافته إلى كل قيمة بيانات في السلسلة الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,R02000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06013,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22040,الارتفاع المتبقي للمد والجزر الأرصادي (العاصفة أو الإزاحة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,D06012,تسلسل لتمثيل نوع المستشعر، المؤهل الهام للمستشعر وحالة التشغيل.,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,D01011,سنة، شهر، يوم,تاريخ المرجع للسلاسل الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,D01013,ساعة، دقيقة، ثانية,تاريخ المرجع للسلاسل الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22120,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22121,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B04015,زيادة زمنية بالساعة,تمت الإضافة لإعادة ضبط وقت المرجع,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B04065,زيادة زمنية قصيرة,تمت إضافته إلى كل قيمة بيانات في السلسلة الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06014,(تسلسل لتمثيل مستوى المياه والباقي في سلسلة الزمن),,B22038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,D01011,سنة، شهر، يوم,تاريخ المرجع للسلاسل الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,D01013,ساعة، دقيقة، ثانية,تاريخ المرجع للسلاسل الزمنية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B10004,ضغط,أسفل مستوى المحطة,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,D02032,بيانات درجة الحرارة والرطوبة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B02002,نوع الأجهزة لقياس الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B08021,أهمية الوقت,متوسط الزمن,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B04025,فترة زمنية أو إزاحة,على سبيل المثال: = 1 لمدة دقيقة واحدة، = 10 لمدة 10 دقائق,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B11001,اتجاه الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B11002,سرعة الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B04025,فترة زمنية أو إزاحة,في دقائق,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B11043,أقصى سرعة لهبات الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B11041,أقصى سرعة لهبات الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B25026,جهد البطارية (نطاق واسع),جهد بطارية AWS,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06016,تسلسل لتمثيل الملاحظات الأرصادية المساعدة,,B12060,درجة الحرارة الداخلية لحاوية AWS,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B01075,تحديد محطة المد والجزر,أبجدي رقمي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B22042,درجة حرارة سطح البحر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B22120,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B22121,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,C01002,استبدال عرض البيانات,طولها 4 أحرف,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B04015,زيادة زمنية بالساعة,,(انظر الملاحظة 3),Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B04065,زيادة زمنية قصيرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B01075,تحديد محطة المد والجزر,أبجدي رقمي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B22042,درجة حرارة سطح البحر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B22120,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B22121,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B04075,فترة زمنية أو إزاحة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,B04065,زيادة زمنية قصيرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,B01075,تحديد محطة المد والجزر,أبجدي رقمي,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,B22122,التحقق من بيانات الأرصاد الجوية الآلية في محطة المد والجزر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,B22123,التحقق من بيانات الأرصاد الجوية الآلية في محطة المد والجزر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,B12001,درجة الحرارة/درجة حرارة الهواء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06021,(المعلمات الجوية في محطة المد والجزر),,D03002,الرياح عند مستوى الضغط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06022,الارتفاع المدِّي,,B01075,تحديد محطة المد والجزر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06022,الارتفاع المدِّي,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06022,الارتفاع المدِّي,,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06022,الارتفاع المدِّي,,B22038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06022,الارتفاع المدِّي,,B22039,الارتفاع المتبقي للمد والجزر الأرصادي (العاصفة أو الإزاحة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,B01015,اسم المحطة أو الموقع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,D01023,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,B22038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,B22039,الارتفاع المتبقي للمد والجزر الأرصادي (العاصفة أو الإزاحة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,B22120,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06023,,,B22121,محطة المد والجزر فحص مستوى المياه الآلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06024,سلسلة ارتفاع المدّ,,D06020,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06024,سلسلة ارتفاع المدّ,,R02006,كرر 5 أوصاف مرتين,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06024,سلسلة ارتفاع المدّ,,B22038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06024,سلسلة ارتفاع المدّ,,B22039,الارتفاع المتبقي للمد والجزر الأرصادي (العاصفة أو الإزاحة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06025,سلسلة ارتفاع المدّ,,D06019,تحديد تقرير المد والجزر، فحوصات مستوى المياه، زيادات الوقت,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06025,سلسلة ارتفاع المدّ,,R02006,كرر 5 أوصاف مرتين,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06025,سلسلة ارتفاع المدّ,,B22038,الارتفاع المدِّي بالنسبة إلى مرجع الخريطة المحلي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06025,سلسلة ارتفاع المدّ,,B22039,الارتفاع المتبقي للمد والجزر الأرصادي (العاصفة أو الإزاحة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06027,(تسلسل لتمثيل تعريف عوامة DART، معرف جهاز الإرسال، نوع مقياس التسونامي ووقت إرسال الرسالة إلى نظام الأرض),,B01005,معرف العوامة/المنصة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06027,(تسلسل لتمثيل تعريف عوامة DART، معرف جهاز الإرسال، نوع مقياس التسونامي ووقت إرسال الرسالة إلى نظام الأرض),,B01052,رقم تعريف جهاز الإرسال الخاص بالمنصة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06027,(تسلسل لتمثيل تعريف عوامة DART، معرف جهاز الإرسال، نوع مقياس التسونامي ووقت إرسال الرسالة إلى نظام الأرض),,B02047,نوع مقياس تسونامي أعماق المحيط,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06027,(تسلسل لتمثيل تعريف عوامة DART، معرف جهاز الإرسال، نوع مقياس التسونامي ووقت إرسال الرسالة إلى نظام الأرض),,D01011,سنة، شهر، يوم,وقت إرسال الرسالة إلى نظام الأرض,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,تسلسلات تقارير علم المحيطات,D06027,(تسلسل لتمثيل تعريف عوامة DART، معرف جهاز الإرسال، نوع مقياس التسونامي ووقت إرسال الرسالة إلى نظام الأرض),,D01013,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
