Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/40/019,40,بيانات الأقمار الصناعية,040019,متغير GIacVarImagIIS - تباين قياسات جهاز التصوير,W m-2 sr-1 m,6,0,24,W m-2 sr-1 m,6,8,,,Operational
bufr4/0/40/020,40,بيانات الأقمار الصناعية,040020,علم جودة GqisFlagQualDetailed - علم الجودة للنظام,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/40/021,40,بيانات الأقمار الصناعية,040021,جزء من البكسل الموزون لـ AVHRR في مجال رؤية IASI المغطى بالثلج/الجليد,%,0,0,7,%,0,3,,,Operational
bufr4/0/40/022,40,بيانات الأقمار الصناعية,040022,عدد وحدات البكسل المفقودة أو التالفة أو الفاشلة في AVHRR,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/40/023,40,بيانات الأقمار الصناعية,040023,أعلام حالة مقياس الارتفاع المساعد,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/40/024,40,بيانات الأقمار الصناعية,040024,توفر خرائط الأرصاد الجوية,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/025,40,بيانات الأقمار الصناعية,040025,علم التداخل لمدّ المداري اليومي المتوسط,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/40/026,40,بيانات الأقمار الصناعية,040026,عامل تكميم النقاط,Numeric,2,0,16,Numeric,2,5,,,Operational
bufr4/0/40/027,40,بيانات الأقمار الصناعية,040027,زاوية انعكاس أشعة الشمس,deg,2,-18000,16,deg,2,5,,,Operational
bufr4/0/40/028,40,بيانات الأقمار الصناعية,040028,علم جودة GMI,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/40/029,40,بيانات الأقمار الصناعية,040029,طول تكامل المراقبة الأفقية,m,0,0,26,m,0,8,,,Operational
bufr4/0/40/030,40,بيانات الأقمار الصناعية,040030,خط الرياح الأفقي في مجال الرؤية,m/s,2,-32767,16,m/s,2,5,,,Operational
bufr4/0/40/031,40,بيانات الأقمار الصناعية,040031,تقدير الخطأ في سرعة الرياح على خط الرؤية الأفقي,m/s,2,0,15,m/s,2,5,,,Operational
bufr4/0/40/032,40,بيانات الأقمار الصناعية,040032,الرياح المشتقة إلى الضغط,m s-1 Pa-1,3,-100000,18,m s-1 Pa-1,3,6,,,Operational
bufr4/0/40/033,40,بيانات الأقمار الصناعية,040033,الرياح المشتقة إلى درجة الحرارة,m s-1 K-1,3,-100000,18,m s-1 K-1,3,6,,,Operational
bufr4/0/40/034,40,بيانات الأقمار الصناعية,040034,نسبة الرياح المشتقة إلى تشتت الخلفية,m/s,3,-200000,19,m/s,3,6,,,Operational
bufr4/0/40/035,40,بيانات الأقمار الصناعية,040035,النطاق الفضائي,m,0,380000,18,m,0,6,,,Operational
bufr4/0/40/036,40,بيانات الأقمار الصناعية,040036,نوع تصنيف Lidar L2b,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/40/037,40,بيانات الأقمار الصناعية,040037,نسبة التبعثر الخلفي,Numeric,3,500,20,Numeric,3,7,,,Operational
bufr4/0/40/038,40,بيانات الأقمار الصناعية,040038,حجم جسيمات السحابة,m,7,0,28,m,7,6,,,Operational
bufr4/0/40/039,40,بيانات الأقمار الصناعية,040039,صورة ذات تعقيد مكثف بنظرة واحدة,Numeric,0,-25,5,Numeric,0,3,,,Operational
bufr4/0/40/040,40,بيانات الأقمار الصناعية,040040,صورة ذات نظرة واحدة معقدة انحراف.,Numeric,2,1,13,Numeric,0,4,,,Operational
bufr4/0/40/041,40,بيانات الأقمار الصناعية,040041,صورة ذات نظرة واحدة معقدة كورتوسيس,Numeric,2,1,13,Numeric,0,4,,,Operational
bufr4/0/40/042,40,بيانات الأقمار الصناعية,040042,تباين الصورة المعقدة ذات النظرة الواحدة,Numeric,2,1,13,Numeric,0,4,,,Operational
bufr4/0/40/043,40,بيانات الأقمار الصناعية,040043,مؤشر مناورة القمر الصناعي,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/044,40,بيانات الأقمار الصناعية,040044,مؤشر الغبار,Numeric,1,0,8,Numeric,1,3,,,Operational
bufr4/0/40/045,40,بيانات الأقمار الصناعية,040045,تكوين السحب وتحديد ارتفاعها,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/40/046,40,بيانات الأقمار الصناعية,040046,ملخص الغيوم,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/047,40,بيانات الأقمار الصناعية,040047,علم التحقق لمنتج المستوى 1 الخاص بـ IASI أو IASI-NG,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/048,40,بيانات الأقمار الصناعية,040048,علم التحقق لتدفق بيانات المستوى 1 من AMSU-A,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/049,40,بيانات الأقمار الصناعية,040049,اختبارات السحابة تم تنفيذها والنتائج,Flag table,0,0,16,Flag table,0,5,,,Operational
bufr4/0/40/050,40,بيانات الأقمار الصناعية,040050,تهيئة الاسترجاع,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/40/051,40,بيانات الأقمار الصناعية,040051,تقارب الاسترجاع التكراري,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/052,40,بيانات الأقمار الصناعية,040052,الإشارة إلى فوق-أديباتي وفوق-تشبع في الاسترجاع النهائي,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/40/053,40,بيانات الأقمار الصناعية,040053,عدد التكرارات المستخدمة للاسترجاع,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/40/054,40,بيانات الأقمار الصناعية,040054,الأخطاء المحتملة في المعالجة والمدخلات,Flag table,0,0,13,Flag table,0,4,,,Operational
bufr4/0/40/055,40,بيانات الأقمار الصناعية,040055,تشخيصات على الاسترجاع,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/40/056,40,بيانات الأقمار الصناعية,040056,جودة الاسترجاع العامة,Code table ,0,0,3,Code table,0,1,,,Operational
bufr4/0/40/057,40,بيانات الأقمار الصناعية,040057,أعلام استرجاع المستوى 2 لـ IASI,Flag table,0,0,31,Flag table,0,10,,,Operational
bufr4/0/40/058,40,بيانات الأقمار الصناعية,040058,عدد المتجهات التي تصف مصفوفات التوصيف,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/40/059,40,بيانات الأقمار الصناعية,040059,عدد الطبقات التي تم استرجاعها فعليًا,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/40/060,40,بيانات الأقمار الصناعية,040060,عدد الملفات الشخصية المسترجعة في خط المسح,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/40/061,40,بيانات الأقمار الصناعية,040061,أعمدة الهواء الجزئية على كل طبقة مسترجعة,mol cm-2,3,0,16,mol cm-2,3,5,,,Operational
bufr4/0/40/062,40,بيانات الأقمار الصناعية,040062,الأعمدة الجزئية الأولية على كل طبقة مسترجعة,mol cm-2,10,0,16,mol cm-2,10,5,,,Operational
bufr4/0/40/063,40,بيانات الأقمار الصناعية,040063,مضاعفة المتجه المسبق باستخدام عامل التدرج لتحديد المتجه المسترجع.,Numeric,5,0,26,Numeric,5,8,,,Operational
bufr4/0/40/064,40,بيانات الأقمار الصناعية,040064,القيم الذاتية الرئيسية لمصفوفة الحساسية,Numeric,6,0,31,Numeric,6,10,,,Operational
bufr4/0/40/065,40,بيانات الأقمار الصناعية,040065,المتجهات الذاتية الرئيسية لمصفوفة الحساسية,Numeric,6,-1000000000,31,Numeric,6,10,,,Operational
bufr4/0/40/066,40,بيانات الأقمار الصناعية,040066,مؤشر الجودة لبخار الماء الجوي,Numeric,1,0,8,Numeric,1,3,,,Operational
bufr4/0/40/067,40,بيانات الأقمار الصناعية,040067,مؤشر الجودة لدرجة حرارة الغلاف الجوي,Numeric,1,0,8,Numeric,1,3,,,Operational
bufr4/0/40/068,40,بيانات الأقمار الصناعية,040068,علم جودة الاسترجاع العام لـ SO2,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/40/069,40,بيانات الأقمار الصناعية,040069,خطأ الاسترجاع المقدر لـ PWLR لدرجة حرارة الهواء السطحية,K,4,-1000000,21,K,4,7,"Of course! Please provide the text you'd like me to translate, along with any glossary terms or translation memory examples you'd like me to follow. I'll ensure the translation adheres to your instructions.",114,Operational
bufr4/0/40/070,40,بيانات الأقمار الصناعية,040070,خطأ استرجاع نقطة الندى السطحية المقدّر بواسطة PWLR,K,4,-1000000,21,K,4,7,,,Operational
bufr4/0/40/071,40,بيانات الأقمار الصناعية,040071,مصفوفة تباين خطأ الاسترجاع للأوزون في مجال المكونات الرئيسية,Numeric,4,-1000000,21,Numeric,4,7,,,Operational
bufr4/0/40/072,40,بيانات الأقمار الصناعية,040072,مؤشر جودة استرجاع الأوزون الجوي المُقدر بواسطة PWLR,Numeric,1,0,8,Numeric,1,3,,,Operational
bufr4/0/40/073,40,بيانات الأقمار الصناعية,040073,خطأ استرجاع درجة حرارة سطح الجلد المُقدّر بواسطة PWLR,K,1,0,8,K,1,3,,,Operational
bufr4/0/40/074,40,بيانات الأقمار الصناعية,040074,أعلام جودة التداخل العام,Flag table,0,0,16,,,,,,Operational
bufr4/0/40/075,40,بيانات الأقمار الصناعية,040075,مصفوفة تغاير خطأ الاسترجاع للرطوبة في مجال المكونات الرئيسية,Numeric,0,0,21,Numeric,0,7,,,Operational
bufr4/0/40/076,40,بيانات الأقمار الصناعية,040076,مصفوفة تباين خطأ الاسترجاع لدرجة الحرارة في مجال المكونات الرئيسية,Numeric,0,0,21,Numeric,0,7,,,Operational
bufr4/0/40/077,40,بيانات الأقمار الصناعية,040077,علم جودة المنتج البحري,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/40/080,40,بيانات الأقمار الصناعية,040080,نتائج اختبار السحابة لمستوى IASI-NG الثاني,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/40/081,40,بيانات الأقمار الصناعية,040081,تصنيف ومستوى الجودة OLCI المستوى الأول,Flag table,0,0,31,,,,,,Operational
