Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/35/030/8,035030,التفاوتات في توفر البيانات المتوقعة,8,ممارسات غير قانونية متنوعة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/030/9-14,035030,التفاوتات في توفر البيانات المتوقعة,9-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/030/15,035030,التفاوتات في توفر البيانات المتوقعة,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/1,035031,مؤهل على نتائج المراقبة,1,كافٍ وجميعها بجودة مقبولة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/2,035031,مؤهل على نتائج المراقبة,2,كافٍ وجميعها بجودة مقبولة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/3,035031,مؤهل على نتائج المراقبة,3,غير كافٍ ولكن جميعها بجودة مقبولة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/4,035031,مؤهل على نتائج المراقبة,4,غير كافٍ ولكن جميعها بجودة مقبولة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/5,035031,مؤهل على نتائج المراقبة,5,بعض الرسائل غير مكتملة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/6,035031,مؤهل على نتائج المراقبة,6,لا يمكن تفسير المجموعات المشتبه بها أو المشفرة بشكل خاطئ بثقة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/7,035031,مؤهل على نتائج المراقبة,7,أخطاء الترميز الجسيمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/8,035031,مؤهل على نتائج المراقبة,8,لم يتم مراعاة ترتيب النقل التسلسلي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/9,035031,مؤهل على نتائج المراقبة,9,التقرير مشوش تمامًا وبالتالي تم استبعاده.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/10,035031,مؤهل على نتائج المراقبة,10,النواقص المحددة والمصححة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/11,035031,مؤهل على نتائج المراقبة,11,النواقص المحددة والمصححة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/12,035031,مؤهل على نتائج المراقبة,12,النواقص المحددة والمصححة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/13,035031,مؤهل على نتائج المراقبة,13,قياس الأخطاء,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/14,035031,مؤهل على نتائج المراقبة,14,التناقض المتبادل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/15,035031,مؤهل على نتائج المراقبة,15,عدم الاتساق الزمني,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/16,035031,مؤهل على نتائج المراقبة,16,خطأ التنبؤ,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/17,035031,مؤهل على نتائج المراقبة,17,التحيز,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/18,035031,مؤهل على نتائج المراقبة,18,تحسين نظام التحكم في الجودة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/19,035031,مؤهل على نتائج المراقبة,19,توسيع برامج التدريب,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/20-98,035031,مؤهل على نتائج المراقبة,20-98,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/99-126,035031,مؤهل على نتائج المراقبة,99-126,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/127,035031,مؤهل على نتائج المراقبة,127,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/032/1,035032,البيانات مفقودة,1,مجموعات البيانات مفقودة بسبب تلاشي الإشارة الراديوية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/2,035032,البيانات مفقودة,2,مجموعات البيانات مفقودة بسبب انقطاع المركز,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/3,035032,البيانات مفقودة,3,مجموعات البيانات مفقودة بسبب انقطاع الدائرة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/4,035032,البيانات مفقودة,4,عدم تنفيذ أو الحفاظ على كثافة RBSN المطلوبة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/5,035032,البيانات مفقودة,5,نقص في الموظفين المؤهلين لتشغيل المحطات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/6,035032,البيانات مفقودة,6,نقص المستلزمات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/7,035032,البيانات مفقودة,7,فشل الجهاز,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/8,035032,البيانات مفقودة,8,عدم الالتزام بإجراءات الاتصالات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/9,035032,البيانات مفقودة,9,توقفت بعض برامج الرصد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/10-14,035032,البيانات مفقودة,10-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/032/15,035032,البيانات مفقودة,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/1,035033,نواقص المراقبة والجمع,1,لا نقص,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/2,035033,نواقص المراقبة والجمع,2,ملاحظات غير منتظمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/3,035033,نواقص المراقبة والجمع,3,ملاحظات غير منتظمة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/4,035033,نواقص المراقبة والجمع,4,ملاحظات تم إجراؤها ولكن لم يتم نشرها,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/5,035033,نواقص المراقبة والجمع,5,الملاحظات تم إجراؤها وإرسالها إلى مستخدمين غير صحيحين,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/6,035033,نواقص المراقبة والجمع,6,لم يتم استلام المجموعة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/7,035033,نواقص المراقبة والجمع,7,تم إرسال المجموعة متأخرًا,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/8,035033,نواقص المراقبة والجمع,8,لم يتم استلام المجموعة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/9,035033,نواقص المراقبة والجمع,9,صعوبات في انتشار الموجات العالية التردد واختيار التردد المناسب,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/10,035033,نواقص المراقبة والجمع,10,صعوبات في صيانة معدات الاتصالات في المحطات النائية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/11,035033,نواقص المراقبة والجمع,11,لا يوجد ترتيب بديل لتوجيه الملاحظات الجوية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/12-99,035033,نواقص المراقبة والجمع,12-99,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/100-122,035033,نواقص المراقبة والجمع,100-122,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/123,035033,نواقص المراقبة والجمع,123,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/034/1,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),1,تحسن طفيف,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/2,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),2,تحسن طفيف,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/034/3,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),3,أكبر تحسن ملحوظ,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/4,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),4,ثابت,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/5,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),5,تناقص (D),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/034/6,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),6,الجهود المطلوبة لتحسين الملاحظات الليلية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/7,035034,الاتجاهات الإحصائية لتوافر البيانات (خلال فترة/فترات المسح),7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/0,035035,سبب الإنهاء,0,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/1,035035,سبب الإنهاء,1,انفجار البالون,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/2,035035,سبب الإنهاء,2,البالون أُجبر على الهبوط بسبب التجمّد.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/3,035035,سبب الإنهاء,3,تسرب أو طفو البالون,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/4,035035,سبب الإنهاء,4,إشارة ضعيفة أو متلاشية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/5,035035,سبب الإنهاء,5,فشل البطارية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/6,035035,سبب الإنهاء,6,فشل المعدات الأرضية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/7,035035,سبب الإنهاء,7,تشويش الإشارة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/8,035035,سبب الإنهاء,8,فشل الراديوسوندي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/9,035035,سبب الإنهاء,9,إطارات البيانات المفقودة بشكل مفرط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/10,035035,سبب الإنهاء,10,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/11,035035,سبب الإنهاء,11,فقدان درجة الحرارة المفرط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/12,035035,سبب الإنهاء,12,ضغط مفقود مفرط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/13,035035,سبب الإنهاء,13,تم إنهاء المستخدم,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/14,035035,سبب الإنهاء,14,فقدان مفاجئ للإشارة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/15,035035,سبب الإنهاء,15,تتبع المفقود,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/16,035035,سبب الإنهاء,16,زيادة الضغط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/17,035035,سبب الإنهاء,17,تجاوزت حدود الوقت للبيانات غير الصالحة و/أو المفقودة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/18-29,035035,سبب الإنهاء,18-29,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/30,035035,سبب الإنهاء,30,أخرى,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/31,035035,سبب الإنهاء,31,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
