Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/12/083,12,درجة الحرارة/درجة حرارة الهواء,012083,فرق درجة الحرارة بين الملاحظ والمحسوب,K,2,-10000,16,K,2,6,,,Operational
bufr4/0/12/101,12,درجة الحرارة/درجة حرارة الهواء,012101,درجة الحرارة/درجة حرارة الهواء,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/102,12,درجة الحرارة/درجة حرارة الهواء,012102,درجة حرارة البصلة الرطبة,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/103,12,درجة الحرارة/درجة حرارة الهواء,012103,درجة حرارة نقطة الندى,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/104,12,درجة الحرارة/درجة حرارة الهواء,012104,درجة حرارة الهواء على ارتفاع 2 متر,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/105,12,درجة الحرارة/درجة حرارة الهواء,012105,درجة حرارة البصلة الرطبة على ارتفاع 2 متر,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/106,12,درجة الحرارة/درجة حرارة الهواء,012106,درجة حرارة نقطة الندى,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/107,12,درجة الحرارة/درجة حرارة الهواء,012107,درجة الحرارة الافتراضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/111,12,درجة الحرارة/درجة حرارة الهواء,012111,الحد الأقصى لدرجة الحرارة، على الارتفاع وخلال الفترة المحددة,K,2,0,16,C,2,4,(انظر الملاحظة 3),177,Operational
bufr4/0/12/112,12,درجة الحرارة/درجة حرارة الهواء,012112,الحد الأقصى لدرجة الحرارة، على الارتفاع وخلال الفترة المحددة,K,2,0,16,C,2,4,(انظر الملاحظة 3),177,Operational
bufr4/0/12/113,12,درجة الحرارة/درجة حرارة الهواء,012113,درجة الحرارة الدنيا على سطح الأرض، خلال الـ 12 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/114,12,درجة الحرارة/درجة حرارة الهواء,012114,درجة الحرارة القصوى على ارتفاع 2 متر، خلال الـ 12 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/115,12,درجة الحرارة/درجة حرارة الهواء,012115,درجة الحرارة الدنيا على ارتفاع 2 متر، خلال الـ 24 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/116,12,درجة الحرارة/درجة حرارة الهواء,012116,درجة الحرارة القصوى على ارتفاع 2 متر، خلال الـ 12 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/117,12,درجة الحرارة/درجة حرارة الهواء,012117,درجة الحرارة الدنيا على ارتفاع 2 متر، خلال الـ 24 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/118,12,درجة الحرارة/درجة حرارة الهواء,012118,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/119,12,درجة الحرارة/درجة حرارة الهواء,012119,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/120,12,درجة الحرارة/درجة حرارة الهواء,012120,درجة حرارة سطح الأرض,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/121,12,درجة الحرارة/درجة حرارة الهواء,012121,درجة حرارة سطح الأرض,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/122,12,درجة الحرارة/درجة حرارة الهواء,012122,درجة الحرارة الدنيا على سطح الأرض، خلال الـ 12 ساعة الماضية,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/128,12,درجة الحرارة/درجة حرارة الهواء,012128,درجة حرارة سطح الطريق,K,2,0,16,C,2,5,,,Operational
bufr4/0/12/129,12,درجة الحرارة/درجة حرارة الهواء,012129,درجة حرارة سطح الطريق,K,2,0,16,C,2,5,,,Operational
bufr4/0/12/130,12,درجة الحرارة/درجة حرارة الهواء,012130,درجة حرارة التربة,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/131,12,درجة الحرارة/درجة حرارة الهواء,012131,درجة حرارة الثلج,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/132,12,درجة الحرارة/درجة حرارة الهواء,012132,درجة حرارة سطح الجليد,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/133,12,درجة الحرارة/درجة حرارة الهواء,012133,درجة حرارة سطح الجليد,K,2,0,16,,,,,,Operational
bufr4/0/12/151,12,درجة الحرارة/درجة حرارة الهواء,012151,انحراف معياري لدرجة الحرارة,K,2,0,12,C,2,4,,,Operational
bufr4/0/12/152,12,درجة الحرارة/درجة حرارة الهواء,012152,أعلى متوسط يومي لدرجة الحرارة,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/153,12,درجة الحرارة/درجة حرارة الهواء,012153,أدنى متوسط يومي لدرجة الحرارة,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/158,12,درجة الحرارة/درجة حرارة الهواء,012158,درجة حرارة دلتا المكافئة للضوضاء عند مشاهدة الهدف البارد,K,2,0,12,C,2,4,,,Operational
bufr4/0/12/159,12,درجة الحرارة/درجة حرارة الهواء,012159,درجة حرارة دلتا المكافئة للضوضاء عند مشاهدة الهدف البارد,K,2,0,12,C,2,4,,,Operational
bufr4/0/12/161,12,درجة الحرارة/درجة حرارة الهواء,012161,درجة حرارة الجلد,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/162,12,درجة الحرارة/درجة حرارة الهواء,012162,درجة حرارة الجسم الأسود المكافئة,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/163,12,درجة الحرارة/درجة حرارة الهواء,012163,درجة حرارة السطوع,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/164,12,درجة الحرارة/درجة حرارة الهواء,012164,درجة حرارة الجهاز,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/165,12,درجة الحرارة/درجة حرارة الهواء,012165,درجة حرارة السطوع لأشعة الشمس المباشرة,K,0,0,23,K,0,7,,,Operational
bufr4/0/12/166,12,درجة الحرارة/درجة حرارة الهواء,012166,دقة اللقطة,K,1,-4000,13,K,1,4,,,Operational
bufr4/0/12/167,12,درجة الحرارة/درجة حرارة الهواء,012167,الدقة الإشعاعية (الاستقطاب النقي),K,1,0,9,K,1,3,,,Operational
bufr4/0/12/168,12,درجة الحرارة/درجة حرارة الهواء,012168,الدقة الإشعاعية (الاستقطاب النقي),K,1,0,9,K,1,3,,,Operational
bufr4/0/12/169,12,درجة الحرارة/درجة حرارة الهواء,012169,درجة حرارة السطوع,K,3,-100000,18,K,3,6,,,Operational
bufr4/0/12/171,12,درجة الحرارة/درجة حرارة الهواء,012171,أبرد درجة حرارة عنقودية,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/180,12,درجة الحرارة/درجة حرارة الهواء,012180,متوسط درجة الحرارة الساطعة عند 12 ميكرون لجميع البكسلات الصافية عند النقطة العمودية.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/181,12,درجة الحرارة/درجة حرارة الهواء,012181,متوسط درجة الحرارة الساطعة عند 12 ميكرون لجميع البكسلات الصافية عند النقطة العمودية.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/182,12,درجة الحرارة/درجة حرارة الهواء,012182,متوسط درجة الحرارة الساطعة عند 12 ميكرون لجميع البكسلات الصافية عند النقطة العمودية.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/183,12,درجة الحرارة/درجة حرارة الهواء,012183,متوسط درجة الحرارة الساطعة عند 12 ميكرون لجميع البكسلات الصافية، عرض أمامي.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/184,12,درجة الحرارة/درجة حرارة الهواء,012184,متوسط درجة الحرارة الساطعة عند 12 ميكرون لجميع البكسلات الصافية، عرض أمامي.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/185,12,درجة الحرارة/درجة حرارة الهواء,012185,متوسط درجة الحرارة الساطعة عند 12 ميكرون لجميع البكسلات الصافية، عرض أمامي.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/186,12,درجة الحرارة/درجة حرارة الهواء,012186,متوسط درجة حرارة سطح البحر عند الحضيض,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/187,12,درجة الحرارة/درجة حرارة الهواء,012187,متوسط درجة حرارة سطح البحر ذو العرض المزدوج,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/188,12,درجة الحرارة/درجة حرارة الهواء,012188,درجة السطوع 23.8 جيجاهرتز المُدخلة من MWR,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/189,12,درجة الحرارة/درجة حرارة الهواء,012189,درجة السطوع 23.8 جيجاهرتز المُدخلة من MWR,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/190,12,درجة الحرارة/درجة حرارة الهواء,012190,تغاير خطأ درجة حرارة السطوع,K2,3,-15000,15,K2,3,8,,,Operational
