Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/08/023,08,مؤهلات الأهمية,008023,الإحصائيات من الدرجة الأولى,Code table,0,0,6,Code table,0,2,"To provide an accurate translation, I would need the actual text you want translated, along with the glossary terms and translation memory examples you mentioned. Please provide the necessary details so I can assist you effectively!",70,Operational
bufr4/0/08/024,08,مؤهلات الأهمية,008024,إحصائيات الفرق,Code table,0,0,6,Code table,0,2,"To provide an accurate translation, I would need the glossary terms and translation memory examples you mentioned, as well as the full text of ""Note 4"" that you want translated. Could you please provide these details?",61,Operational
bufr4/0/08/025,08,مؤهلات الأهمية,008025,مؤهل فارق التوقيت,Code table,0,0,4,Code table,0,2,(انظر الملاحظة 5),49,Operational
bufr4/0/08/026,08,محددات الأهمية,008026,أهمية المصفوفة,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/027,08,محددات الأهمية,008027,نوع قياس شذوذ ارتفاع سطح البحر,Code table,0,0,8,,,,,,Operational
bufr4/0/08/029,08,مؤهلات الأهمية,008029,نوع السطح,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/08/030,08,مؤهلات الأهمية,008030,دليل الرموز (المجلد الأول.1، القسم ج) جدول الرموز الذي يتم استخراج البيانات منه,Numeric,0,0,13,Numeric,0,4,,,Operational
bufr4/0/08/031,08,محددات الأهمية,008031,فئة البيانات - جدول CREX A,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/08/032,08,محددات الأهمية,008032,حالة العملية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/033,08,مؤهلات الأهمية,008033,طريقة اشتقاق نسبة الثقة,Code table,0,0,7,Code table,0,3,(انظر الملاحظة 6),50,Operational
bufr4/0/08/034,08,مؤهلات الأهمية,008034,مؤهل قياس درجة الحرارة/الملوحة,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/035,08,مؤهلات الأهمية,008035,نوع تمرين المراقبة,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/036,08,مؤهلات الأهمية,008036,نوع المركز أو المحطة التي تقوم بالرصد,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/037,08,مؤهلات الأهمية,008037,التحقق الأساسي من الأهمية,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/08/038,08,مؤهلات الأهمية,008038,أهمية بيانات الأداة,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/08/039,08,مؤهلات الأهمية,008039,أهمية الوقت (توقعات الطيران),Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/040,08,المؤهلات الدالة على الأهمية,008040,أهمية مستوى الطيران,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/041,08,مؤهلات الأهمية,008041,أهمية البيانات,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/08/042,08,مؤهلات الأهمية,008042,أهمية الاستشعار العمودي الموسع,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/08/043,08,مؤهلات الأهمية,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,Code table,0,0,8,Code table,0,3,(انظر الملاحظة 7),169,Operational
bufr4/0/08/044,08,مؤهلات الأهمية,008044,رقم تسجيل CAS,CCITT IA5,0,0,88,Character,0,11,,,Operational
bufr4/0/08/045,08,مؤهلات الأهمية,008045,طبيعة الجسيمات الدقيقة,Code table,0,0,8,Character,0,2,,,Operational
bufr4/0/08/046,08,مؤهلات الأهمية,008046,نوع المكون الكيميائي أو الفيزيائي الجوي,Common Code table C-14,0,0,16,Common Code table C-14,0,5,,,Operational
bufr4/0/08/049,08,مؤهلات الأهمية,008049,عدد الملاحظات,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/08/050,08,محددات الأهمية,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/051,08,مؤهلات الأهمية,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/052,08,المؤهلات الدلالية,008052,شرط يتم فيه حساب عدد أيام الحدوث,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/08/053,08,مؤهلات الأهمية,008053,مؤهل يوم الحدوث,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/08/054,08,محددات الأهمية,008054,مؤهل لسرعة الرياح أو هبات الرياح,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/055,08,مؤهلات الأهمية,008055,الطريقة المستخدمة لحساب متوسط مكونات الرياح بعد إزالة الدوامة,Code table,0,0,4,,,,,,Operational
bufr4/0/08/060,08,مؤهلات الأهمية,008060,أهمية وضع مسح العينات,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/065,08,المؤهلات الدلالية,008065,مؤشر انعكاس الشمس,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/08/066,08,مؤهلات الأهمية,008066,مؤشر شبه الشفافية,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/08/070,08,مؤهلات الأهمية,008070,مؤهل منتج السبر العمودي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/071,08,محددات الأهمية,008071,نوع تقدير التكلفة,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/072,08,مؤهلات الأهمية,008072,نوع البكسل,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/074,08,المؤهلات الدلالية,008074,نوع صدى مقياس الارتفاع,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/08/075,08,مؤهلات الأهمية,008075,مُحدد المدار الصاعد/الهابط,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/08/076,08,مؤهلات الأهمية,008076,نوع الشريط,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/077,08,مؤهلات الأهمية,008077,نوع السطح المُستشعر بواسطة المقياس الإشعاعي,Code table,0,0,7,Code table,0,3,,,Operational
bufr4/0/08/079,08,المؤهلات الدلالية,008079,حالة المنتج,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/080,08,مؤهلات الأهمية,008080,المؤهل لعلم جودة GTSPP,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/081,08,محددات الأهمية,008081,نوع المعدات,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/082,08,مؤهلات الأهمية,008082,تعديل ارتفاع المستشعر إلى قيمة أخرى,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/083,08,مؤهلات الأهمية,008083,مؤشر القيمة الاسمية,Flag table,0,0,15,Flag table,0,5,,,Operational
bufr4/0/08/085,08,محددات الأهمية,008085,معرّف الشعاع,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/086,08,مؤهلات الأهمية,008086,الأهمية العمودية لـ NWP,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/08/087,08,مؤهلات الأهمية,008087,موضع الزاوية للمراقبة,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/08/088,08,مؤهلات الأهمية,008088,أهمية الخريطة,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/08/090,08,مؤهلات الأهمية,008090,مقياس عشري للمعاملات التالية,Numeric,0,-127,8,Numeric,0,3,(راجع الملاحظة 8),51,Operational
bufr4/0/08/091,08,مؤهلات الأهمية,008091,أهمية الإحداثيات,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/08/092,08,المؤهلات الدلالية,008092,تعبير عدم اليقين في القياس,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/08/093,08,محددات الأهمية,008093,أهمية عدم اليقين في القياس,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/08/094,08,مؤهلات الأهمية,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/08/095,08,محددات الأهمية,008095,تصنيف جودة القياس وتحديد الموقع لدرجة الحرارة,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/08/096,08,مؤهلات الأهمية,008096,تصنيف جودة القياس وتحديد الموقع لهطول الأمطار,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/08/097,08,مؤهلات الأهمية,008097,الطريقة المستخدمة لحساب متوسط درجة حرارة الجهاز,Code table,0,0,7,Code table,0,3,,,Operational
bufr4/0/08/098,08,مؤهلات الأهمية,008098,مصدر قياس درجة الحرارة,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/099,08,مؤهلات الأهمية,008099,اتجاه الاستشعار,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/08/100,08,مؤهلات الأهمية,008100,نوع قيمة الملاحظة التالية,Code table,0,0,8,,,,,,Operational
bufr4/0/08/101,08,محددات الأهمية,008101,مرحلة طيران البالون,Code table,0,0,4,,,,,,Operational
