Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
01,تسلسلات الموقع والتعريف,D01022,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,B05001,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01022,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,B06001,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01022,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,B07001,ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01023,خط العرض/خط الطول (دقة عالية),,B05002,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01023,خط العرض/خط الطول (دقة عالية),,B06002,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,B05002,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,B06002,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,B07001,ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01025,خط العرض/خط الطول (دقة عالية),,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01025,خط العرض/خط الطول (دقة عالية),,B04003,يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01025,خط العرض/خط الطول (دقة عالية),,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,B04003,يوم,الفترة الزمنية بالأيام,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,B04003,يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,B04004,ساعة,الفترة الزمنية بالأيام,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,B04004,ساعة,,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,B04005,دقيقة,الفترة الزمنية بالدقائق,,Operational
01,تسلسلات الموقع والتعريف,D01026,خط العرض/خط الطول (دقة عالية)، الفترة الزمنية (اليوم، الساعة، الدقيقة),,B04005,دقيقة,,,Operational
01,تسلسلات الموقع والتعريف,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,B08007,الأهمية البُعدية,= 0 نقطة، = 1 خط، = 2 مساحة، = 3 حجم,,Operational
01,تسلسلات الموقع والتعريف,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,R01000,تكرار متأخر لـ 6 أوصاف,,(انظر الملاحظة 3),Operational
01,تسلسلات الموقع والتعريف,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,D01028,مقطع أفقي لميزة موصوفة كمتعدد الأضلاع أو دائرة أو خط أو نقطة,,,Operational
01,تسلسلات الموقع والتعريف,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,B08007,الأهمية البُعدية,تعيين إلى مفقود (إلغاء),,Operational
01,تسلسلات الموقع والتعريف,D01029,تحديد الهوية,,B01018,اسم مختصر للمحطة أو الموقع,,,Operational
01,تسلسلات الموقع والتعريف,D01029,تحديد الهوية,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01029,تحديد الهوية,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01030,التعريف - مع الموقع الفعلي,,B01018,اسم مختصر للمحطة أو الموقع,,,Operational
01,تسلسلات الموقع والتعريف,D01030,التعريف - مع الموقع الفعلي,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01030,التعريف - مع الموقع الفعلي,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01030,التعريف - مع الموقع الفعلي,,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01022,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01033,(عوامة/منصة - ثابتة),,B01005,معرف العوامة/المنصة,,,Operational
01,تسلسلات الموقع والتعريف,D01033,(عوامة/منصة - ثابتة),,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01033,(عوامة/منصة - ثابتة),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01033,(عوامة/منصة - ثابتة),,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01033,(عوامة/منصة - ثابتة),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01034,(عوامة/منصة - ثابتة),,B01005,معرف العوامة/المنصة,,,Operational
01,تسلسلات الموقع والتعريف,D01034,(عوامة/منصة - ثابتة),,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01034,(عوامة/منصة - ثابتة),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01034,(عوامة/منصة - ثابتة),,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01034,(عوامة/منصة - ثابتة),,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,B01005,معرف العوامة/المنصة,,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,B01012,سرعة حركة منصة الرصد المتحركة,,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,B01013,سرعة حركة منصة الرصد المتحركة,,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01035,(عوامة/منصة - متحركة) (انظر الملاحظة 1),,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01036,سفينة,,D01003,إشارة نداء السفينة,,,Operational
01,تسلسلات الموقع والتعريف,D01036,سفينة,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01036,سفينة,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01036,سفينة,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01036,سفينة,,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01037,محطة أرضية للرصد الصوتي العمودي,,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01037,محطة أرضية للرصد الصوتي العمودي,,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01037,محطة أرضية للرصد الصوتي العمودي,,B02012,طريقة حساب الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01037,محطة أرضية للرصد الصوتي العمودي,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01037,محطة أرضية للرصد الصوتي العمودي,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01037,محطة أرضية للرصد الصوتي العمودي,,D01022,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01038,محطة أرضية للرصد الصوتي العمودي,,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01038,محطة أرضية للرصد الصوتي العمودي,,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01038,محطة أرضية للرصد الصوتي العمودي,,B02012,طريقة حساب الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01038,محطة أرضية للرصد الصوتي العمودي,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01038,محطة أرضية للرصد الصوتي العمودي,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01038,محطة أرضية للرصد الصوتي العمودي,,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01039,سفينة للمسح الصوتي العمودي,,D01003,إشارة نداء السفينة,,,Operational
01,تسلسلات الموقع والتعريف,D01039,سفينة للمسح الصوتي العمودي,,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01039,سفينة للمسح الصوتي العمودي,,B02012,طريقة حساب الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01039,سفينة للمسح الصوتي العمودي,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01039,سفينة للمسح الصوتي العمودي,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01039,سفينة للمسح الصوتي العمودي,,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01040,سفينة للمسح الصوتي العمودي,,D01003,إشارة نداء السفينة,,,Operational
01,تسلسلات الموقع والتعريف,D01040,سفينة للمسح الصوتي العمودي,,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01040,سفينة للمسح الصوتي العمودي,,B02012,طريقة حساب الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01040,سفينة للمسح الصوتي العمودي,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01040,سفينة للمسح الصوتي العمودي,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01040,سفينة للمسح الصوتي العمودي,,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01041,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational
01,تسلسلات الموقع والتعريف,D01041,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,B02021,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,,Operational
01,تسلسلات الموقع والتعريف,D01041,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,B02022,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,,,Operational
01,تسلسلات الموقع والتعريف,D01041,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01041,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01042,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,D01041,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,,Operational
01,تسلسلات الموقع والتعريف,D01042,(معرف القمر الصناعي، الأداة، تقنية معالجة البيانات، التاريخ/الوقت),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01043,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational
01,تسلسلات الموقع والتعريف,D01043,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,B02023,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,,Operational
01,تسلسلات الموقع والتعريف,D01043,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01043,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,D01013,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01043,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01044,(معرف القمر الصناعي، طريقة حساب الرطوبة، التاريخ/الوقت، الموقع),,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational
01,تسلسلات الموقع والتعريف,D01044,(معرف القمر الصناعي، طريقة حساب الرطوبة، التاريخ/الوقت، الموقع),,B02024,طريقة حساب الرطوبة المتوسطة المتكاملة,,,Operational
01,تسلسلات الموقع والتعريف,D01044,(معرف القمر الصناعي، طريقة حساب الرطوبة، التاريخ/الوقت، الموقع),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01044,(معرف القمر الصناعي، طريقة حساب الرطوبة، التاريخ/الوقت، الموقع),,D01013,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01044,(معرف القمر الصناعي، طريقة حساب الرطوبة، التاريخ/الوقت، الموقع),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01049,بيانات شعاع الرادار,,B02111,زاوية سقوط الرادار,,,Operational
01,تسلسلات الموقع والتعريف,D01049,بيانات شعاع الرادار,,B02112,زاوية نظر الرادار,,,Operational
01,تسلسلات الموقع والتعريف,D01049,بيانات شعاع الرادار,,B21062,الارتداد الخلفي,,,Operational
01,تسلسلات الموقع والتعريف,D01049,بيانات شعاع الرادار,,B21063,الدقة الإشعاعية (قيمة الضوضاء),,,Operational
01,تسلسلات الموقع والتعريف,D01049,بيانات شعاع الرادار,,B21065,عداد الحزم المفقودة,,,Operational
01,تسلسلات الموقع والتعريف,D01051,(رقم الرحلة، نظام الملاحة، التاريخ/الوقت، الموقع، مرحلة الطيران),,B01006,رقم رحلة الطائرة,,,Operational
01,تسلسلات الموقع والتعريف,D01051,(رقم الرحلة، نظام الملاحة، التاريخ/الوقت، الموقع، مرحلة الطيران),,B02061,نظام الملاحة الجوية,,,Operational
01,تسلسلات الموقع والتعريف,D01051,(رقم الرحلة، نظام الملاحة، التاريخ/الوقت، الموقع، مرحلة الطيران),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01051,(رقم الرحلة، نظام الملاحة، التاريخ/الوقت، الموقع، مرحلة الطيران),,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01051,(رقم الرحلة، نظام الملاحة، التاريخ/الوقت، الموقع، مرحلة الطيران),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01051,(رقم الرحلة، نظام الملاحة، التاريخ/الوقت، الموقع، مرحلة الطيران),,B08004,مرحلة من مراحل طيران الطائرة,,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,B01005,معرف العوامة/المنصة,,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,B01012,سرعة حركة منصة الرصد المتحركة,,,Operational
01,تسلسلات الموقع والتعريف,D01055,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,B01014,سرعة انحراف المنصة (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B01087,معرّف موسّع لمنصة المراقبة البحرية التابعة للمنظمة العالمية للأرصاد الجوية,رقم WMO (معرّف موسّع مكوّن من 7 أرقام),,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B01011,معرّف السفينة أو محطة الأرض المتنقلة,علامة النداء (حيث يتم تخصيصها),,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B01015,اسم المحطة أو الموقع,اسم المنصة,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B02008,نوع المنصة البحرية,,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,Operational
01,تسلسلات الموقع والتعريف,D01056,تسلسل لتحديد المنصة، النوع، الوقت وموقع تقرير الملاحظة,,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01059,تحديد موقع المستشعر والأجهزة,,D01021,خط العرض/خط الطول (دقة عالية),مستشعر واحد,,Operational
01,تسلسلات الموقع والتعريف,D01059,تحديد موقع المستشعر والأجهزة,,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01059,تحديد موقع المستشعر والأجهزة,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مستشعر للبرق,,Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B01006,رقم رحلة الطائرة,,(انظر الملاحظة 3),Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B01008,رقم تسجيل الطائرة أو تعريف آخر,,(انظر الملاحظة 3),Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B02002,نوع الأجهزة لقياس الرياح,,,Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B02005,دقة مراقبة درجة الحرارة,,,Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B02062,نوع نظام ترحيل بيانات الطائرات,,,Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B02070,المواصفات الأصلية لخط العرض/خط الطول,,,Operational
01,تسلسلات الموقع والتعريف,D01065,(تحديد ACARS),,B02065,محطة استقبال أرضية ACARS,,,Operational
01,تسلسلات الموقع والتعريف,D01066,(موقع ACARS),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01066,(موقع ACARS),,D01013,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01066,(موقع ACARS),,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01066,(موقع ACARS),,B07004,ضغط,,,Operational
01,تسلسلات الموقع والتعريف,D01066,(موقع ACARS),,B02064,جودة زاوية انحراف الطائرة,,,Operational
01,تسلسلات الموقع والتعريف,D01066,(موقع ACARS),,B08004,مرحلة من مراحل طيران الطائرة,,,Operational
01,تسلسلات الموقع والتعريف,D01070,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,B02143,نوع جهاز الأوزون,,,Operational
01,تسلسلات الموقع والتعريف,D01070,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,B02142,نوع جهاز الأوزون,,,Operational
