Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/03/017/4,003017,نوع المحطة الممتدة,4,فترة زمنية أطول من المعتاد.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/017/5,003017,نوع المحطة الممتدة,5,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/017/All-6,003017,نوع المحطة الممتدة,All 6,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/0,003018,نوع الطريق,0,مسار مجاني دون مزيد من المعلومات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/1,003018,نوع الطريق,1,مسار حر، جسر ترابي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/2,003018,نوع الطريق,2,مسار مجاني، مسطح بالنسبة للمناطق المحيطة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/3,003018,نوع الطريق,3,مسار حر، حوض/أحواض مياه في الجوار,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/4,003018,نوع الطريق,4,مسار مجاني، غابة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/5,003018,نوع الطريق,5,مسار مجاني، شق,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/6,003018,نوع الطريق,6,مسار مجاني، على قمة التل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/7,003018,نوع الطريق,7,مسار مجاني، على قمة التل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/8,003018,نوع الطريق,8,مسار مجاني، على قمة التل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/9,003018,نوع الطريق,9,مسار مجاني، غابة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/10,003018,نوع الطريق,10,مسار حر، ميل شمالي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/11,003018,نوع الطريق,11,مسار حر، ميل شمالي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/12,003018,نوع الطريق,12,مسار حر، ميل شمالي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/13,003018,نوع الطريق,13,مسار حر، ميل شمالي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/14-19,003018,نوع الطريق,14-19,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/20,003018,نوع الطريق,20,جسر دون مزيد من المعلومات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/21,003018,نوع الطريق,21,جسر عبر وادٍ في منطقة حضرية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/22,003018,نوع الطريق,22,جسر عبر وادٍ في منطقة حضرية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/23,003018,نوع الطريق,23,جسر فوق الشارع/المسار,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/24,003018,نوع الطريق,24,جسر عبر نهر/قناة كبيرة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/25,003018,نوع الطريق,25,جسر عبر نهر/قناة كبيرة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/26,003018,نوع الطريق,26,جسر عبر نهر/قناة كبيرة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/27-30,003018,نوع الطريق,27-30,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/31,003018,نوع الطريق,31,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/019/0,003019,نوع البناء,0,أسفلت,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/1,003019,نوع البناء,1,خرسانة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/2,003019,نوع البناء,2,خرسانة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/019/3,003019,نوع البناء,3,بناء العوارض الفولاذية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/4,003019,نوع البناء,4,جسر ذو عارضة صندوقية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/5,003019,نوع البناء,5,بلاطة متعامدة الخواص,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/6,003019,نوع البناء,6,تصريف الأسفلت,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/7-14,003019,نوع البناء,7-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/019/15,003019,نوع البناء,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/020/0,003020,غلاف مقياس الحرارة/الرطوبة,0,خشب,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/1,003020,غلاف مقياس الحرارة/الرطوبة,1,سبيكة معدنية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/2,003020,غلاف مقياس الحرارة/الرطوبة,2,بلاستيك/GRP,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/3,003020,غلاف مقياس الحرارة/الرطوبة,3,قصب/عشب/ورقة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/4-6,003020,غلاف مقياس الحرارة/الرطوبة,4-6,مخصص للاستخدام المستقبلي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/020/7,003020,غلاف مقياس الحرارة/الرطوبة,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/021/0,003021,تسخين مقياس الرطوبة,0,غير مُسخّن,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/021/1,003021,تسخين مقياس الرطوبة,1,مُسخّن,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/021/2,003021,تسخين مقياس الرطوبة,2,غير قابل للتطبيق,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/021/3,003021,تسخين مقياس الرطوبة,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/022/0,003022,مالك الجهاز,0,الخدمة الوطنية للأرصاد الجوية والهيدرولوجيا,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/022/1,003022,مالك الجهاز,1,أخرى,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/022/2,003022,مالك الجهاز,2,معهد المعايير,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/022/3-6,003022,مالك الجهاز,3-6,مخصص للاستخدام المستقبلي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/022/7,003022,مالك الجهاز,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/0,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,0,شفرات على شكل حرف V مفردة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/023/1,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,1,شفرات متداخلة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/023/2,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,2,شفرات على شكل حرف V مفردة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/3,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,3,شفرات متداخلة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/4,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,4,مهوى، غير مزود بشفرات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/023/5,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,5,غير قابل للتطبيق,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/6,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,6,مخصص للاستخدام المستقبلي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/7,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/027/0,003027,نوع جهاز الطيران,0,منفرد (راديوسوندي واحد),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/1,003027,نوع جهاز الطيران,1,كتلة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/2,003027,نوع جهاز الطيران,2,شريط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/3,003027,نوع جهاز الطيران,3,عبور,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/4,003027,نوع جهاز الطيران,4,تي-ريج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/5,003027,نوع جهاز الطيران,5,تي-ريج,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/027/6,003027,نوع جهاز الطيران,6,معقد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/7-14,003027,نوع جهاز الطيران,7-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/027/15,003027,نوع جهاز الطيران,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/028/0,003028,طريقة قياس عمق الثلج,0,مسح الثلوج اليدوي متعدد النقاط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/1,003028,طريقة قياس عمق الثلج,1,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/2,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,2,وسادة الثلج أو ميزان الثلج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/3,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,3,جاما السلبية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/4,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,4,طرق GNSS/GPS,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/5,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,5,توهين الأشعة الكونية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/6,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,6,انعكاس المجال الزمني,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/7-62,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,7-62,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/028/63,003028,قياس مكافئ الماء في الثلج يدويًا عند نقطة واحدة,63,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/029/0,003029,شريط,0,أعلى اليسار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/029/1,003029,شريط,1,الجانب الأيمن,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/029/2-6,003029,شريط,2-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/029/7,003029,شريط,7,مفقود,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/030/0,003030,حالة الهوائي,0,الإرسال,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/030/1,003030,حالة الهوائي,1,استلام,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/030/2-6,003030,حالة الهوائي,2-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/030/7,003030,حالة الهوائي,7,مفقود,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
