Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/21/030,21,بيانات الرادار,021030,نسبة الإشارة إلى الضوضاء,dB,0,-32,8,dB,0,3,,,Operational
bufr4/0/21/031,21,بيانات الرادار,021031,المحتوى المائي السائل المتكامل عموديًا,kg m-2,0,0,7,kg m-2,0,3,,,Operational
bufr4/0/21/036,21,بيانات الرادار,021036,شدة هطول الأمطار بالرادار,m/s,7,0,12,m/s,7,4,,,Operational
bufr4/0/21/041,21,بيانات الرادار,021041,ارتفاع نطاق السطوع,m,-2,0,8,m,-2,3,,,Operational
bufr4/0/21/051,21,بيانات الرادار,021051,قوة الإشارة أعلى من 1 ملي واط,dB,0,-256,8,dB,0,3,,,Operational
bufr4/0/21/062,21,بيانات الرادار,021062,الارتداد الخلفي,dB,2,-5000,13,dB,2,4,,,Operational
bufr4/0/21/063,21,بيانات الرادار,021063,الدقة الإشعاعية (قيمة الضوضاء),%,1,0,10,%,1,4,,,Operational
bufr4/0/21/064,21,بيانات الرادار,021064,تقدير ضوضاء الفوضى,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/065,21,بيانات الرادار,021065,عداد الحزم المفقودة,Numeric,0,-127,8,Numeric,0,3,,,Operational
bufr4/0/21/066,21,بيانات الرادار,021066,بيانات ثقة منتج مقياس تشتت الأمواج,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/21/067,21,بيانات الرادار,021067,بيانات ثقة منتج الرياح,Flag table,0,0,13,Flag table,0,5,,,Operational
bufr4/0/21/068,21,بيانات الرادار,021068,بيانات الثقة لمنتج مقياس الارتفاع بالرادار,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/21/069,21,بيانات الرادار,021069,بيانات الثقة بمنتج SST,Flag table,0,0,10,Flag table,0,4,,,Operational
bufr4/0/21/070,21,بيانات الرادار,021070,بيانات ثقة المنتج SST (SADIST-2),Flag table,0,0,23,Flag table,0,6,,,Operational
bufr4/0/21/071,21,بيانات الرادار,021071,ذروة,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/072,21,بيانات الرادار,021072,حالة معايرة مقياس الارتفاع بالأقمار الصناعية,Flag table,0,0,4,Flag table,0,2,,,Operational
bufr4/0/21/073,21,بيانات الرادار,021073,وضع جهاز قياس الارتفاع بواسطة الأقمار الصناعية,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/21/075,21,بيانات الرادار,021075,شدة طيف الصورة,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/076,21,بيانات الرادار,021076,تمثيل الشدّات,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/21/077,21,بيانات الرادار,021077,تصحيح الارتفاع (الأيونوسفير),m,3,0,14,m,3,5,,,Operational
bufr4/0/21/078,21,بيانات الرادار,021078,تصحيح الارتفاع (طبقة التروبوسفير الجافة),m,3,0,9,m,3,3,,,Operational
bufr4/0/21/079,21,بيانات الرادار,021079,تصحيح الارتفاع (طبقة التروبوسفير الرطبة),m,3,2000,10,m,3,4,,,Operational
bufr4/0/21/080,21,بيانات الرادار,021080,تصحيح الارتفاع (ثابت المعايرة),m,3,0,11,m,3,4,,,Operational
bufr4/0/21/081,21,بيانات الرادار,021081,تصحيح الحلقة المفتوحة (حلقة الارتفاع-الزمن),m,3,0,10,m,3,4,,,Operational
bufr4/0/21/082,21,بيانات الرادار,021082,تصحيح الحلقة المفتوحة (التحكم التلقائي في الكسب),dB,3,-3000,14,dB,3,5,,,Operational
bufr4/0/21/083,21,بيانات الرادار,021083,معايرة الهدف الدافئ,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/084,21,بيانات الرادار,021084,معايرة الهدف البارد,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/085,21,بيانات الرادار,021085,درجة حرارة سطح البحر عبر المسار لفرقة رقم ATSR,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/21/086,21,بيانات الرادار,021086,عدد وحدات البكسل في نقطة النادر فقط، المتوسط,Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/21/087,21,بيانات الرادار,021087,عدد وحدات البكسل في العرض المزدوج، المتوسط,Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/21/088,21,بيانات الرادار,021088,الارتداد الخلفي الرطب,dB,2,-5000,13,dB,2,4,,,Operational
bufr4/0/21/091,21,بيانات الرادار,021091,طيف دوبلر لإشارة الرادار اللحظة الصفرية,dB,0,-100,8,dB,0,3,,,Operational
bufr4/0/21/092,21,بيانات الرادار,021092,طيف دوبلر للحظة الصفر لإشارة RASS، بالإشارة إلى إشارة RASS.,dB,0,-100,8,dB,0,3,,,Operational
bufr4/0/21/093,21,بيانات الرادار,021093,ذروة نطاق Ku,Numeric,3,0,16,Numeric,3,5,,,Operational
bufr4/0/21/094,21,بيانات الرادار,021094,ذروة نطاق S,Numeric,3,0,16,Numeric,3,5,,,Operational
bufr4/0/21/095,21,بيانات الرادار,021095,معامل Kp A,Numeric,6,0,20,Numeric,6,7,,,Operational
bufr4/0/21/096,21,بيانات الرادار,021096,معامل Kp B,Numeric,6,0,20,Numeric,6,7,,,Operational
bufr4/0/21/097,21,بيانات الرادار,021097,معامل Kp C,Numeric,6,0,20,Numeric,6,7,,,Operational
bufr4/0/21/101,21,بيانات الرادار,021101,عدد غموض المتجهات,Numeric,0,0,3,Numeric,0,1,,,Operational
bufr4/0/21/102,21,بيانات الرادار,021102,مؤشر اتجاه الرياح المختار,Numeric,0,0,3,Numeric,0,1,,,Operational
bufr4/0/21/103,21,بيانات الرادار,021103,إجمالي عدد قياسات سيجما-0,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/21/104,21,بيانات الرادار,021104,احتمالية محسوبة للحل,Numeric,3,-30000,15,Numeric,3,5,,,Operational
bufr4/0/21/105,21,بيانات الرادار,021105,المقطع العرضي للرادار المُطَبَّع,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/106,21,بيانات الرادار,021106,معامل التباين لـ Kp (ألفا),Numeric,3,0,14,Numeric,3,5,,,Operational
bufr4/0/21/107,21,بيانات الرادار,021107,معامل التباين لـ Kp (بيتا),Numeric,8,0,16,Numeric,8,5,,,Operational
bufr4/0/21/109,21,بيانات الرادار,021109,جودة خلية متجه الرياح SEAWINDS,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/21/110,21,بيانات الرادار,021110,عدد سيجما-0 للشعاع الداخلي (أمام القمر الصناعي),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/111,21,بيانات الرادار,021111,عدد σ0 للشعاع الخارجي (أمام القمر الصناعي),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/112,21,بيانات الرادار,021112,عدد إشارة سيجما-0 داخل الشعاع (خلف القمر الصناعي),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/113,21,بيانات الرادار,021113,عدد قيمة سيجما-0 للشعاع الخارجي (خلف القمر الصناعي),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/114,21,بيانات الرادار,021114,معامل التباين لـ Kp (جاما),dB,3,-140000,18,dB,3,6,,,Operational
bufr4/0/21/115,21,بيانات الرادار,021115,جودة سيغما-0 لـ SEAWINDS,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/21/116,21,بيانات الرادار,021116,وضع SEAWINDS sigma-0,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/21/117,21,بيانات الرادار,021117,ضبط الجودة لتباين سيغما-0,Numeric,2,0,16,Numeric,2,5,,,Operational
bufr4/0/21/118,21,بيانات الرادار,021118,تصحيح التوهين على سيجما-0,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/119,21,بيانات الرادار,021119,وظيفة النموذج الجيوفيزيائي لمقياس تشتت الرياح,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/21/120,21,بيانات الرادار,021120,احتمالية هطول الأمطار,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/121,21,بيانات الرادار,021121,مؤشر الأمطار SEAWINDS NOF,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/122,21,بيانات الرادار,021122,تصحيح التوهين على سيجما-0 (من tB),dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/123,21,بيانات الرادار,021123,المقطع العرضي للرادار المُطَبَّع SEAWINDS,dB,2,-30000,15,dB,2,5,,,Operational
bufr4/0/21/128,21,بيانات الرادار,021128,عدد النقاط الصالحة في الثانية المستخدمة لاستخلاص المعايير السابقة,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/130,21,بيانات الرادار,021130,الطاقة الكلية للطيف,Numeric,6,0,28,Numeric,6,9,,,Operational
bufr4/0/21/131,21,بيانات الرادار,021131,طاقة الطيف القصوى,Numeric,6,0,28,Numeric,6,9,,,Operational
bufr4/0/21/132,21,بيانات الرادار,021132,اتجاه الحد الأقصى للطيف على شبكة ذات دقة أعلى,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/21/133,21,بيانات الرادار,021133,طول موجي لأقصى طيف على شبكة ذات دقة أعلى,m,3,0,29,m,3,9,,,Operational
bufr4/0/21/134,21,بيانات الرادار,021134,دقة المدى لطيف تغاير التباين كريس,rad/m,3,0,19,rad/m,3,6,,,Operational
bufr4/0/21/135,21,بيانات الرادار,021135,الجزء الحقيقي من أطياف التقاطع شبكة قطبية عدد الحاويات,Numeric,3,-524288,20,Numeric,3,7,,,Operational
bufr4/0/21/136,21,بيانات الرادار,021136,الجزء التخيلي من أطياف التقاطع الشبكي القطبي عدد الحاويات,Numeric,3,-524288,20,Numeric,3,7,,,Operational
bufr4/0/21/137,21,بيانات الرادار,021137,معامل التبعثر الخلفي للمحيط المصحح في نطاق Ku,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/138,21,بيانات الرادار,021138,معامل التشتت الخلفي للمحيط المصحح نطاق كيو القياسي,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/139,21,بيانات الرادار,021139,تصحيح الشبكة Ku Band الآلي لأداة AGC,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/140,21,بيانات الرادار,021140,معامل التبعثر الخلفي للمحيط المصحح في نطاق S,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/141,21,بيانات الرادار,021141,معامل التبعثر الخلفي للمحيط المصحح لشريط Std S,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/142,21,بيانات الرادار,021142,تصحيح صافي الأدوات لشبكة النطاق S من أجل التحكم التلقائي في الكسب (AGC),dB,2,-1024,11,dB,2,4,,,Operational
bufr4/0/21/143,21,بيانات الرادار,021143,تخفيف الأمطار في نطاق Ku,dB,2,-1073741824,31,dB,2,10,,,Operational
bufr4/0/21/144,21,بيانات الرادار,021144,علم المطر لمقياس الارتفاع,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/21/145,21,بيانات الرادار,021145,التحكم التلقائي في الكسب لنطاق Ku,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/146,21,بيانات الرادار,021146,نظام التحكم التلقائي في الكسب نطاق Ku لـ RMS,dB,2,0,8,dB,2,3,,,Operational
bufr4/0/21/147,21,بيانات الرادار,021147,عدد النقاط الصالحة للتحكم التلقائي في الكسب لنطاق Ku,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/21/148,21,بيانات الرادار,021148,علم اختلاف الحافة الخلفية,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/21/150,21,بيانات الرادار,021150,تحديد موقع الحزمة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/151,21,بيانات الرادار,021151,التقدير الخطأ في سيجما-0 عند زاوية سقوط 40 درجة,dB,2,0,9,dB,2,3,,,Operational
bufr4/0/21/152,21,بيانات الرادار,021152,ميل عند زاوية سقوط 40 درجة,dB/deg,2,-80,7,dB/deg,2,2,,,Operational
bufr4/0/21/153,21,بيانات الرادار,021153,الخطأ المُقدر في الميل عند زاوية سقوط تبلغ 40 درجة,dB/deg,2,-40,6,dB/deg,2,2,,,Operational
bufr4/0/21/154,21,بيانات الرادار,021154,حساسية رطوبة التربة,dB,2,0,12,dB,2,4,,,Operational
bufr4/0/21/155,21,بيانات الرادار,021155,جودة خلية متجه الرياح,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/21/156,21,بيانات الرادار,021156,المسافة الخلفية,Numeric,1,-4096,13,Numeric,1,4,,,Operational
bufr4/0/21/157,21,بيانات الرادار,021157,الخسارة لكل وحدة طول من الغلاف الجوي المستخدم,dB/m,10,0,22,dB/m,10,7,,,Operational
bufr4/0/21/158,21,بيانات الرادار,021158,تقدير جودة مؤشر Kp لـ ASCAT,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/159,21,بيانات الرادار,021159,قابلية استخدام ASCAT sigma-0,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/160,21,بيانات الرادار,021160,استخدام ASCAT للبيانات الاصطناعية,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/161,21,بيانات الرادار,021161,كمية بيانات ASCAT الاصطناعية,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/162,21,بيانات الرادار,021162,جودة مدار واتجاه القمر الصناعي ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/163,21,بيانات الرادار,021163,تلوث انعكاس مصفوفة الطاقة الشمسية ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/164,21,بيانات الرادار,021164,وجود و جودة بيانات القياس عن بُعد ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/165,21,بيانات الرادار,021165,وظيفة المرجع المستنبط من ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/166,21,بيانات الرادار,021166,جزء الأرض,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/167,21,بيانات الرادار,021167,احتمالية تشتت الضوء تحت السطح,%,0,0,7,%,0,3,,,Operational
bufr4/0/21/169,21,بيانات الرادار,021169,مؤشر وجود الجليد,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/170,21,بيانات الرادار,021170,معامل التبعثر الخلفي للمحيط المصحح في نطاق C,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/171,21,بيانات الرادار,021171,معامل التبعثر الخلفي للمحيط المصحح لنطاق C لنظام RMS,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/172,21,بيانات الرادار,021172,تصحيح صافي النطاق C للأداة لـ AGC,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/173,21,بيانات الرادار,021173,التحكم التلقائي في الكسب لنطاق C,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/174,21,بيانات الرادار,021174,التحكم التلقائي في كسب النطاق C لنظام RMS,dB,2,0,9,dB,2,3,,,Operational
bufr4/0/21/175,21,بيانات الرادار,021175,عدد النقاط الصالحة للتحكم التلقائي في الكسب لنطاق C,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/21/176,21,بيانات الرادار,021176,تصحيح تباين التردد العالي,m,3,0,16,m,3,5,,,Operational
bufr4/0/21/177,21,بيانات الرادار,021177,معامل التشتت الخلفي المصحح لـ OCOG,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/178,21,بيانات الرادار,021178,معامل التبعثر الخلفي لـ STD بتردد 20 هرتز OCOG,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/179,21,بيانات الرادار,021179,عدد النقاط الصالحة بتردد 20 هرتز لمعامل التشتت الخلفي OCOG,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/180,21,بيانات الرادار,021180,عدد النقاط الصالحة بتردد 20 هرتز لمعامل التشتت الخلفي للمحيط,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/181,21,بيانات الرادار,021181,معامل التبعثر الخلفي للمحيط عند 20 هرتز,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/182,21,بيانات الرادار,021182,ذروة نطاق Ku عند 20 هرتز,Numeric,3,0,16,Numeric,3,5,,,Operational
bufr4/0/21/183,21,بيانات الرادار,021183,معامل التشتت الخلفي للمحيط المصحح لنطاق محدد,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/184,21,بيانات الرادار,021184,معامل التشتت الخلفي للمحيط المصحح لشريط محدد STD,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/185,21,بيانات الرادار,021185,تصحيح آلي محدد لشبكة النطاق لأداة AGC,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/186,21,بيانات الرادار,021186,التحكم التلقائي في الكسب لنطاق محدد,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/187,21,بيانات الرادار,021187,التحكم التلقائي في كسب النطاق المحدد لـ RMS,dB,2,0,8,dB,2,3,,,Operational
bufr4/0/21/188,21,بيانات الرادار,021188,عدد النقاط الصالحة للتحكم التلقائي في كسب نطاق محدد,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/21/189,21,بيانات الرادار,021189,معامل التشتت الخلفي المصحح لـ OCOG (المرجع السلبي),dB,2,-32768,16,dB,2,6,"Certainly! Please provide the text you would like me to translate, along with any glossary terms or translation memory examples you'd like me to follow.",11,Operational
