Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/12/014/2/312011,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,312011,(معلومات المدار، الجزء الأول),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/3/105056,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,105056,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/4/301023,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,301023,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/5/005042,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,005042,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/6/005052,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,005052,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/7/312012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,312012,درجات حرارة السطوع HIRS - القنوات 1-19,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/8/312013,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312014,بيانات القمر الصناعي HIRS,,312013,درجات حرارة السطوع HIRS - القنوات 1-19,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/1/109011,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,109011,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/2/301023,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,301023,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/3/005042,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,005042,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/4/005052,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,005052,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/5/202129,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,202129,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/6/201132,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,201132,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/7/101004,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,101004,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/8/012063,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,012063,درجة حرارة السطوع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/9/202000,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,202000,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/10/201000,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312015,درجات حرارة السطوع MSU - القنوات 1-4,,201000,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/016/1/312010,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312016,بيانات القمر الصناعي MSU,,312010,(معلومات المدار، الجزء الأول),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/016/2/312011,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312016,بيانات القمر الصناعي MSU,,312011,(معلومات المدار، الجزء الأول),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/016/3/312015,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312016,بيانات القمر الصناعي MSU,,312015,درجات حرارة السطوع MSU - القنوات 1-4,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/1/109008,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,109008,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/2/301023,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,301023,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/3/005042,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,005042,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/4/005052,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,005052,رقم القناة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/5/202129,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,202129,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/6/201132,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,201132,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/7/101003,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,101003,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/8/012063,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,012063,درجة حرارة السطوع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/9/202000,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,202000,تغيير المقياس,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/10/201000,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312017,درجات حرارة السطوع MSU - القنوات 1-4,,201000,استبدال عرض البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/018/1/312010,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312018,بيانات القمر الصناعي MSU,,312010,(معلومات المدار، الجزء الأول),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/018/2/312011,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312018,بيانات القمر الصناعي MSU,,312011,(معلومات المدار، الجزء الأول),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/018/3/312017,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312018,بيانات القمر الصناعي MSU,,312017,درجات حرارة السطوع MSU - القنوات 1-4,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/1/301047,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,301047,رأس منتج ERS,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/2/301048,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,301048,معلمات الرادار,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/3/015015,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,015015,أقصى مكون طيفي للصورة قبل التطبيع,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/4/029002,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,029002,نوع شبكة الإحداثيات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/5/021076,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,021076,تمثيل الشدات,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/6/106012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,106012,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/7/201129,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,201129,استبدال عرض البيانات,طولها 8 بتات,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/8/006030,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,006030,عدد الموجة (الطيفي),,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/9/201000,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,201000,استبدال عرض البيانات,إلغاء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/10/102012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,102012,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/11/005030,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,005030,الاتجاه (الطيفي),,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/12/021075,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,021075,شدة طيف الصورة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/13/021066,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312019,منتج مقياس تشتت الموجة مع تغيير العرض لرقم الموجة (الطيفي),,021066,بيانات ثقة منتج مقياس تشتت الموجات,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/020/1/301047,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,301047,رأس منتج ERS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/2/301048,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,301048,معلمات الرادار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/3/015015,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,015015,أقصى مكون طيفي للصورة قبل التطبيع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/4/029002,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,029002,نوع شبكة الإحداثيات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/5/021076,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,021076,تمثيل الشدات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/6/104012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,104012,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/7/006030,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,006030,عدد الموجة (الطيفي),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/8/102012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,102012,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/9/005030,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,005030,الاتجاه (الطيفي),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/10/021075,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,021075,شدة طيف الصورة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/11/021066,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312020,منتج مقياس تشتت الموجات,,021066,بيانات ثقة منتج مقياس تشتت الموجات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/1/301047,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312021,منتج مقياس تشتت الموجات,,301047,رأس منتج ERS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/2/101003,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312021,منتج مقياس تشتت الموجات,,101003,كرر 5 أوصاف مرتين,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/3/301049,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312021,منتج مقياس تشتت الموجات,,301049,بيانات شعاع الرادار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/4/011012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312021,منتج مقياس تشتت الموجات,,011012,سرعة الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/5/011011,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312021,منتج مقياس تشتت الموجات,,011011,اتجاه الرياح النموذجي على ارتفاع 10 أمتار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/6/021067,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312021,منتج مقياس تشتت الموجات,,021067,بيانات الثقة لمنتج الرياح,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/022/1/301047,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,301047,رأس منتج ERS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/2/008022,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,008022,العدد الإجمالي (فيما يتعلق بالتراكم أو المتوسط),الرقم في المتوسط,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/022/3/011012,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,011012,سرعة الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/4/011050,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,011050,الانحراف المعياري لاتجاه الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/5/022070,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,022070,ارتفاع الموجة الكبير,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/6/022026,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,022026,الانحراف المعياري لارتفاع الموجة المميزة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/022/7/312041,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,312041,الارتفاع أو العلو,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/8/010050,12,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),312022,مقياس الارتفاع الراداري,,010050,الانحراف المعياري للارتفاع,,,,Operational,"AI Translator: azure, Glossary Not Used"
