Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/02/007/8,002007,نوع المستشعر لجهاز قياس مستوى الماء,8,صوتي (مع أنبوب صوتي),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/007/9,002007,نوع المستشعر لجهاز قياس مستوى الماء,9,صوتي (في الهواء الطلق),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/007/10-62,002007,نوع المستشعر لجهاز قياس مستوى الماء,10-62,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/007/63,002007,نوع المستشعر لجهاز قياس مستوى الماء,63,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/0,002008,نوع المنصة البحرية,0,منصة ثابتة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/1,002008,نوع المنصة البحرية,1,سفينة حفر بحرية متنقلة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/2,002008,نوع المنصة البحرية,2,منصة الرفع,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/3,002008,نوع المنصة البحرية,3,منصة شبه مغمورة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/4,002008,نوع المنصة البحرية,4,وحدة الإنتاج والتخزين والتفريغ العائمة (FPSO),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/5,002008,نوع المنصة البحرية,5,سفينة منارة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/6-14,002008,نوع المنصة البحرية,6-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/008/15,002008,نوع المنصة البحرية,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/009/0,002009,خوارزمية الهباء الجوي MODIS,0,انعكاسات مصححة للأرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/009/1,002009,خوارزمية الهباء الجوي MODIS,1,أفضل حل للمحيط,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/009/2,002009,خوارزمية الهباء الجوي MODIS,2,حل متوسط المحيط,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/009/3-14,002009,خوارزمية الهباء الجوي MODIS,3-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/009/15,002009,خوارزمية الهباء الجوي MODIS,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/011,002011,نوع الراديوسوندي,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/012,002012,طريقة حساب الراديوسوندي,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/0,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,0,لا يوجد تصحيح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/1,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,1,تصحيح CIMO الشمسي وتصحيح CIMO للأشعة تحت الحمراء,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/2,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,2,تصحيح CIMO الشمسي وتصحيح CIMO للأشعة تحت الحمراء,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/3,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,3,تصحيح CIMO الشمسي وتصحيح CIMO للأشعة تحت الحمراء,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/4,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,4,تم تصحيح الإشعاع الشمسي والأشعة تحت الحمراء تلقائيًا بواسطة نظام الراديوسوند.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/5,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,5,تم تصحيح الإشعاع الشمسي والأشعة تحت الحمراء تلقائيًا بواسطة نظام الراديوسوند.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/6,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,6,تم تصحيح الإشعاع الشمسي والأشعة تحت الحمراء كما هو محدد حسب الدولة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/7,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,7,تم تصحيح الإشعاع الشمسي والأشعة تحت الحمراء كما هو محدد حسب الدولة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/8,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,8,تم تصحيح الإشعاع الشمسي والأشعة تحت الحمراء كما هو محدد بواسطة GRUAN,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/9,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,9,تم تصحيح الإشعاع الشمسي والأشعة تحت الحمراء كما هو محدد بواسطة GRUAN,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/10-14,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,10-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/013/15,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/014,002014,تقنية التتبع/حالة النظام المستخدم,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/0,002015,اكتمال الراديوسوندي,0,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/1,002015,اكتمال الراديوسوندي,1,راديوسوندي الضغط فقط,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/2,002015,اكتمال الراديوسوندي,2,راديوسوندي بدون ضغط مع جهاز إرسال واستقبال,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/3,002015,اكتمال الراديوسوندي,3,راديوسوندي الضغط فقط مع عاكس راداري,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/4,002015,اكتمال الراديوسوندي,4,راديوسوندي بدون ضغط مع جهاز إرسال واستقبال,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/5,002015,اكتمال الراديوسوندي,5,راديوسوندي الضغط فقط مع عاكس راداري,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/6-14,002015,اكتمال الراديوسوندي,6-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/015/15,002015,اكتمال الراديوسوندي,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/016/1,002016,تكوين الراديوسوندي,1,منظم القطار,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/016/2,002016,تكوين الراديوسوندي,2,وحدة الضوء,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/016/3,002016,تكوين الراديوسوندي,3,مظلة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/016/4,002016,تكوين الراديوسوندي,4,إطلاق السطح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/016/All-5,002016,تكوين الراديوسوندي,All 5,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/0,002017,خوارزميات التصحيح لقياسات الرطوبة,0,لا يوجد تصحيح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/1,002017,خوارزميات التصحيح لقياسات الرطوبة,1,تصحيح التأخير الزمني المقدم من قبل الشركة المصنعة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/2,002017,خوارزميات التصحيح لقياسات الرطوبة,2,تصحيح الإشعاع الشمسي المقدم من الشركة المصنعة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/3,002017,خوارزميات التصحيح لقياسات الرطوبة,3,الإشعاع الشمسي وتصحيح التأخير الزمني المقدم من قبل الشركة المصنعة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/4-6,002017,خوارزميات التصحيح لقياسات الرطوبة,4-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/7,002017,خوارزميات التصحيح لقياسات الرطوبة,7,الإشعاع الشمسي وتصحيح التأخير الزمني المقدم من قبل الشركة المصنعة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/8-30,002017,خوارزميات التصحيح لقياسات الرطوبة,8-30,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/017/31,002017,خوارزميات التصحيح لقياسات الرطوبة,31,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/019,002019,أدوات الأقمار الصناعية,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/0,002020,تصنيف الأقمار الصناعية,0,نيمبوس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/1,002020,تصنيف الأقمار الصناعية,1,في تي بي آر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/2,002020,تصنيف الأقمار الصناعية,2,تيروس 1 (تيروس، NOAA-6 إلى NOAA-13),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/3,002020,تصنيف الأقمار الصناعية,3,تيروس 1 (تيروس، NOAA-6 إلى NOAA-13),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/4,002020,تصنيف الأقمار الصناعية,4,نيون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/10,002020,تصنيف الأقمار الصناعية,10,إيوس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/20,002020,تصنيف الأقمار الصناعية,20,جي بي إم-كور,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/31,002020,تصنيف الأقمار الصناعية,31,دي إم إس بي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/61,002020,تصنيف الأقمار الصناعية,61,نظام EUMETSAT القطبي (EPS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/62,002020,تصنيف الأقمار الصناعية,62,نظام EUMETSAT القطبي (EPS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/91,002020,تصنيف الأقمار الصناعية,91,نظام تخطيط الموارد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/92,002020,تصنيف الأقمار الصناعية,92,القمر الصناعي Sentinel-3,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/121,002020,تصنيف الأقمار الصناعية,121,أديـوس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/122,002020,تصنيف الأقمار الصناعية,122,جي سي أو إم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/241,002020,تصنيف الأقمار الصناعية,241,يذهب,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/251,002020,تصنيف الأقمار الصناعية,251,المناطق الاستوائية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/261,002020,تصنيف الأقمار الصناعية,261,جيسون,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/271,002020,تصنيف الأقمار الصناعية,271,جي إم إس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/272,002020,تصنيف الأقمار الصناعية,272,إم تي سات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/273,002020,تصنيف الأقمار الصناعية,273,هيماواري,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/281,002020,تصنيف الأقمار الصناعية,281,نظام إدارة الاتصالات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/301,002020,تصنيف الأقمار الصناعية,301,إنسات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/331,002020,تصنيف الأقمار الصناعية,331,برنامج التشغيل METEOSAT (MOP),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/332,002020,تصنيف الأقمار الصناعية,332,برنامج الانتقال METEOSAT (MTP),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/333,002020,تصنيف الأقمار الصناعية,333,برنامج الجيل الثاني METEOSAT (MSG),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/334,002020,تصنيف الأقمار الصناعية,334,برنامج الجيل الثاني METEOSAT (MSG),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/351,002020,تصنيف الأقمار الصناعية,351,جومس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/352,002020,تصنيف الأقمار الصناعية,352,ميتيور-M N2,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/380,002020,تصنيف الأقمار الصناعية,380,FY-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/381,002020,تصنيف الأقمار الصناعية,381,FY-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/382,002020,تصنيف الأقمار الصناعية,382,FY-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/383,002020,تصنيف الأقمار الصناعية,383,FY-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/384-400,002020,تصنيف الأقمار الصناعية,384-400,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/401,002020,تصنيف الأقمار الصناعية,401,نظام تحديد المواقع العالمي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/402,002020,تصنيف الأقمار الصناعية,402,غلوناس,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/403,002020,تصنيف الأقمار الصناعية,403,جاليليو,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/404,002020,تصنيف الأقمار الصناعية,404,نظام بيدو للملاحة عبر الأقمار الصناعية (BDS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/405,002020,تصنيف الأقمار الصناعية,405,نظام الأقمار الصناعية شبه السمتية (QZSS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/406-510,002020,تصنيف الأقمار الصناعية,406-510,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/020/511,002020,تصنيف الأقمار الصناعية,511,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/1,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,1,جهاز قياس الصوت بالأشعة تحت الحمراء عالي الدقة (HIRS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/2,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,2,وحدة استشعار الموجات الدقيقة (MSU),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/3,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,3,وحدة قياس طبقة الستراتوسفير (SSU),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/4,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,4,وضع الرياح لجهاز الميكروويف المتقدم (AMI),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/5,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,5,وضع الصورة لجهاز الميكروويف المتقدم (AMI),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/6,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,6,وضع الصورة لجهاز الميكروويف المتقدم (AMI),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/7,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,7,مقياس الارتفاع الراداري,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/8,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,8,مقياس الإشعاع المسحي على طول المسار (ATSR),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/021/All-9,002021,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,All 9,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/02/022/1,002022,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,1,تقنية المعالجة غير محددة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
