Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/19/100/8,019100,الفترة الزمنية لحساب حركة الإعصار المداري,8,خلال الساعتين السابقتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/100/9,019100,الفترة الزمنية لحساب حركة الإعصار المداري,9,خلال فترة تزيد عن 6 ساعات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/100/10,019100,الفترة الزمنية لحساب حركة الإعصار المداري,10,غير محدد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/100/11-14,019100,الفترة الزمنية لحساب حركة الإعصار المداري,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/100/15,019100,الفترة الزمنية لحساب حركة الإعصار المداري,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/0,019101,دقة موقع مركز الإعصار المداري,0,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/1,019101,دقة موقع مركز الإعصار المداري,1,عين مرئية على شاشة الرادار، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/101/2,019101,دقة موقع مركز الإعصار المداري,2,عين مرئية على شاشة الرادار، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/3,019101,دقة موقع مركز الإعصار المداري,3,عين مرئية على شاشة الرادار، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/4,019101,دقة موقع مركز الإعصار المداري,4,موضع المركز داخل المنطقة التي يغطيها نطاق الرادار، التحديد باستخدام التراكب الحلزوني، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/101/5,019101,دقة موقع مركز الإعصار المداري,5,موضع المركز داخل المنطقة التي يغطيها نطاق الرادار، التحديد باستخدام التراكب الحلزوني، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/6,019101,دقة موقع مركز الإعصار المداري,6,موضع المركز داخل المنطقة التي يغطيها نطاق الرادار، التحديد باستخدام التراكب الحلزوني، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/7,019101,دقة موقع مركز الإعصار المداري,7,موضع المركز داخل المنطقة التي يغطيها نطاق الرادار، التحديد باستخدام التراكب الحلزوني، الدقة جيدة (ضمن 10 كم),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/8-9,019101,دقة موقع مركز الإعصار المداري,8-9,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/10,019101,دقة موقع مركز الإعصار المداري,10,الدقة غير محددة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/101/11-14,019101,دقة موقع مركز الإعصار المداري,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/101/15,019101,دقة موقع مركز الإعصار المداري,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/102/0,019102,شكل وتعريف عين الإعصار الاستوائي,0,دائري,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/102/1,019102,شكل وتعريف عين الإعصار الاستوائي,1,إهليلجي - المحور الصغير لا يقل عن 3/4 طول المحور الكبير,محدد جيدًا,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/102/2,019102,شكل وتعريف عين الإعصار الاستوائي,2,إهليلجي - المحور الصغير لا يقل عن 3/4 طول المحور الكبير,محدد جيدًا,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/102/3,019102,شكل وتعريف عين الإعصار الاستوائي,3,عين مزدوجة ظاهرة,محدد جيدًا,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/102/4,019102,شكل وتعريف عين الإعصار الاستوائي,4,شكل آخر,محدد جيدًا,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/102/5,019102,شكل وتعريف عين الإعصار الاستوائي,5,غير محدد بوضوح,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/102/6,019102,شكل وتعريف عين الإعصار الاستوائي,6,غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/102/7,019102,شكل وتعريف عين الإعصار الاستوائي,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/0,019103,شكل وتعريف عين الإعصار الاستوائي,0,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/1,019103,شكل وتعريف عين الإعصار الاستوائي,1,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/2,019103,شكل وتعريف عين الإعصار الاستوائي,2,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/3,019103,شكل وتعريف عين الإعصار الاستوائي,3,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/4,019103,شكل وتعريف عين الإعصار الاستوائي,4,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/5,019103,شكل وتعريف عين الإعصار الاستوائي,5,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/6,019103,شكل وتعريف عين الإعصار الاستوائي,6,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/7,019103,شكل وتعريف عين الإعصار الاستوائي,7,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/8,019103,شكل وتعريف عين الإعصار الاستوائي,8,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/9,019103,شكل وتعريف عين الإعصار الاستوائي,9,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/10,019103,شكل وتعريف عين الإعصار الاستوائي,10,غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/11-14,019103,شكل وتعريف عين الإعصار الاستوائي,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/103/15,019103,شكل وتعريف عين الإعصار الاستوائي,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/0,019104,تغير في طبيعة العين خلال 30 دقيقة,0,أصبحت العين مرئية لأول مرة خلال الـ 30 دقيقة الماضية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/104/1,019104,تغير في طبيعة العين خلال 30 دقيقة,1,لا يوجد تغيير كبير في خصائص أو حجم العين.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/104/2,019104,تغير في طبيعة العين خلال 30 دقيقة,2,لا يوجد تغيير كبير في خصائص أو حجم العين.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/3,019104,تغير في طبيعة العين خلال 30 دقيقة,3,لا يوجد تغيير كبير في خصائص أو حجم العين.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/4,019104,تغير في طبيعة العين خلال 30 دقيقة,4,لا يوجد تغيير كبير في خصائص أو حجم العين.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/5,019104,تغير في طبيعة العين خلال 30 دقيقة,5,أصبحت العين أقل وضوحًا وانخفض حجمها.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/104/6,019104,تغير في طبيعة العين خلال 30 دقيقة,6,أصبحت العين أقل وضوحًا وانخفض حجمها.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/7,019104,تغير في طبيعة العين خلال 30 دقيقة,7,أصبحت العين أقل وضوحًا وانخفض حجمها.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/8,019104,تغير في طبيعة العين خلال 30 دقيقة,8,أصبحت العين أقل وضوحًا وانخفض حجمها.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/9,019104,تغير في طبيعة العين خلال 30 دقيقة,9,أصبحت العين أقل وضوحًا وانخفض حجمها.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/10,019104,تغير في طبيعة العين خلال 30 دقيقة,10,لا يمكن تحديد التغيير في خصائص وحجم العين.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/104/11-14,019104,تغير في طبيعة العين خلال 30 دقيقة,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/104/15,019104,تغير في طبيعة العين خلال 30 دقيقة,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/0,019105,المسافة بين نهاية الشريط الحلزوني والمركز,0,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/1,019105,المسافة بين نهاية الشريط الحلزوني والمركز,1,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/2,019105,المسافة بين نهاية الشريط الحلزوني والمركز,2,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/3,019105,المسافة بين نهاية الشريط الحلزوني والمركز,3,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/4,019105,المسافة بين نهاية الشريط الحلزوني والمركز,4,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/5,019105,المسافة بين نهاية الشريط الحلزوني والمركز,5,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/6,019105,المسافة بين نهاية الشريط الحلزوني والمركز,6,أقل من 50 كم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/7,019105,المسافة بين نهاية الشريط الحلزوني والمركز,7,800 كم أو أكثر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/105/8-9,019105,المسافة بين نهاية الشريط الحلزوني والمركز,8-9,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/10,019105,المسافة بين نهاية الشريط الحلزوني والمركز,10,مشكوك فيه أو غير محدد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/105/11-14,019105,المسافة بين نهاية الشريط الحلزوني والمركز,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/105/15,019105,المسافة بين نهاية الشريط الحلزوني والمركز,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/0,019107,الفترة الزمنية لحساب حركة الإعصار المداري,0,ساعة واحدة أو أقل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/1,019107,الفترة الزمنية لحساب حركة الإعصار المداري,1,ساعة واحدة أو أقل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/2,019107,الفترة الزمنية لحساب حركة الإعصار المداري,2,من ساعتين إلى أقل من ثلاث ساعات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/107/3,019107,الفترة الزمنية لحساب حركة الإعصار المداري,3,من ساعتين إلى أقل من ثلاث ساعات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/4,019107,الفترة الزمنية لحساب حركة الإعصار المداري,4,من ساعتين إلى أقل من ثلاث ساعات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/5,019107,الفترة الزمنية لحساب حركة الإعصار المداري,5,من ساعتين إلى أقل من ثلاث ساعات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/6,019107,الفترة الزمنية لحساب حركة الإعصار المداري,6,من ساعتين إلى أقل من ثلاث ساعات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/7,019107,الفترة الزمنية لحساب حركة الإعصار المداري,7,أكثر من 18 ساعة ولكن 24 ساعة على الأكثر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/8,019107,الفترة الزمنية لحساب حركة الإعصار المداري,8,أكثر من 18 ساعة ولكن 24 ساعة على الأكثر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/9,019107,الفترة الزمنية لحساب حركة الإعصار المداري,9,من ساعتين إلى أقل من ثلاث ساعات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/10-14,019107,الفترة الزمنية لحساب حركة الإعصار المداري,10-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/107/15,019107,الفترة الزمنية لحساب حركة الإعصار المداري,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/108/0,019108,دقة موقع مركز الإعصار المداري,0,مركز الإعصار داخل نطاق 10 كم من الموقع المرسل.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/108/1,019108,دقة موقع مركز الإعصار المداري,1,مركز الإعصار داخل نطاق 10 كم من الموقع المرسل.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/108/2,019108,دقة موقع مركز الإعصار المداري,2,مركز الإعصار داخل نطاق 10 كم من الموقع المرسل.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/108/3,019108,دقة موقع مركز الإعصار المداري,3,مركز الإعصار داخل نطاق 10 كم من الموقع المرسل.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/108/4,019108,دقة موقع مركز الإعصار المداري,4,مركز الإعصار داخل نطاق 10 كم من الموقع المرسل.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/108/5,019108,دقة موقع مركز الإعصار المداري,5,مركز الإعصار داخل نطاق 10 كم من الموقع المرسل.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/108/6,019108,دقة موقع مركز الإعصار المداري,6,مركز الإعصار غير محدد.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/108/7,019108,دقة موقع مركز الإعصار المداري,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/0,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,0,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/109/1,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,1,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/2,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,2,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/3,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,3,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/4,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,4,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/5,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,5,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/6,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,6,أقل من درجة واحدة من خط العرض,,,,,Operational ,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/7,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,7,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/8,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,8,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/9,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,9,أقل من درجة واحدة من خط العرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/10,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,10,غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/11-14,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/109/15,019109,القطر المتوسط للسحب الملبدة للإعصار المداري,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/0,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,0,كثير من الضعف,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/110/1,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,1,كثير من الضعف,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/2,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,2,لا تغيير,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/3,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,3,تكثيف,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/4,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,4,تكثيف,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/5-8,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,5-8,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/9,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,9,لم يُلاحظ سابقًا,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/110/10,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,10,غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/11-14,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,11-14,غير مستخدم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/110/15,019110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/113/1,019113,نوع نمط السحابة لرقم DT,1,شريط منحني,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/2,019113,نوع نمط السحابة لرقم DT,2,قصّ,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/3,019113,نوع نمط السحابة لرقم DT,3,عين,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/4,019113,نوع نمط السحابة لرقم DT,4,عين الشريط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/5,019113,نوع نمط السحابة لرقم DT,5,السحب الكثيفة المركزية (CDO),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/6,019113,نوع نمط السحابة لرقم DT,6,المركز المدمج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/7,019113,نوع نمط السحابة لرقم DT,7,غطاء بارد مركزي (CCC),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/113/8-14,019113,نوع نمط السحابة لرقم DT,8-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/113/15,019113,نوع نمط السحابة لرقم DT,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/117/1,019117,نوع صورة السحابة من رقم PT,1,شريط منحني,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/117/2,019117,نوع صورة السحابة من رقم PT,2,ب (CDO),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/117/3,019117,نوع صورة السحابة من رقم PT,3,ج (قصّ),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/117/4-6,019117,نوع صورة السحابة من رقم PT,4-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/117/7,019117,نوع صورة السحابة من رقم PT,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/119/1,019119,نوع الرقم T النهائي,1,رقم-DT,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/119/2,019119,نوع الرقم T النهائي,2,رقم PT,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/119/3,019119,نوع الرقم T النهائي,3,رقم-MET,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/19/119/4-6,019119,نوع الرقم T النهائي,4-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/19/119/7,019119,نوع الرقم T النهائي,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
