Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/22/040,22,عناصر علم المحيطات,022040,الارتفاع المتبقي للمد والجزر الناتج عن الأرصاد الجوية (الاندفاع أو الإزاحة),m,3,-5000,14,m,3,5,"To provide an accurate translation, I would need the specific text you want translated, along with the glossary terms and translation memory examples you mentioned. Could you please share the full details?",55,Operational
bufr4/0/22/041,22,عناصر علم المحيطات,022041,درجة حرارة سطح البحر (المتوسط المتحرك لمدة 15 يومًا),K,1,0,12,K,1,4,,,Operational
bufr4/0/22/042,22,عناصر علم المحيطات,022042,درجة حرارة البحر/الماء,K,1,0,12,K,1,4,,,Operational
bufr4/0/22/043,22,عناصر علم المحيطات,022043,درجة حرارة البحر/الماء,K,2,0,15,K,2,5,,,Operational
bufr4/0/22/044,22,عناصر علم المحيطات,022044,سرعة الصوت,m/s,1,0,14,m/s,1,5,,,Operational
bufr4/0/22/045,22,عناصر علم المحيطات,022045,درجة حرارة البحر/المياه,K,3,0,19,K,3,6,,,Operational
bufr4/0/22/046,22,عناصر علم المحيطات,022046,جزء الجليد البحري,Numeric,2,0,7,Numeric,2,3,,,Operational
bufr4/0/22/049,22,عناصر علم المحيطات,022049,درجة حرارة سطح البحر,K,2,0,15,K,2,5,,,Operational
bufr4/0/22/050,22,عناصر علم المحيطات,022050,الانحراف المعياري لدرجة حرارة سطح البحر,K,2,0,8,K,2,3,,,Operational
bufr4/0/22/055,22,عناصر علم المحيطات,022055,رقم دورة الطفو,Numeric,0,0,10,Numeric,0,3,,,Operational
bufr4/0/22/056,22,عناصر علم المحيطات,022056,اتجاه الملف الشخصي,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/22/059,22,عناصر علم المحيطات,022059,ملوحة سطح البحر,0/00,2,0,14,0/00,2,5,,,Operational
bufr4/0/22/060,22,عناصر علم المحيطات,022060,حالة شراع الانجراف لجهاز لاغرانجيان,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/22/061,22,عناصر علم المحيطات,022061,حالة البحر,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/22/062,22,عناصر علم المحيطات,022062,مستوى الملوحة,0/00,2,0,14,0/00,2,5,,,Operational
bufr4/0/22/063,22,عناصر علم المحيطات,022063,العمق الكلي للمياه,m,0,0,14,m,0,5,,,Operational
bufr4/0/22/064,22,عناصر علم المحيطات,022064,ملوحة,0/00,3,0,17,0/00,3,6,,,Operational
bufr4/0/22/065,22,عناصر علم المحيطات,022065,ضغط الماء,Pa,-3,0,17,Pa,-3,6,,,Operational
bufr4/0/22/066,22,عناصر علم المحيطات,022066,موصلية الماء,S/m,6,0,26,S/m,6,8,,,Operational
bufr4/0/22/067,22,عناصر علم المحيطات,022067,نوع الجهاز لقياس ملف درجة حرارة/ملوحة المياه,Code table,0,0,10,Code table,0,4,,,Operational
bufr4/0/22/068,22,عناصر علم المحيطات,022068,أنواع مسجلات ملفات درجة حرارة المياه,Code table,0,0,7,Code table,0,3,,,Operational
bufr4/0/22/069,22,عناصر علم المحيطات,022069,كثافة الموجة الطيفية,m2/Hz,3,0,22,m2/Hz,3,7,,,Operational
bufr4/0/22/070,22,عناصر علم المحيطات,022070,ارتفاع الموجة المميزة,m,2,0,13,m,2,4,"Certainly! Please provide the text you'd like me to translate, along with any glossary terms or translation memory examples you have. I'll ensure the translation adheres to your instructions.",146,Operational
bufr4/0/22/071,22,عناصر علم المحيطات,022071,فترة موجة الذروة الطيفية,s,1,0,9,s,1,3,,,Operational
bufr4/0/22/072,22,عناصر علم المحيطات,022072,طول موجة الذروة الطيفية,m,0,0,13,m,0,4,,,Operational
bufr4/0/22/073,22,عناصر علم المحيطات,022073,الارتفاع الأقصى للموجة,m,2,0,13,m,2,4,,,Operational
bufr4/0/22/074,22,عناصر علم المحيطات,022074,متوسط فترة الموجة,s,1,0,9,s,1,3,,,Operational
bufr4/0/22/075,22,عناصر علم المحيطات,022075,متوسط الطول الموجي,m,0,0,13,m,0,4,,,Operational
bufr4/0/22/076,22,عناصر علم المحيطات,022076,اتجاه الموجات السائدة القادمة,degree true,0,0,9,degree true,0,3,"Of course! Please provide the text you would like me to translate, along with the glossary terms and any relevant translation memory examples or notes. I'll ensure the translation adheres to your instructions.",137,Operational
bufr4/0/22/077,22,عناصر علم المحيطات,022077,انتشار موجة مهيمنة باتجاه معين,deg,0,0,9,deg,0,3,"Certainly! Please provide the text you would like me to translate, along with the glossary terms and any relevant translation memory examples or notes for reference.",137,Operational
bufr4/0/22/078,22,عناصر علم المحيطات,022078,مدة تسجيل الموجة,s,0,0,12,s,0,4,,,Operational
bufr4/0/22/079,22,عناصر علم المحيطات,022079,طول سجل الموجة,m,0,0,16,m,0,5,,,Operational
bufr4/0/22/080,22,عناصر علم المحيطات,022080,تردد مركزي نطاق الموجة,Hz,3,0,10,Hz,3,4,,,Operational
bufr4/0/22/081,22,عناصر علم المحيطات,022081,رقم الموجة المركزي لنطاق الموجات,/m,5,0,13,/m,5,4,,,Operational
bufr4/0/22/082,22,عناصر علم المحيطات,022082,الكثافة الطيفية الموجية القصوى غير الاتجاهية,m2 s,2,0,20,m2 s,2,7,,,Operational
bufr4/0/22/083,22,عناصر علم المحيطات,022083,الحد الأقصى لرقم الطيف الموجي غير الاتجاهي,m3,2,0,20,m3,2,7,,,Operational
bufr4/0/22/084,22,عناصر علم المحيطات,022084,النطاق الذي يحتوي على أقصى كثافة طيفية موجية غير اتجاهية,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/22/085,22,عناصر علم المحيطات,022085,نسبة كثافة الموجة الطيفية,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/22/086,22,عناصر علم المحيطات,022086,الاتجاه المتوسط الذي تأتي منه الأمواج,degree true,0,0,9,degree true,0,3,"Of course! Could you please provide the text you'd like translated, along with the glossary terms and translation memory examples? This will help ensure the translation aligns perfectly with your requirements.",100,Operational
bufr4/0/22/087,22,عناصر علم المحيطات,022087,الاتجاه الرئيسي الذي تأتي منه الأمواج,degree true,0,0,9,degree true,0,3,,,Operational
bufr4/0/22/088,22,عناصر علم المحيطات,022088,أول إحداثي قطبي مُطَبَّع من معاملات فورييه,Numeric,2,0,7,Numeric,2,3,,,Operational
bufr4/0/22/089,22,عناصر علم المحيطات,022089,الإحداثي القطبي المُطَبَّع الثاني من معاملات فورييه,Numeric,2,0,7,Numeric,2,3,,,Operational
bufr4/0/22/090,22,عناصر علم المحيطات,022090,تقدير طيفي غير اتجاهي حسب تردد الموجة,m2 s,2,0,20,m2 s,2,7,,,Operational
bufr4/0/22/091,22,عناصر علم المحيطات,022091,تقدير طيفي غير موجه باستخدام رقم الموجة,m3,2,0,20,m3,2,7,,,Operational
bufr4/0/22/092,22,عناصر علم المحيطات,022092,تقدير طيفي اتجاهي حسب تردد الموجة,m2 rad-1 s,2,0,20,m2 rad-1 s,2,7,,,Operational
bufr4/0/22/093,22,عناصر علم المحيطات,022093,تقدير طيفي اتجاهي بواسطة رقم الموجة,m4,2,0,20,m4,2,7,,,Operational
bufr4/0/22/094,22,عناصر علم المحيطات,022094,إجمالي عدد نطاقات الموجات,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/22/095,22,عناصر علم المحيطات,022095,انتشار اتجاهي للأمواج الفردية,deg,0,0,8,deg,0,3,,,Operational
bufr4/0/22/096,22,عناصر علم المحيطات,022096,عرض نطاق طيفي,/s,3,0,4,/s,3,2,,,Operational
bufr4/0/22/097,22,العناصر المحيطية,022097,متوسط الطول الموجي > 731 م من طيف الصورة عند أرقام موجية منخفضة,m,0,0,14,m,0,5,ملاحظة 5,107,Operational
bufr4/0/22/098,22,عناصر علم المحيطات,022098,انتشار الطول الموجي (الطول الموجي > 731 م) عند أرقام موجية منخفضة,m,0,0,14,m,0,5,ملاحظة: (راجع الملاحظة 5),107,Operational
bufr4/0/22/099,22,عناصر علم المحيطات,022099,اتجاه المتوسط عند أرقام الموجات المنخفضة (طول الموجة > 731 م),degree true,0,0,9,degree true,0,3,ملاحظة 5,107,Operational
bufr4/0/22/100,22,عناصر علم المحيطات,022100,انتشار الاتجاه عند أرقام الموجات المنخفضة (طول الموجة > 731 متر),deg,0,0,9,deg,0,3,ملاحظة 5,107,Operational
bufr4/0/22/101,22,عناصر علم المحيطات,022101,إجمالي الطاقة (الطول الموجي > 731م) عند أرقام الموجات المنخفضة,Numeric,0,0,31,Numeric,0,10,ملاحظة 5,107,Operational
bufr4/0/22/102,22,عناصر علم المحيطات,022102,كثافة موجة طيفية غير اتجاهية قصوى مُقاسة بالتردد,m2 s,0,0,14,m2 s,0,5,(انظر الملاحظة 10),104,Operational
bufr4/0/22/103,22,عناصر علم المحيطات,022103,الكثافة الطيفية الموجية القصوى غير الاتجاهية المُقاسة حسب رقم الموجة,m3,0,0,14,m3,0,5,(انظر الملاحظة 10),104,Operational
bufr4/0/22/104,22,عناصر علم المحيطات,022104,كثافة موجات الطيف غير الاتجاهية المقيّسة حسب التردد,m2 s,0,0,14,m2 s,0,5,(انظر الملاحظة 10),104,Operational
bufr4/0/22/105,22,عناصر علم المحيطات,022105,كثافة طيفية موجية غير موجهة بمقياس موجي,m3,0,0,14,m3,0,5,(انظر الملاحظة 10),104,Operational
bufr4/0/22/106,22,عناصر علم المحيطات,022106,كثافة موجات الطيف الاتجاهية المُقاسة حسب التردد,m2 s rad-1,0,0,14,m2 s rad-1,0,5,(راجع الملاحظة 10),104,Operational
bufr4/0/22/107,22,عناصر علم المحيطات,022107,كثافة موجات الطيف الاتجاهي المُقاسة حسب رقم الموجة,m4,0,0,14,m4,0,5,(انظر الملاحظة 10),104,Operational
bufr4/0/22/108,22,عناصر علم المحيطات,022108,نسبة كثافة الموجة الطيفية,%,0,0,7,%,0,3,,,Operational
bufr4/0/22/120,22,عناصر علم المحيطات,022120,محطة المد والجزر فحص مستوى المياه الآلي,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/22/121,22,عناصر علم المحيطات,022121,التحقق اليدوي من مستوى المياه في محطة المد والجزر,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/22/122,22,عناصر علم المحيطات,022122,محطة المد والجزر: التحقق الآلي من بيانات الأرصاد الجوية,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/22/123,22,عناصر علم المحيطات,022123,دليل محطة المد والجزر لفحص بيانات الأرصاد الجوية اليدوية,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/22/130,22,عناصر علم المحيطات,022130,عدد النقاط الصالحة للفرقة المحددة,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/131,22,عناصر علم المحيطات,022131,ارتفاع موجة ذو أهمية في نطاق محدد لنظام RMS,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/132,22,عناصر علم المحيطات,022132,عدد النقاط الصالحة لارتفاع موجة كبير محدد لنطاق معين,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/133,22,عناصر علم المحيطات,022133,تصحيح أداة الشبكة ذات النطاق المحدد لارتفاع الموجة الهامة,m,3,-1000,11,m,3,4,,,Operational
bufr4/0/22/134,22,عناصر علم المحيطات,022134,عدد النقاط الصالحة لتبعثر الخلفية لشريط محدد,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/141,22,عناصر علم المحيطات,022141,درجة حرارة سطح البحر (المتوسط المتحرك لمدة 15 يومًا),K,2,0,15,K,2,5,,,Operational
bufr4/0/22/142,22,عناصر علم المحيطات,022142,مربع ارتفاع الموجة الهامة,m2,3,-33554432,26,m2,3,8,,,Operational
bufr4/0/22/143,22,عناصر علم المحيطات,022143,تردد قياسي (STD) بقيمة 20 هرتز مربع موجة جيبية (SWH).,m2,3,-8388608,24,m2,3,8,,,Operational
bufr4/0/22/144,22,عناصر علم المحيطات,022144,عدد النقاط الصالحة عند 20 هرتز لمربع ارتفاع سطح البحر (SWH),Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/22/145,22,عناصر علم المحيطات,022145,النطاق المحيطي بتردد STD 20 هرتز,m,3,-33554432,31,m,3,10,,,Operational
bufr4/0/22/146,22,عناصر علم المحيطات,022146,نطاق OCOG,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/147,22,عناصر علم المحيطات,022147,تردد قياسي (STD) بمعدل 20 هرتز ضمن نطاق OCOG.,m,3,-8388608,31,m,3,10,,,Operational
bufr4/0/22/148,22,عناصر علم المحيطات,022148,عدد النقاط الصالحة بتردد 20 هرتز لنطاق المحيط,Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/22/149,22,عناصر علم المحيطات,022149,ارتفاع الموجة المربع ذو الأهمية عند 20 هرتز,m2,3,-33554432,26,m2,3,8,,,Operational
bufr4/0/22/150,22,عناصر علم المحيطات,022150,عدد النقاط الصالحة بتردد 18 هرتز لنطاق Ku,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/151,22,عناصر علم المحيطات,022151,النطاق المحيطي Ku band,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/152,22,عناصر علم المحيطات,022152,النص المطلوب ترجمته: معيار انحراف قياسي (STD) يبلغ 18 هرتز نطاق Ku مدى المحيط,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/153,22,عناصر علم المحيطات,022153,عدد النقاط الصالحة بتردد 18 هرتز لنطاق S,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/154,22,عناصر علم المحيطات,022154,نطاق المحيط نطاق S,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/155,22,عناصر علم المحيطات,022155,النطاق المحيطي بتردد STD يبلغ 18 هرتز في نطاق S.,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/156,22,عناصر علم المحيطات,022156,ارتفاع الموجة المميزة نطاق Ku,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/157,22,عناصر علم المحيطات,022157,النطاق المحيطي بتردد STD 18 هرتز في نطاق Ku,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/158,22,عناصر علم المحيطات,022158,ارتفاع الموج الكبير في نطاق S,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/159,22,عناصر علم المحيطات,022159,تردد STD بمقدار 18 هرتز في نطاق S لارتفاع الموجة الهامة,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/160,22,عناصر علم المحيطات,022160,العمر الموجي العكسي المُطَبَّع,Numeric,6,0,21,Numeric,6,7,,,Operational
bufr4/0/22/161,22,عناصر علم المحيطات,022161,طيف الموجات,m4,4,0,27,m4,4,9,,,Operational
bufr4/0/22/162,22,عناصر علم المحيطات,022162,نطاق المحيط بتردد 20 هرتز في نطاق Ku RMS,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/163,22,عناصر علم المحيطات,022163,عدد النقاط الصالحة بتردد 20 هرتز لنطاق Ku,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/164,22,عناصر علم المحيطات,022164,ارتفاع الموجة الكبيرة بتردد 20 هرتز في نطاق Ku,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/165,22,عناصر علم المحيطات,022165,عدد النقاط الصالحة بتردد 20 هرتز لارتفاع الموج الكبير في نطاق Ku,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/166,22,عناصر علم المحيطات,022166,تصحيح صافي آلي لشبكة Ku band لارتفاع الموج الكبير,m,3,-1000,11,m,3,4,,,Operational
bufr4/0/22/167,22,عناصر علم المحيطات,022167,عدد النقاط الصالحة لتبعثر الموجات في نطاق Ku,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/168,22,عناصر علم المحيطات,022168,النطاق المحيطي في نطاق C,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/169,22,عناصر علم المحيطات,022169,متوسط الجذر التربيعي (RMS) لنطاق المحيط في نطاق C,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/170,22,عناصر علم المحيطات,022170,عدد النقاط الصالحة بتردد 20 هرتز لنطاق C,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/171,22,عناصر علم المحيطات,022171,ارتفاع الموج الكبير في نطاق C,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/172,22,عناصر علم المحيطات,022172,ارتفاع الموجة المهمة بتردد RMS 20 هرتز في نطاق C,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/173,22,عناصر علم المحيطات,022173,عدد النقاط الصالحة بتردد 20 هرتز لارتفاع الموج الكبير في نطاق C,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/174,22,عناصر علم المحيطات,022174,تصحيح صافي الآلات نطاق C لارتفاع الموج الهام,m,3,-1000,11,m,3,4,,,Operational
bufr4/0/22/175,22,عناصر علم المحيطات,022175,عدد النقاط الصالحة لتبعثر الموجات الخلفية في نطاق C,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/177,22,عناصر علم المحيطات,022177,ارتفاع قاذف XBT/XCTD,m,0,0,6,m,0,3,,,Operational
bufr4/0/22/178,22,عناصر علم المحيطات,022178,نوع قاذف XBT/XCTD,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/22/179,22,عناصر علم المحيطات,022179,ارتفاع الموج ذو الأهمية في نطاق محدد (المرجع السلبي),m,3,-500,16,m,3,6,(انظر الملاحظة 13),12,Operational
bufr4/0/22/182,22,عناصر علم المحيطات,022182,ارتفاع عمود الماء,m,3,0,23,m,3,7,(انظر الملاحظة 9),139,Operational
bufr4/0/22/184,22,عناصر علم المحيطات,022184,انحراف ارتفاع عمود الماء عن القيمة المرجعية,m,3,-2000,12,m,3,4,,,Operational
bufr4/0/22/185,22,عناصر علم المحيطات,022185,عدد نقل BPR,Numeric,0,0,10,Numeric,0,3,,,Operational
bufr4/0/22/186,22,عناصر علم المحيطات,022186,الاتجاه الذي تأتي منه الأمواج,degree true,0,0,9,degree true,0,3,(انظر الملاحظة 11),13,Operational
bufr4/0/22/187,22,عناصر علم المحيطات,022187,انتشار موجة اتجاهي,deg,0,0,9,deg,0,3,(انظر الملاحظة 12),14,Operational
bufr4/0/22/188,22,عناصر علم المحيطات,022188,الأكسجين المذاب,umol/kg,3,0,19,umol/kg,3,6,,,Operational
bufr4/0/22/189,22,عناصر علم المحيطات,022189,النطاق المحيطي لشريط محدد,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/190,22,عناصر علم المحيطات,022190,ارتفاع موجة ذو أهمية محددة لشريط معين,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/191,22,عناصر علم المحيطات,022191,نطاق المحيط المحدد لشريط RMS,m,4,0,16,m,4,5,,,Operational
