Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/15/003/1/001087,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,001087,معرّف موسّع لمنصة المراقبة البحرية التابعة للمنظمة العالمية للأرصاد الجوية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/2/001085,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,001085,وضع مُصنِّع منصة المراقبة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/3/001086,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,001086,الرقم التسلسلي لمُصنِّع منصة المراقبة,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/15/003/4/002036,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,002036,نوع العوامة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/5/002148,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,002148,نظام جمع البيانات و/أو تحديد الموقع,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/6/002149,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,002149,نوع عوامة البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/7/022055,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,022055,رقم دورة الطفو,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/15/003/8/022056,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,022056,اتجاه الملف الشخصي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/9/022067,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,022067,مؤهل قياس درجة الحرارة/الملوحة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/10/301011,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,301011,سنة، شهر، يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/11/301012,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,301012,ساعة، دقيقة، ثانية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/12/301021,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,301021,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/13/008080,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/14/033050,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/15/109000,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,109000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/16/031002,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,031002,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/17/007065,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,007065,ضغط الماء عند مستوى,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/18/008080,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/19/033050,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/20/022045,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,022045,درجة حرارة سطح البحر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/21/008080,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/22/033050,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/23/022064,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,022064,الملوحة عند مستوى,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/24/008080,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/003/25/033050,15,تسلسلات تقارير علم المحيطات,315003,الملف الشخصي لدرجة الحرارة والملوحة التي تم رصدها بواسطة العوامات الشخصية,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/1/001079,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001079,معرّف فريد للملف الشخصي,سلسلة ست عشرية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/2/001011,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001011,معرّف السفينة أو محطة الأرض المتنقلة,إشارة نداء السفينة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/3/001103,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001103,رقم IMO. سجل Lloyd الفريد,= 0 إلى 9999999,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/4/001087,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001087,معرّف موسّع لمنصة المراقبة البحرية التابعة للمنظمة العالمية للأرصاد الجوية,,(انظر الملاحظة 3),24,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/5/001019,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001019,اسم مختصر للمحطة أو الموقع,اسم السفينة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/6/001080,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001080,رقم خط السفينة وفقًا لـ SOOP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/7/005036,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,005036,رقم خط السفينة وفقًا لـ SOOP,,(انظر الملاحظة 3),31,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/8/001036,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001036,الوكالة المسؤولة عن تشغيل منصة الرصد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/9/001013,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001013,سرعة حركة منصة الرصد المتحركة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/10/001012,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,001012,سرعة حركة منصة الرصد المتحركة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/11/301011,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,301011,سنة، شهر، يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/12/301012,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,301012,ساعة، دقيقة، ثانية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/13/301021,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,301021,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/14/007032,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/15/007033,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,007033,ارتفاع المستشعر فوق سطح الماء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/16/002002,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,002002,نوع الأجهزة لقياس الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/17/011002,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,011002,سرعة الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/18/011001,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,011001,اتجاه الرياح,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/19/007032,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/20/007033,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,007033,ارتفاع المستشعر فوق سطح الماء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/21/012101,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/22/012103,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,012103,درجة حرارة نقطة الندى,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/23/007032,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/24/007033,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,007033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/25/302021,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,302021,أمواج,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/26/002031,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,002031,مدة ووقت القياس الحالي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/27/002030,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,002030,طريقة قياس التيار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/28/022005,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022005,اتجاه تيار البحر/الماء عند مستوى,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/29/022032,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022032,سرعة تيار البحر/الماء عند مستوى,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/30/022063,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022063,إجمالي عمق المياه,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/31/008080,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,008080,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/32/033050,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/33/022178,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022178,نوع قاذف XBT/XCTD,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/34/022177,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022177,ارتفاع قاذف XBT/XCTD,فوق مستوى سطح البحر | 0 إلى 50 م بوحدات المتر الكامل,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/35/022067,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022067,مؤهل قياس درجة الحرارة/الملوحة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/36/008041,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,008041,أهمية البيانات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/37/026021,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,026021,سنة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/38/026022,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,026022,شهر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/39/026023,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,026023,يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/40/022068,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,022068,أنواع أجهزة تسجيل ملفات درجة حرارة المياه,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/41/025061,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,025061,تحديد البرمجيات ورقم الإصدار,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/42/008041,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,008041,أهمية البيانات,تعيين إلى مفقود (إلغاء),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/43/008080,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,008080,المؤهل لعلم جودة GTSPP,تعيين إلى مفقود (إلغاء),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/44/002171,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,002171,الرقم التسلسلي للجهاز لقياس ملف درجة حرارة المياه,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/45/302090,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,302090,درجة حرارة البحر/الماء عالية الدقة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/46/002171,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,002171,الرقم التسلسلي للجهاز لقياس ملف درجة حرارة المياه,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/47/002032,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,002032,مؤشر الرقمنة,,(انظر الملاحظة 3),64,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/004/48/315005,15,تسلسلات تقارير علم المحيطات,315004,بيانات تسلسل ملف درجة حرارة XBT,,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/1/106000,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,106000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/2/031002,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,031002,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/3/007063,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,007063,العمق تحت سطح البحر/المياه,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/4/008080,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,008080,المؤهل لعلم جودة GTSPP,= 13 العمق عند مستوى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/5/033050,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/6/022043,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,022043,درجة حرارة سطح البحر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/7/008080,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,008080,المؤهل لعلم جودة GTSPP,= 11 درجة الحرارة عند مستوى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/005/8/033050,15,تسلسلات تقارير علم المحيطات,315005,الملف الشخصي لدرجة حرارة الماء (الملف الشخصي لدرجة الحرارة الذي يتم رصده بواسطة XBT أو العوامة),,033050,المؤهل لعلم جودة GTSPP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/1/001079,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001079,معرّف فريد للملف الشخصي,سلسلة ست عشرية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/2/001011,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001011,معرّف السفينة أو محطة الأرض المتنقلة,إشارة نداء السفينة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/3/001103,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001103,رقم IMO. سجل Lloyd الفريد,= 0 إلى 9999999,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/4/001087,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001087,معرّف موسّع لمنصة المراقبة البحرية التابعة للمنظمة العالمية للأرصاد الجوية,,(انظر الملاحظة 3),24,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/5/001019,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001019,اسم مختصر للمحطة أو الموقع,اسم السفينة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/6/001080,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001080,رقم خط السفينة وفقًا لـ SOOP,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/7/005036,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,005036,رقم خط السفينة وفقًا لـ SOOP,,(انظر الملاحظة 3),31,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/8/001036,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001036,الوكالة المسؤولة عن تشغيل منصة الرصد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/9/001013,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001013,سرعة حركة منصة الرصد المتحركة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/10/001012,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,001012,سرعة حركة منصة الرصد المتحركة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/11/301011,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,301011,سنة، شهر، يوم,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/12/301012,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,301012,ساعة، دقيقة، ثانية,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/13/301021,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,301021,خط العرض/خط الطول (دقة عالية),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/14/007032,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/15/006/15/007033,15,تسلسلات تقارير علم المحيطات,315006,بيانات ملف درجة الحرارة والملوحة XCTD,,007033,ارتفاع المستشعر فوق سطح الماء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
