Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status,translated_by
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,B11075,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,B11076,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,B33025,مؤشر القيم المُقحمة لنظام ACARS,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11004,المتغيرات المبلغ عنها وفق معيار ACARS,,B33026,جودة الرطوبة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B01008,رقم تسجيل الطائرة أو تعريف آخر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B01023,رقم تسلسل الملاحظة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,D01013,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B07010,أهمية مستوى الطيران,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B08009,مرحلة من مراحل طيران الطائرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B11001,اتجاه الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B11002,سرعة الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B11031,درجة الاضطراب الممتدة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B11036,سرعة الهبات الرأسية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11005,(تقارير AMDAR القياسية),,B33025,مؤشر القيم المُقحمة لنظام ACARS,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,B07010,أهمية مستوى الطيران,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,B11001,اتجاه الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,B11002,سرعة الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,B02064,جودة زاوية انحراف الطائرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,B12103,درجة حرارة نقطة الندى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,B07010,أهمية مستوى الطيران,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,B11001,اتجاه الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,B11002,سرعة الرياح,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,B02064,جودة زاوية انحراف الطائرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,B12103,درجة حرارة نقطة الندى,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,B01008,رقم تسجيل الطائرة أو تعريف آخر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D01013,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,B08004,مرحلة من مراحل طيران الطائرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11008,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D11006,(بيانات AMDAR أو بيانات الطائرات لمستوى واحد بدون خط العرض/خط الطول),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,B01008,رقم تسجيل الطائرة أو تعريف آخر,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D01013,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,B08004,مرحلة من مراحل طيران الطائرة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),D11009,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,D11007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
