Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/15/026,15,المكونات الفيزيائية/الكيميائية,015026,تركيز الملوث (مول مول-1),mol/mol,9,0,9,mol/mol,9,3,,,Operational
bufr4/0/15/027,15,المكونات الفيزيائية/الكيميائية,015027,تركيز الملوث (كجم م-3),kg m-3,9,0,10,kg m-3,9,4,,,Operational
bufr4/0/15/028,15,المكونات الفيزيائية/الكيميائية,015028,الكسر المولي للمكون/الملوث الجوي في الهواء الجاف,0/00,5,0,16,0/00,5,5,,,Operational
bufr4/0/15/029,15,المكونات الفيزيائية/الكيميائية,015029,معامل الانقراض,/m,9,0,30,/m,9,10,,,Operational
bufr4/0/15/030,15,المكونات الفيزيائية/الكيميائية,015030,مؤشر تلوث الهباء الجوي,Numeric,2,-1000,12,Numeric,2,4,(انظر الملاحظة 6),79,Operational
bufr4/0/15/031,15,المكونات الفيزيائية/الكيميائية,015031,تأخير المسار الجوي في إشارة القمر الصناعي,m,4,10000,15,m,4,5,,,Operational
bufr4/0/15/032,15,المكونات الفيزيائية/الكيميائية,015032,التأخير في مسار الغلاف الجوي المتوقع,m,4,0,10,m,4,4,,,Operational
bufr4/0/15/033,15,المكونات الفيزيائية/الكيميائية,015033,الفارق في تأخيرات المسار لعرض الأطراف عند أقصى حدود المسح,m,5,-10000,15,m,5,5,,,Operational
bufr4/0/15/034,15,المكونات الفيزيائية/الكيميائية,015034,التأخير المتوقع في فرق تأخير المسار,m,5,0,14,m,5,5,,,Operational
bufr4/0/15/035,15,المكونات الفيزيائية/الكيميائية,015035,مكون تأخير مسار الذروة الناتج عن بخار الماء,m,4,0,14,m,4,5,,,Operational
bufr4/0/15/036,15,المكونات الفيزيائية/الكيميائية,015036,الانكسارية الجوية,N units,3,0,19,N units,3,6,ملاحظة 5,142,Operational
bufr4/0/15/037,15,المكونات الفيزيائية/الكيميائية,015037,زاوية الانحناء,rad,8,-100000,23,rad,8,7,,,Operational
bufr4/0/15/038,15,المكونات الفيزيائية/الكيميائية,015038,تأخير المسار بسبب الغلاف الجوي المحايد,m,4,0,20,m,4,11,(انظر الملاحظة 10),4,Operational
bufr4/0/15/039,15,المكونات الفيزيائية/الكيميائية,015039,التأخير في مسار الغلاف الجوي المحايد: الخطأ المُقدر,m,4,0,14,m,4,9,,,Operational
bufr4/0/15/041,15,المكونات الفيزيائية/الكيميائية,015041,مؤشر ثاني أكسيد الكبريت,Numeric,2,-1200,14,Numeric,2,4,(انظر الملاحظة 7),78,Operational
bufr4/0/15/042,15,المكونات الفيزيائية/الكيميائية,015042,انعكاسية,%,2,0,14,%,2,5,,,Operational
bufr4/0/15/043,15,المكونات الفيزيائية/الكيميائية,015043,عدد طبقات نواة التوسيط,Numeric,0,0,10,Numeric,0,0,,,Operational
bufr4/0/15/044,15,المكونات الفيزيائية/الكيميائية,015044,قيمة نواة التوسيط,Numeric,6,-5000000,31,Numeric,0,0,,,Operational
bufr4/0/15/045,15,المكونات الفيزيائية/الكيميائية,015045,ثاني أكسيد الكبريت,DU,2,-2000,15,DU,2,5,(راجع الملاحظة 8),77,Operational
bufr4/0/15/046,15,المكونات الفيزيائية/الكيميائية,015046,مؤشر تلوث البراكين,Numeric,2,-1000,11,Numeric,2,4,(انظر الملاحظة 9),80,Operational
bufr4/0/15/049,15,المكونات الفيزيائية/الكيميائية,015049,معامل طول الموجة أنجستروم الهباء الجوي,Numeric,3,-2000,14,Numeric,3,5,,,Operational
bufr4/0/15/051,15,المكونات الفيزيائية/الكيميائية,015051,مدى الرؤية البصرية للأرصاد الجوية,m,0,0,18,m,0,6,,,Operational
bufr4/0/15/052,15,المكونات الفيزيائية/الكيميائية,015052,اللوغاريتم العشري (Log10) لكثافة عدد جسيمات الهباء الجوي ذات قطر أكبر من 5 نانومتر,log (m-3),1,60,6,log (m-3),1,3,,,Operational
bufr4/0/15/053,15,المكونات الفيزيائية/الكيميائية,015053,اللوغاريتم العشري (Log10) للكثافة العددية لجزيئات الهباء الجوي ذات قطر أكبر من 14 نانومتر,log (m-3),2,600,9,log (m-3),2,4,,,Operational
bufr4/0/15/054,15,المكونات الفيزيائية/الكيميائية,015054,اللوغاريتم العشري (Log10) لكثافة عدد جسيمات الهباء الجوي ذات القطر بين 0.25 و 2.5 ميكرومتر,log (m-3),2,550,9,log (m-3),2,4,,,Operational
bufr4/0/15/055,15,المكونات الفيزيائية/الكيميائية,015055,نسبة الهباء الجوي غير المتطاير,Numeric,2,0,7,Numeric,2,3,,,Operational
bufr4/0/15/062,15,المكونات الفيزيائية/الكيميائية,015062,سمك البصري للرذاذ,Numeric,3,-1000,14,Numeric,3,5,,,Operational
bufr4/0/15/063,15,المكونات الفيزيائية/الكيميائية,015063,التبعثر الخلفي المُخفف,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/064,15,المكونات الفيزيائية/الكيميائية,015064,عدم اليقين في التبعثر الخلفي المخفف,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/065,15,المكونات الفيزيائية/الكيميائية,015065,معامل التبعثر الخلفي للجسيمات,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/066,15,المكونات الفيزيائية/الكيميائية,015066,عدم اليقين في معامل التبعثر الخلفي للجسيمات,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/067,15,المكونات الفيزيائية/الكيميائية,015067,معامل انقراض الجسيمات,m-1,8,0,20,m-1,8,7,,,Operational
bufr4/0/15/068,15,المكونات الفيزيائية/الكيميائية,015068,عدم اليقين في معامل انقراض الجسيمات,m-1,8,0,20,m-1,8,7,,,Operational
bufr4/0/15/069,15,المكونات الفيزيائية/الكيميائية,015069,نسبة جسيمات الليدار,sr,2,0,14,sr,2,5,,,Operational
bufr4/0/15/070,15,المكونات الفيزيائية/الكيميائية,015070,عدم اليقين في نسبة الليدار,sr,2,0,14,sr,2,5,,,Operational
bufr4/0/15/071,15,المكونات الفيزيائية/الكيميائية,015071,نسبة إزالة استقطاب الجسيمات,%,2,0,14,%,2,5,,,Operational
bufr4/0/15/072,15,المكونات الفيزيائية/الكيميائية,015072,عدم اليقين في نسبة إزالة الاستقطاب,%,2,0,14,%,2,5,,,Operational
bufr4/0/15/073,15,المكونات الفيزيائية/الكيميائية,015073,التبعثر الخلفي المُخفف,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/074,15,المكونات الفيزيائية/الكيميائية,015074,معامل التبعثر الخلفي للجسيمات,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational
bufr4/0/15/075,15,المكونات الفيزيائية/الكيميائية,015075,معامل انقراض الجسيمات,m,8,-524288,20,m-1,8,7,,,Operational
bufr4/0/15/076,15,المكونات الفيزيائية/الكيميائية,015076,نسبة جسيمات الليدار,sr,1,-2048,13,sr,1,5,,,Operational
bufr4/0/15/077,15,المكونات الفيزيائية/الكيميائية,015077,عدم اليقين في نسبة الليدار,sr,1,0,12,sr,1,5,,,Operational
bufr4/0/15/078,15,المكونات الفيزيائية/الكيميائية,015078,نسبة إزالة استقطاب الجسيمات,%,2,-8192,15,%,2,5,,,Operational
bufr4/0/15/079,15,المكونات الفيزيائية/الكيميائية,015079,تأخير المسار الرأسي بسبب الغلاف الجوي المحايد,m,4,0,15,m,4,9,(انظر الملاحظة 11),5,Operational
bufr4/0/15/080,15,المكونات الفيزيائية/الكيميائية,015080,التأخير في مسار الذروة للغلاف الجوي المحايد - الخطأ المُقدَّر,m,4,0,12,m,4,8,,,Operational
bufr4/0/15/081,15,المكونات الفيزيائية/الكيميائية,015081,تأخير المسار الرطب بسبب الغلاف الجوي المحايد,m,4,0,18,m,4,10,(انظر الملاحظة 12),6,Operational
bufr4/0/15/082,15,المكونات الفيزيائية/الكيميائية,015082,بخار الماء المتكامل على طول المسار,kg m-2,1,0,16,kg m-2,1,10,(انظر الملاحظة 16),16,Operational
bufr4/0/15/083,15,المكونات الفيزيائية/الكيميائية,015083,تدرج الغلاف الجوي المحايد المستمد من GNSS,m,5,-8192,14,m,5,9,(انظر الملاحظة 17),7,Operational
bufr4/0/15/084,15,المكونات الفيزيائية/الكيميائية,015084,بقايا المربعات الصغرى لنظام GNSS,m,4,0,14,m,4,9,(انظر الملاحظة 18),17,Operational
bufr4/0/15/085,15,المكونات الفيزيائية/الكيميائية,015085,تأخير المسار المتعدد لنظام GNSS,m,4,0,14,m,4,9,(انظر الملاحظة 15),8,Operational
bufr4/0/15/086,15,المكونات الفيزيائية/الكيميائية,015086,وظيفة رسم الخرائط الهيدروستاتيكية لنظام GNSS,Numeric,3,0,16,Numeric,3,10,(انظر الملاحظة 19),22,Operational
bufr4/0/15/087,15,المكونات الفيزيائية/الكيميائية,015087,وظيفة رسم الخرائط الرطبة لنظام GNSS,Numeric,3,0,16,Numeric,3,10,(انظر الملاحظة 19),22,Operational
bufr4/0/15/088,15,المكونات الفيزيائية/الكيميائية,015088,وظيفة تخطيط تدرج GNSS,Numeric,3,0,16,Numeric,3,10,(انظر الملاحظة 19),22,Operational
bufr4/0/15/089,15,المكونات الفيزيائية/الكيميائية,015089,تأخير المسار الزيني بسبب الغلاف الجوي الهيدروستاتيكي المحايد,m,4,0,15,m,4,9,(انظر الملاحظة 13),18,Operational
bufr4/0/15/090,15,المكونات الفيزيائية/الكيميائية,015090,تأخير المسار بسبب الغلاف الجوي الهيدروستاتيكي المحايد,m,4,0,20,m,4,11,(انظر الملاحظة 14),19,Operational
