Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/13/041/1,013041,فئة استقرار باسكويل-جيفورد,1,أ,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/041/2,013041,فئة استقرار باسكويل-جيفورد,2,أ - ب,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/041/3,013041,فئة استقرار باسكويل-جيفورد,3,ب,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/041/4,013041,فئة استقرار باسكويل-جيفورد,4,ب - ج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/041/5,013041,فئة استقرار باسكويل-جيفورد,5,ج,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/041/6,013041,فئة استقرار باسكويل-جيفورد,6,د,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/041/7,013041,فئة استقرار باسكويل-جيفورد,7,هـ,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/041/8,013041,فئة استقرار باسكويل-جيفورد,8,ف,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/041/9,013041,فئة استقرار باسكويل-جيفورد,9,ج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/041/10-14,013041,فئة استقرار باسكويل-جيفورد,10-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/041/15,013041,فئة استقرار باسكويل-جيفورد,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/0,013051,مجموعة التردد، الهطول,0,أصغر من أي قيمة في فترة الثلاثين عامًا.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/051/1,013051,مجموعة التردد، الهطول,1,في الخُمس الأول,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/051/2,013051,مجموعة التردد، الهطول,2,في الخُمس الأول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/3,013051,مجموعة التردد، الهطول,3,في الخُمس الأول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/4,013051,مجموعة التردد، الهطول,4,في الخُمس الأول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/5,013051,مجموعة التردد، الهطول,5,في الخُمس الأول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/6,013051,مجموعة التردد، الهطول,6,أصغر من أي قيمة في فترة الثلاثين عامًا.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/7-14,013051,مجموعة التردد، الهطول,7-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/051/15,013051,مجموعة التردد، الهطول,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/056/0,013056,طبيعة الهطول,0,الهطول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/056/1,013056,طبيعة الهطول,1,ضوء متقطع,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/2,013056,طبيعة الهطول,2,متقطع معتدل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/3,013056,طبيعة الهطول,3,متقطع ثقيل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/4,013056,طبيعة الهطول,4,متقطع ثقيل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/056/5,013056,طبيعة الهطول,5,ضوء مستمر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/6,013056,طبيعة الهطول,6,معتدل مستمر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/7,013056,طبيعة الهطول,7,مستمر كثيف,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/8,013056,طبيعة الهطول,8,مستمر كثيف,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/056/9,013056,طبيعة الهطول,9,متغير - بالتناوب خفيف وثقيل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/056/10-14,013056,طبيعة الهطول,10-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/056/15,013056,طبيعة الهطول,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/0,013057,وقت بداية أو نهاية الهطول,0,الهطول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/1,013057,وقت بداية أو نهاية الهطول,1,في الساعة الماضية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/057/2,013057,وقت بداية أو نهاية الهطول,2,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/057/3,013057,وقت بداية أو نهاية الهطول,3,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/4,013057,وقت بداية أو نهاية الهطول,4,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/5,013057,وقت بداية أو نهاية الهطول,5,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/6,013057,وقت بداية أو نهاية الهطول,6,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/7,013057,وقت بداية أو نهاية الهطول,7,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/8,013057,وقت بداية أو نهاية الهطول,8,منذ ساعة إلى ساعتين,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/9,013057,وقت بداية أو نهاية الهطول,9,منذ أكثر من 10 ساعات,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/057/10-14,013057,وقت بداية أو نهاية الهطول,10-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057/15,013057,وقت بداية أو نهاية الهطول,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
