Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/03/013/3/010003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,010003,الجهد الجغرافي,,,,Operational
bufr4/3/03/013/4/012001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,012001,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/03/013/5/013003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,013003,الرطوبة النسبية,,,,Operational
bufr4/3/03/013/6/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/013/7/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303013,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,011002,سرعة الرياح,,,,Operational
bufr4/3/03/014/1/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,007004,ضغط,,,,Operational
bufr4/3/03/014/2/008001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,008001,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/014/3/010003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,010003,الجهد الجغرافي,,,,Operational
bufr4/3/03/014/4/012001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,012001,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/03/014/5/012003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,012003,درجة حرارة نقطة الندى,,,,Operational
bufr4/3/03/014/6/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/014/7/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303014,(الجيوبوتينشال، درجة الحرارة، الرطوبة، الرياح عند مستوى الضغط),,011002,سرعة الرياح,,,,Operational
bufr4/3/03/021/1/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303021,(الطبقة، الجودة),,007004,ضغط,الطبقات,,,Operational
bufr4/3/03/021/2/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303021,(الطبقة، الجودة),,007004,ضغط,,,,Operational
bufr4/3/03/021/3/204007,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303021,(الطبقة، الجودة),,204007,أضف الحقل المرتبط,طولها 8 بتات,,,Operational
bufr4/3/03/021/4/031021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303021,(الطبقة، الجودة),,031021,أهمية الحقل المرتبط,,,,Operational
bufr4/3/03/022/1/303021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303022,,,303021,(الطبقة، الجودة),,,,Operational
bufr4/3/03/022/2/010003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303022,,,010003,الجهد الجغرافي,متوسط سمك الطبقة,,,Operational
bufr4/3/03/022/3/204000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303022,,,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/03/023/1/303021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303023,درجة الحرارة المتوسطة للطبقة,,303021,(الطبقة، الجودة),,,,Operational
bufr4/3/03/023/2/012001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303023,درجة الحرارة المتوسطة للطبقة,,012001,درجة الحرارة/درجة حرارة الهواء,متوسط الطبقة,,,Operational
bufr4/3/03/023/3/204000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303023,درجة الحرارة المتوسطة للطبقة,,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/03/024/1/303021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303024,الماء المترسب,,303021,(الطبقة، الجودة),,,,Operational
bufr4/3/03/024/2/013016,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303024,الماء المترسب,,013016,الماء المترسب,,,,Operational
bufr4/3/03/024/3/204000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303024,الماء المترسب,,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/03/025/1/002025,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303025,(القناة الفضائية ودرجة حرارة السطوع),,002025,القناة الفضائية المستخدمة في الحساب,,,,Operational
bufr4/3/03/025/2/204007,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303025,(القناة الفضائية ودرجة حرارة السطوع),,204007,أضف الحقل المرتبط,طولها 8 بتات,,,Operational
bufr4/3/03/025/3/031021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303025,(القناة الفضائية ودرجة حرارة السطوع),,031021,أهمية الحقل المرتبط,,,,Operational
bufr4/3/03/025/4/012063,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303025,(القناة الفضائية ودرجة حرارة السطوع),,012063,درجة حرارة السطوع,,,,Operational
bufr4/3/03/025/5/204000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303025,(القناة الفضائية ودرجة حرارة السطوع),,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/03/026/1/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303026,,,007004,ضغط,,,,Operational
bufr4/3/03/026/2/008003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303026,,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,,Operational
bufr4/3/03/026/3/204007,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303026,,,204007,أضف الحقل المرتبط,طولها 8 بتات,,,Operational
bufr4/3/03/026/4/031021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303026,,,031021,أهمية الحقل المرتبط,,,,Operational
bufr4/3/03/026/5/012001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303026,,,012001,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/03/026/6/204000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303026,,,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/03/027/1/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303027,,,007004,ضغط,,,,Operational
bufr4/3/03/027/2/204007,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303027,,,204007,أضف الحقل المرتبط,طولها 8 بتات,,,Operational
bufr4/3/03/027/3/031021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303027,,,031021,أهمية الحقل المرتبط,,,,Operational
bufr4/3/03/027/4/010003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303027,,,010003,الجهد الجغرافي,,,,Operational
bufr4/3/03/027/5/204000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303027,,,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/03/031/1/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,007004,ضغط,,,,Operational
bufr4/3/03/031/2/008003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,008003,الأهمية الرأسية (ملاحظات الأقمار الصناعية),قاعدة الاستشعار,,,Operational
bufr4/3/03/031/3/007021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,007021,ارتفاع,الذروة المحلية,,,Operational
bufr4/3/03/031/4/007022,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,007022,ارتفاع الشمس,سمت الشمس,,,Operational
bufr4/3/03/031/5/008012,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,008012,محدد البر/البحر,,,,Operational
bufr4/3/03/031/6/012061,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303031,بيانات الأهمية، البر/البحر، درجة حرارة سطح الجلد,,012061,درجة حرارة الجلد,,,,Operational
bufr4/3/03/032/1/020011,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303032,سحابة,,020011,كمية السحب,,,,Operational
bufr4/3/03/032/2/020016,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303032,سحابة,,020016,الضغط عند قمة السحابة,,,,Operational
bufr4/3/03/033/1/020010,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303033,سحابة,,020010,الغطاء السحابي (الإجمالي),,,,Operational
bufr4/3/03/033/2/020016,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303033,سحابة,,020016,الضغط عند قمة السحابة,,,,Operational
bufr4/3/03/040/1/008041,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,008041,أهمية البيانات,مستوى إنهاء الرحلة,,,Operational
bufr4/3/03/040/2/004025,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,004025,فترة زمنية أو إزاحة,دقيقة,,,Operational
bufr4/3/03/040/3/004026,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,004026,فترة زمنية أو إزاحة,ثواني,,,Operational
bufr4/3/03/040/4/301021,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,301021,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/03/040/5/301122,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,301122,التاريخ/الوقت (حتى جزء من المئة من الثانية),,,,Operational
bufr4/3/03/040/6/201131,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,201131,استبدال عرض البيانات,,,,Operational
bufr4/3/03/040/7/202129,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,202129,تغيير المقياس,,,,Operational
bufr4/3/03/040/8/025069,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,025069,تصحيحات ضغط مستوى الطيران,,,,Operational
bufr4/3/03/040/9/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,007004,ضغط,,,,Operational
bufr4/3/03/040/10/013003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,013003,الرطوبة النسبية,,,,Operational
bufr4/3/03/040/11/202000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,202000,تغيير المقياس,إلغاء,,,Operational
bufr4/3/03/040/12/201000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/03/040/13/002013,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,002013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,,,,Operational
bufr4/3/03/040/14/012101,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/03/040/15/010009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,010009,ارتفاع الجهد الجغرافي,,,,Operational
bufr4/3/03/040/16/102002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,102002,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/03/040/17/008040,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,008040,أهمية مستوى الطيران,,,,Operational
bufr4/3/03/040/18/035035,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303040,مدة رحلة الراديوسون ومعلومات الإنهاء,,035035,سبب الإنهاء,,,,Operational
bufr4/3/03/041/1/002152,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,002152,تقنية معالجة بيانات الأقمار الصناعية المستخدمة,,,,Operational
bufr4/3/03/041/2/002023,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,002023,(معرف القمر الصناعي، طريقة حساب الرياح، التاريخ/الوقت، الموقع),,,,Operational
bufr4/3/03/041/3/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,007004,ضغط,,,,Operational
bufr4/3/03/041/4/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/041/5/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,011002,سرعة الرياح,,,,Operational
bufr4/3/03/041/6/002153,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,002153,تردد مركز قناة الأقمار الصناعية,,,,Operational
bufr4/3/03/041/7/002154,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,002154,عرض نطاق القناة الفضائية,,,,Operational
bufr4/3/03/041/8/012071,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303041,تسلسل الرياح,,012071,أبرد درجة حرارة عنقودية,,,,Operational
bufr4/3/03/050/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/050/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/050/3/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,007004,ضغط,,,,Operational
bufr4/3/03/050/4/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/050/5/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/050/6/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/050/7/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303050,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011002,سرعة الرياح,,,,Operational
bufr4/3/03/051/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/051/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/051/3/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,007004,ضغط,,,,Operational
bufr4/3/03/051/4/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/051/5/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/051/6/011061,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011061,القص الريحي المطلق في طبقة 1 كم أدناه,,,,Operational
bufr4/3/03/051/7/011062,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303051,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011062,القص الريحي المطلق في طبقة 1 كم أدناه,,,,Operational
bufr4/3/03/052/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/052/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/052/3/007009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,007009,ارتفاع الجهد الجغرافي,,,,Operational
bufr4/3/03/052/4/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/052/5/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/052/6/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/052/7/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303052,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011002,سرعة الرياح,,,,Operational
bufr4/3/03/053/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/053/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/053/3/007009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,007009,ارتفاع الجهد الجغرافي,,,,Operational
bufr4/3/03/053/4/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/053/5/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/053/6/011061,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011061,القص الريحي المطلق في طبقة 1 كم أدناه,,,,Operational
bufr4/3/03/053/7/011062,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303053,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011062,القص الريحي المطلق في طبقة 1 كم أدناه,,,,Operational
bufr4/3/03/054/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/054/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
