Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/11/049,11,الرياح والاضطراب,011049,الانحراف المعياري لاتجاه الرياح,degree true,0,0,9,degree true,0,3,,,Operational
bufr4/0/11/050,11,الرياح والاضطراب,011050,الانحراف المعياري لاتجاه الرياح,m/s,1,0,12,m/s,1,4,,,Operational
bufr4/0/11/051,11,الرياح والاضطراب,011051,الانحراف المعياري لاتجاه الرياح,m/s,1,0,8,m/s,1,3,,,Operational
bufr4/0/11/052,11,الرياح والاضطراب,011052,عدم اليقين الرسمي في سرعة الرياح,m/s,2,0,13,m/s,2,5,,,Operational
bufr4/0/11/053,11,الرياح والاضطراب,011053,عدم اليقين الرسمي في سرعة الرياح,degree true,2,0,15,degree true,2,5,,,Operational
bufr4/0/11/054,11,الرياح والاضطراب,011054,"اتجاه الرياح المتوسط للسطح - 1,500 م (5,000 قدم)",degree true,0,0,9,degree true,0,3,,,Operational
bufr4/0/11/055,11,الرياح والاضطراب,011055,"متوسط سرعة الرياح لـ 1,500 - 3,000 م",m/s,1,0,12,m/s,1,4,,,Operational
bufr4/0/11/061,11,الرياح والاضطراب,011061,القص الريحي المطلق في طبقة 1 كم أدناه,m/s,1,0,12,m/s,1,4,,,Operational
bufr4/0/11/062,11,الرياح والاضطراب,011062,القص الريحي المطلق في طبقة 1 كم أدناه,m/s,1,0,12,m/s,1,4,,,Operational
bufr4/0/11/070,11,الرياح والاضطراب,011070,معرف المدرج المتأثر بقص الرياح (بما في ذلك الكل),CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/11/071,11,الرياح والاضطراب,011071,تدفق الزخم العمودي المضطرب,m2 s-2,3,-128,14,m2 s-2,3,5,,,Operational
bufr4/0/11/072,11,الرياح والاضطراب,011072,تدفق الطفو العمودي المضطرب,K m s-1,3,-128,11,K m s-1,3,4,,,Operational
bufr4/0/11/073,11,الرياح والاضطراب,011073,الطاقة الحركية المضطربة,m2 s-2,2,-1024,13,m2 s-2,2,4,,,Operational
bufr4/0/11/074,11,الرياح والاضطراب,011074,طاقة التبدد,m2 s-2,2,-1024,10,m2 s-2,2,4,,,Operational
bufr4/0/11/075,11,الرياح والاضطراب,011075,متوسط شدة الاضطراب (معدل تلاشي الدوامة),m2/3 s-1,2,0,8,m2/3 s-1,2,3,,,Operational
bufr4/0/11/076,11,الرياح والاضطراب,011076,متوسط شدة الاضطراب (معدل تلاشي الدوامة),m2/3 s-1,2,0,8,m2/3 s-1,2,3,,,Operational
bufr4/0/11/077,11,الرياح والاضطراب,011077,وقت حدوث معدل تلاشي الدوامة القصوى,s,0,0,12,s,0,4,,,Operational
bufr4/0/11/080,11,الرياح والاضطراب,011080,عدد المشاهد المستخدمة لاسترجاع الرياح,Numeric,0,0,3,,,,,,Operational
bufr4/0/11/081,11,الرياح والاضطراب,011081,اتجاه الرياح النموذجي على ارتفاع 10 أمتار,degree true,2,0,16,degree true,2,5,,,Operational
bufr4/0/11/082,11,الرياح والاضطراب,011082,اتجاه الرياح النموذجي على ارتفاع 10 أمتار,m/s,2,0,14,m/s,2,4,,,Operational
bufr4/0/11/083,11,الرياح والاضطراب,011083,سرعة الرياح,km/h,0,0,9,km/h,0,3,,,Operational
bufr4/0/11/084,11,الرياح والاضطراب,011084,سرعة الرياح,kt,0,0,8,kt,0,3,,,Operational
bufr4/0/11/085,11,الرياح والاضطراب,011085,أقصى سرعة لهبات الرياح,km/h,0,0,9,km/h,0,3,,,Operational
bufr4/0/11/086,11,الرياح والاضطراب,011086,أقصى سرعة لهبات الرياح,kt,0,0,8,kt,0,3,,,Operational
bufr4/0/11/095,11,الرياح والاضطراب,011095,المكون-u لمتجه الرياح في النموذج,m/s,1,-4096,13,m/s,1,4,,,Operational
bufr4/0/11/096,11,الرياح والاضطراب,011096,المكون-v لمتجه الرياح في النموذج,m/s,1,-4096,13,m/s,1,4,,,Operational
bufr4/0/11/097,11,الرياح والاضطراب,011097,سرعة الرياح من مقياس الارتفاع,m/s,2,0,12,m/s,2,4,,,Operational
bufr4/0/11/098,11,الرياح والاضطراب,011098,سرعة الرياح من مقياس الإشعاع,m/s,2,0,12,m/s,2,4,,,Operational
bufr4/0/11/100,11,الرياح والاضطراب,011100,السرعة الجوية الحقيقية للطائرة,m/s,1,0,12,m/s,1,4,,,Operational
bufr4/0/11/101,11,الرياح والاضطراب,011101,مكون سرعة الطائرة الأرضية-المحور u,m/s,1,-4096,13,m/s,1,4,,,Operational
bufr4/0/11/102,11,الرياح والاضطراب,011102,مكون سرعة الطائرة الأرضية-المحور v,m/s,1,-4096,13,m/s,1,4,,,Operational
bufr4/0/11/103,11,الرياح والاضطراب,011103,مكون سرعة الطائرة الأرضية-المحور w,m/s,1,-512,10,m/s,1,3,,,Operational
bufr4/0/11/104,11,الرياح والاضطراب,011104,العنوان الحقيقي للطائرة أو السفينة أو أي منصة متنقلة أخرى,degree true,0,0,9,degree true,0,3,,,Operational
bufr4/0/11/105,11,الرياح والاضطراب,011105,إصدار خوارزمية EDR,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/11/106,11,الرياح والاضطراب,011106,تشغيل الحد الأدنى من الثقة,Numeric,1,0,4,Numeric,1,2,,,Operational
bufr4/0/11/107,11,الرياح والاضطراب,011107,الحد الأقصى لعدد الإدخالات غير الصحيحة,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/11/108,11,الرياح والاضطراب,011108,موقع الذروة,Numeric,1,0,4,Numeric,1,2,,,Operational
bufr4/0/11/109,11,الرياح والاضطراب,011109,عدد EDR الجيد,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/11/110,11,الرياح والاضطراب,011110,عدم اليقين في المكوّن u,m/s,1,-4096,13,m/s,1,4,,,Operational
bufr4/0/11/111,11,الرياح والاضطراب,011111,عدم اليقين في المكون v,m/s,1,-4096,13,m/s,1,4,,,Operational
bufr4/0/11/112,11,الرياح والاضطراب,011112,عدم اليقين في المكوّن w,m/s,2,-4096,13,m/s,2,4,,,Operational
bufr4/0/11/113,11,الرياح والاضطراب,011113,تتبع ارتباط المتجه,Numeric,3,-1000,12,Numeric,3,4,,,Operational
