Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/11/031/4,011031,درجة الاضطراب الممتدة,4,لا شيء,في الهواء النقي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/5,011031,درجة الاضطراب الممتدة,5,ضوء,في الهواء النقي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/6,011031,درجة الاضطراب الممتدة,6,معتدل,في الهواء النقي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/7,011031,درجة الاضطراب الممتدة,7,شديد,في الهواء النقي,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/8,011031,درجة الاضطراب الممتدة,8,لا شيء,السحاب/الهواء الصافي غير محدد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/9,011031,درجة الاضطراب الممتدة,9,ضوء,السحاب/الهواء الصافي غير محدد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/10,011031,درجة الاضطراب الممتدة,10,معتدل,السحاب/الهواء الصافي غير محدد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/11,011031,درجة الاضطراب الممتدة,11,شديد,السحاب/الهواء الصافي غير محدد,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/12,011031,درجة الاضطراب الممتدة,12,شديد، في هواء صافٍ,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/13,011031,درجة الاضطراب الممتدة,13,شديد، في السحابة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/14,011031,درجة الاضطراب الممتدة,14,السحاب/الهواء الصافي غير محدد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/15,011031,درجة الاضطراب الممتدة,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/0,011037,مؤشر الاضطراب,0,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/037/1,011037,مؤشر الاضطراب,1,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/2,011037,مؤشر الاضطراب,2,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/3,011037,مؤشر الاضطراب,3,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/4,011037,مؤشر الاضطراب,4,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/5,011037,مؤشر الاضطراب,5,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/6,011037,مؤشر الاضطراب,6,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/7,011037,مؤشر الاضطراب,7,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/8,011037,مؤشر الاضطراب,8,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/9,011037,مؤشر الاضطراب,9,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/10,011037,مؤشر الاضطراب,10,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/11,011037,مؤشر الاضطراب,11,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/12,011037,مؤشر الاضطراب,12,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/13,011037,مؤشر الاضطراب,13,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/14,011037,مؤشر الاضطراب,14,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/15,011037,مؤشر الاضطراب,15,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/16,011037,مؤشر الاضطراب,16,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/17,011037,مؤشر الاضطراب,17,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/18,011037,مؤشر الاضطراب,18,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/19,011037,مؤشر الاضطراب,19,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/20,011037,مؤشر الاضطراب,20,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/21,011037,مؤشر الاضطراب,21,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/22,011037,مؤشر الاضطراب,22,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/23,011037,مؤشر الاضطراب,23,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/24,011037,مؤشر الاضطراب,24,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/25,011037,مؤشر الاضطراب,25,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/26,011037,مؤشر الاضطراب,26,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/27,011037,مؤشر الاضطراب,27,أقل من 0.1,الذروة <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/28,011037,مؤشر الاضطراب,28,لا شيء,لا شيء,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/29-62,011037,مؤشر الاضطراب,29-62,محجوز,محجوز,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/63,011037,مؤشر الاضطراب,63,القيمة المفقودة,القيمة المفقودة,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/0,011038,وقت حدوث معدل تلاشي الدوامة القصوى,0,دقيقة < 1,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/1,011038,وقت حدوث معدل تلاشي الدوامة القصوى,1,دقيقة < 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/2,011038,وقت حدوث معدل تلاشي الدوامة القصوى,2,٢ =< دقيقة < ٣,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/3,011038,وقت حدوث معدل تلاشي الدوامة القصوى,3,٢ =< دقيقة < ٣,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/4,011038,وقت حدوث معدل تلاشي الدوامة القصوى,4,٤ =< دقيقة < ٥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/5,011038,وقت حدوث معدل تلاشي الدوامة القصوى,5,٤ =< دقيقة < ٥,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/6,011038,وقت حدوث معدل تلاشي الدوامة القصوى,6,٦ =< دقيقة < ٧,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/7,011038,وقت حدوث معدل تلاشي الدوامة القصوى,7,٦ =< دقيقة < ٧,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/8,011038,وقت حدوث معدل تلاشي الدوامة القصوى,8,٨ =< دقيقة < ٩,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/9,011038,وقت حدوث معدل تلاشي الدوامة القصوى,9,٨ =< دقيقة < ٩,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/10,011038,وقت حدوث معدل تلاشي الدوامة القصوى,10,٨ =< دقيقة < ٩,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/11,011038,وقت حدوث معدل تلاشي الدوامة القصوى,11,١١ =< دقيقة < ١٢,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/12,011038,وقت حدوث معدل تلاشي الدوامة القصوى,12,١١ =< دقيقة < ١٢,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/13,011038,وقت حدوث معدل تلاشي الدوامة القصوى,13,١١ =< دقيقة < ١٢,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/14,011038,وقت حدوث معدل تلاشي الدوامة القصوى,14,١٤ =< دقيقة < ١٥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/15,011038,وقت حدوث معدل تلاشي الدوامة القصوى,15,لا توجد معلومات توقيت متاحة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/16-30,011038,وقت حدوث معدل تلاشي الدوامة القصوى,16-30,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/31,011038,وقت حدوث معدل تلاشي الدوامة القصوى,31,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/0,011039,وقت حدوث معدل تلاشي الدوامة القصوى,0,دقيقة < 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/1,011039,وقت حدوث معدل تلاشي الدوامة القصوى,1,٢ =< دقيقة < ٣,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/2,011039,وقت حدوث معدل تلاشي الدوامة القصوى,2,٢ =< دقيقة < ٣,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/3,011039,وقت حدوث معدل تلاشي الدوامة القصوى,3,٢ =< دقيقة < ٣,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/4,011039,وقت حدوث معدل تلاشي الدوامة القصوى,4,٤ =< دقيقة < ٥,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/5,011039,وقت حدوث معدل تلاشي الدوامة القصوى,5,٦ =< دقيقة < ٧,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/6,011039,وقت حدوث معدل تلاشي الدوامة القصوى,6,٦ =< دقيقة < ٧,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/7,011039,وقت حدوث معدل تلاشي الدوامة القصوى,7,٦ =< دقيقة < ٧,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/8,011039,وقت حدوث معدل تلاشي الدوامة القصوى,8,٨ =< دقيقة < ٩,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/9,011039,وقت حدوث معدل تلاشي الدوامة القصوى,9,٨ =< دقيقة < ٩,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/10,011039,وقت حدوث معدل تلاشي الدوامة القصوى,10,١١ =< دقيقة < ١٢,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/11,011039,وقت حدوث معدل تلاشي الدوامة القصوى,11,١١ =< دقيقة < ١٢,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/12,011039,وقت حدوث معدل تلاشي الدوامة القصوى,12,١١ =< دقيقة < ١٢,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/13,011039,وقت حدوث معدل تلاشي الدوامة القصوى,13,١٤ =< دقيقة < ١٥,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/14,011039,وقت حدوث معدل تلاشي الدوامة القصوى,14,١٤ =< دقيقة < ١٥,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/15-59,011039,وقت حدوث معدل تلاشي الدوامة القصوى,15-59,كما هو أعلاه إلى 59 ≤ دقيقة < 60,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/039/60,011039,وقت حدوث معدل تلاشي الدوامة القصوى,60,لا توجد معلومات توقيت متاحة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/61-62,011039,وقت حدوث معدل تلاشي الدوامة القصوى,61-62,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/63,011039,وقت حدوث معدل تلاشي الدوامة القصوى,63,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
