Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/02/025,02,أجهزة القياس والتحكم,002025,القناة الفضائية المستخدمة في الحساب,Flag table,0,0,25,Flag table,0,9,,,Operational
bufr4/0/02/026,02,أجهزة القياس والتحكم,002026,الدقة عبر المسار,m,2,0,12,m,2,4,,,Operational
bufr4/0/02/027,02,الأجهزة الدقيقة,002027,الدقة على طول المسار,m,2,0,12,m,2,4,,,Operational
bufr4/0/02/028,02,الأجهزة الدقيقة,002028,حجم القطاع عند النقطة الأدنى في الاتجاه السيني,m,0,0,18,m,0,6,,,Operational
bufr4/0/02/029,02,أجهزة القياس والتحكم,002029,حجم القطاع عند النقطة الأدنى في الاتجاه العمودي,m,0,0,18,m,0,6,,,Operational
bufr4/0/02/030,02,الأجهزة الدقيقة,002030,طريقة قياس التيار,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/031,02,أجهزة القياس والتحكم,002031,مدة ووقت القياس الحالي,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/032,02,الأجهزة الدقيقة,002032,مؤشر الرقمنة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/033,02,الأجهزة الدقيقة,002033,طريقة قياس الملوحة/العمق,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/034,02,الأجهزة الدقيقة,002034,نوع المظلة الفرملية,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/035,02,الأجهزة الدقيقة,002035,طول الكابل,m,0,0,9,m,0,3,,,Operational
bufr4/0/02/036,02,الأجهزة الدقيقة,002036,نوع العوامة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/037,02,أجهزة القياس والتحكم,002037,طريقة مراقبة المد والجزر,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/038,02,أجهزة القياس والتحكم,002038,طريقة قياس درجة حرارة المياه و/أو الملوحة,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/039,02,الأجهزة الدقيقة,002039,طريقة قياس درجة حرارة المصباح الرطب,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/040,02,الأجهزة الدقيقة,002040,طريقة إزالة السرعة والحركة للمنصة من التيار,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/041,02,الأجهزة الدقيقة,002041,طريقة تقدير التقارير المتعلقة بالخصائص الشاملة,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/042,02,الأجهزة الدقيقة,002042,مؤشر سرعة تيار سطح البحر,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/044,02,أجهزة القياس والتحكم,002044,مؤشر لطريقة حساب بيانات الموجات الطيفية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/045,02,أجهزة القياس والتحكم,002045,مؤشر لنوع المنصة,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/046,02,الأجهزة الدقيقة,002046,أجهزة قياس الأمواج,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/047,02,الأجهزة الدقيقة,002047,نوع مقياس تسونامي أعماق المحيط,Code table,0,0,7,Code table,0,2,,,Operational
bufr4/0/02/048,02,الأجهزة الدقيقة,002048,مؤشر مستشعر القمر الصناعي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/049,02,الأجهزة الدقيقة,002049,تقنية معالجة بيانات الأقمار الصناعية الثابتة بالنسبة للأرض المستخدمة,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/02/050,02,الأجهزة الدقيقة,002050,القنوات المستخدمة في الأقمار الصناعية المستشعرة الثابتة بالنسبة للأرض,Flag table,0,0,20,Flag table,0,7,,,Operational
bufr4/0/02/051,02,الأجهزة الدقيقة,002051,مؤشر لتحديد طريقة المراقبة لدرجات الحرارة القصوى,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/052,02,الأجهزة الدقيقة,002052,القنوات المستخدمة في الأقمار الصناعية للتصوير الجغرافي الثابت,Flag table,0,0,6,Flag table,0,2,,,Operational
bufr4/0/02/053,02,أجهزة القياس والتحكم,002053,خصائص درجة حرارة السطوع لـ GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/054,02,الأجهزة الدقيقة,002054,خصائص معلمات الترصّد GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/055,02,الأجهزة الدقيقة,002055,معايير إحصائية لاستشعارات ثابتة جغرافياً,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/056,02,الأجهزة الدقيقة,002056,إحصائيات دقة الرصدات الجغرافية الثابتة,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/057,02,أجهزة القياس والتحكم,002057,أصل معلومات التخمين الأول لقياسات GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/058,02,الأجهزة الدقيقة,002058,أوقات الصلاحية للمعلومات الأولية لتخمين بيانات GOES-I/M الصوتية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/059,02,الأجهزة الدقيقة,002059,مصدر معلومات التحليل لبيانات GOES-I/M الصوتية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/060,02,أجهزة القياس والتحكم,002060,أصل معلومات السطح لعمليات الاستشعار GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/061,02,الأجهزة الدقيقة,002061,نظام الملاحة للطائرات,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/062,02,الأجهزة الدقيقة,002062,نوع نظام ترحيل بيانات الطائرة,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/063,02,الأجهزة الدقيقة,002063,زاوية انحراف الطائرة,deg,2,-18000,16,deg,2,5,,,Operational
bufr4/0/02/064,02,الأجهزة الدقيقة,002064,زاوية ميل الطائرة الجودة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/065,02,أجهزة القياس والتحكم,002065,محطة استقبال أرضية لنظام ACARS,CCITT IA5,0,0,40,Character,0,5,,,Operational
bufr4/0/02/066,02,أجهزة القياس والتحكم,002066,نظام استقبال أرضي للراديوسوندي,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/067,02,الأجهزة الدقيقة,002067,تردد تشغيل الراديوسوندي,Hz,-5,0,15,Hz,-5,5,,,Operational
bufr4/0/02/070,02,الأجهزة الدقيقة,002070,المواصفات الأصلية لخط العرض/خط الطول,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/071,02,الأجهزة الدقيقة,002071,طول الموجة الطيفي,m,13,0,30,m,13,10,,,Operational
bufr4/0/02/072,02,الأجهزة الدقيقة,002072,عرض الطيفي,m,13,0,30,m,13,10,,,Operational
bufr4/0/02/080,02,أجهزة القياس والتحكم,002080,مصنّع البالونات,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/081,02,الأجهزة الدقيقة,002081,نوع البالون,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/082,02,الأجهزة الدقيقة,002082,وزن البالون,kg,3,0,12,kg,3,4,,,Operational
bufr4/0/02/083,02,الأجهزة الدقيقة,002083,نوع مأوى البالون,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/084,02,الأجهزة الدقيقة,002084,نوع الغاز المستخدم في البالون,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/085,02,أجهزة القياس والتحكم,002085,كمية الغاز المستخدمة في البالون,kg,3,0,13,kg,3,4,,,Operational
bufr4/0/02/086,02,أجهزة القياس والتحكم,002086,طول قطار رحلة المنطاد,m,1,0,10,m,1,4,,,Operational
bufr4/0/02/087,02,أجهزة القياس والتحكم,002087,مساحة سطح المظلة,m2,4,0,15,m2,4,5,,,Operational
bufr4/0/02/088,02,الأجهزة الدقيقة,002088,حجم الغاز المستخدم في البالون,m3,3,0,13,m3,3,4,,,Operational
bufr4/0/02/090,02,الأجهزة الدقيقة,002090,طول موجي الأداة,m,9,0,16,m,9,5,,,Operational
bufr4/0/02/091,02,الأجهزة الدقيقة,002091,مستشعر الدخول 4/20 ملي أمبير,A,4,0,10,A,4,3,,,Operational
bufr4/0/02/092,02,الأجهزة الدقيقة,002092,طريقة حساب ملف الأوزون,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/095,02,الأجهزة الدقيقة,002095,نوع مستشعر الضغط,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/096,02,أجهزة القياس والتحكم,002096,نوع مستشعر درجة الحرارة,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/097,02,أجهزة القياس والتحكم,002097,نوع مستشعر الرطوبة,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/099,02,الأجهزة الدقيقة,002099,الاستقطاب,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/100,02,الأجهزة الدقيقة,002100,الثابت الراداري,dB,1,0,12,dB,1,4,(راجع الملاحظة 9),157,Operational
bufr4/0/02/101,02,أجهزة القياس والتحكم,002101,نوع الهوائي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/102,02,الأجهزة الدقيقة,002102,ارتفاع الهوائي فوق قاعدة البرج,m,0,0,8,m,0,3,,,Operational
bufr4/0/02/103,02,أجهزة القياس والتحكم,002103,القبة الرادارية,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/02/104,02,الأجهزة الدقيقة,002104,استقطاب الهوائي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/105,02,الأجهزة الدقيقة,002105,الحد الأقصى لكسب الهوائي,dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/106,02,أجهزة القياس والتحكم,002106,عرض الحزمة 3 ديسيبل,deg,1,0,6,deg,1,2,,,Operational
bufr4/0/02/107,02,الأجهزة الدقيقة,002107,قمع الشوشرة الجانبية,dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/108,02,الأجهزة الدقيقة,002108,تمييز التداخل المتبادل (على المحور),dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/109,02,الأجهزة الدقيقة,002109,سرعة الهوائي (السمت),deg/s,2,0,12,deg/s,2,4,,,Operational
bufr4/0/02/110,02,أجهزة القياس والتحكم,002110,سرعة الهوائي (الارتفاع),deg/s,2,0,12,deg/s,2,4,,,Operational
bufr4/0/02/111,02,الأجهزة الدقيقة,002111,زاوية سقوط الرادار,deg,1,0,10,deg,1,4,,,Operational
bufr4/0/02/112,02,الأجهزة الدقيقة,002112,زاوية نظر الرادار,deg,1,0,12,deg,1,4,,,Operational
bufr4/0/02/113,02,أجهزة القياس والتحكم,002113,عدد مشاهدات السمت,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/02/114,02,الأجهزة الدقيقة,002114,المساحة الفعالة لسطح الهوائي,m2,0,0,15,m2,0,5,,,Operational
bufr4/0/02/115,02,الأجهزة الدقيقة,002115,نوع معدات مراقبة السطح,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/116,02,الأجهزة الدقيقة,002116,نسبة نطاق 320 ميجاهرتز المُعالج,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/117,02,الأجهزة الدقيقة,002117,نسبة نطاق 80 ميجاهرتز المُعالج,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/118,02,أجهزة القياس والتحكم,002118,نسبة نطاق 20 ميجاهرتز المُعالج,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/119,02,الأجهزة الدقيقة,002119,عمليات تشغيل جهاز RA-2,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/120,02,أجهزة القياس والتحكم,002120,تردد موجات المحيط,Hz,3,0,10,Hz,3,4,,,Operational
bufr4/0/02/121,02,أجهزة القياس والتحكم,002121,التردد المتوسط,Hz,-8,0,7,Hz,-8,3,,,Operational
bufr4/0/02/122,02,الأجهزة الدقيقة,002122,نطاق مرونة التردد,Hz,-6,-128,8,Hz,-6,3,,,Operational
bufr4/0/02/123,02,أجهزة القياس والتحكم,002123,الطاقة القصوى,W,-4,0,7,W,-4,3,,,Operational
bufr4/0/02/124,02,أجهزة القياس والتحكم,002124,متوسط القدرة,W,-1,0,7,W,-1,3,,,Operational
bufr4/0/02/125,02,أجهزة القياس والتحكم,002125,تردد تكرار النبضات,Hz,-1,0,8,Hz,-1,3,,,Operational
bufr4/0/02/126,02,أجهزة القياس والتحكم,002126,عرض النبضة,s,7,0,6,s,7,2,,,Operational
bufr4/0/02/127,02,الأجهزة الدقيقة,002127,التردد الوسيط للمستقبل,Hz,-6,0,7,Hz,-6,3,,,Operational
bufr4/0/02/128,02,الأجهزة الدقيقة,002128,عرض نطاق التردد الوسيط,Hz,-5,0,6,Hz,-5,2,,,Operational
bufr4/0/02/129,02,الأجهزة الدقيقة,002129,الإشارة الدنيا القابلة للكشف,dB,0,-150,5,dB,0,3,,,Operational
bufr4/0/02/130,02,أجهزة القياس والتحكم,002130,النطاق الديناميكي,dB,0,0,7,dB,0,3,,,Operational
bufr4/0/02/131,02,الأجهزة الدقيقة,002131,التحكم في وقت الحساسية (STC),Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/02/132,02,الأجهزة,002132,دقة توجيه السمت,deg,2,0,6,deg,2,2,,,Operational
bufr4/0/02/133,02,أجهزة القياس والتحكم,002133,دقة توجيه الارتفاع,deg,2,0,6,deg,2,2,,,Operational
bufr4/0/02/134,02,الأجهزة الدقيقة,002134,زاوية الاتجاه لشعاع الهوائي,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/02/135,02,الأجهزة الدقيقة,002135,ارتفاع الهوائي,deg,2,-9000,15,deg,2,5,,,Operational
bufr4/0/02/136,02,الأجهزة الدقيقة,002136,النطاق الذي تمت معالجته بواسطة تصحيح تخفيف النطاق,m,-3,0,16,m,-3,5,,,Operational
bufr4/0/02/137,02,الأجهزة,002137,نسبة PRF مزدوجة للرادار,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/138,02,أجهزة القياس والتحكم,002138,اتجاه دوران الهوائي,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/139,02,أجهزة القياس والتحكم,002139,تكوين أداة SIRAL,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/140,02,أجهزة القياس والتحكم,002140,زاوية السمت لشعاع رادار القمر الصناعي,deg,0,0,9,deg,0,3,"Could you please provide the text you want me to translate? It seems like you mentioned ""Text to translate: (see Note 4)"" but I don't see the actual content to be translated. Let me know, and I'll assist you promptly!",111,Operational
bufr4/0/02/141,02,الأجهزة الدقيقة,002141,نوع القياس,CCITT IA5,0,0,24,Character,0,3,,,Operational
bufr4/0/02/142,02,أجهزة القياس والتحكم,002142,رقم تسلسل/معرّف جهاز الأوزون,CCITT IA5,0,0,32,Character,0,4,ملاحظة 5,91,Operational
bufr4/0/02/143,02,أجهزة القياس والتحكم,002143,نوع جهاز الأوزون,Code table,0,0,7,Code table,0,3,,,Operational
bufr4/0/02/144,02,أجهزة القياس والتحكم,002144,نوع مصدر الضوء لمطياف بريور,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/145,02,أجهزة القياس والتحكم,002145,إعداد الطول الموجي لأجهزة دوبسون,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/146,02,أجهزة القياس والتحكم,002146,شروط المصدر لأجهزة دوبسون,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/147,02,الأجهزة الدقيقة,002147,طريقة النقل إلى مركز التجميع,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/148,02,أدوات القياس والتحكم,002148,نظام جمع البيانات و/أو تحديد الموقع,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/149,02,الأجهزة الدقيقة,002149,نوع عوامة البيانات,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/150,02,الأجهزة الدقيقة,002150,رقم قناة أدوات TOVS/ATOVS/AVHRR,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/151,02,أجهزة القياس والتحكم,002151,معرف المقياس الإشعاعي,Code table,0,0,11,Code table,0,4,,,Operational
bufr4/0/02/152,02,الأجهزة الدقيقة,002152,أداة الأقمار الصناعية المستخدمة في معالجة البيانات,Flag table,0,0,31,Flag table,0,10,(انظر الملاحظة 6),46,Operational
bufr4/0/02/153,02,أجهزة القياس والتحكم,002153,تردد مركز القناة الفضائية,Hz,-8,0,26,Hz,-8,8,,,Operational
bufr4/0/02/154,02,الأجهزة الدقيقة,002154,عرض نطاق قناة الأقمار الصناعية,Hz,-8,0,26,Hz,-8,8,,,Operational
bufr4/0/02/155,02,الأجهزة الدقيقة,002155,طول موجة القناة الفضائية,m,9,0,16,m,9,5,,,Operational
bufr4/0/02/156,02,الأجهزة الدقيقة,002156,نسبة قياسات KU الصالحة لمتعقب المحيط,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/157,02,الأجهزة الدقيقة,002157,نسبة قياسات معيد التتبع S ocean الصالحة,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/158,02,الأجهزة الدقيقة,002158,أداة RA-2,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/02/159,02,الأجهزة الدقيقة,002159,أداة MWR,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/02/160,02,الأجهزة الدقيقة,002160,طول موجة الرادار,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/161,02,الأجهزة الدقيقة,002161,طريقة معالجة الرياح,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/02/162,02,الأجهزة الدقيقة,002162,طريقة تخصيص الارتفاع الممتد,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/163,02,أجهزة القياس والتحكم,002163,طريقة تخصيص الارتفاع,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/164,02,أجهزة القياس والتحكم,002164,طريقة ارتباط التتبع,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/165,02,أجهزة القياس والتحكم,002165,أعلام نوع Radiance,Flag table,0,0,15,Flag table,0,5,,,Operational
bufr4/0/02/166,02,الأجهزة الدقيقة,002166,نوع الإشعاع,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/167,02,الأجهزة الدقيقة,002167,طريقة الحساب الإشعاعي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/168,02,أجهزة القياس والتحكم,002168,ضغط الهيدروستاتيكي للطرف السفلي للكابل (سلسلة الثرمستور),Pa,-3,0,16,kPa,0,5,,,Operational
bufr4/0/02/169,02,الأجهزة الدقيقة,002169,نوع مقياس شدة الرياح,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/170,02,الأجهزة الدقيقة,002170,أجهزة استشعار الرطوبة للطائرات,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/171,02,أجهزة القياس والتحكم,002171,رقم التسلسل للأداة لقياس ملف درجة حرارة الماء,CCITT IA5,0,0,64,Character,0,8,,,Operational
bufr4/0/02/172,02,الأجهزة الدقيقة,002172,نوع المنتج للغازات الجوية المسترجعة,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/02/173,02,الأجهزة الدقيقة,002173,زاوية خارج الناظرة مربعة,deg2,4,0,10,deg2,4,4,(انظر الملاحظة 7),124,Operational
bufr4/0/02/174,02,الأجهزة الدقيقة,002174,متوسط عدد البكسلات عبر المسار,Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/02/175,02,الأجهزة الدقيقة,002175,طريقة قياس الهطول,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/176,02,الأجهزة الدقيقة,002176,طريقة قياس حالة الأرض,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/177,02,الأجهزة الدقيقة,002177,طريقة قياس عمق الثلج,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/178,02,الأجهزة الدقيقة,002178,طريقة قياس محتوى السائل للهطول,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/179,02,الأجهزة الدقيقة,002179,نوع خوارزمية حالة السماء,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/180,02,أجهزة القياس والتحكم,002180,النظام الرئيسي لكشف الطقس الحالي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/181,02,أجهزة القياس والتحكم,002181,مستشعر الطقس الحالي الإضافي,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/02/182,02,أجهزة القياس والتحكم,002182,نظام قياس الرؤية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/183,02,الأجهزة الدقيقة,002183,نظام كشف السحب,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/184,02,أجهزة القياس والتحكم,002184,نوع مستشعر كشف البرق,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/185,02,الأجهزة الدقيقة,002185,طريقة قياس التبخر,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/186,02,أجهزة القياس والتحكم,002186,القدرة على كشف ظواهر الهطول,Flag table,0,0,30,Flag table,0,10,,,Operational
bufr4/0/02/187,02,أجهزة القياس والتحكم,002187,القدرة على اكتشاف الظواهر الجوية الأخرى,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/02/188,02,الأجهزة الدقيقة,002188,القدرة على اكتشاف التعتيم,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/02/189,02,الأجهزة الدقيقة,002189,القدرة على التمييز بين ضربات البرق,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/02/190,02,الأجهزة الدقيقة,002190,غاطس لاغرانجي (% الوقت تحت الماء),%,0,0,7,%,0,3,,,Operational
bufr4/0/02/191,02,الأجهزة الدقيقة,002191,حساب ارتفاع الجهد الجغرافي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/192,02,الأجهزة الدقيقة,002192,دقة مراقبة الضغط,Pa,2,0,14,,,,,,Operational
bufr4/0/02/193,02,الأجهزة الدقيقة,002193,دقة مراقبة نسبة الخلط,kg/kg,6,0,14,,,,,,Operational
