Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status,translated_by
bufr4/3/13/043/8/104000,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,104000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/9/031001,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/10/006012,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,006012,زيادة خط الطول (دقة منخفضة),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/11/101000,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/12/031011,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,031011,تكرار متأخر لـ 4 واصفات,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/13/030001,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,030001,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/14/006012,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,006012,زيادة خط الطول (دقة منخفضة),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/15/101000,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/16/031001,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/13/043/17/030001,13,تسلسلات شائعة لبيانات الصور,313043,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,030001,صف غير مشفر بطول تشغيل لقيمة البكسل (4 بت),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
