Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,Status,translated_by
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,D01031,站点的识别和类型、日期/时间、位置（高精度）、移动,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,B02003,使用的测量设备类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,R04000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,B07003,位势,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,B11003,u-分量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,B11004,v组件,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09020,风廓线仪 - 笛卡尔坐标系,,B11005,w组件,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,B15004,臭氧探空校正因子 (CF),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,B15005,臭氧,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,R04000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,B04015,小时增量,自启动以来，如有需要，以分钟为单位,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,B08006,臭氧垂直探测的重要性,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09030,臭氧探空仪飞行数据（见注释1）,,B15003,测量的臭氧分压（探测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,B15004,臭氧探空校正因子 (CF),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,B15005,臭氧,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,R04000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,B04025,时间周期或位移,自启动以来，如有需要，以分钟为单位,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,B08006,臭氧垂直探测的重要性,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09031,臭氧探空仪飞行数据（见注释1）,,B15003,测量的臭氧分压（探测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09040,臭氧探测未与地基分光光度计耦合（见注释2）,,D01075,（声音识别）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09040,臭氧探测未与地基分光光度计耦合（见注释2）,,D01076,臭氧探空仪器,,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09040,臭氧探测未与地基分光光度计耦合（见注释2）,,D09030,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D07041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,地面部分的描述,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D09030,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D09030,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09043,臭氧仪器 - Dobson分光光度计,,D07043,臭氧仪器 - Dobson分光光度计,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09043,臭氧仪器 - Dobson分光光度计,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09043,臭氧仪器 - Dobson分光光度计,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09043,臭氧仪器 - Dobson分光光度计,,D09030,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09044,臭氧仪器 - Dobson分光光度计,,D07044,臭氧仪器 - Dobson分光光度计,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09044,臭氧仪器 - Dobson分光光度计,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09044,臭氧仪器 - Dobson分光光度计,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09044,臭氧仪器 - Dobson分光光度计,,D09030,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09045,臭氧探测未与地基分光光度计耦合（见注释2）,,D01075,（声音识别）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09045,臭氧探测未与地基分光光度计耦合（见注释2）,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09045,臭氧探测未与地基分光光度计耦合（见注释2）,,D09031,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09046,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D07041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09046,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09046,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09046,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D09031,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09047,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09047,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09047,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09047,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D09031,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09048,臭氧仪器 - Dobson分光光度计,,D07043,臭氧仪器 - Dobson分光光度计,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09048,臭氧仪器 - Dobson分光光度计,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09048,臭氧仪器 - Dobson分光光度计,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09048,臭氧仪器 - Dobson分光光度计,,D09031,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09049,臭氧仪器 - Dobson分光光度计,,D07044,臭氧仪器 - Dobson分光光度计,地面部分的描述,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09049,臭氧仪器 - Dobson分光光度计,,D01075,（声音识别）,臭氧探测部分的识别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09049,臭氧仪器 - Dobson分光光度计,,D01076,臭氧探空仪器,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09049,臭氧仪器 - Dobson分光光度计,,D09031,臭氧探空仪飞行数据（见注释1）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,D01001,WMO区块和站号,发射场识别,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,B01011,船舶或移动陆地站标识符,船舶呼号,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,D01012,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,D01021,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,B07030,车站地面高于平均海平面的高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,B07031,气压计高于平均海平面的高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,,B07007,高度,探空仪在平均海平面以上释放,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B04023,时间周期或位移,= 每月的天数,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B04059,用于计算报告的平均值的观测时间,,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,R15000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08001,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08023,一阶统计值如下,= 4 平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B10009,位势高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B12101,温度/空气温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B12103,露点温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08023,一阶统计值如下,向量均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08023,一阶统计值如下,设置为缺失,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B11019,风的稳定性,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08050,用于统计计算中缺失值数量的限定符,= 2 温度,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08020,缺失实体的总数（相对于累积或平均值）,天数,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08050,用于统计计算中缺失值数量的限定符,= 9 风,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09054,（CLIMAT TEMP 和 CLIMAT TEMP SHIP 数据表示的顺序）,每月平均数据,B08020,缺失实体的总数（相对于累积或平均值）,天数,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09060,无线电探空仪完成注册和地面观测,,D01123,无线电探空仪完整标题信息,,,Operational,"AI Translator: azure, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09060,无线电探空仪完成注册和地面观测,,D01121,无线电探空仪发射点位置,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09060,无线电探空仪完成注册和地面观测,,D02050,无线电探空仪完成注册和地面观测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09060,无线电探空仪完成注册和地面观测,,D03040,无线电探空仪飞行持续时间和终止信息,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
09,与垂直探测数据相关的气象序列,D09062,（原始GPS未平滑风）,,D01120,（无线电探空仪缩写标题和发射信息）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
