Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,Status,translated_by
02,与垂直探测数据相关的气象序列,D02003,风、温度、湿度、能见度、天气,,B13003,相对湿度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02003,风、温度、湿度、能见度、天气,,B20001,水平能见度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02003,风、温度、湿度、能见度、天气,,B20003,当前天气,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02003,风、温度、湿度、能见度、天气,,B20004,过去天气 (1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02003,风、温度、湿度、能见度、天气,,B20005,过去天气 (1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B20010,云量（总计）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B08002,垂直意义（卫星观测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B20011,云量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B20013,云顶高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02004,一般云信息,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02005,云层,,B08002,垂直意义（卫星观测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02005,云层,,B20011,云量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02005,云层,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02005,云层,,B20013,云顶高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02006,气压和24小时气压变化,,B10004,压力,站台以下,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02006,气压和24小时气压变化,,B10051,将压力降低到平均海平面,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02006,气压和24小时气压变化,,B10062,气压和24小时气压变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02006,气压和24小时气压变化,,B10063,压力趋势特性,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02011,低空站,,D02001,3小时气压变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02011,低空站,,D02003,风、温度、湿度、能见度、天气,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02011,低空站,,D02004,一般云信息,云层,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02012,低空站,,D02002,低空站,气压和气压变化,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02012,低空站,,D02003,风、温度、湿度、能见度、天气,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02012,低空站,,D02004,一般云信息,云层,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02013,基本表面报告,,D02006,气压和24小时气压变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02013,基本表面报告,,D02003,风、温度、湿度、能见度、天气,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02013,基本表面报告,,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02013,基本表面报告,,D02005,云层,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02021,波浪,,B22001,波浪的平均来向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02021,波浪,,B22011,波浪周期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02021,波浪,,B22021,显著波高,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02022,（风浪）,,B22002,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02022,（风浪）,,B22012,波浪周期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02022,（风浪）,,B22022,风浪高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02023,涌浪,,B22003,涌浪的方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02023,涌浪,,B22013,涌浪周期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02023,涌浪,,B22023,涌浪波高,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02024,风浪和涌浪,,D02022,（风浪）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02024,风浪和涌浪,,R01002,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02024,风浪和涌浪,,D02023,涌浪,2个膨胀系统,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02031,压力信息,,D02001,3小时气压变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02031,压力信息,,B10062,气压和24小时气压变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02031,压力信息,,B07004,压力,标准级别,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02031,压力信息,,B10009,位势高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02032,温度和湿度数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,温度和湿度数据,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02032,温度和湿度数据,,B12101,温度/空气温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02032,温度和湿度数据,,B12103,露点温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02032,温度和湿度数据,,B13003,相对湿度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02033,可见性数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,能见度测量系统,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02033,可见性数据,,B20001,水平能见度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02034,过去1小时总降水量,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,降水量测量,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02034,过去1小时总降水量,,B13023,过去1小时总降水量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,D02032,温度和湿度数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,D02033,可见性数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,D02034,过去1小时总降水量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,D02004,一般云信息,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02035,基本概要“瞬时”数据,,D02005,云层,单个云层或云团,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02036,云层底部低于站点水平,,R05000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02036,云层底部低于站点水平,,B08002,垂直意义（卫星观测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02036,云层底部低于站点水平,,B20011,云量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02036,云层底部低于站点水平,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02036,云层底部低于站点水平,,B20014,云顶高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02036,云层底部低于站点水平,,B20017,云顶描述,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02037,地面状况、积雪深度、地面最低温度,,B20062,地面状况（有雪或无雪）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02037,地面状况、积雪深度、地面最低温度,,B13013,雪深超过0.00米,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02037,地面状况、积雪深度、地面最低温度,,B12113,过去12小时地面最低温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02038,（现在和过去的天气）,,B20003,当前天气,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02038,（现在和过去的天气）,,B04024,时间周期或位移,小时,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02038,（现在和过去的天气）,,B20004,过去天气 (1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02038,（现在和过去的天气）,,B20005,过去天气 (1),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02039,总阳光数据,,B04024,时间周期或位移,小时,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02039,总阳光数据,,B14031,总日照,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02040,降水量测量,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,降水量测量,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02040,降水量测量,,R02002,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02040,降水量测量,,B04024,时间周期或位移,小时,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02040,降水量测量,,B13011,总降水量/总水当量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,温度测量来源,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B04024,时间周期或位移,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B04024,时间周期或位移,,（参见注释 3 和 4）,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B12111,最高温度，在指定高度和时间段内,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B04024,时间周期或位移,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B04024,时间周期或位移,,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02041,极端温度数据,,B12112,最高温度，在指定高度和时间段内,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,风力测量仪器类型,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B02002,风力测量仪器类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B08021,时间意义,时间平均,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B04025,时间周期或位移,= -10（分钟）或显著风向变化后的分钟数（如果有）。,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B08021,时间意义,设置为缺失,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,R03002,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B04025,时间周期或位移,分钟,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B11043,最大阵风速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02042,风廓线仪 - 风数据探测,,B11041,最大阵风速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,D02038,（现在和过去的天气）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,R01002,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,D02039,总阳光数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,D02040,降水量测量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,D02041,极端温度数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,D02042,风廓线仪 - 风数据探测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02043,基本概要“周期”数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02044,蒸发数据,,B04024,时间周期或位移,小时,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02044,蒸发数据,,B02004,蒸发量测量的仪器类型或报告蒸散量的作物类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02044,蒸发数据,,B13033,蒸发/蒸散,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B04024,时间周期或位移,小时,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B14002,长波辐射，在指定周期内积分,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B14004,长波辐射，在指定周期内积分,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B14016,净辐射，在指定周期内积分,,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B14028,全球太阳辐射，按指定期间积分,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B14029,散射太阳辐射（高精度），按指定期间积分,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02045,辐射数据（1小时和24小时周期）,,B14030,散射太阳辐射（高精度），按指定期间积分,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02046,温度变化,,B04024,时间周期或位移,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02046,温度变化,,B04024,时间周期或位移,,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02046,温度变化,,B12049,指定期间的温度变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02047,云层漂移方向,,R02003,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02047,云层漂移方向,,B08002,垂直意义（卫星观测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02047,云层漂移方向,,B20054,现象或云移动的真实方向或观察到的方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02048,云层的方向和高度,,B05021,方位或方位角,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02048,云层的方向和高度,,B07021,提升,提升,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02048,云层的方向和高度,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02048,云层的方向和高度,,B05021,方位或方位角,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02048,云层的方向和高度,,B07021,提升,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B08002,垂直意义（卫星观测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B20011,云量,低或中云 Nh,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B20013,云顶高度,h,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B20012,云类型,低云 CL,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B20012,云类型,中层云 CM,,Operational,"AI Translator: azure, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B20012,云类型,高层云,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02049,云信息与垂直探测一起报告,,B08002,垂直意义（卫星观测）,设置为缺失,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B10004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B10051,将压力降低到平均海平面,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B07004,压力,垂直,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B10003,位势,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B12004,2米处的空气温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B12051,标准偏差温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B12016,过去12小时内2米处的最高温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B12017,过去24小时内2米处的最低温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B13004,蒸气压,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,R02004,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B08051,用于统计计算中缺失值数量的限定符,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02051,,,B08020,缺失实体的总数（相对于累积或平均值）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,温度和湿度数据,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B07033,传感器高于水面的位置,温度和湿度数据,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B12101,温度/空气温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B02039,湿球温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B12102,湿球温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B12103,露点温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02052,船舶温度和湿度数据,,B13003,相对湿度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02053,船舶可见性数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,能见度测量系统,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02053,船舶可见性数据,,B07033,传感器高于水面的位置,能见度测量系统,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02053,船舶可见性数据,,B20001,水平能见度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,D02052,船舶温度和湿度数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,D02053,船舶可见性数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,B07033,传感器高于水面的位置,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,D02034,过去1小时总降水量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,D02004,一般云信息,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02054,船舶“瞬时”数据,,D02005,云层,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02055,结冰和冰,,B20031,冰沉积（厚度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02055,结冰和冰,,B20032,冰积速率（估算）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02055,结冰和冰,,B20033,结冰原因,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
02,与垂直探测数据相关的气象序列,D02055,结冰和冰,,B20034,海冰浓度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
