Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/40/015,40,(卫星探测数据),040015,归一化差异植被指数 (NDVI),Numeric,2,-100,8,Numeric,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/016,40,(卫星探测数据),040016,带内残余均方根,Numeric,3,0,14,Numeric,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/017,40,(卫星探测数据),040017,非标准化主成分得分,Numeric,0,-1073741824,31,Numeric,0,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/018,40,(卫星探测数据),040018,GIacAvgImagIIS - 成像仪测量值的平均值,W m-2 sr-1 m,6,0,24,W m-2 sr-1 m,6,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/019,40,(卫星探测数据),040019,GIacAvgImagIIS - 成像仪测量值的平均值,W m-2 sr-1 m,6,0,24,W m-2 sr-1 m,6,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/020,40,(卫星探测数据),040020,GqisFlagQual - 单个IASI-System质量标志,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/021,40,(卫星探测数据),040021,覆盖有雪/冰的IASI视场中加权AVHRR像素的比例,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/022,40,(卫星探测数据),040022,缺失、损坏或失败的AVHRR像素数量,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/023,40,(卫星探测数据),040023,高度计状态标志,Flag table,0,0,5,Flag table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/024,40,(卫星探测数据),040024,气象图可用性,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/025,40,(卫星探测数据),040025,平均日潮的插值标志,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/026,40,(卫星探测数据),040026,分数量化因子,Numeric,2,0,16,Numeric,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/027,40,(卫星探测数据),040027,无太阳闪光,deg,2,-18000,16,deg,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028,40,(卫星探测数据),040028,GMI质量标志,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/029,40,(卫星探测数据),040029,水平观测积分长度,m,0,0,26,m,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/030,40,(卫星探测数据),040030,水平视线风,m/s,2,-32767,16,m/s,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/031,40,(卫星探测数据),040031,水平视线风,m/s,2,0,15,m/s,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/032,40,(卫星探测数据),040032,导数风至压力,m s-1 Pa-1,3,-100000,18,m s-1 Pa-1,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/033,40,(卫星探测数据),040033,导数风至温度,m s-1 K-1,3,-100000,18,m s-1 K-1,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/034,40,(卫星探测数据),040034,导数风与后向散射比率,m/s,3,-200000,19,m/s,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/035,40,(卫星探测数据),040035,卫星范围,m,0,380000,18,m,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036,40,(卫星探测数据),040036,激光雷达 L2b 分类类型,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/037,40,(卫星探测数据),040037,反向散射距离,Numeric,3,500,20,Numeric,3,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/038,40,(卫星探测数据),040038,云粒子大小,m,7,0,28,m,7,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/039,40,(卫星探测数据),040039,单视复杂图像强度,Numeric,0,-25,5,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/040,40,(卫星探测数据),040040,单视复杂图像偏斜度,Numeric,2,1,13,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/041,40,(卫星探测数据),040041,单视复杂图像峰度,Numeric,2,1,13,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/042,40,(卫星探测数据),040042,单视复杂图像方差,Numeric,2,1,13,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/043,40,(卫星探测数据),040043,卫星机动指示器,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/044,40,(卫星探测数据),040044,尘埃指数,Numeric,1,0,8,Numeric,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/045,40,(卫星探测数据),040045,云层形成和高度分配,Flag table,0,0,5,Flag table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/046,40,(卫星探测数据),040046,云量摘要,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/047,40,(卫星探测数据),040047,用于IASI或IASI-NG一级产品的验证标志,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/048,40,(卫星探测数据),040048,AMSU-A一级数据流的验证标志,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049,40,(卫星探测数据),040049,云测试已执行及结果,Flag table,0,0,16,Flag table,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/050,40,(卫星探测数据),040050,检索初始化,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/051,40,(卫星探测数据),040051,迭代检索的收敛,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/052,40,(卫星探测数据),040052,在最终检索中显示超绝热和超饱和的迹象,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/053,40,(卫星探测数据),040053,用于检索的迭代次数,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054,40,(卫星探测数据),040054,潜在的处理和输入错误,Flag table,0,0,13,Flag table,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055,40,(卫星探测数据),040055,检索诊断,Flag table,0,0,21,Flag table,0,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/056,40,(卫星探测数据),040056,总体检索质量,Code table ,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057,40,(卫星探测数据),040057,IASI 二级反演标志,Flag table,0,0,31,Flag table,0,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/058,40,(卫星探测数据),040058,描述特征矩阵的向量数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/059,40,(卫星探测数据),040059,检索层数,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/060,40,(卫星探测数据),040060,扫描线中检索的配置文件数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/061,40,(卫星探测数据),040061,每个检索层的空气部分柱,mol cm-2,3,0,16,mol cm-2,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/062,40,(卫星探测数据),040062,先验部分柱用于每个检索层,mol cm-2,10,0,16,mol cm-2,10,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/063,40,(卫星探测数据),040063,缩放向量乘以先验向量以定义检索向量,Numeric,5,0,26,Numeric,5,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/064,40,(卫星探测数据),040064,灵敏度矩阵的主要特征向量,Numeric,6,0,31,Numeric,6,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/065,40,(卫星探测数据),040065,灵敏度矩阵的主要特征向量,Numeric,6,-1000000000,31,Numeric,6,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/066,40,(卫星探测数据),040066,大气水汽的质量指标,Numeric,1,0,8,Numeric,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/067,40,(卫星探测数据),040067,大气温度的质量指标,Numeric,1,0,8,Numeric,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/068,40,(卫星探测数据),040068,SO2的总体检索质量标志,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/069,40,(卫星探测数据),040069,PWLR 估算的地表空气温度检索误差,K,4,-1000000,21,K,4,7,请提供需要翻译的文本。,114,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/070,40,(卫星探测数据),040070,PWLR 估算的地表露点检索误差,K,4,-1000000,21,K,4,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/071,40,(卫星探测数据),040071,主成分域中臭氧的检索误差协方差矩阵,Numeric,4,-1000000,21,Numeric,4,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/072,40,(卫星探测数据),040072,PWLR估算的大气臭氧检索质量指标,Numeric,1,0,8,Numeric,1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/073,40,(卫星探测数据),040073,PWLR 估算的地表空气温度检索误差,K,1,0,8,K,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/074,40,(卫星探测数据),040074,一般干涉测量质量标志,Flag table,0,0,16,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/075,40,(卫星探测数据),040075,主成分域中温度的检索误差协方差矩阵,Numeric,0,0,21,Numeric,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/076,40,(卫星探测数据),040076,主成分域中温度的检索误差协方差矩阵,Numeric,0,0,21,Numeric,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/077,40,(卫星探测数据),040077,特定频段海洋质量标志,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/080,40,(卫星探测数据),040080,云测试结果用于IASI-NG二级,Flag table,0,0,5,Flag table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081,40,(卫星探测数据),040081,OLCI 一级分类和质量,Flag table,0,0,31,,,,,,Operational,"AI Translator: azure, Glossary Not Used"
