Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/08/011/1,008011,气象特征,1,地表准静止锋,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/2,008011,气象特征,2,地表暖锋,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/3,008011,气象特征,3,地表暖锋,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/4,008011,气象特征,4,地表暖锋,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/5,008011,气象特征,5,地表暖锋,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/6,008011,气象特征,6,闭塞,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/7,008011,气象特征,7,不稳定线,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/8,008011,气象特征,8,热带辐合带,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/9,008011,气象特征,9,辐合线,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/10,008011,气象特征,10,急流,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/11,008011,气象特征,11,云清,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/12,008011,气象特征,12,高层云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/13,008011,气象特征,13,风和湍流,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/14,008011,气象特征,14,风暴,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/15,008011,气象特征,15,机体结冰,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/16,008011,气象特征,16,现象,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/17,008011,气象特征,17,火山,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/18,008011,气象特征,18,大气现象,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/19,008011,气象特征,19,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/20,008011,气象特征,20,特殊云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/21,008011,气象特征,21,雷暴,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/22,008011,气象特征,22,热带气旋,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/23,008011,气象特征,23,山浪,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/011/24,008011,气象特征,24,沙尘暴,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/25,008011,气象特征,25,沙尘暴,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/26-62,008011,气象特征,26-62,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/011/63,008011,气象特征,63,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/012/0,008012,陆地/海洋限定符,0,土地,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/012/1,008012,陆地/海洋限定符,1,海,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/012/2,008012,陆地/海洋限定符,2,海岸,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/012/3,008012,陆地/海洋限定符,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/013/0,008013,昼/夜限定符,0,夜晚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/013/1,008013,昼/夜限定符,1,天,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/013/2,008013,昼/夜限定符,2,暮光,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/013/3,008013,昼/夜限定符,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/0,008014,跑道视程趋势,0,10分钟平均值 - 正常值,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/014/1,008014,跑道视程趋势,1,10分钟平均值 - 超过RVR (P) 评估的上限,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/014/2,008014,跑道视程趋势,2,10分钟平均值 - 超过RVR (P) 评估的上限,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/3,008014,跑道视程趋势,3,1分钟最小值 - 正常值,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/014/4,008014,跑道视程趋势,4,10分钟平均值 - 超过RVR (P) 评估的上限,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/5,008014,跑道视程趋势,5,10分钟平均值 - 超过RVR (P) 评估的上限,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/6,008014,跑道视程趋势,6,1分钟最小值 - 正常值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/7,008014,跑道视程趋势,7,10分钟平均值 - 超过RVR (P) 评估的上限,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/8,008014,跑道视程趋势,8,10分钟平均值 - 超过RVR (P) 评估的上限,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/9-14,008014,跑道视程趋势,9-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/014/15,008014,跑道视程趋势,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/015/0,008015,传感器的重要限定符,0,单个传感器,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/015/1,008015,传感器的重要限定符,1,主传感器,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/015/2,008015,传感器的重要限定符,2,次级传感器（备份）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/015/3-6,008015,传感器的重要限定符,3-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/015/7,008015,传感器的重要限定符,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/016/0,008016,更改趋势类型预报或机场预报的限定符,0,无显著变化,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/016/1,008016,更改趋势类型预报或机场预报的限定符,1,BECMG,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/016/2,008016,更改趋势类型预报或机场预报的限定符,2,TEMPO,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/016/3,008016,更改趋势类型预报或机场预报的限定符,3,调频,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/016/4-6,008016,更改趋势类型预报或机场预报的限定符,4-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/016/7,008016,更改趋势类型预报或机场预报的限定符,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/017/0,008017,预测变化预计发生时间的限定词,0,调频,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/017/1,008017,预测变化预计发生时间的限定词,1,TL,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/017/2,008017,预测变化预计发生时间的限定词,2,在,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/017/3,008017,预测变化预计发生时间的限定词,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/018/1,008018,SEAWINDS 陆地/冰面类型,1,土地,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/018/2,008018,SEAWINDS 陆地/冰面类型,2,表面冰层地图显示存在冰层,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/018/3-10,008018,SEAWINDS 陆地/冰面类型,3-10,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/018/11,008018,SEAWINDS 陆地/冰面类型,11,冰层地图数据不可用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/018/12,008018,SEAWINDS 陆地/冰面类型,12,衰减图数据不可用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/018/13-16,008018,SEAWINDS 陆地/冰面类型,13-16,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/018/All-17,008018,SEAWINDS 陆地/冰面类型,All 17,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/019/0,008019,后续中心标识符的限定符,0,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/019/1,008019,后续中心标识符的限定符,1,为FIR（飞行情报区）提供服务的ATS（空中交通服务）单位,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/019/2,008019,后续中心标识符的限定符,2,飞行情报区 (FIR),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/019/3,008019,后续中心标识符的限定符,3,上部飞行情报区 (UIR),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/019/4,008019,后续中心标识符的限定符,4,控制区 (CTA),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/019/5,008019,后续中心标识符的限定符,5,火山灰咨询中心 (VAAC),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/019/6,008019,后续中心标识符的限定符,6,气象观察办公室 (MWO) 发布 SIGMET,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/019/7-14,008019,后续中心标识符的限定符,7-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/019/15,008019,后续中心标识符的限定符,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/0,008021,时间意义,0,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/1,008021,时间意义,1,时间序列,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/2,008021,时间意义,2,时间平均,,,（参见注释 3）,4,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/3,008021,时间意义,3,累积,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/4,008021,时间意义,4,预测,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/5,008021,时间意义,5,预测,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/6,008021,时间意义,6,预测时间平均,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/7,008021,时间意义,7,预测,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/8,008021,时间意义,8,集合平均,,,（参见注释 3）,3,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/9,008021,时间意义,9,集合平均时间序列,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/10,008021,时间意义,10,集合平均时间序列,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/11,008021,时间意义,11,集合平均,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/12,008021,时间意义,12,集合平均时间序列,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/13,008021,时间意义,13,集合平均时间序列,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/14,008021,时间意义,14,集合平均预报时间平均值,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/15,008021,时间意义,15,集合平均预报时间平均值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021/16,008021,时间意义,16,分析,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/17,008021,时间意义,17,现象的开始,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/021/18,008021,时间意义,18,无线电探空仪发射时间,,,,,Operational,"AI Translator: azure, Glossary Not Used"
