Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/01/015,01,识别,001015,站点或地点名称,CCITT IA5,0,0,160,Character,0,20,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/016,01,识别,001016,卫星子标识符,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/018,01,识别,001018,短站点或地点名称,CCITT IA5,0,0,40,Character,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/019,01,识别,001019,短站点或地点名称,CCITT IA5,0,0,256,Character,0,32,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/020,01,识别,001020,WMO 区域编号/地理区域,Numeric,0,0,4,Numeric,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/021,01,识别,001021,概要特征标识符,Numeric,0,0,14,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/022,01,识别,001022,（功能名称）,CCITT IA5,0,0,224,Character,0,28,（参见注释 3）,72,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/023,01,识别,001023,观测序列号,Numeric,0,0,9,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/024,01,识别,001024,风速,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/025,01,识别,001025,风暴标识符,CCITT IA5,0,0,24,Character,0,3,（参见注释 3）,148,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/026,01,识别,001026,WMO风暴名称,CCITT IA5,0,0,64,Character,0,8,（参见注释 3）,43,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/027,01,识别,001027,WMO风暴名称,CCITT IA5,0,0,80,Character,0,10,（参见注释 3）,182,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028,01,识别,001028,气溶胶光学厚度,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029,01,识别,001029,SSI 来源,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/030,01,识别,001030,数值模型标识符,CCITT IA5,0,0,128,Character,0,16,（参见注释 3）,153,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/031,01,识别,001031,识别起源/生成中心,Code table,0,0,16,Code table,0,5,（参见注释 3）,44,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/032,01,识别,001032,生成应用程序,Code table defined by originating/generating centre,0,0,8,Code table,0,3,（注释 3、4 和 5）,"175,21,38",Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/033,01,识别,001033,识别起源/生成中心,Common Code table C-1,0,0,8,Common Code table C-1,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/034,01,识别,001034,识别起源/生成中心,Common Code table C-12,0,0,8,Common Code table C-12,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/035,01,识别,001035,（起始中心/子中心）,Common Code table C-11,0,0,16,Common Code table C-11,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036,01,识别,001036,负责操作观察平台的机构,Code table,0,0,20,Code table,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/037,01,识别,001037,SIGMET 序列标识符,CCITT IA5,0,0,24,Character,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/038,01,识别,001038,海冰分数,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/039,01,识别,001039,图形区域预报（GFA）序列标识符,CCITT IA5,0,0,40,Character,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/040,01,识别,001040,处理中心ID代码,CCITT IA5,0,0,48,Character,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/041,01,识别,001041,绝对平台速度 - 第一分量,m/s,5,-1073741824,31,m/s,5,10,（参见注释 3 和 4）,"134,154,95",Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/042,01,识别,001042,绝对平台速度 - 第一分量,m/s,5,-1073741824,31,m/s,5,10,（参见注释 3 和 4）,"134,154,95",Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/043,01,识别,001043,绝对平台速度 - 第一分量,m/s,5,-1073741824,31,m/s,5,10,（参见注释 3 和 4）,"134,154,95",Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/044,01,识别,001044,标准生成应用程序,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/050,01,识别,001050,平台发射机ID编号,Numeric,0,0,17,Numeric,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/051,01,识别,001051,平台发射机ID编号,CCITT IA5,0,0,96,Character,0,12,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/052,01,识别,001052,平台发射机ID编号,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/053,01,识别,001053,由海啸事件触发的海啸仪报告序列号,Numeric,0,0,7,Numeric,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/060,01,识别,001060,飞机报告点（信标标识符）,CCITT IA5,0,0,64,Character,0,8,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/062,01,识别,001062,ICAO位置指示符,CCITT IA5,0,0,32,Character,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/063,01,识别,001063,ICAO位置指示符,CCITT IA5,0,0,64,Character,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/064,01,识别,001064,跑道编号,CCITT IA5,0,0,32,Character,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/065,01,识别,001065,ICAO地区标识符,CCITT IA5,0,0,256,Character,0,32,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/075,01,识别,001075,潮汐站识别,CCITT IA5,0,0,40,Character,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/079,01,识别,001079,配置文件的唯一标识符,CCITT IA5,0,0,64,Character,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/080,01,识别,001080,根据SOOP的船线编号,CCITT IA5,0,0,32,Character,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/081,01,识别,001081,无线电探空仪释放编号,CCITT IA5,0,0,160,Character,0,20,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/082,01,识别,001082,无线电探空仪升空编号,Numeric,0,0,14,Numeric,0,4,（参见注释 3）,45,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/083,01,识别,001083,无线电探空仪释放编号,Numeric,0,0,3,Numeric,0,1,（参见注释 3）,45,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/085,01,识别,001085,观察平台制造商模式,CCITT IA5,0,0,160,Character,0,20,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/086,01,识别,001086,观察平台制造商序列号,CCITT IA5,0,0,256,Character,0,32,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/087,01,识别,001087,WMO 海洋观测平台扩展标识符,Numeric,0,0,23,Numeric,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/090,01,识别,001090,制作初始扰动的技术,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/091,01,识别,001091,合奏成员编号,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092,01,识别,001092,集合预报类型,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/093,01,识别,001093,气球批号,CCITT IA5,0,0,96,Character,0,12,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/094,01,识别,001094,WBAN编号,Numeric,0,0,17,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/095,01,识别,001095,观察者识别,CCITT IA5,0,0,32,Character,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/096,01,识别,001096,站点收购,CCITT IA5,0,0,160,Character,0,20,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/099,01,识别,001099,独特产品定义,CCITT IA5,0,0,248,Character,0,31,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101,01,识别,001101,州/联邦州标识符,Code table,0,0,10,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/102,01,识别,001102,国家站点识别,Numeric,0,0,30,Numeric,0,9,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/103,01,识别,001103,IMO编号。唯一的劳氏船级社登记号码,Numeric,0,0,24,Numeric,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/104,01,识别,001104,州/联邦州标识符,CCITT IA5,0,0,32,Character,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/105,01,识别,001105,公路编号,CCITT IA5,0,0,40,Character,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/106,01,识别,001106,沿公路的位置由位置标记指示,m,-2,0,14,m,-2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/110,01,识别,001110,飞机尾号,CCITT IA5,0,0,48,Character,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/111,01,识别,001111,始发机场,CCITT IA5,0,0,24,Character,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/112,01,识别,001112,目的地机场,CCITT IA5,0,0,24,Character,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/113,01,识别,001113,由原始中心定义的模板版本号,Numeric,1,0,9,Numeric,1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/114,01,识别,001114,加密的船舶或移动陆地站标识符（base64编码）,CCITT IA5,0,0,352,Character,0,44,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/115,01,识别,001115,收集数据的巡航或任务的标识符,CCITT IA5,0,0,160,Character,0,20,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/124,01,识别,001124,网格点标识符,Numeric,0,0,24,Numeric,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/125,01,识别,001125,WIGOS 标识符,Numeric,0,0,4,Numeric,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/126,01,识别,001126,WIGOS 标识符,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/127,01,识别,001127,WIGOS 问题编号,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/128,01,识别,001128,WIGOS 标识符,CCITT IA5,0,0,128,Character,0,16,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/130,01,识别,001130,风暴标识符,CCITT IA5,0,0,32,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/144,01,识别,001144,快照标识符,Numeric,0,0,31,Numeric,0,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/145,01,识别,001145,光源标识符,Numeric,0,-8,20,Numeric,0,7,（参见注释 3）,185,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/150,01,识别,001150,坐标参考系统,Code table,0,0,16,Code table,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/151,01,识别,001151,固定平均海平面参考基准,Code table,0,0,12,Code table,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/152,01,识别,001152,旋转椭球的半长轴,m,2,0,31,m,2,11,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/153,01,识别,001153,旋转椭球的半长轴,m,2,0,31,m,2,11,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/154,01,识别,001154,传感器标识符,Numeric,0,0,12,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/155,01,识别,001155,检索标识符,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/156,01,识别,001156,气球航班号,CCITT IA5,0,0,64,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/157,01,识别,001157,气球注册号或其他标识,CCITT IA5,0,0,80,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/158,01,识别,001158,气球类型,Code table,0,0,4,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/159,01,识别,001159,气球外壳的典型尺寸,m,1,0,12,,,,（参见注释 3）,195,Operational,"AI Translator: rag_cache, Glossary Not Used"
