Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,Status,translated_by
07,表面报告序列（海）,D07041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01011,年、月、日,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01012,小时，分钟，秒钟,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01070,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07041,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D07030,臭氧数据 - 单次观测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01001,WMO区块和站号,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,B01015,站点或地点名称,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01024,纬度/经度（粗略精度），站点高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01011,年、月、日,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01012,小时，分钟，秒钟,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,B08021,时间意义,集合平均,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,B04025,时间周期或位移,计算平均值的时间周期（分钟）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D01070,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07042,从单次观测中获得的 Brewer 地基光谱仪总臭氧测量值,,D07031,臭氧数据 - 单次观测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,D01001,WMO区块和站号,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,B01015,站点或地点名称,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,D01024,纬度/经度（粗略精度），站点高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,D01011,年、月、日,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,D01012,小时，分钟，秒钟,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,D01074,臭氧仪器 - Dobson分光光度计,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07043,臭氧仪器 - Dobson分光光度计,,D07030,臭氧数据 - 单次观测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,D01001,WMO区块和站号,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,B01015,站点或地点名称,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,D01024,纬度/经度（粗略精度），站点高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,D01011,年、月、日,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,D01012,小时，分钟，秒钟,臭氧测量的平均值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,B08021,时间意义,集合平均,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,B04025,时间周期或位移,计算平均值的时间周期（分钟）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,D01074,臭氧仪器 - Dobson分光光度计,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07044,臭氧仪器 - Dobson分光光度计,,D07031,臭氧数据 - 单次观测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B01063,ICAO位置指示符,CCCC,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B08079,产品状态,METAR SPECI 更正,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B02001,车站类型,自动,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,D01011,年、月、日,YY,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,D01012,小时，分钟，秒钟,GGgg,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,D01023,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B07030,车站地面高于平均海平面的高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B07031,气压计高于平均海平面的高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,= 10 米（如果实际值不可用）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11001,风向,ddd,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11016,可变风的极端逆时针风向,dndndn,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11017,可变风的极端逆时针风向,dxdxdx,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B08054,风速或阵风的限定符,P,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11083,风速,公里/小时,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11084,风速,ff - kt,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11002,风速,ff - 米/秒,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B08054,风速或阵风的限定符,P,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11085,最大阵风速度,fmfm - 公里/小时,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11086,最大阵风速度,fmfm - 节,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B11041,最大阵风速度,fmfm - 节,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B08054,风速或阵风的限定符,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,= 10 米（如果实际值不可用）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B12023,温度/空气温度,T'T' - 摄氏度,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B12024,露点温度,T'T' - 摄氏度,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B10052,高度表设定值 (QNH),QPHPHPHPH,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07045,（METAR/SPECI 的主要部分），替换 3 07 011,,B20009,一般天气指示器 (TAF/METAR),CAVOK,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07046,（METAR/SPECI能见度）,,B20060,水平能见度,VVVV或VVVVNDV,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07046,（METAR/SPECI能见度）,,R02000,6个描述符的延迟复制,最多3个,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07046,（METAR/SPECI能见度）,,B05021,方位或方位角,观察到的能见度方向,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07046,（METAR/SPECI能见度）,,B20059,最低水平能见度,VNVNVNVN,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,R05000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B08002,垂直意义（卫星观测）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B20011,云量,NsNsNs,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B20012,云类型,CC,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B20013,云顶高度,hshshs - 米,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B20092,云顶高度,hshshs - 米,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B20002,垂直能见度,VVhshshs - 米,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07047,（METAR/SPECI/TAF 云），替换 3 07 015,,B20091,垂直能见度,VVhshshs - 米,,Operational,"AI Translator: rag_cache, Glossary Not Used"
07,表面报告序列（海）,D07048,（趋势类型预测），替换 3 07 018,,B08016,更改趋势类型预报或机场预报的限定符,TTTTT 无显著变化,,Operational,"AI Translator: rag_cache, Glossary Not Used"
