Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,Status,translated_by
16,概要特征,D16004,湍流,,B11031,扩展的湍流程度,,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16004,湍流,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16004,湍流,,B08011,气象特征,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16005,风暴,,R08000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16005,风暴,,B08005,气象属性重要性,风暴中心,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16005,风暴,,B08007,维度意义,积分价值,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16005,风暴,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16005,风暴,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16005,风暴,,B01026,WMO风暴名称,使用“UNKNOWN”表示沙尘暴,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16005,风暴,,B19001,概要特征,风暴类型的值,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16005,风暴,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16005,风暴,,B08005,气象属性重要性,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,R11000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B08011,气象特征,云的值,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16006,云,,B08007,维度意义,面积值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B07002,高度,飞行高度（图层顶部）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B07002,高度,飞行高度（图层顶部）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,R02000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B20011,云量,,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B20012,云类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16006,云,,B08011,气象特征,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,R09000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B08011,气象特征,类型前的值,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B08007,维度意义,线路值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,R04000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B19005,特征运动方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B19006,特征运动速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16007,（正面）,,B08011,气象特征,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,R10000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B08001,垂直探测意义,位 3 设置为对流层顶,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B08007,维度意义,积分价值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B08023,一阶统计值如下,对流层顶高度,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,R03000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B10002,高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B08023,一阶统计值如下,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16008,对流层顶高度,,B08001,垂直探测意义,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,R10000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B08011,气象特征,机体结冰,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B08007,维度意义,面积值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B07002,高度,飞行高度（图层顶部）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B07002,高度,飞行高度（图层顶部）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,R02000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B20041,机体结冰,机体结冰,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16009,机体结冰,,B08011,气象特征,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,R07000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B08011,气象特征,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B08007,维度意义,积分价值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B01022,（功能名称）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16010,（功能名称）,,B08011,气象特征,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,R16000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B08011,气象特征,云的值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B01022,（功能名称）,火山,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B08007,维度意义,积分价值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,R02000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B05002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B06002,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B08021,时间意义,喷发开始时间,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B04001,年,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B04002,月,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B04003,天,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B04004,小时,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B04005,分钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B20090,特殊云,火山喷发的云,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B08021,时间意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B08007,维度意义,取消,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16011,火山喷发,,B08011,气象特征,取消 | 对象结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16020,热带气旋,,B01033,识别起源/生成中心,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16020,热带气旋,,B01025,风暴标识符,,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16020,热带气旋,,B01027,WMO风暴名称,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16020,热带气旋,,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16020,热带气旋,,D01012,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,D01023,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B02041,与天气概要特征相关的报告估算方法,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19001,概要特征,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19007,特征的有效半径,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19005,特征运动方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19006,特征运动速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19008,循环的垂直范围,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B08005,气象属性重要性,= 1 风暴中心,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B10004,压力,由于先前的重要性限定词而成为风暴中心,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B08005,气象属性重要性,= 2 特征的外部边界或边缘,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B10004,压力,外部限制,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19007,特征的有效半径,外部限制,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B08005,气象属性重要性,最大风速位置,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B08021,时间意义,时间平均,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B04075,时间周期或位移,分钟,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B11040,最大风速（10分钟平均风速）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19007,特征的有效半径,最大阵风速度,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,R05004,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B05021,方位或方位角,开始,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B05021,方位或方位角,结束,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,R02002,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19003,风速阈值,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16021,（分析数据）,,B19004,相对于超过阈值风速的有效半径,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B01032,生成应用程序,NWP模型名称等代码表由起始/生成中心定义,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16022,预测,,B02041,与天气概要特征相关的报告估算方法,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19001,概要特征,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19010,跟踪概要特征中心的方法,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,R18000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B08021,时间意义,预测,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B04014,小时增量,小时,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B08005,气象属性重要性,概要特征,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,D01023,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19005,特征运动方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19006,特征运动速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B10004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B11041,最大阵风速度,例如，用于美国,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16022,预测,,B08021,时间意义,预测时间平均,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B04075,时间周期或位移,分钟,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B11040,最大风速（10分钟平均风速）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19008,循环的垂直范围,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,R05004,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B05021,方位或方位角,开始,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B05021,方位或方位角,结束,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,R02002,复制5个描述符2次,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19003,风速阈值,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16022,预测,,B19004,相对于超过阈值风速的有效半径,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16026,热带风暴分析信息,,D16020,热带气旋,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16026,热带风暴分析信息,,D16021,（分析数据）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16027,热带风暴分析信息,,D16020,热带气旋,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16027,热带风暴分析信息,,D16022,预测,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,D01014,时间段,对于哪个SIGMET有效,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B01037,SIGMET 序列标识符,,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B10064,SIGMET 巡航高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B08019,后续中心标识符的限定符,= 1 ATS 单元服务于 FIR,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B01062,ICAO位置指示符,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B08019,后续中心标识符的限定符,= 2 FIR，= 3 UIR，= 4 CTA,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B01065,ICAO地区标识符,,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B08019,后续中心标识符的限定符,= 6兆瓦光学,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B01062,ICAO位置指示符,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16030,(SIGMET 标题),,B08019,后续中心标识符的限定符,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,B08021,时间意义,"= 16 分析, = 4 预测",,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,D01012,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,D01027,（3D 或 2D 中的功能描述）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,B19005,特征运动方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,B19006,特征运动速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,B20028,预期强度变化,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16031,(SIGMET，观察到或预报的位置和移动),,B08021,时间意义,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16032,(SIGMET，观察到或预报的位置和移动),,B08021,时间意义,"= 16 分析, = 4 预测",,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16032,(SIGMET，观察到或预报的位置和移动),,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16032,(SIGMET，观察到或预报的位置和移动),,D01012,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16032,(SIGMET，观察到或预报的位置和移动),,D01027,（3D 或 2D 中的功能描述）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16032,(SIGMET，观察到或预报的位置和移动),,B08021,时间意义,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16033,"(SIGMET, 展望)",,B08021,时间意义,"= 16 分析, = 4 预测",,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16033,"(SIGMET, 展望)",,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16033,"(SIGMET, 展望)",,D01012,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16033,"(SIGMET, 展望)",,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16033,"(SIGMET, 展望)",,D01027,（3D 或 2D 中的功能描述）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16033,"(SIGMET, 展望)",,B08021,时间意义,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B08079,产品状态,"= 0 正常问题, = 1 更正",,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,D16030,(SIGMET 标题),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B08011,气象特征,= 17 火山,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B01022,（功能名称）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B08007,维度意义,= 0 点,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,D01023,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B08007,维度意义,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B20090,特殊云,火山喷发的云,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,D16031,(SIGMET，观察到或预报的位置和移动),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,D16032,SIGMET，预报位置,,,Operational,"AI Translator: azure, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,D16033,"(SIGMET, 展望)",,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,概要特征,D16034,（火山灰SIGMET）,,B08011,气象特征,设置为缺失（取消）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
