Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/05/053,05,位置（水平 - 1）,005053,视野数,Numeric,0,0,5,Numeric,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/060,05,位置（水平 - 1）,005060,从重心的Y角位置,deg,6,-8000000,24,deg,6,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/061,05,位置（水平 - 1）,005061,从重心的Y角位置,deg,6,-8000000,24,deg,6,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/063,05,位置（水平 - 1）,005063,航天器滚动,deg,2,0,16,deg,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/064,05,位置（水平 - 1）,005064,航天器俯仰,deg,2,0,16,deg,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/066,05,位置（水平 - 1）,005066,航天器偏航,deg,2,0,16,deg,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/067,05,位置（水平 - 1）,005067,扫描线数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/068,05,位置（水平 - 1）,005068,个人资料编号,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/069,05,位置（水平 - 1）,005069,接收器通道,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/070,05,位置（水平 - 1）,005070,观察标识符,Numeric,0,0,30,Numeric,0,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/071,05,位置（水平 - 1）,005071,条带图标识符,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/072,05,位置（水平 - 1）,005072,范围方向的光谱数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/073,05,位置（水平 - 1）,005073,方位方向的光谱数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/074,05,位置（水平 - 1）,005074,索引在范围方向,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/075,05,位置（水平 - 1）,005075,方位方向的索引,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/076,05,位置（水平 - 1）,005076,太阳方位角,deg,2,0,16,deg,2,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/077,05,位置（水平 - 1）,005077,子卫星点纬度,deg,4,-900000,21,deg,4,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/05/078,05,位置（水平 - 1）,005078,号角编号,Numeric,0,0,4,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/079,05,位置（水平 - 1）,005079,乐队编号,Numeric,0,0,6,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/080,05,位置（水平 - 1）,005080,分辨率半径,m,-3,0,6,m,-3,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/05/092,05,位置（水平 - 1）,005092,侧轨索引或沿横向轨行号,Numeric,0,-1,3,,,,,,Operational,"AI Translator: azure, Glossary Not Used"
