Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/11/035,11,风和湍流,011035,垂直阵风速度,m s-2,2,-8192,14,m s-2,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/036,11,风和湍流,011036,垂直阵风速度,m/s,1,0,10,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037,11,风和湍流,011037,湍流指数,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038,11,风和湍流,011038,峰值涡耗散率发生时间,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/039,11,风和湍流,011039,峰值涡耗散率发生时间,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/040,11,风和湍流,011040,最大阵风速度,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/041,11,风和湍流,011041,最大阵风速度,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/042,11,风和湍流,011042,最大风速（10分钟平均风速）,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/043,11,风和湍流,011043,最大阵风速度,degree true,0,0,9,degree true,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/044,11,风和湍流,011044,地表至1 500米（5 000英尺）平均风向,degree true,0,0,9,degree true,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/045,11,风和湍流,011045,地表至1 500米（5 000英尺）平均风向,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/046,11,风和湍流,011046,最大瞬时风速,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/047,11,风和湍流,011047,最大瞬时风速,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/049,11,风和湍流,011049,风向标准偏差,degree true,0,0,9,degree true,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/050,11,风和湍流,011050,风向标准偏差,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/051,11,风和湍流,011051,风向标准偏差,m/s,1,0,8,m/s,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/052,11,风和湍流,011052,风速中的正式不确定性,m/s,2,0,13,m/s,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/053,11,风和湍流,011053,风速中的正式不确定性,degree true,2,0,15,degree true,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/054,11,风和湍流,011054,地表至1 500米（5 000英尺）平均风向,degree true,0,0,9,degree true,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/055,11,风和湍流,011055,1 500至3 000米平均风速,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/061,11,风和湍流,011061,1 公里层以下的绝对风切变,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/062,11,风和湍流,011062,1 公里层以下的绝对风切变,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/070,11,风和湍流,011070,受风切变影响的跑道指示器（包括全部）。,CCITT IA5,0,0,32,Character,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/071,11,风和湍流,011071,湍流垂直动量通量,m2 s-2,3,-128,14,m2 s-2,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/072,11,风和湍流,011072,湍流垂直浮力通量,K m s-1,3,-128,11,K m s-1,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/073,11,风和湍流,011073,湍流动能,m2 s-2,2,-1024,13,m2 s-2,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/074,11,风和湍流,011074,耗散能量,m2 s-2,2,-1024,10,m2 s-2,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/075,11,风和湍流,011075,平均湍流强度（涡耗散率）,m2/3 s-1,2,0,8,m2/3 s-1,2,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/076,11,风和湍流,011076,平均湍流强度（涡耗散率）,m2/3 s-1,2,0,8,m2/3 s-1,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/077,11,风和湍流,011077,峰值涡耗散率发生时间,s,0,0,12,s,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/080,11,风和湍流,011080,用于风检索的视图数量,Numeric,0,0,3,,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/081,11,风和湍流,011081,10米处的模型风向,degree true,2,0,16,degree true,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/082,11,风和湍流,011082,10米处的模型风向,m/s,2,0,14,m/s,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/083,11,风和湍流,011083,风速,km/h,0,0,9,km/h,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/084,11,风和湍流,011084,风速,kt,0,0,8,kt,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/085,11,风和湍流,011085,最大阵风速度,km/h,0,0,9,km/h,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/086,11,风和湍流,011086,最大阵风速度,kt,0,0,8,kt,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/095,11,风和湍流,011095,模型风矢量的u分量,m/s,1,-4096,13,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/096,11,风和湍流,011096,模型风矢量的v分量,m/s,1,-4096,13,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/097,11,风和湍流,011097,来自高度计的风速,m/s,2,0,12,m/s,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/098,11,风和湍流,011098,来自辐射计的风速,m/s,2,0,12,m/s,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/100,11,风和湍流,011100,飞机真实空速,m/s,1,0,12,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/101,11,风和湍流,011101,飞机地速u分量,m/s,1,-4096,13,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/102,11,风和湍流,011102,飞机地速v分量,m/s,1,-4096,13,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/103,11,风和湍流,011103,飞机地速w分量,m/s,1,-512,10,m/s,1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/104,11,风和湍流,011104,飞机、船舶或其他移动平台的真实航向,degree true,0,0,9,degree true,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/105,11,风和湍流,011105,EDR算法版本,Numeric,0,0,6,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/106,11,风和湍流,011106,运行最低置信度,Numeric,1,0,4,Numeric,1,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/107,11,风和湍流,011107,最大数量错误输入,Numeric,0,0,5,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/108,11,风和湍流,011108,峰值位置,Numeric,1,0,4,Numeric,1,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/109,11,风和湍流,011109,良好EDR的数量,Numeric,0,0,4,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/110,11,风和湍流,011110,u 分量中的不确定性,m/s,1,-4096,13,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/111,11,风和湍流,011111,v 分量中的不确定性,m/s,1,-4096,13,m/s,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/112,11,风和湍流,011112,w 分量中的不确定性,m/s,2,-4096,13,m/s,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/113,11,风和湍流,011113,跟踪向量相关性,Numeric,3,-1000,12,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
