Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/15/020,15,物理/化学成分,015020,综合臭氧密度,kg m-2,8,0,21,kg m-2,8,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/021,15,物理/化学成分,015021,综合质量密度,kg m-2,11,0,31,kg m-2,11,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/022,15,物理/化学成分,015022,综合质量密度,kg m-2,1,-100000000,31,kg m-2,1,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/024,15,物理/化学成分,015024,光学深度,Numeric,4,0,24,Numeric,4,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/025,15,物理/化学成分,015025,污染物类型,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/026,15,物理/化学成分,015026,污染物浓度 (mol mol-1),mol/mol,9,0,9,mol/mol,9,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/027,15,物理/化学成分,015027,污染物浓度 (kg m-3),kg m-3,9,0,10,kg m-3,9,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/028,15,物理/化学成分,015028,干空气中大气成分/污染物的摩尔分数,0/00,5,0,16,0/00,5,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/029,15,物理/化学成分,015029,消光系数,/m,9,0,30,/m,9,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/030,15,物理/化学成分,015030,气溶胶污染指数,Numeric,2,-1000,12,Numeric,2,4,（参见注释 3）,79,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/031,15,物理/化学成分,015031,卫星信号中的大气路径延迟,m,4,10000,15,m,4,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/032,15,物理/化学成分,015032,大气路径延迟的估计误差,m,4,0,10,m,4,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/033,15,物理/化学成分,015033,扫描极限处肢体视图的路径延迟差异,m,5,-10000,15,m,5,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/034,15,物理/化学成分,015034,路径延迟差的估计误差,m,5,0,14,m,5,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/035,15,物理/化学成分,015035,由于水汽引起的天顶路径延迟分量,m,4,0,14,m,4,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/036,15,物理/化学成分,015036,大气折射率,N units,3,0,19,N units,3,6,（参见注释 3）,142,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/037,15,物理/化学成分,015037,弯曲角度,rad,8,-100000,23,rad,8,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/038,15,物理/化学成分,015038,由于中性大气引起的路径延迟,m,4,0,20,m,4,11,（参见注释 3）,4,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/039,15,物理/化学成分,015039,大气路径延迟的估计误差,m,4,0,14,m,4,9,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/041,15,物理/化学成分,015041,二氧化硫,Numeric,2,-1200,14,Numeric,2,4,（参见注释 3）,78,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/042,15,物理/化学成分,015042,反射率,%,2,0,14,%,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/043,15,物理/化学成分,015043,平均核层数,Numeric,0,0,10,Numeric,0,0,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/044,15,物理/化学成分,015044,平均核矩阵,Numeric,6,-5000000,31,Numeric,0,0,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/045,15,物理/化学成分,015045,二氧化硫,DU,2,-2000,15,DU,2,5,（参见注释 3）,77,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/046,15,物理/化学成分,015046,火山污染指数,Numeric,2,-1000,11,Numeric,2,4,（参见注释 3）,80,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/049,15,物理/化学成分,015049,气溶胶安格斯特罗姆波长指数,Numeric,3,-2000,14,Numeric,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/051,15,物理/化学成分,015051,气象光学视程,m,0,0,18,m,0,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/052,15,物理/化学成分,015052,直径大于5纳米的气溶胶粒子数密度的以10为底的对数,log (m-3),1,60,6,log (m-3),1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/053,15,物理/化学成分,015053,直径大于5纳米的气溶胶粒子数密度的以10为底的对数,log (m-3),2,600,9,log (m-3),2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/054,15,物理/化学成分,015054,直径大于5纳米的气溶胶粒子数密度的以10为底的对数,log (m-3),2,550,9,log (m-3),2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/055,15,物理/化学成分,015055,非挥发性气溶胶比率,Numeric,2,0,7,Numeric,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/062,15,物理/化学成分,015062,气溶胶光学厚度质量标志,Numeric,3,-1000,14,Numeric,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/063,15,物理/化学成分,015063,反向散射,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/064,15,物理/化学成分,015064,衰减反向散射中的不确定性,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/065,15,物理/化学成分,015065,粒子后向散射系数,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/066,15,物理/化学成分,015066,粒子后向散射系数,m-1 sr-1,8,0,20,m-1 sr-1,8,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/067,15,物理/化学成分,015067,消光系数,m-1,8,0,20,m-1,8,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/068,15,物理/化学成分,015068,粒子消光系数的不确定性,m-1,8,0,20,m-1,8,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/069,15,物理/化学成分,015069,粒子激光雷达比率,sr,2,0,14,sr,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/070,15,物理/化学成分,015070,激光雷达比率的不确定性,sr,2,0,14,sr,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/071,15,物理/化学成分,015071,粒子退偏比,%,2,0,14,%,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/072,15,物理/化学成分,015072,退偏振比的不确定性,%,2,0,14,%,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/15/073,15,物理/化学成分,015073,衰减反向散射中的不确定性,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/074,15,物理/化学成分,015074,粒子后向散射系数,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/075,15,物理/化学成分,015075,粒子消光系数的不确定性,m,8,-524288,20,m-1,8,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/076,15,物理/化学成分,015076,粒子激光雷达比率,sr,1,-2048,13,sr,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/077,15,物理/化学成分,015077,激光雷达比率的不确定性,sr,1,0,12,sr,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/078,15,物理/化学成分,015078,粒子退偏比,%,2,-8192,15,%,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/079,15,物理/化学成分,015079,由于中性大气引起的天顶路径延迟,m,4,0,15,m,4,9,（参见注释 3）,5,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/080,15,物理/化学成分,015080,由于中性大气引起的天顶路径延迟,m,4,0,12,m,4,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/081,15,物理/化学成分,015081,由于中性大气引起的路径延迟,m,4,0,18,m,4,10,（参见注释 3）,6,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/082,15,物理/化学成分,015082,路径积分水汽,kg m-2,1,0,16,kg m-2,1,10,（参见注释 3）,16,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/083,15,物理/化学成分,015083,GNSS 导出的中性大气梯度,m,5,-8192,14,m,5,9,（参见注释 3）,7,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/084,15,物理/化学成分,015084,GNSS最小二乘残差,m,4,0,14,m,4,9,（参见注释 3）,17,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/085,15,物理/化学成分,015085,GNSS多路径延迟,m,4,0,14,m,4,9,（参见注释 3）,8,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/086,15,物理/化学成分,015086,GNSS静力映射函数,Numeric,3,0,16,Numeric,3,10,（参见注释 3）,22,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/087,15,物理/化学成分,015087,GNSS静力映射函数,Numeric,3,0,16,Numeric,3,10,（参见注释 3）,22,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/088,15,物理/化学成分,015088,GNSS梯度映射功能,Numeric,3,0,16,Numeric,3,10,（参见注释 3）,22,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/089,15,物理/化学成分,015089,由于中性大气引起的天顶路径延迟,m,4,0,15,m,4,9,（参见注释 3）,18,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/15/090,15,物理/化学成分,015090,由于中性大气引起的路径延迟,m,4,0,20,m,4,11,（参见注释 3）,19,Operational,"AI Translator: rag_cache, Glossary Not Used"
