Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/01/028/0,001028,气溶胶光学厚度,0,无可用的AOD数据,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/1,001028,气溶胶光学厚度,1,美国国家环境卫星、数据与信息服务办公室,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/2,001028,气溶胶光学厚度,2,NAVOCEANO,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/3,001028,气溶胶光学厚度,3,NAAPS,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/4,001028,气溶胶光学厚度,4,MERIS,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/5,001028,气溶胶光学厚度,5,AATSR,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/6-30,001028,气溶胶光学厚度,6-30,保留以备将来使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/028/31,001028,气溶胶光学厚度,31,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/0,001029,SSI 来源,0,没有SSI数据可用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/1,001029,SSI 来源,1,MSG_SEVIRI,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/2,001029,SSI 来源,2,GOES东,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/3,001029,SSI 来源,3,GOES东,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/4,001029,SSI 来源,4,欧洲中期天气预报中心,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/5,001029,SSI 来源,5,NCEP,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/6,001029,SSI 来源,6,数值天气预报 (NWP): 英国气象局,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/7-30,001029,SSI 来源,7-30,保留以备将来使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/029/31,001029,SSI 来源,31,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/031,001031,识别起源/生成中心,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/033,001033,识别起源/生成中心,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/034,001034,识别起源/生成中心,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/035,001035,识别起源/生成中心,,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/0-36000,001036,负责操作观察平台的机构,0-36000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/36001,001036,负责操作观察平台的机构,36001,澳大利亚，气象局 (BoM),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/36002,001036,负责操作观察平台的机构,36002,澳大利亚，澳大利亚联合海洋观测系统设施 (JAFOOS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/36003,001036,负责操作观察平台的机构,36003,澳大利亚，联邦科学与工业研究组织 (CSIRO),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/36004-124000,001036,负责操作观察平台的机构,36004-124000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124001,001036,负责操作观察平台的机构,124001,加拿大，海洋环境数据服务 (MEDS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124002,001036,负责操作观察平台的机构,124002,加拿大，海洋科学研究所 (IOS),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124003-124172,001036,负责操作观察平台的机构,124003-124172,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124173,001036,负责操作观察平台的机构,124173,加拿大，环境加拿大,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124174,001036,负责操作观察平台的机构,124174,加拿大国家国防部,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124175,001036,负责操作观察平台的机构,124175,加拿大，Nav Canada,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/124176-156000,001036,负责操作观察平台的机构,124176-156000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/156001,001036,负责操作观察平台的机构,156001,中国国家海洋局,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/156002,001036,负责操作观察平台的机构,156002,中国国家海洋局第二海洋研究所,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/156003,001036,负责操作观察平台的机构,156003,中国国家海洋局第二海洋研究所,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/156004-250000,001036,负责操作观察平台的机构,156004-250000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/250001,001036,负责操作观察平台的机构,250001,法国，发展研究院 (IRD),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/250002,001036,负责操作观察平台的机构,250002,法国，法国海洋开发研究院 (IFREMER),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/250003-276000,001036,负责操作观察平台的机构,250003-276000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/276001,001036,负责操作观察平台的机构,276001,德国，联邦海事和水文局 (BSH),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/276002,001036,负责操作观察平台的机构,276002,德国，基尔海洋研究所,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/276003-356000,001036,负责操作观察平台的机构,276003-356000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/356001,001036,负责操作观察平台的机构,356001,印度国家海洋研究所 (NIO),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/356002,001036,负责操作观察平台的机构,356002,印度国家海洋信息服务中心,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/356003,001036,负责操作观察平台的机构,356003,印度国家海洋信息服务中心,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/356004-392000,001036,负责操作观察平台的机构,356004-392000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/392001,001036,负责操作观察平台的机构,392001,日本，日本气象厅 (JMA),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/392002,001036,负责操作观察平台的机构,392002,日本，全球变化前沿观测研究系统,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/392003,001036,负责操作观察平台的机构,392003,日本，日本海洋科学技术中心 (JAMSTEC),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/392004-410000,001036,负责操作观察平台的机构,392004-410000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/410001,001036,负责操作观察平台的机构,410001,大韩民国，首尔国立大学,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/410002,001036,负责操作观察平台的机构,410002,大韩民国，韩国海洋研究开发院 (KORDI),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/410003,001036,负责操作观察平台的机构,410003,大韩民国，气象研究所,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/410004-540000,001036,负责操作观察平台的机构,410004-540000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/540001,001036,负责操作观察平台的机构,540001,新喀里多尼亚，发展研究院 (IRD),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/540002-554000,001036,负责操作观察平台的机构,540002-554000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/554001,001036,负责操作观察平台的机构,554001,新西兰国家水与大气研究所 (NIWA),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/554002-643000,001036,负责操作观察平台的机构,554002-643000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/643001,001036,负责操作观察平台的机构,643001,俄罗斯联邦，俄罗斯联邦水文气象局国家海洋研究所,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/643002,001036,负责操作观察平台的机构,643002,俄罗斯联邦，联邦水文气象与环境监测局,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/643003-724000,001036,负责操作观察平台的机构,643003-724000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/724001,001036,负责操作观察平台的机构,724001,西班牙，西班牙海洋研究所,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/724002-826000,001036,负责操作观察平台的机构,724002-826000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/826001,001036,负责操作观察平台的机构,826001,英国，海洋测绘局,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/826002,001036,负责操作观察平台的机构,826002,英国国家海洋中心 (NOC),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/826003,001036,负责操作观察平台的机构,826003,联合王国，环境、渔业和水产养殖科学中心 (Cefas),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/826004,001036,负责操作观察平台的机构,826004,英国，苏格兰海洋局 (MS),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/826005,001036,负责操作观察平台的机构,826005,英国，普利茅斯海洋实验室 (PML),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/826006,001036,负责操作观察平台的机构,826006,英国，英国南极调查局 (BAS),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/826007-840000,001036,负责操作观察平台的机构,826007-840000,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/840001,001036,负责操作观察平台的机构,840001,美国国家海洋和大气管理局（NOAA）大西洋海洋和气象实验室（AOML）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/840002,001036,负责操作观察平台的机构,840002,美国，NOAA 太平洋海洋环境实验室 (PMEL),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/840003,001036,负责操作观察平台的机构,840003,美国斯克里普斯海洋研究所 (SIO),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/840004,001036,负责操作观察平台的机构,840004,美国，伍兹霍尔海洋研究所 (WHOI),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/840005,001036,负责操作观察平台的机构,840005,美国，华盛顿大学,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/840006,001036,负责操作观察平台的机构,840006,美国海军海洋测绘办公室,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/036/840007-1048574,001036,负责操作观察平台的机构,840007-1048574,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/036/1048575,001036,负责操作观察平台的机构,1048575,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/038/0,001038,海冰分数,0,视野中没有海冰,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/038/1,001038,海冰分数,1,NSIDC SSM/I Cavalieri 等 (1992),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/038/2,001038,海冰分数,2,AMSR-E,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/038/3,001038,海冰分数,3,欧洲中期天气预报中心,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/038/4,001038,海冰分数,4,CMS（法国）云掩膜用于Medspiration,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/038/5,001038,海冰分数,5,EUMETSAT OSI-SAF,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/038/6-30,001038,海冰分数,6-30,保留以备将来使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/038/31,001038,海冰分数,31,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/044/0,001044,标准生成应用程序,0,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/044/1,001044,标准生成应用程序,1,单项质量测试的完全加权混合,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/044/2,001044,标准生成应用程序,2,个别测试的加权混合，但不包括预测比较,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/044/3,001044,标准生成应用程序,3,递归过滤函数,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/044/4,001044,标准生成应用程序,4,无预测的常见质量指数 (QI),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/044/5,001044,标准生成应用程序,5,没有预测的QI,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/044/6,001044,标准生成应用程序,6,没有预测的QI,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/044/7,001044,标准生成应用程序,7,以米/秒为单位的估计误差转换为百分比置信度,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/044/8-254,001044,标准生成应用程序,8-254,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/044/255,001044,标准生成应用程序,255,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/052/0,001052,平台发射机ID编号,0,主要,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/052/1,001052,平台发射机ID编号,1,次要,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/052/2,001052,平台发射机ID编号,2,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/052/3,001052,平台发射机ID编号,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/090/0,001090,制作初始扰动的技术,0,滞后平均预报 (LAF),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/090/1,001090,制作初始扰动的技术,1,繁殖,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/090/2,001090,制作初始扰动的技术,2,奇异向量,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/090/3,001090,制作初始扰动的技术,3,多次分析循环,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/090/4-191,001090,制作初始扰动的技术,4-191,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/090/192-254,001090,制作初始扰动的技术,192-254,保留供本地使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/090/255,001090,制作初始扰动的技术,255,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092/0,001092,集合预报类型,0,无扰高分辨率控制预报,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/092/1,001092,集合预报类型,1,无扰高分辨率控制预报,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092/2,001092,集合预报类型,2,负面扰动预测,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/092/3,001092,集合预报类型,3,负面扰动预测,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092/4,001092,集合预报类型,4,负面扰动预测,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092/5-191,001092,集合预报类型,5-191,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092/192-254,001092,集合预报类型,192-254,保留供本地使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/092/255,001092,集合预报类型,255,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/101/0-99,001101,州/联邦州标识符,0-99,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/101/100,001101,州/联邦州标识符,100,阿尔及利亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/101,001101,州/联邦州标识符,101,安哥拉,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/102,001101,州/联邦州标识符,102,贝宁,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/103,001101,州/联邦州标识符,103,博茨瓦纳,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/104,001101,州/联邦州标识符,104,布基纳法索,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/105,001101,州/联邦州标识符,105,布隆迪,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/106,001101,州/联邦州标识符,106,喀麦隆,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/107,001101,州/联邦州标识符,107,佛得角,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/108,001101,州/联邦州标识符,108,中非共和国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/109,001101,州/联邦州标识符,109,乍得,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/110,001101,州/联邦州标识符,110,科摩罗,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/111,001101,州/联邦州标识符,111,刚果,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/112,001101,州/联邦州标识符,112,科特迪瓦,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/113,001101,州/联邦州标识符,113,刚果,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/101/114,001101,州/联邦州标识符,114,吉布提,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/115,001101,州/联邦州标识符,115,埃及,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/116,001101,州/联邦州标识符,116,厄立特里亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/117,001101,州/联邦州标识符,117,埃塞俄比亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/118,001101,州/联邦州标识符,118,法国 (RA I),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/119,001101,州/联邦州标识符,119,加蓬,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/120,001101,州/联邦州标识符,120,冈比亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/121,001101,州/联邦州标识符,121,加纳,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/122,001101,州/联邦州标识符,122,几内亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/123,001101,州/联邦州标识符,123,几内亚,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/101/124,001101,州/联邦州标识符,124,肯尼亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/125,001101,州/联邦州标识符,125,莱索托,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/126,001101,州/联邦州标识符,126,利比里亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/127,001101,州/联邦州标识符,127,利比亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/128,001101,州/联邦州标识符,128,马达加斯加,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/129,001101,州/联邦州标识符,129,马拉维,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/130,001101,州/联邦州标识符,130,马里,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/131,001101,州/联邦州标识符,131,毛里塔尼亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/132,001101,州/联邦州标识符,132,毛里求斯,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/133,001101,州/联邦州标识符,133,摩洛哥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/134,001101,州/联邦州标识符,134,莫桑比克,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/135,001101,州/联邦州标识符,135,纳米比亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/136,001101,州/联邦州标识符,136,尼日尔,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/137,001101,州/联邦州标识符,137,尼日尔,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/01/101/138,001101,州/联邦州标识符,138,葡萄牙 (RA I),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/139,001101,州/联邦州标识符,139,卢旺达,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/140,001101,州/联邦州标识符,140,圣多美和普林西比,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/141,001101,州/联邦州标识符,141,塞内加尔,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/142,001101,州/联邦州标识符,142,塞舌尔,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/143,001101,州/联邦州标识符,143,塞拉利昂,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/144,001101,州/联邦州标识符,144,索马里,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/145,001101,州/联邦州标识符,145,南非,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/146,001101,州/联邦州标识符,146,西班牙 (RA I),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/147,001101,州/联邦州标识符,147,苏丹,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/148,001101,州/联邦州标识符,148,埃斯瓦蒂尼,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/149,001101,州/联邦州标识符,149,多哥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/150,001101,州/联邦州标识符,150,突尼斯,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/151,001101,州/联邦州标识符,151,乌干达,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/152,001101,州/联邦州标识符,152,大不列颠及北爱尔兰联合王国（RA I）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/153,001101,州/联邦州标识符,153,坦桑尼亚联合共和国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/154,001101,州/联邦州标识符,154,赞比亚,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/155,001101,州/联邦州标识符,155,津巴布韦,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/156-199,001101,州/联邦州标识符,156-199,保留给区域 I（非洲）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/200,001101,州/联邦州标识符,200,阿富汗,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/201,001101,州/联邦州标识符,201,巴林,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/202,001101,州/联邦州标识符,202,孟加拉国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/203,001101,州/联邦州标识符,203,不丹,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/204,001101,州/联邦州标识符,204,柬埔寨,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/205,001101,州/联邦州标识符,205,中国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/206,001101,州/联邦州标识符,206,朝鲜民主主义人民共和国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/207,001101,州/联邦州标识符,207,香港，中国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/208,001101,州/联邦州标识符,208,印度,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/01/101/209,001101,州/联邦州标识符,209,伊朗伊斯兰共和国,,,,,Operational,"AI Translator: azure, Glossary Not Used"
