Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/25/060,25,处理信息,025060,软件识别,Numeric,0,0,14,Numeric,0,5,（参见注释 3）,131,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/061,25,处理信息,025061,软件识别和版本号,CCITT IA5,0,0,96,Character,0,12,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/062,25,处理信息,025062,数据库识别,Numeric,0,0,14,Numeric,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/063,25,处理信息,025063,中央处理器或系统标识符,Code table,0,0,8,Code table,0,3,（参见注释 3）,71,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/065,25,处理信息,025065,方位校正（方位角）,deg,2,-1000,11,deg,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/066,25,处理信息,025066,方位校正（仰角）,deg,2,-1000,11,deg,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/067,25,处理信息,025067,无线电探空仪释放点压力校正,Pa,0,-8000,14,Pa,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/068,25,处理信息,025068,存档重新计算的次数,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/069,25,处理信息,025069,飞行高度压力校正,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/070,25,处理信息,025070,主要帧数,Numeric,0,0,4,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/071,25,处理信息,025071,主要帧数,Numeric,0,0,5,Numeric,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/075,25,处理信息,025075,卫星天线校正版本号,Numeric,0,0,5,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/076,25,处理信息,025076,ATOVS的（温度-辐射中心波数）的Log10,log (m-1),8,0,30,log (m-1),8,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/077,25,处理信息,025077,带宽校正系数1,Numeric,5,-100000,18,Numeric,5,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/078,25,处理信息,025078,带宽校正系数1,Numeric,5,0,17,Numeric,5,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/079,25,处理信息,025079,用于ATOVS的反照率-辐亮度太阳过滤辐照度,W m-2,4,0,24,W m-2,4,8,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/080,25,处理信息,025080,用于ATOVS的反照率-辐亮度太阳过滤辐照度,m,10,0,14,m,10,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/081,25,处理信息,025081,入射角,deg,3,0,17,deg,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/082,25,处理信息,025082,方位角,deg,3,0,19,deg,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/083,25,处理信息,025083,法拉第旋转角,deg,3,0,19,deg,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/084,25,处理信息,025084,几何旋转角,deg,5,0,26,deg,5,8,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/085,25,处理信息,025085,HIRS视场中清晰像素的比例,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/086,25,处理信息,025086,深度校正指示器,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/090,25,处理信息,025090,轨道状态标志,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/091,25,处理信息,025091,折射率结构常数 (Cn2),dB,3,-18192,13,dB,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/092,25,处理信息,025092,声学传播速度,m/s,2,28000,14,m/s,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/093,25,处理信息,025093,RASS计算校正,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/095,25,处理信息,025095,高度计状态标志,Flag table,0,0,2,Flag table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/096,25,处理信息,025096,辐射计状态标志,Flag table,0,0,5,Flag table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/097,25,处理信息,025097,导航器轨道的三维误差估计,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/098,25,处理信息,025098,高度计数据质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/099,25,处理信息,025099,高度计数据质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/100,25,处理信息,025100,XBT/XCTD 下落速度方程系数 a,Numeric,5,0,20,Numeric,5,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/101,25,处理信息,025101,XBT/XCTD 下落速度方程系数 a,Numeric,5,-500000,21,Numeric,5,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/102,25,处理信息,025102,缺失行数（不包括数据间隙）,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/103,25,处理信息,025103,方向性分箱的数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/104,25,处理信息,025104,波长区间的数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/105,25,处理信息,025105,第一个方向性分箱,deg,3,0,19,deg,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/106,25,处理信息,025106,第一个方向性分箱,deg,3,0,19,deg,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/107,25,处理信息,025107,第一个波长区间,m,3,0,29,m,3,9,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/108,25,处理信息,025108,第一个波长区间,m,3,0,29,m,3,9,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/110,25,处理信息,025110,图像处理摘要,Flag table,0,0,10,Flag table,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/111,25,处理信息,025111,输入数据缺口的数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/112,25,处理信息,025112,高度计数据质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/113,25,处理信息,025113,高度计数据质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/120,25,处理信息,025120,RA2-L2-处理标志,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/121,25,处理信息,025121,RA2-L2-处理质量,%,0,0,7,%,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/122,25,处理信息,025122,射频的硬件配置,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/123,25,处理信息,025123,HPA的硬件配置,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/124,25,处理信息,025124,MWR-L2-处理标志,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/125,25,处理信息,025125,MWR-L2-处理质量,%,0,0,7,%,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/126,25,处理信息,025126,模型干对流层校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/127,25,处理信息,025127,倒置气压计校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/128,25,处理信息,025128,模型干对流层校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/129,25,处理信息,025129,MWR导出湿对流层校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/130,25,处理信息,025130,RA2电离层校正在Ku波段,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/131,25,处理信息,025131,来自Doris的Ku波段电离层校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/132,25,处理信息,025132,RA2电离层校正在Ku波段,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/133,25,处理信息,025133,Ku波段的海况偏差校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/134,25,处理信息,025134,RA2电离层校正在Ku波段,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/135,25,处理信息,025135,来自Doris的Ku波段电离层校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/136,25,处理信息,025136,来自模型的S波段电离层校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/137,25,处理信息,025137,Ku波段的海况偏差校正,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/138,25,处理信息,025138,平均信噪比,Numeric,0,-2048,12,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/139,25,处理信息,025139,处理级别,Numeric,0,0,5,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/140,25,处理信息,025140,启动通道,Numeric,0,0,14,Numeric,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/141,25,处理信息,025141,结束通道,Numeric,0,0,14,Numeric,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/142,25,处理信息,025142,通道缩放因子,Numeric,0,0,6,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/143,25,处理信息,025143,线性系数,Numeric,6,-5000000,24,Numeric,6,8,（参见注释 3）,57,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/144,25,处理信息,025144,处理时使用的视觉通道数量,Numeric,0,0,6,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/145,25,处理信息,025145,处理过程中使用的红外通道数量,Numeric,0,0,6,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/148,25,处理信息,025148,变异系数,Numeric,2,-10000,15,Numeric,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/149,25,处理信息,025149,最佳估算成本,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/150,25,处理信息,025150,使用卫星数据进行热带气旋强度分析的方法,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/160,25,处理信息,025160,库带净工具校正,m,4,-120000,18,m,4,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/161,25,处理信息,025161,库带净工具校正,m,4,-120000,18,m,4,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/162,25,处理信息,025162,Ku波段的海况偏差校正,m,4,-6000,13,m,4,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/163,25,处理信息,025163,RA2电离层校正在Ku波段,m,3,-32768,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/164,25,处理信息,025164,MWR导出湿对流层校正,m,4,-5000,13,m,4,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/165,25,处理信息,025165,来自模型的S波段电离层校正,m,4,-32768,16,m,4,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/166,25,处理信息,025166,Ku波段的海况偏差校正,m,4,-32768,16,m,4,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/167,25,处理信息,025167,库带净工具校正,m,4,-120000,18,m,4,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/170,25,处理信息,025170,波采样间隔（时间）,s,0,0,10,s,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/171,25,处理信息,025171,样本平均周期,s,0,0,10,s,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/172,25,处理信息,025172,样本数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/174,25,处理信息,025174,SMOS 信息标志,Flag table,0,0,14,Flag table,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/175,25,处理信息,025175,修改后的残余,Numeric,2,0,13,Numeric,2,4,（参见注释 3）,103,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/180,25,处理信息,025180,每百万元劳动收入率,%,2,0,16,%,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/181,25,处理信息,025181,RA2-L2-处理标志,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/182,25,处理信息,025182,L1处理标志,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/183,25,处理信息,025183,L1处理质量,%,2,0,14,%,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/184,25,处理信息,025184,L2 产品状态,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/185,25,处理信息,025185,加密方法,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/186,25,处理信息,025186,加密密钥版本,CCITT IA5,0,0,96,Character,0,12,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/187,25,处理信息,025187,GHRSST 置信标志,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/25/188,25,处理信息,025188,将压力降低到海平面的方法,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/189,25,处理信息,025189,范围截止波长,m,0,1,9,m,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/190,25,处理信息,025190,高度计回波处理模式,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/25/191,25,处理信息,025191,高度计跟踪模式,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
