Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/40/012/3,040012,辐射计数据质量标志,3,18.7 GHz亮度温度,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/012/4-7,040012,辐射计数据质量标志,4-7,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/012/All-8,040012,辐射计数据质量标志,All 8,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/013/0,040013,辐射计亮温解释标志,0,在JMR数据之间无间隙的插值,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/013/1,040013,辐射计亮温解释标志,1,在JMR数据之间无间隙的插值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/013/2,040013,辐射计亮温解释标志,2,在JMR数据之间无间隙的插值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/013/3,040013,辐射计亮温解释标志,3,外推和插值失败,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/013/4-6,040013,辐射计亮温解释标志,4-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/013/7,040013,辐射计亮温解释标志,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/020/1,040020,GqisFlagQual - 单个IASI-System质量标志,1,NZPD和复杂校准误差,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/2,040020,GqisFlagQual - 单个IASI-System质量标志,2,带宽3受尖峰影响,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/3,040020,GqisFlagQual - 单个IASI-System质量标志,3,频带 3 受饱和影响,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/4,040020,GqisFlagQual - 单个IASI-System质量标志,4,带宽3受尖峰影响,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/020/5,040020,GqisFlagQual - 单个IASI-System质量标志,5,带宽3受尖峰影响,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/020/6,040020,GqisFlagQual - 单个IASI-System质量标志,6,溢出/下溢,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/7,040020,GqisFlagQual - 单个IASI-System质量标志,7,车载处理错误,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/8,040020,GqisFlagQual - 单个IASI-System质量标志,8,退化的光谱定标,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/020/9,040020,GqisFlagQual - 单个IASI-System质量标志,9,退化的辐射定标,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/020/10,040020,GqisFlagQual - 单个IASI-System质量标志,10,缺失的AVHRR数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/11,040020,GqisFlagQual - 单个IASI-System质量标志,11,缺失的 IIS 数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/12,040020,GqisFlagQual - 单个IASI-System质量标志,12,缺失的声波数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/13,040020,GqisFlagQual - 单个IASI-System质量标志,13,GqisFlagQual所有波段的汇总标志,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/14,040020,GqisFlagQual - 单个IASI-System质量标志,14,地面处理错误,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/15,040020,GqisFlagQual - 单个IASI-System质量标志,15,IASI/AVHRR 互校准误差,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/16,040020,GqisFlagQual - 单个IASI-System质量标志,16,备用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/020/All-17,040020,GqisFlagQual - 单个IASI-System质量标志,All 17,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/023/1,040023,高度计状态标志,1,"频带序列 (0 = 3Ku_1C_3Ku, 1 = 2Ku_1C_2Ku)",,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/023/2,040023,高度计状态标志,2,C 波段频率（0 = 320 MHz，1 = 100 MHz）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/023/3,040023,高度计状态标志,3,"C 波段状态 (0 = 开, 1 = 关)",,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/023/4,040023,高度计状态标志,4,"Ku 波段状态 (0 = 开, 1 = 关)",,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/023/All-5,040023,高度计状态标志,All 5,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/024/0,040024,气象图可用性,0,提供2张地图（间隔6小时）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/024/1,040024,气象图可用性,1,提供2张地图（间隔6小时）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/024/2,040024,气象图可用性,2,1 张地图可用；数据推断,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/024/3,040024,气象图可用性,3,未使用地图,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/024/4-6,040024,气象图可用性,4-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/024/7,040024,气象图可用性,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/025/0,040025,平均日潮的插值标志,0,好,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/025/1,040025,平均日潮的插值标志,1,坏,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/025/2,040025,平均日潮的插值标志,2,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/025/3,040025,平均日潮的插值标志,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/0,040028,GMI质量标志,0,良好的数据,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/1,040028,GMI质量标志,1,无太阳闪光,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/2,040028,GMI质量标志,2,可能的射频干扰,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/3,040028,GMI质量标志,3,退化的地理位置数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/4,040028,GMI质量标志,4,校正数据以消除热负载侵入,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/5,040028,GMI质量标志,5,扫描消隐开启,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/6,040028,GMI质量标志,6,文件中的数据丢失或无法读取,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/7,040028,GMI质量标志,7,亮度温度,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/8,040028,GMI质量标志,8,地理位置未成功,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/9,040028,GMI质量标志,9,一个通道中缺少数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/10,040028,GMI质量标志,10,一个通道中缺少数据,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/11,040028,GMI质量标志,11,纬度/经度值超出范围,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/12,040028,GMI质量标志,12,非正常状态模式,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/13,040028,GMI质量标志,13,到相应低频像素的距离 > 7公里,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/028/14,040028,GMI质量标志,14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/028/15,040028,GMI质量标志,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036/0,040036,激光雷达 L2b 分类类型,0,清除,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036/1,040036,激光雷达 L2b 分类类型,1,高层云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036/2,040036,激光雷达 L2b 分类类型,2,气溶胶（通用）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036/3,040036,激光雷达 L2b 分类类型,3,减弱的,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/036/4,040036,激光雷达 L2b 分类类型,4,表面,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036/5-14,040036,激光雷达 L2b 分类类型,5-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/036/15,040036,激光雷达 L2b 分类类型,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/043/0,040043,卫星机动指示器,0,该平台未进行任何操作。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/043/1,040043,卫星机动指示器,1,该平台正在进行操作，正常处理。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/043/2,040043,卫星机动指示器,2,该平台未进行任何操作。,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/043/3-6,040043,卫星机动指示器,3-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/043/7,040043,卫星机动指示器,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/045/1,040045,云层形成和高度分配,1,使用卡方方法检索的云产品,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/045/2,040045,云层形成和高度分配,2,使用CO2切片法获取的云产品,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/045/3,040045,云层形成和高度分配,3,使用统计初猜检索进行高度分配,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/045/4,040045,云层形成和高度分配,4,使用数值天气预报（NWP）进行高度分配,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/045/All-5,040045,云层形成和高度分配,All 5,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/046/0,040046,云量摘要,0,IASI IFOV 是清晰的,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/046/1,040046,云量摘要,1,可能存在小型云污染,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/046/2,040046,云量摘要,2,IASI IFOV 部分被云覆盖,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/046/3,040046,云量摘要,3,云覆盖,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/046/4-6,040046,云量摘要,4-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/046/7,040046,云量摘要,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/047/0,040047,用于IASI或IASI-NG一级产品的验证标志,0,测量值和侧面信息可用且质量良好，适合L2处理。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/047/1,040047,用于IASI或IASI-NG一级产品的验证标志,1,根据L1c标志，L1c产品质量下降，无L2处理。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/047/2,040047,用于IASI或IASI-NG一级产品的验证标志,2,根据L1c标志，L1c产品质量下降，无L2处理。,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/047/3-6,040047,用于IASI或IASI-NG一级产品的验证标志,3-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/047/7,040047,用于IASI或IASI-NG一级产品的验证标志,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/048/0,040048,AMSU-A一级数据流的验证标志,0,预期的AMSU测量数据已可用，质量良好，并与IASI协同处理。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/048/1,040048,AMSU-A一级数据流的验证标志,1,AMSU-A 数据可用，但质量下降（根据 AMSU L1 标志或 QC 测试），未用于处理。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/048/2,040048,AMSU-A一级数据流的验证标志,2,没有可用于处理的同时（时间和空间）AMSU测量数据。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/048/3-6,040048,AMSU-A一级数据流的验证标志,3-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/048/7,040048,AMSU-A一级数据流的验证标志,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/1-3,040049,云测试已执行及结果,1-3,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/4,040049,云测试已执行及结果,4,云光学厚度,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/5,040049,云测试已执行及结果,5,云光学厚度,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/6,040049,云测试已执行及结果,6,AVHRR异质性测试表明存在云,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049/7,040049,云测试已执行及结果,7,执行AVHRR异质性测试,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049/8,040049,云测试已执行及结果,8,IASI-AVHRR ANN云测试表明存在云,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049/9,040049,云测试已执行及结果,9,IASI-AVHRR ANN云测试表明存在云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/10,040049,云测试已执行及结果,10,AVHRR综合云量表示云,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049/11,040049,云测试已执行及结果,11,AVHRR综合云量表示云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/12,040049,云测试已执行及结果,12,AMSU 云测试显示有云,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049/13,040049,云测试已执行及结果,13,AMSU 云测试显示有云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/14,040049,云测试已执行及结果,14,IASI-AVHRR ANN云测试表明存在云,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/049/15,040049,云测试已执行及结果,15,IASI窗口云测试已执行,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/049/All-16,040049,云测试已执行及结果,All 16,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/050/1-4,040050,检索初始化,1-4,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/050/5,040050,检索初始化,5,MHS,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/050/6,040050,检索初始化,6,AMSU-A,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/050/7,040050,检索初始化,7,IASI 包括,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/050/All-8,040050,检索初始化,All 8,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/051/0,040051,迭代检索的收敛,0,未尝试最佳估计方法 (OEM),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/051/1,040051,迭代检索的收敛,1,由于首次猜测残差过高，OEM已中止,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/051/2,040051,迭代检索的收敛,2,最小化未收敛，发出拒绝信号,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/051/3,040051,迭代检索的收敛,3,最小化未收敛，发出拒绝信号,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/051/4,040051,迭代检索的收敛,4,最小化未收敛，发出拒绝信号,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/051/5,040051,迭代检索的收敛,5,最小化未收敛，发出拒绝信号,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/051/6,040051,迭代检索的收敛,6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/051/7,040051,迭代检索的收敛,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/052/1-3,040052,在最终检索中显示超绝热和超饱和的迹象,1-3,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/052/4,040052,在最终检索中显示超绝热和超饱和的迹象,4,OEM 检索中的过饱和条件,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/052/5,040052,在最终检索中显示超绝热和超饱和的迹象,5,OEM 检索中的过饱和条件,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/052/6,040052,在最终检索中显示超绝热和超饱和的迹象,6,初始猜测中的过饱和条件,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/052/7,040052,在最终检索中显示超绝热和超饱和的迹象,7,初始猜测中的超绝热条件,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/052/All-8,040052,在最终检索中显示超绝热和超饱和的迹象,All 8,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054/1,040054,潜在的处理和输入错误,1,检测到错误并已尝试恢复,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054/2,040054,潜在的处理和输入错误,2,来自L1的消息,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/3,040054,潜在的处理和输入错误,3,来自L1的消息,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054/4,040054,潜在的处理和输入错误,4,来自辅助数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/5,040054,潜在的处理和输入错误,5,来自安装程序的消息,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/6,040054,潜在的处理和输入错误,6,文件打开,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/7,040054,潜在的处理和输入错误,7,文件读取,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/8,040054,潜在的处理和输入错误,8,质量标志,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054/9,040054,潜在的处理和输入错误,9,第2级“来自线性回归”(F_Qual)，报告一个L2不完全可信的像素,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/10,040054,潜在的处理和输入错误,10,空字段或数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/11,040054,潜在的处理和输入错误,11,表面压力,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054/12,040054,潜在的处理和输入错误,12,辐射过滤,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/All-13,040054,潜在的处理和输入错误,All 13,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/1,040055,检索诊断,1,辐射过滤,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/2,040055,检索诊断,2,极地地区,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/3,040055,检索诊断,3,夜晚的位置,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/4,040055,检索诊断,4,负海拔高度低于平均海平面,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/5,040055,检索诊断,5,云层覆盖的场景,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/6,040055,检索诊断,6,海面上的景象,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/7,040055,检索诊断,7,沙漠上方的景象,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/8,040055,检索诊断,8,皮肤温度,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/9,040055,检索诊断,9,皮肤温度,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/10,040055,检索诊断,10,光谱线对比度太弱,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/11,040055,检索诊断,11,迭代次数过多（超过8次）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/12,040055,检索诊断,12,负部分列,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/13,040055,检索诊断,13,矩阵条件不良,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/14,040055,检索诊断,14,适配分歧,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/15,040055,检索诊断,15,GNU 科学库 (GSL) 使用错误,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/16,040055,检索诊断,16,残差“有偏”,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/17,040055,检索诊断,17,残差“倾斜”,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/18,040055,检索诊断,18,残差均方根（RMS）误差较大,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/19,040055,检索诊断,19,平均核矩阵,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/20,040055,检索诊断,20,检测到冰,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/All-21,040055,检索诊断,All 21,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/056/0,040056,总体检索质量,0,不建议使用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/056/1,040056,总体检索质量,1,小心使用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/056/2,040056,总体检索质量,2,高质量,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/056/3-6,040056,总体检索质量,3-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/056/7,040056,总体检索质量,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/1,040057,IASI 二级反演标志,1,检测到错误并已尝试恢复,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/2,040057,IASI 二级反演标志,2,来自L1的消息,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/3,040057,IASI 二级反演标志,3,来自L1的消息,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/4,040057,IASI 二级反演标志,4,来自辅助数据,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/5,040057,IASI 二级反演标志,5,来自安装程序的消息,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/6,040057,IASI 二级反演标志,6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/7,040057,IASI 二级反演标志,7,错误的 L1 或 L2 标志已触发,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/8,040057,IASI 二级反演标志,8,第 2 级未完全信任,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/9,040057,IASI 二级反演标志,9,垂直剖面中缺少温度或湿度水平,,,,,Operational,"AI Translator: azure, Glossary Not Used"
