Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/03/011/0,003011,深度计算方法,0,使用下沉速率方程计算深度,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/011/1,003011,深度计算方法,1,从水压/状态方程计算的深度,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/011/2,003011,深度计算方法,2,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/011/3,003011,深度计算方法,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/012/0,003012,用于溶解氧测量的仪器类型/传感器,0,安德拉氧气光学探头,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/012/1,003012,用于溶解氧测量的仪器类型/传感器,1,温克勒瓶,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/012/2-14,003012,用于溶解氧测量的仪器类型/传感器,2-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/012/15,003012,用于溶解氧测量的仪器类型/传感器,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/0,003016,道路传感器的位置,0,轮轨之间的快车道,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/016/1,003016,道路传感器的位置,1,轮轨之间的快车道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/2,003016,道路传感器的位置,2,轮轨之间的快车道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/3,003016,道路传感器的位置,3,轮轨之间的快车道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/4,003016,道路传感器的位置,4,轮轨之间的快车道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/5,003016,道路传感器的位置,5,轮轨之间的快车道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/6,003016,道路传感器的位置,6,轮轨之间的快车道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/7,003016,道路传感器的位置,7,相反方向轮轨中的慢车道,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/016/8-14,003016,道路传感器的位置,8-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/016/15,003016,道路传感器的位置,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/017/1,003017,扩展车站类型,1,自动,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/017/2,003017,扩展车站类型,2,载人,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/017/3,003017,扩展车站类型,3,事件手动触发,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/017/4,003017,扩展车站类型,4,比标准更长的时间段,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/017/5,003017,扩展车站类型,5,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/017/All-6,003017,扩展车站类型,All 6,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/0,003018,道路类型,0,免费曲目，暂无更多信息,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/1,003018,道路类型,1,免费轨道，路堤,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/2,003018,道路类型,2,自由轨道，相对于周围环境平坦,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/3,003018,道路类型,3,免费轨道，附近的水池,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/4,003018,道路类型,4,免费曲目，森林,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/5,003018,道路类型,5,免费曲目，裂缝,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/6,003018,道路类型,6,免费曲目，在山顶,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/7,003018,道路类型,7,免费曲目，在山顶,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/8,003018,道路类型,8,免费曲目，在山顶,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/9,003018,道路类型,9,免费曲目，森林,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/10,003018,道路类型,10,免费轨道，北倾斜,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/11,003018,道路类型,11,免费轨道，北倾斜,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/12,003018,道路类型,12,免费轨道，北倾斜,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/13,003018,道路类型,13,免费轨道，北倾斜,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/14-19,003018,道路类型,14-19,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/20,003018,道路类型,20,桥梁,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/21,003018,道路类型,21,城市区域内跨越山谷的桥梁,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/22,003018,道路类型,22,城市区域内跨越山谷的桥梁,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/23,003018,道路类型,23,跨越街道/轨道的桥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/24,003018,道路类型,24,大河/运河上的桥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/018/25,003018,道路类型,25,大河/运河上的桥,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/26,003018,道路类型,26,大河/运河上的桥,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/27-30,003018,道路类型,27-30,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/018/31,003018,道路类型,31,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/019/0,003019,建筑类型,0,沥青,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/1,003019,建筑类型,1,混凝土,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/2,003019,建筑类型,2,混凝土,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/019/3,003019,建筑类型,3,钢梁结构,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/4,003019,建筑类型,4,箱梁桥,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/5,003019,建筑类型,5,正交异性板,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/6,003019,建筑类型,6,排水沥青,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/019/7-14,003019,建筑类型,7-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/019/15,003019,建筑类型,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/020/0,003020,温湿度计外壳,0,木材,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/1,003020,温湿度计外壳,1,金属合金,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/2,003020,温湿度计外壳,2,塑料/玻璃钢,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/3,003020,温湿度计外壳,3,芦苇/草/叶,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/020/4-6,003020,温湿度计外壳,4-6,保留以备将来使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/020/7,003020,温湿度计外壳,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/021/0,003021,湿度计加热,0,未加热,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/021/1,003021,湿度计加热,1,加热,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/021/2,003021,湿度计加热,2,不适用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/021/3,003021,湿度计加热,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/022/0,003022,仪器所有者,0,国家水文气象/天气服务,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/022/1,003022,仪器所有者,1,其他,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/022/2,003022,仪器所有者,2,标准协会,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/022/3-6,003022,仪器所有者,3-6,保留以备将来使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/022/7,003022,仪器所有者,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/0,003023,温湿度计屏的百叶窗配置,0,单个V型百叶窗,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/023/1,003023,温湿度计屏的百叶窗配置,1,重叠百叶窗,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/023/2,003023,温湿度计屏的百叶窗配置,2,单个V型百叶窗,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/3,003023,温湿度计屏的百叶窗配置,3,重叠百叶窗,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/4,003023,温湿度计屏的百叶窗配置,4,通风型，无百叶,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/023/5,003023,温湿度计屏的百叶窗配置,5,不适用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/6,003023,温湿度计屏的百叶窗配置,6,保留以备将来使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/023/7,003023,温湿度计屏的百叶窗配置,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/027/0,003027,飞行装置类型,0,单独（单个无线电探空仪）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/1,003027,飞行装置类型,1,块,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/2,003027,飞行装置类型,2,酒吧,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/3,003027,飞行装置类型,3,交叉,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/4,003027,飞行装置类型,4,T型装置,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/5,003027,飞行装置类型,5,T型装置,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/027/6,003027,飞行装置类型,6,复杂,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/027/7-14,003027,飞行装置类型,7-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/027/15,003027,飞行装置类型,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/028/0,003028,测量雪深的方法,0,多点手动雪量调查,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/1,003028,测量雪深的方法,1,单点手动雪水当量测量,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/2,003028,单点手动雪水当量测量,2,雪枕或雪秤,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/3,003028,单点手动雪水当量测量,3,被动伽马,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/4,003028,单点手动雪水当量测量,4,GNSS/GPS 方法,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/5,003028,单点手动雪水当量测量,5,宇宙射线衰减,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/6,003028,单点手动雪水当量测量,6,时域反射计,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/028/7-62,003028,单点手动雪水当量测量,7-62,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/028/63,003028,单点手动雪水当量测量,63,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/029/0,003029,条带,0,左上,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/029/1,003029,条带,1,右侧,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/029/2-6,003029,条带,2-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/029/7,003029,条带,7,缺失,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/030/0,003030,天线状态,0,传输,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/030/1,003030,天线状态,1,接收,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/03/030/2-6,003030,天线状态,2-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/03/030/7,003030,天线状态,7,缺失,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
