Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/33/056,33,质量信息,033056,Sigma-0 质量标志,Flag table,0,0,24,Flag table,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/060,33,质量信息,033060,GqisFlagQual - 单个IASI-System质量标志,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/061,33,质量信息,033061,GqisQualIndex - 仪器噪声性能的指标（来自光谱和辐射校准的贡献）,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/062,33,质量信息,033062,GqisQualIndexLoc - 几何质量指数的指标,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/063,33,质量信息,033063,GqisQualIndex - 仪器噪声性能的指标（来自光谱和辐射校准的贡献）,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/064,33,质量信息,033064,GqisQualIndex - 仪器噪声性能的指标（来自光谱和辐射校准的贡献）,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/065,33,质量信息,033065,GqisSysTecSondQual - 系统TEC（技术专长中心）质量功能的输出,Numeric,0,0,24,Numeric,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/066,33,质量信息,033066,AMV质量标志,Flag table,0,0,24,Flag table,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/070,33,质量信息,033070,总臭氧质量,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/071,33,质量信息,033071,总臭氧质量,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/072,33,质量信息,033072,臭氧错误,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/075,33,质量信息,033075,扫描级质量标志,Flag table,0,0,13,Flag table,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/076,33,质量信息,033076,校准质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/077,33,质量信息,033077,视场质量标志,Flag table,0,0,19,Flag table,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/078,33,质量信息,033078,地理位置质量,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/079,33,质量信息,033079,颗粒级质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/080,33,质量信息,033080,扫描级质量标志,Flag table,0,0,20,Flag table,0,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/081,33,质量信息,033081,通道数据质量标志,Flag table,0,0,12,Flag table,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/082,33,质量信息,033082,地理位置质量,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/083,33,质量信息,033083,辐射数据质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/084,33,质量信息,033084,像素级质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/085,33,质量信息,033085,气溶胶光学厚度质量标志,Flag table,0,0,18,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/086,33,质量信息,033086,像素级检索质量,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/087,33,质量信息,033087,基于气候数据的卫星在南大西洋异常区内的范围,Code table,0,0,4,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/088,33,质量信息,033088,臭氧总柱质量标志,Flag table,0,0,18,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/089,33,质量信息,033089,用于温靶校准的噪声等效温差（NEdT）质量指标,K,2,0,12,K,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/090,33,质量信息,033090,用于温靶校准的噪声等效温差（NEdT）质量指标,K,2,0,12,K,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/091,33,质量信息,033091,用于整体校准的NEdT质量指标,K,2,0,12,K,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/33/092,33,质量信息,033092,特定频段海洋质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/093,33,质量信息,033093,地面GNSS数据的质量标志,Flag table,0,0,31,Flag table,0,31,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/094,33,质量信息,033094,校准质量标志,Flag table,0,0,24,Flag table,0,24,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/095,33,质量信息,033095,MWI温度标志,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/096,33,质量信息,033096,MWI校准标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/097,33,质量信息,033097,MWI扫描质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/098,33,质量信息,033098,MWI扫描质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/099,33,质量信息,033099,MWI导航状态标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/100,33,质量信息,033100,ICI温度标志,Flag table,0,0,8,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/101,33,质量信息,033101,MWI校准标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/102,33,质量信息,033102,ICI 数据质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/103,33,质量信息,033103,ICI 数据质量标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/104,33,质量信息,033104,MWI导航状态标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/105,33,质量信息,033105,ICI 处理标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/106,33,质量信息,033106,MWI处理标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/107,33,质量信息,033107,MWS扫描线处理标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/108,33,质量信息,033108,MWI导航状态标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/109,33,质量信息,033109,MWS整体质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/110,33,质量信息,033110,MWI处理标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/111,33,质量信息,033111,SCA 质量标志,Flag table,0,0,32,Flag table,0,11,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/112,33,质量信息,033112,法拉第旋转角,deg,2,-18000,16,deg,2,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/113,33,质量信息,033113,IASI-NG通用质量标志,Flag table,0,0,16,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/114,33,质量信息,033114,越界检查,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/115,33,质量信息,033115,气溶胶光学厚度,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/116,33,质量信息,033116,越界检查,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/117,33,质量信息,033117,越界检查,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/118,33,质量信息,033118,相对误差百分比,%,2,-10000,15,%,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/33/119,33,质量信息,033119,预测误差百分比,%,0,-100,8,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
