Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/20/028,20,观察到的现象,020028,预期强度变化,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/029,20,观察到的现象,020029,雨旗,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/031,20,观察到的现象,020031,冰沉积（厚度）,m,2,0,7,m,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/032,20,观察到的现象,020032,冰积速率（估算）,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/033,20,观察到的现象,020033,结冰原因,Flag table,0,0,4,Flag table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/034,20,观察到的现象,020034,海冰浓度,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/035,20,观察到的现象,020035,冰的数量和类型,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/036,20,观察到的现象,020036,冰况,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/037,20,观察到的现象,020037,冰发展,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/038,20,观察到的现象,020038,冰缘承载,degree true,0,0,12,degree true,0,3,（参见注释 3）,135,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/039,20,观察到的现象,020039,冰距离,m,-1,0,13,m,-1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/040,20,观察到的现象,020040,漂移雪的演变,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/041,20,观察到的现象,020041,机体结冰,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/042,20,观察到的现象,020042,机体结冰,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/043,20,观察到的现象,020043,峰值液态含水量,kg m-3,4,0,7,kg m-3,4,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/044,20,观察到的现象,020044,平均液态含水量,kg m-3,4,0,7,kg m-3,4,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/045,20,观察到的现象,020045,过冷大液滴（SLD）条件,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/048,20,观察到的现象,020048,功能演变,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/050,20,观察到的现象,020050,云指数,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/051,20,观察到的现象,020051,低云量,%,0,0,7,%,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/052,20,观察到的现象,020052,中云量,%,0,0,7,%,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/053,20,观察到的现象,020053,低云量,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/054,20,观察到的现象,020054,现象或云移动的真实方向或观察到的方向,degree true,0,0,9,degree true,0,3,（参见注释 3）,159,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/055,20,观察到的现象,020055,热带地区的天空状况,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/056,20,观察到的现象,020056,云相,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/058,20,观察到的现象,020058,从沿海站向海的能见度,m,-1,0,13,m,-1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/059,20,观察到的现象,020059,最低水平能见度,m,-1,0,9,m,-1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/060,20,观察到的现象,020060,水平能见度,m,-1,0,10,m,-1,4,（参见注释 3）,24,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/061,20,观察到的现象,020061,跑道视程 (RVR),m,0,0,12,m,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/062,20,观察到的现象,020062,地面状况（有雪或无雪）,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/063,20,观察到的现象,020063,特殊现象,Code table,0,0,10,Code table,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/065,20,观察到的现象,020065,雪覆盖,%,0,0,7,%,0,3,（参见注释 3）,120,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/066,20,观察到的现象,020066,冰雹的最大直径,m,3,0,8,m,3,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/067,20,观察到的现象,020067,存款直径,m,3,0,9,m,3,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/070,20,观察到的现象,020070,最低数量的大气,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/071,20,观察到的现象,020071,定位精度和大气变化率,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/079,20,观察到的现象,020079,雪或冰晶指示器,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/081,20,观察到的现象,020081,段中的云量,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/082,20,观察到的现象,020082,段中的云量,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/083,20,观察到的现象,020083,场景覆盖的段落数量,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/085,20,观察到的现象,020085,跑道的一般状况,Code table,0,0,4,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/086,20,观察到的现象,020086,跑道沉积物,Code table,0,0,4,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/087,20,观察到的现象,020087,跑道污染,Code table,0,0,4,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/088,20,观察到的现象,020088,跑道沉积物,m,3,0,12,m,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/089,20,观察到的现象,020089,跑道摩擦系数,Code table,0,0,7,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/090,20,观察到的现象,020090,特殊云,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/091,20,观察到的现象,020091,垂直能见度,ft,-2,0,10,ft,-2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/092,20,观察到的现象,020092,云顶高度,ft,-2,0,10,ft,-2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/093,20,观察到的现象,020093,反转高度,m,-1,0,8,m,-1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/095,20,观察到的现象,020095,冰概率,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/096,20,观察到的现象,020096,冰河时代（“A”参数）,dB,2,-4096,13,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/101,20,观察到的现象,020101,蝗虫（蝗类）名称,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/102,20,观察到的现象,020102,蝗虫（成熟）颜色,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/103,20,观察到的现象,020103,蝗虫的发育阶段,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/104,20,观察到的现象,020104,蝗虫群体或群队的组织状态,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/105,20,观察到的现象,020105,蝗虫群体或群队的组织状态,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/106,20,观察到的现象,020106,蝗虫种群密度,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/107,20,观察到的现象,020107,蝗虫群体移动的方向,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/108,20,观察到的现象,020108,植被范围,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/111,20,观察到的现象,020111,x轴误差椭圆主成分,m,-1,0,17,m,-1,6,（参见注释 3 和 4）,"89,90",Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/112,20,观察到的现象,020112,x轴误差椭圆主成分,m,-1,0,17,m,-1,6,（参见注释 3 和 4）,"89,90",Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/113,20,观察到的现象,020113,x轴误差椭圆主成分,m,-1,0,17,m,-1,6,（参见注释 3）,89,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/114,20,观察到的现象,020114,误差椭圆中x轴的角度,deg,2,-18000,16,deg,2,5,（参见注释 3）,31,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/115,20,观察到的现象,020115,误差椭圆中x轴的角度,deg,2,-18000,16,deg,2,5,（参见注释 3）,30,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/116,20,观察到的现象,020116,云闪的发射高度,m,0,0,16,m,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/117,20,观察到的现象,020117,闪电击中的振幅,A,-1,-32000,16,A,-1,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/118,20,观察到的现象,020118,闪电检测错误,m,0,0,19,m,0,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/119,20,观察到的现象,020119,闪电放电极性,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/121,20,观察到的现象,020121,极性决策的阈值,V,3,0,16,V,3,5,（参见注释 3）,9,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/122,20,观察到的现象,020122,极性决策的阈值,A,0,0,16,A,0,5,（参见注释 3）,10,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/123,20,观察到的现象,020123,检测的最小阈值,V/m,3,0,16,V/m,3,5,（参见注释 3）,102,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/124,20,观察到的现象,020124,闪电击或闪光,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/126,20,观察到的现象,020126,闪电放电速率,/h,0,0,23,/h,0,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/127,20,观察到的现象,020127,闪电 - 距离站点,m,-3,0,8,m,-3,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/128,20,观察到的现象,020128,闪电 - 距离站点,degree true,1,0,12,degree true,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/129,20,观察到的现象,020129,闪电密度（击、闪光或事件）,m-2,6,0,10,m-2,6,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/130,20,观察到的现象,020130,云水成物浓度,Numeric,0,0,10,Numeric,0,3,（参见注释 3）,37,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/131,20,观察到的现象,020131,云水成物的有效半径,m,5,0,6,m,5,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/132,20,观察到的现象,020132,云液态水含量,kg m-3,5,0,11,kg m-3,5,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/133,20,观察到的现象,020133,水文气象半径,m,5,0,6,m,5,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/135,20,观察到的现象,020135,杆上的冰块,kg/m,1,0,10,kg/m,1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/136,20,观察到的现象,020136,补充云类型,Code table,0,0,9,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/137,20,观察到的现象,020137,云的演变,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/138,20,观察到的现象,020138,路面状况,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/139,20,观察到的现象,020139,最终云模型假设,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/140,20,观察到的现象,020140,闪电区域,m2,0,0,30,m2,0,0,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/141,20,观察到的现象,020141,闪电能量,J,19,0,30,J,0,0,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/20/142,20,观察到的现象,020142,闪电探测效率,%,0,0,7,%,0,0,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/20/143,20,观察到的现象,020143,液态云,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
